time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.5_df055,co_fall_count_1_10_df044,dist_upper_bb_20_2.5_df055
2020-09-02 00:00:00+00,SHORT,2820,1.0,-9.837094E-4,4.0,-0.012193678
2020-09-02 00:00:00+00,SHORT,3114,1.0,0.006228445,4.0,0.00938822
2020-09-03 00:00:00+00,SHORT,3179,0.4893156457780709,-0.016431,5.0,-0.01164007
2020-09-04 00:00:00+00,SHORT,2050,0.0,0.0018189185,4.0,-0.018276332
2020-09-14 00:00:00+00,SHORT,3868,1.0,-0.011888699,4.0,-0.0038480286
2020-09-16 00:00:00+00,SHORT,1171,0.5332556997014012,-0.0148120355,4.0,0.0069948933
2020-09-16 00:00:00+00,SHORT,3923,0.0,-0.016992837,4.0,-0.018199153
2020-10-12 00:00:00+00,SHORT,2209,1.0,0.0121847065,4.0,-7.700774E-4
2020-10-12 00:00:00+00,SHORT,2747,1.0,0.013207631,5.0,0.008319547
2020-10-12 00:00:00+00,SHORT,788,0.3348718297026904,0.0088079795,4.0,0.0037077623
2020-10-12 00:00:00+00,SHORT,960,0.0,-0.013836296,5.0,-0.0180798
2020-10-12 00:00:00+00,SHORT,1690,0.0,-0.015506253,5.0,-0.013473594
2020-10-13 00:00:00+00,SHORT,2747,0.9411764705882353,3.458383E-4,5.0,-0.0067908415
2020-10-13 00:00:00+00,SHORT,960,0.3523614910205819,-0.016181303,4.0,-0.022747355
2020-10-14 00:00:00+00,SHORT,3153,1.0,-0.015350061,4.0,-0.03186182
2020-10-21 00:00:00+00,SHORT,3133,0.0,-0.017997293,4.0,-0.011256624
2020-10-22 00:00:00+00,SHORT,1303,0.4018126579874279,0.0045526642,4.0,0.014041798
2020-10-22 00:00:00+00,SHORT,1536,0.0,-0.019454742,4.0,-0.021447465
2020-10-23 00:00:00+00,SHORT,2327,0.0,-0.0127073135,4.0,0.0051906654
2020-10-23 00:00:00+00,SHORT,2425,0.0,-0.0072143124,4.0,-0.020562045
2020-10-23 00:00:00+00,SHORT,2731,0.0,-0.015827749,4.0,-0.041684616
2020-10-23 00:00:00+00,SHORT,3179,0.0,-0.015392368,5.0,8.482029E-4
2020-10-23 00:00:00+00,SHORT,1303,0.2308754955645002,-0.0064486004,4.0,-0.01503254
2020-10-23 00:00:00+00,SHORT,1536,0.0,-0.020294014,4.0,-0.01878626
2020-10-23 00:00:00+00,SHORT,1799,1.0,-0.015418887,5.0,-0.011065472
2020-10-26 00:00:00+00,SHORT,836,0.0,-0.008361044,4.0,-0.048749506
2020-11-24 00:00:00+00,SHORT,3581,0.0,-0.0045762565,4.0,-0.004225012
2020-12-04 00:00:00+00,SHORT,1992,1.0,-0.004091239,4.0,-2.9650808E-4
2020-12-08 00:00:00+00,SHORT,588,1.0,-0.019628448,4.0,-0.025705172
2020-12-08 00:00:00+00,SHORT,1022,0.0,-0.003214228,4.0,-0.046150003
2020-12-09 00:00:00+00,SHORT,3373,0.0,-0.0017764606,4.0,-0.03514477
2020-12-18 00:00:00+00,SHORT,2720,0.0,-0.014259832,4.0,-0.03782093
2020-12-21 00:00:00+00,SHORT,2142,0.0,-0.010159892,4.0,-0.0073901513
2020-12-23 00:00:00+00,SHORT,2920,1.0,-0.012339135,4.0,-0.010679383
2021-01-07 00:00:00+00,SHORT,3456,1.0,0.009333821,4.0,0.026999379
2021-01-08 00:00:00+00,SHORT,898,0.7135025872435163,-0.017016305,4.0,0.0015130589
2021-01-11 00:00:00+00,SHORT,427,0.5386660354233754,-0.017972937,4.0,-0.004647874
2021-01-12 00:00:00+00,SHORT,406,1.0,0.01461653,4.0,-0.004612575
2021-01-20 00:00:00+00,SHORT,1988,0.0,-0.012226388,4.0,-0.00835218
2021-01-25 00:00:00+00,SHORT,2071,0.0,0.0057734023,4.0,-0.02076574
2021-01-26 00:00:00+00,SHORT,2071,0.0,-0.016222972,4.0,-0.04223796
2021-01-26 00:00:00+00,SHORT,2084,1.0,0.0066243717,4.0,0.0033137607
2021-01-27 00:00:00+00,SHORT,2084,0.875,-0.014885926,4.0,-0.016834544
2021-02-02 00:00:00+00,SHORT,1087,0.451415215549799,-0.001402272,4.0,-0.0119175855
2021-02-12 00:00:00+00,SHORT,960,0.33333333333333337,-0.017715223,5.0,-0.015701678
2021-02-16 00:00:00+00,SHORT,3203,1.0,-0.020469092,4.0,-0.011940466
2021-02-19 00:00:00+00,SHORT,710,1.0,-0.018222228,5.0,-0.0130327195
2021-02-24 00:00:00+00,SHORT,1160,0.0,-0.01581293,4.0,-0.010348234
2021-02-25 00:00:00+00,SHORT,3100,0.10508489324988181,-0.0039781905,4.0,-0.008826444
2021-03-01 00:00:00+00,SHORT,535,0.0,-0.010911192,4.0,-0.016074669
2021-03-01 00:00:00+00,SHORT,1650,0.0,-0.0024249572,5.0,-0.006951968
2021-03-11 00:00:00+00,SHORT,3912,0.0,-0.012439257,4.0,-0.0010685101
2021-03-12 00:00:00+00,SHORT,3912,0.0,-0.008741305,4.0,-0.0053939107
2021-03-15 00:00:00+00,SHORT,2067,0.5259715173667207,-0.01053911,4.0,-0.020572558
2021-03-15 00:00:00+00,SHORT,3218,0.34183207438019086,-0.017372275,4.0,-0.012071698
2021-03-15 00:00:00+00,SHORT,3645,0.3262677215157045,-0.017929133,4.0,-0.030534782
2021-04-05 00:00:00+00,SHORT,273,1.0,-0.017092478,4.0,0.008553311
2021-04-05 00:00:00+00,SHORT,3853,0.7961073145753934,0.019589849,4.0,-0.016360354
2021-04-06 00:00:00+00,SHORT,1651,0.779600244995677,-0.0074613304,4.0,-0.010563193
2021-04-06 00:00:00+00,SHORT,3853,0.9333333333333333,-0.00103441,4.0,-0.0313493
2021-04-21 00:00:00+00,SHORT,2137,0.7233961402491556,-0.012171622,4.0,-0.0062871724
2021-04-21 00:00:00+00,SHORT,2619,0.0,-0.010032812,4.0,-0.010991502
2021-04-27 00:00:00+00,SHORT,2116,0.2374218090889958,-0.013347682,4.0,-0.009335923
2021-04-27 00:00:00+00,SHORT,2297,1.0,-0.01272914,4.0,-0.035502616
2021-04-28 00:00:00+00,SHORT,604,0.0,-6.7575654E-4,6.0,0.030818574
2021-04-28 00:00:00+00,SHORT,1677,0.17878734594533957,-0.01673807,4.0,-0.021901496
2021-04-28 00:00:00+00,SHORT,1678,0.3411438463455447,-0.019272517,5.0,-0.022201614
2021-04-29 00:00:00+00,SHORT,1677,0.0,-0.005840345,4.0,-8.819585E-4
2021-04-29 00:00:00+00,SHORT,1678,0.3874936977972502,-0.013657057,5.0,-0.005024154
2021-05-10 00:00:00+00,SHORT,517,0.0,0.019248025,5.0,0.022627622
2021-05-10 00:00:00+00,SHORT,1742,0.665722415500953,-0.019702839,4.0,-0.014331223
2021-05-18 00:00:00+00,SHORT,3471,0.6965089184141267,-0.017477782,5.0,-0.0243845
2021-05-21 00:00:00+00,SHORT,2527,0.37151656392019666,-0.01689353,4.0,-0.03218258
2021-05-24 00:00:00+00,SHORT,2527,0.30376739536905845,-0.018848732,5.0,-0.03565638
2021-06-01 00:00:00+00,SHORT,1184,0.0,-0.018063517,4.0,-0.022368668
2021-06-02 00:00:00+00,SHORT,2090,0.3941536911247461,-0.019541115,5.0,-0.013010784
2021-06-02 00:00:00+00,SHORT,652,0.7285238353209385,-0.008907495,4.0,-0.016346967
2021-06-04 00:00:00+00,SHORT,845,0.0,-0.019981645,4.0,-0.028913787
2021-06-04 00:00:00+00,SHORT,3466,1.0,-0.015182139,4.0,-0.010940844
2021-06-04 00:00:00+00,SHORT,1633,1.0,-0.013150082,5.0,-0.0046352707
2021-06-07 00:00:00+00,SHORT,1633,0.9375,-0.01786996,5.0,-0.010639318
2021-06-07 00:00:00+00,SHORT,3695,0.323394483163749,-0.011860529,4.0,-0.0154812895
2021-06-08 00:00:00+00,SHORT,1463,0.5105871288119656,-0.013765294,4.0,-0.008642357
2021-06-08 00:00:00+00,SHORT,3695,0.2435139627586214,-0.020568836,4.0,-0.024734316
2021-06-14 00:00:00+00,SHORT,323,0.5798318333677774,-0.017716577,4.0,-0.03398739
2021-06-15 00:00:00+00,SHORT,2276,0.33328414871273093,-0.01993513,4.0,-0.008320392
2021-06-15 00:00:00+00,SHORT,1330,0.0,-0.018499173,5.0,-0.013214317
2021-06-25 00:00:00+00,SHORT,3895,0.13058782593294996,-0.009738552,5.0,-0.014232421
2021-06-25 00:00:00+00,SHORT,3915,0.5701373391968114,-0.0070676897,5.0,-0.0017617954
2021-07-07 00:00:00+00,SHORT,3513,0.8333333333333334,-0.018481176,4.0,-0.014857318
2021-07-23 00:00:00+00,SHORT,3114,0.7325911413262334,0.003134356,5.0,0.0054778047
2021-07-26 00:00:00+00,SHORT,3114,0.6942267800767873,-0.010875776,4.0,-0.012172046
2021-08-04 00:00:00+00,SHORT,2582,0.0,-0.0071613784,4.0,-0.01743874
2021-08-05 00:00:00+00,SHORT,2582,0.41076554177481767,0.0011692151,4.0,-0.017361678
2021-08-12 00:00:00+00,SHORT,1362,1.0,0.0011853527,4.0,-0.015746944
2021-08-13 00:00:00+00,SHORT,1099,0.0,-0.016674474,4.0,-0.007816331
2021-08-30 00:00:00+00,SHORT,386,1.0,-0.0041964795,4.0,-0.009489544
2021-09-02 00:00:00+00,SHORT,1185,0.35013936448508065,-0.01605724,4.0,-0.019435233
2021-09-13 00:00:00+00,SHORT,2107,0.0,-0.012312027,4.0,-0.024033401
2021-09-14 00:00:00+00,SHORT,2979,0.5311165012400761,-0.019859342,4.0,-0.007105721
2021-09-27 00:00:00+00,SHORT,1851,0.0,-0.014468196,5.0,-0.010080106
2021-10-15 00:00:00+00,SHORT,3310,0.0,-0.017415637,5.0,-0.014502176
2021-10-15 00:00:00+00,SHORT,3793,1.0,-0.015419783,4.0,-0.033897832
2021-10-19 00:00:00+00,SHORT,2006,0.9297600180705546,-0.015922483,4.0,-0.026052559
2021-11-05 00:00:00+00,SHORT,3127,1.0,0.014810789,4.0,0.00187709
2021-11-05 00:00:00+00,SHORT,1734,1.0,-0.019732997,4.0,0.012697217
2021-11-08 00:00:00+00,SHORT,2066,0.0417355682648087,-0.020021267,4.0,-0.019519575
2021-11-08 00:00:00+00,SHORT,3127,0.9411764705882353,0.0031802473,4.0,-0.013365168
2021-11-17 00:00:00+00,SHORT,2482,0.34438840047849106,-0.019998726,6.0,-0.010969851
2021-11-22 00:00:00+00,SHORT,557,0.5577471527242139,0.018193841,4.0,-0.029180083
2021-11-23 00:00:00+00,SHORT,557,0.4338826781202558,0.0016809683,4.0,-0.0394865
2021-11-24 00:00:00+00,SHORT,557,0.4369423410577629,-0.010162033,4.0,-0.03574904
2021-12-07 00:00:00+00,SHORT,323,1.0,-0.017478611,4.0,0.008032867
2021-12-07 00:00:00+00,SHORT,3355,1.0,-0.0064913486,4.0,-0.0012788557
2021-12-08 00:00:00+00,SHORT,3355,0.9,-0.009041725,4.0,-0.0062541566
2021-12-09 00:00:00+00,SHORT,3355,0.8,-0.018182779,4.0,-0.01724464
2021-12-28 00:00:00+00,SHORT,1300,0.5714720472348533,-0.018363327,5.0,-0.04371959
2022-01-03 00:00:00+00,SHORT,2686,0.5233455993340149,-0.019482603,4.0,-0.034651358
2022-01-10 00:00:00+00,SHORT,1051,0.0,0.0031446894,4.0,-0.023914902
2022-01-10 00:00:00+00,SHORT,4059,0.4780644952394705,-0.016393863,4.0,-0.027272496
2022-01-14 00:00:00+00,SHORT,2133,0.875,-0.005525118,4.0,-0.033969514
2022-01-14 00:00:00+00,SHORT,1966,0.8333333333333334,-0.010441723,4.0,-0.014171177
2022-01-20 00:00:00+00,SHORT,3378,0.42493610517215086,-0.020150898,4.0,-0.016262159
2022-01-31 00:00:00+00,SHORT,502,0.0,-0.019842833,4.0,-0.032127902
2022-02-01 00:00:00+00,SHORT,417,1.0,-0.019181382,4.0,-0.014079941
2022-02-08 00:00:00+00,SHORT,2431,0.41108946714502226,-0.013609733,5.0,0.0011208922
2022-02-08 00:00:00+00,SHORT,3521,0.5140371950642604,-0.01834375,5.0,-0.0045203636
2022-02-08 00:00:00+00,SHORT,3825,0.6783547253704492,-0.002329244,4.0,-4.564265E-4
2022-02-09 00:00:00+00,SHORT,3825,0.9166666666666666,-0.009701009,4.0,-0.01376752
2022-02-16 00:00:00+00,SHORT,2866,0.40271628690076905,-0.016252307,4.0,-0.031972952
2022-02-16 00:00:00+00,SHORT,3907,0.0,-0.00935088,4.0,4.0516313E-4
2022-03-25 00:00:00+00,SHORT,487,0.0,0.004278055,4.0,0.004364511
2022-03-25 00:00:00+00,SHORT,897,1.0,-0.005806515,4.0,-0.0054603103
2022-04-08 00:00:00+00,SHORT,2938,0.4973329621504309,-0.013671073,4.0,-7.381164E-4
2022-04-14 00:00:00+00,SHORT,335,0.5478497999719977,0.002250362,4.0,0.02042242
2022-04-18 00:00:00+00,SHORT,984,0.0,-0.0076402207,4.0,-0.008964839
2022-04-20 00:00:00+00,SHORT,2703,0.1098241222449234,0.0053190254,4.0,-0.0050039794
2022-05-04 00:00:00+00,SHORT,3114,1.0,-0.011594671,4.0,-0.025516575
2022-05-04 00:00:00+00,SHORT,4070,0.6199263573422726,-0.012185425,5.0,0.018171797
2022-05-09 00:00:00+00,SHORT,2761,1.0,0.003458241,5.0,0.0052823974
2022-05-27 00:00:00+00,SHORT,2367,1.0,-0.0130024785,4.0,-0.005635684
2022-05-31 00:00:00+00,SHORT,2340,1.0,-0.018371675,5.0,-0.031071786
2022-06-02 00:00:00+00,SHORT,2340,0.6,-0.018888256,4.0,-0.025476836
2022-06-03 00:00:00+00,SHORT,1141,0.24113459913217797,-0.017172866,4.0,-0.049404204
2022-06-06 00:00:00+00,SHORT,3573,1.0,0.009721731,5.0,-0.033942476
2022-06-06 00:00:00+00,SHORT,3982,1.0,0.0076293666,4.0,-0.02595578
2022-06-07 00:00:00+00,SHORT,2272,0.32386515447163944,-0.017819284,4.0,-0.009335139
2022-06-07 00:00:00+00,SHORT,3573,0.9375,0.0034766768,5.0,-0.0400524
2022-06-07 00:00:00+00,SHORT,3982,0.9285714285714286,-0.0085010715,4.0,-0.044404976
2022-06-08 00:00:00+00,SHORT,3573,0.875,-0.004712151,4.0,-0.043872286
2022-07-22 00:00:00+00,SHORT,780,0.8728488470174942,-0.0183327,4.0,-0.010095824
2022-08-12 00:00:00+00,SHORT,1144,0.0,-0.014241962,4.0,-0.015952356
2022-08-16 00:00:00+00,SHORT,1205,0.8444201530963509,-0.010778921,4.0,-0.01347465
2022-08-18 00:00:00+00,SHORT,2370,1.0,-0.01760366,4.0,-0.00879364
2022-08-18 00:00:00+00,SHORT,1144,1.0,-0.00926398,4.0,-0.01419254
2022-08-25 00:00:00+00,SHORT,1826,1.0,-0.017963227,5.0,-0.035011537
2022-08-26 00:00:00+00,SHORT,2910,0.8888888888888888,-0.009511109,4.0,-0.040742394
2022-08-29 00:00:00+00,SHORT,2910,0.7777777777777778,-0.016375914,4.0,-0.051126085
2022-09-12 00:00:00+00,SHORT,2740,1.0,-0.015694918,4.0,-0.014047731
2022-09-12 00:00:00+00,SHORT,3681,1.0,-0.020133179,5.0,-0.02283679
2022-10-04 00:00:00+00,SHORT,629,0.0,0.016586505,4.0,-0.010366137
2022-11-11 00:00:00+00,SHORT,142,1.0,0.008697785,4.0,-0.020621566
2022-11-11 00:00:00+00,SHORT,2305,1.0,0.007969959,4.0,-0.034802455
2022-11-11 00:00:00+00,SHORT,1650,0.6233131422696861,-0.016636008,4.0,2.4419533E-5
2022-11-15 00:00:00+00,SHORT,4244,1.0,-0.012215808,5.0,-0.038487345
2023-01-11 00:00:00+00,SHORT,4176,1.0,-0.019310772,4.0,-0.0051184483
2023-01-11 00:00:00+00,SHORT,1160,0.7603238455328767,-0.019268205,4.0,-0.017119505
2023-02-02 00:00:00+00,SHORT,3335,0.2389617544336297,-0.005019463,5.0,-0.014730385
2023-02-02 00:00:00+00,SHORT,3802,0.7292384378099641,-0.018794032,4.0,0.013191421
2023-02-02 00:00:00+00,SHORT,1869,1.0,-0.018955741,4.0,-0.0015769448
2023-02-02 00:00:00+00,SHORT,4031,0.5539528724928771,-0.013978308,4.0,-0.007690927
2023-02-03 00:00:00+00,SHORT,2050,1.0,-0.009275515,5.0,-0.025605375
2023-02-03 00:00:00+00,SHORT,4172,0.8039932547293696,-0.0152528975,5.0,-0.012474625
2023-02-03 00:00:00+00,SHORT,2142,0.875,0.014103586,4.0,-0.017478652
2023-02-03 00:00:00+00,SHORT,1334,1.0,-0.012698096,4.0,-0.027760802
2023-02-03 00:00:00+00,SHORT,1464,0.0,-0.018481206,4.0,-0.016716167
2023-02-03 00:00:00+00,SHORT,3629,1.0,-0.019025786,4.0,-0.025088627
2023-02-03 00:00:00+00,SHORT,3641,0.32186190659778113,0.0119109135,4.0,-0.005412366
2023-02-03 00:00:00+00,SHORT,2004,0.861682854970294,0.0064048087,4.0,-0.027088482
2023-02-06 00:00:00+00,SHORT,2142,0.75,-0.002938159,4.0,-0.041748706
2023-02-06 00:00:00+00,SHORT,2801,0.4560644558500523,0.011365115,4.0,-0.038769767
2023-02-06 00:00:00+00,SHORT,3199,0.3624856991507676,-0.006217243,4.0,-0.019738527
2023-02-17 00:00:00+00,SHORT,2107,0.2600473950918947,0.01387515,4.0,-0.0038218729
2023-02-17 00:00:00+00,SHORT,845,0.5450250974194191,-0.008538883,4.0,-0.008783098
2023-02-17 00:00:00+00,SHORT,1865,0.10468359246440474,-0.018729558,5.0,0.0091898255
2023-02-21 00:00:00+00,SHORT,2107,0.2520684301899758,-0.001481283,4.0,-0.020636382
2023-02-21 00:00:00+00,SHORT,1796,1.0,-0.015955765,7.0,-0.012834235
2023-02-22 00:00:00+00,SHORT,2107,0.2916030756510118,0.0044880765,4.0,-0.017829979
2023-03-03 00:00:00+00,SHORT,1356,0.25648331138860425,-0.018263228,4.0,-0.014537324
2023-03-03 00:00:00+00,SHORT,3963,0.270735997942635,-0.014282197,5.0,-0.015931737
2023-03-06 00:00:00+00,SHORT,1780,0.24400387106781565,-0.020283172,5.0,-0.02070014
2023-03-08 00:00:00+00,SHORT,3652,0.0,-0.017936347,5.0,-0.01381024
2023-03-23 00:00:00+00,SHORT,3486,0.43460319253236157,-0.019498255,4.0,-0.009952824
2023-04-12 00:00:00+00,SHORT,2983,0.9473684210526316,-0.014367526,4.0,-0.032820277
2023-04-17 00:00:00+00,SHORT,2720,1.0,-0.0050695613,4.0,0.005079154
2023-04-25 00:00:00+00,SHORT,2111,1.0,-0.012054372,4.0,0.0024740878
2023-04-25 00:00:00+00,SHORT,158,0.4354225051414568,-0.0070266244,4.0,-0.0097005265
2023-04-28 00:00:00+00,SHORT,1300,0.22320436727095938,-0.02031592,6.0,0.0033864311
2023-04-28 00:00:00+00,SHORT,3430,0.08866765854696713,-0.012588705,4.0,-0.013943159
2023-05-01 00:00:00+00,SHORT,2397,0.0,-0.0055089,4.0,-0.006611016
2023-05-05 00:00:00+00,SHORT,167,0.4418202014745941,-0.017583072,4.0,-0.0037779715
2023-05-05 00:00:00+00,SHORT,417,1.0,0.0026131338,4.0,0.0037215299
2023-05-08 00:00:00+00,SHORT,417,0.9473684210526316,-0.014457879,4.0,-0.02701802
2023-07-03 00:00:00+00,SHORT,68,0.5213826711429252,-0.018323122,5.0,-0.030263396
2023-07-03 00:00:00+00,SHORT,1244,0.17250200394659773,-0.013610388,4.0,-0.03980697
2023-07-14 00:00:00+00,SHORT,2230,0.5731279022985996,-3.4173453E-4,4.0,0.0029832965
2023-07-27 00:00:00+00,SHORT,3685,0.0,0.0192071,4.0,-0.02854256
2023-07-31 00:00:00+00,SHORT,1734,1.0,-0.0060864734,4.0,-0.013425207
2023-07-31 00:00:00+00,SHORT,1851,0.6233770987819296,-0.004381998,4.0,0.002932437
2023-08-01 00:00:00+00,SHORT,3793,0.8610786150952722,-0.018969871,4.0,-0.032036956
2023-08-01 00:00:00+00,SHORT,1851,0.6835797125978377,-0.009504836,4.0,-0.0061248224
2023-08-03 00:00:00+00,SHORT,3355,0.6253389983021224,-0.019066032,4.0,-0.025259271
2023-08-04 00:00:00+00,SHORT,834,1.0,-0.002407632,4.0,-0.0022757887
2023-08-09 00:00:00+00,SHORT,1298,0.2765682371631978,-0.01731763,4.0,0.0035604318
2023-08-10 00:00:00+00,SHORT,522,0.6180314705022881,-0.014565663,4.0,-0.02738177
2023-08-11 00:00:00+00,SHORT,394,0.6279623806372722,-0.0026685703,4.0,0.0023980923
2023-08-11 00:00:00+00,SHORT,3973,1.0,-0.0043917843,4.0,-0.0037805024
2023-08-14 00:00:00+00,SHORT,3973,0.9285714285714286,-0.009849629,4.0,-0.019797057
2023-08-21 00:00:00+00,SHORT,1300,0.6831727741661587,-0.0034602277,4.0,-0.010944889
2023-09-18 00:00:00+00,SHORT,419,1.0,-0.018495927,5.0,-0.031327654
2023-09-20 00:00:00+00,SHORT,2479,0.48916062134853355,-0.015374878,4.0,-0.014093737
2023-09-20 00:00:00+00,SHORT,4089,0.11491449037799734,-0.018137466,4.0,-0.011823393
2023-09-27 00:00:00+00,SHORT,2816,1.0,0.002295822,4.0,-0.0026086261
2023-09-28 00:00:00+00,SHORT,576,0.7267098365526953,-0.015935492,6.0,-0.00983491
2023-09-28 00:00:00+00,SHORT,2816,0.8888888888888888,-0.019176971,4.0,-0.023641117
2023-09-28 00:00:00+00,SHORT,1012,0.9397889980271655,-0.00879757,5.0,-0.008684333
2023-09-28 00:00:00+00,SHORT,1949,0.7690642183307206,-0.014244055,5.0,-0.0045095854
2023-09-29 00:00:00+00,SHORT,2176,0.4193958601355443,-0.016248249,4.0,-0.010048767
2023-10-06 00:00:00+00,SHORT,2936,0.08836019885175378,-0.0035622225,5.0,-0.0031210962
2023-10-09 00:00:00+00,SHORT,2936,0.05699159577167637,-0.0060419976,5.0,-0.0080911005
2023-10-10 00:00:00+00,SHORT,2936,0.039431213334968136,-0.014264883,4.0,-0.017796919
2023-10-11 00:00:00+00,SHORT,2936,0.039101766836827624,-0.015533042,4.0,-0.018478421
2023-10-11 00:00:00+00,SHORT,3594,0.2730919535945736,-8.517823E-4,4.0,0.0059966724
2023-10-13 00:00:00+00,SHORT,195,1.0,0.0038068087,4.0,-0.009736542
2023-10-17 00:00:00+00,SHORT,440,0.0,-0.016565286,4.0,-0.016750438
2023-11-02 00:00:00+00,SHORT,2930,0.0,-0.01414137,4.0,-0.035596624
2023-11-03 00:00:00+00,SHORT,3283,1.0,-0.01761972,4.0,-0.006676222
2023-11-06 00:00:00+00,SHORT,3815,0.28699595295171404,0.012745862,5.0,-0.0068994993
2023-11-07 00:00:00+00,SHORT,3815,0.18495451875755786,-0.01978273,4.0,-0.040827565
2023-11-10 00:00:00+00,SHORT,1250,0.0,-0.019890504,4.0,-0.027526328
2023-11-13 00:00:00+00,SHORT,1250,0.0,-0.014596547,4.0,-0.020343894
2023-11-14 00:00:00+00,SHORT,1250,0.0,-0.015314513,4.0,-0.01757358
2023-11-29 00:00:00+00,SHORT,3111,1.0,-0.016049445,4.0,-0.027848706
2023-11-30 00:00:00+00,SHORT,920,1.0,0.0028238448,4.0,0.004867256
2023-12-06 00:00:00+00,SHORT,450,0.3818367230125923,-0.014798891,4.0,-0.009317642
2023-12-12 00:00:00+00,SHORT,3443,0.0,-0.0064213634,5.0,-0.025775569
2023-12-13 00:00:00+00,SHORT,84,0.75,0.005005134,4.0,0.008915841
2023-12-13 00:00:00+00,SHORT,3052,0.49044665144716615,-0.014234593,4.0,-0.012510811
2023-12-13 00:00:00+00,SHORT,3443,0.0,0.0061949766,5.0,-0.021497361
2023-12-14 00:00:00+00,SHORT,3561,0.401189567512743,-0.0028714698,4.0,-5.579406E-4
2023-12-15 00:00:00+00,SHORT,3561,0.0,-0.019791957,4.0,-0.0202866
2023-12-15 00:00:00+00,SHORT,1966,0.12779822069101965,0.004432305,4.0,0.010982932
2024-01-05 00:00:00+00,SHORT,3149,0.11207676571185284,-0.0030947465,5.0,-0.031210983
2024-01-08 00:00:00+00,SHORT,3149,0.0625,-0.010221149,5.0,-0.046632975
2024-01-08 00:00:00+00,SHORT,1828,1.0,-0.011401054,4.0,-0.0010811556
2024-01-12 00:00:00+00,SHORT,2681,0.31517048404290277,-0.010144088,5.0,-0.0025095064
2024-01-16 00:00:00+00,SHORT,2681,0.26322858960381607,-0.017566528,5.0,-0.012381909
2024-01-31 00:00:00+00,SHORT,2541,0.49351820471327,0.008923884,4.0,1.0834062E-5
2024-01-31 00:00:00+00,SHORT,664,0.0,-0.014805629,5.0,0.0053074947
2024-02-01 00:00:00+00,SHORT,2541,0.6964451087193261,0.009067075,4.0,-0.007978861
2024-02-02 00:00:00+00,SHORT,64,1.0,-0.017617913,4.0,-0.024616795
2024-02-02 00:00:00+00,SHORT,2541,0.5045940300489427,-0.015393527,4.0,-0.03490599
2024-02-20 00:00:00+00,SHORT,1846,0.3017907177616063,-0.018678768,5.0,-0.00205985
2024-03-04 00:00:00+00,SHORT,4215,0.0,-0.009544703,5.0,-0.010306527
2024-03-04 00:00:00+00,SHORT,374,1.0,-0.012541189,4.0,-5.927908E-4
2024-03-05 00:00:00+00,SHORT,2661,0.0,0.017340433,4.0,-0.009270477
2024-03-05 00:00:00+00,SHORT,759,0.7821570831001531,0.007822939,5.0,-0.0050404607
2024-03-06 00:00:00+00,SHORT,4215,0.0,-0.019195197,4.0,-0.032253046
2024-03-06 00:00:00+00,SHORT,2661,0.0,0.018341556,4.0,-0.02308567
2024-03-22 00:00:00+00,SHORT,1144,0.0,-0.019013407,4.0,-0.0061024544
2024-03-26 00:00:00+00,SHORT,2905,0.95,-0.0075099305,4.0,-0.032784726
2024-03-27 00:00:00+00,SHORT,2905,0.6248336356566583,-0.01882571,5.0,-0.044376016
2024-03-28 00:00:00+00,SHORT,3802,0.7008930532988924,-0.012858296,5.0,-0.0067174956
2024-03-28 00:00:00+00,SHORT,3923,0.4358362243955022,-0.012333149,4.0,-0.010400034
2024-03-28 00:00:00+00,SHORT,2028,0.2849486707790575,-0.015175376,4.0,-0.018059349
2024-04-01 00:00:00+00,SHORT,2830,0.2710584162089923,-0.014783992,4.0,-0.02053861
2024-04-02 00:00:00+00,SHORT,3522,0.0,-0.011296197,4.0,-0.011367172
2024-04-02 00:00:00+00,SHORT,1853,0.0,-0.016867025,4.0,-0.01938366
2024-04-02 00:00:00+00,SHORT,4088,0.0,-0.019533236,6.0,-0.014253624
2024-04-03 00:00:00+00,SHORT,3522,0.0,-0.018184664,4.0,-0.015999325
2024-04-09 00:00:00+00,SHORT,2617,0.0,-0.02005293,4.0,-0.028015528
2024-04-09 00:00:00+00,SHORT,2920,1.0,-0.0017769485,4.0,-6.342607E-4
2024-04-09 00:00:00+00,SHORT,3310,0.8550519314251412,-0.016296104,4.0,-0.028497022
2024-04-09 00:00:00+00,SHORT,1371,1.0,-5.6227256E-4,5.0,-0.014156853
2024-04-09 00:00:00+00,SHORT,1423,1.0,-0.0048482385,4.0,-0.0010848126
2024-04-09 00:00:00+00,SHORT,3872,0.0,-0.018958177,4.0,-0.0066662203
2024-04-22 00:00:00+00,SHORT,157,0.6741505380864626,-0.0073494962,4.0,-0.012205394
2024-04-24 00:00:00+00,SHORT,759,1.0,0.013574157,5.0,4.2523237E-4
2024-05-08 00:00:00+00,SHORT,1308,0.5065203280566579,-0.014686515,4.0,-0.026108494
2024-05-09 00:00:00+00,SHORT,2778,0.4728231406469746,-0.019186284,4.0,-0.04054067
2024-05-09 00:00:00+00,SHORT,1308,0.46634496272760123,-0.006147114,4.0,-0.01908135
2024-05-10 00:00:00+00,SHORT,255,0.47765669647710696,0.017253393,4.0,0.007537887
2024-05-10 00:00:00+00,SHORT,2778,0.3839596671872393,-0.014646861,4.0,-0.03597042
