time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,price_drift_5_df005
2006-08-29 00:00:00+00,LONG,4000,0.0,-0.111819476,-0.056106485
2006-09-05 00:00:00+00,LONG,3818,1.0,-0.119052745,-0.050139274
2006-09-08 00:00:00+00,LONG,984,0.0,-0.1277036,-0.06227967
2006-09-08 00:00:00+00,LONG,3613,0.0,-0.16246925,-0.07837071
2006-09-15 00:00:00+00,LONG,523,0.22723331960983767,-0.16526161,-0.07694584
2006-09-15 00:00:00+00,LONG,1807,0.26366581481215506,-0.12624821,-0.056966897
2006-09-15 00:00:00+00,LONG,4086,0.0,-0.12126024,-0.08223829
2006-09-22 00:00:00+00,LONG,610,1.0,-0.115017876,-0.085027725
2006-09-25 00:00:00+00,LONG,4171,0.8480539740618457,-0.12813774,-0.06471169
2006-09-25 00:00:00+00,LONG,158,0.3398379173032859,-0.15365396,-0.092431344
2006-09-25 00:00:00+00,LONG,498,0.489519317298906,-0.124576434,-0.05755326
2006-09-25 00:00:00+00,LONG,610,0.9836065573770492,-0.13030832,-0.09283981
2006-09-25 00:00:00+00,LONG,838,1.0,-0.13345438,-0.09095238
2006-09-26 00:00:00+00,LONG,3677,0.9777777777777777,-0.12608868,-0.08724416
2006-09-27 00:00:00+00,LONG,3677,0.9555555555555556,-0.13549767,-0.06280295
2006-10-04 00:00:00+00,LONG,323,0.0,-0.12664342,-0.08817144
2006-10-04 00:00:00+00,LONG,1673,0.5109187361930827,-0.15276146,-0.069977425
2006-10-04 00:00:00+00,LONG,1740,0.48604711411018003,-0.18206687,-0.0682133
2006-10-04 00:00:00+00,LONG,4086,0.0,-0.114420734,-0.050421003
2006-10-05 00:00:00+00,LONG,2690,0.8404911354333396,-0.17624608,-0.07640971
2006-10-05 00:00:00+00,LONG,1298,0.0,-0.14072971,-0.06407137
2006-10-06 00:00:00+00,LONG,2125,0.0,-0.16986497,-0.06709265
2006-10-06 00:00:00+00,LONG,2690,0.7585831059050919,-0.15791178,-0.066439725
2006-10-06 00:00:00+00,LONG,3116,0.20893052548496727,-0.15769522,-0.06481481
2006-10-09 00:00:00+00,LONG,2125,0.3142955973025475,-0.16957788,-0.08792966
2006-10-09 00:00:00+00,LONG,191,0.0,-0.10852713,-0.07295445
2006-10-11 00:00:00+00,LONG,2272,0.48472207790205196,-0.17276964,-0.051526718
2006-11-09 00:00:00+00,LONG,2993,0.0,-0.15552239,-0.08238728
2006-11-10 00:00:00+00,LONG,1817,0.021358959003010606,-0.11503532,-0.079555
2006-11-13 00:00:00+00,LONG,1817,0.0,-0.1107322,-0.076458335
2006-11-14 00:00:00+00,LONG,1817,0.81313430499009,-0.107801415,-0.078098826
2006-12-12 00:00:00+00,LONG,2297,1.0,-0.124533,-0.081045754
2006-12-13 00:00:00+00,LONG,2297,0.9565217391304348,-0.11720698,-0.081116155
2006-12-28 00:00:00+00,LONG,2066,0.0,-0.13911505,-0.084337346
2007-01-04 00:00:00+00,LONG,1173,0.6031377444778159,-0.13415794,-0.05194225
2007-01-04 00:00:00+00,LONG,3283,1.0,-0.17739353,-0.053426675
2007-01-04 00:00:00+00,LONG,1404,0.8205051362522381,-0.17138211,-0.0656399
2007-01-05 00:00:00+00,LONG,2816,0.9696969696969697,-0.1512468,-0.08308157
2007-01-05 00:00:00+00,LONG,3236,1.0,-0.11911912,-0.09022556
2007-01-05 00:00:00+00,LONG,3283,0.975,-0.1400982,-0.054015126
2007-01-05 00:00:00+00,LONG,1404,0.7421189594844843,-0.15509601,-0.0828434
2007-01-08 00:00:00+00,LONG,2125,0.19823219472326375,-0.120567374,-0.06922435
2007-01-08 00:00:00+00,LONG,2816,0.0,-0.1218671,-0.05235732
2007-01-08 00:00:00+00,LONG,874,0.9714285714285714,-0.18594666,-0.07493894
2007-01-08 00:00:00+00,LONG,3236,0.9714285714285714,-0.11657015,-0.07318099
2007-01-08 00:00:00+00,LONG,3283,0.9090909090909091,-0.15478484,-0.055615358
2007-01-08 00:00:00+00,LONG,1404,0.6881135560549885,-0.1537091,-0.06629735
2007-01-08 00:00:00+00,LONG,4062,1.0,-0.13831054,-0.05665907
2007-01-09 00:00:00+00,LONG,93,0.0,-0.1321567,-0.085299455
2007-01-09 00:00:00+00,LONG,874,0.9428571428571428,-0.17826134,-0.058823712
2007-01-09 00:00:00+00,LONG,1404,0.6762292685429577,-0.16290322,-0.06872421
2007-01-10 00:00:00+00,LONG,629,0.9696969696969697,-0.109122805,-0.08040565
2007-01-10 00:00:00+00,LONG,2896,0.42747883681958226,-0.12656964,-0.07684086
2007-01-10 00:00:00+00,LONG,1298,1.0,-0.1380814,-0.076683536
2007-01-10 00:00:00+00,LONG,3466,1.0,-0.1453619,-0.06231503
2007-01-10 00:00:00+00,LONG,1462,0.8260310277246005,-0.11897919,-0.050662704
2007-01-10 00:00:00+00,LONG,1740,0.902136824047082,-0.13825585,-0.050552394
2007-01-10 00:00:00+00,LONG,1908,0.9444444444444444,-0.13333334,-0.093023255
2007-01-11 00:00:00+00,LONG,93,0.0,-0.119551145,-0.07061503
2007-01-11 00:00:00+00,LONG,2896,0.793815355042908,-0.12987368,-0.0585669
2007-01-11 00:00:00+00,LONG,897,0.7196768041256262,-0.12978624,-0.06432649
2007-01-11 00:00:00+00,LONG,1908,0.9166666666666666,-0.13333334,-0.093023255
2007-01-12 00:00:00+00,LONG,2261,0.9696969696969697,-0.11611479,-0.0701347
2007-01-12 00:00:00+00,LONG,1908,0.8888888888888888,-0.13333334,-0.093023255
2007-01-16 00:00:00+00,LONG,897,0.5964707114170001,-0.11034043,-0.08038182
2007-01-22 00:00:00+00,LONG,1700,1.0,-0.10980675,-0.05755258
2007-03-05 00:00:00+00,LONG,2116,0.8069144567836084,-0.1216977,-0.067586206
2007-03-05 00:00:00+00,LONG,4194,0.3685614381176906,-0.14384782,-0.05282771
2007-03-05 00:00:00+00,LONG,1012,1.0,-0.107962936,-0.069738135
2007-03-05 00:00:00+00,LONG,3182,0.2267721336192574,-0.14144084,-0.06209386
2007-03-05 00:00:00+00,LONG,3192,0.7879245332169827,-0.14294152,-0.08742138
2007-03-05 00:00:00+00,LONG,3255,0.0,-0.14073792,-0.07964962
2007-03-05 00:00:00+00,LONG,3343,1.0,-0.11323329,-0.0889979
2007-03-05 00:00:00+00,LONG,1303,0.9406121587312084,-0.12585813,-0.07055961
2007-03-06 00:00:00+00,LONG,4194,0.3956710061141627,-0.13901165,-0.0814402
2007-03-06 00:00:00+00,LONG,135,0.0,-0.13213322,-0.061514504
2007-03-07 00:00:00+00,LONG,135,0.0,-0.17325541,-0.067287184
2007-03-07 00:00:00+00,LONG,2351,0.0,-0.12281879,-0.053413
2007-03-07 00:00:00+00,LONG,1176,0.0,-0.18,-0.08776267
2007-03-08 00:00:00+00,LONG,1176,0.0,-0.17547807,-0.0768262
2007-03-14 00:00:00+00,LONG,4153,0.9615384615384616,-0.12695152,-0.07809111
2007-03-14 00:00:00+00,LONG,2469,0.0,-0.12492837,-0.063764565
2007-03-14 00:00:00+00,LONG,1838,0.4830205150697143,-0.15378152,-0.062383614
2007-03-14 00:00:00+00,LONG,1939,1.0,-0.15430862,-0.07773962
2007-03-15 00:00:00+00,LONG,3815,0.38085659041801617,-0.123454206,-0.06022472
2007-03-16 00:00:00+00,LONG,3573,0.9393939393939394,-0.17332567,-0.057667103
2007-03-16 00:00:00+00,LONG,3815,0.4242023959246679,-0.13039832,-0.06407942
2007-03-19 00:00:00+00,LONG,167,0.0,-0.16920058,-0.071271926
2007-03-19 00:00:00+00,LONG,2801,0.20630305660604387,-0.1583689,-0.058483507
2007-03-22 00:00:00+00,LONG,3148,0.0,-0.14372717,-0.07863696
2007-03-27 00:00:00+00,LONG,610,1.0,-0.14770697,-0.05357143
2007-03-28 00:00:00+00,LONG,1904,0.92,-0.15645318,-0.060038537
2007-03-29 00:00:00+00,LONG,195,0.0,-0.13118581,-0.07673226
2007-03-29 00:00:00+00,LONG,610,0.9459459459459459,-0.10852238,-0.067350864
2007-04-13 00:00:00+00,LONG,1919,0.0,-0.15755905,-0.08233982
2007-05-01 00:00:00+00,LONG,2067,0.22747362016426204,-0.13987836,-0.075630255
2007-05-03 00:00:00+00,LONG,3127,0.0,-0.10924087,-0.08045178
2007-05-03 00:00:00+00,LONG,3862,0.6313477999531862,-0.1647996,-0.092016235
2007-05-16 00:00:00+00,LONG,1396,0.6919739076264728,-0.16559692,-0.05109489
2007-06-01 00:00:00+00,LONG,1176,0.972972972972973,-0.15714286,-0.087201126
2007-06-04 00:00:00+00,LONG,1176,0.9459459459459459,-0.121820614,-0.0876217
2007-06-05 00:00:00+00,LONG,1176,0.9189189189189189,-0.1097561,-0.06410257
2007-06-07 00:00:00+00,LONG,580,0.0,-0.108133525,-0.06274704
2007-06-12 00:00:00+00,LONG,3192,0.4619654538673264,-0.1217086,-0.061288305
2007-06-13 00:00:00+00,LONG,1807,0.0,-0.1370916,-0.05140845
2007-06-18 00:00:00+00,LONG,5,0.0,-0.1797415,-0.0799056
2007-06-20 00:00:00+00,LONG,142,0.0,-0.12766455,-0.06338028
2007-06-20 00:00:00+00,LONG,858,0.0,-0.12145749,-0.06105769
2007-06-21 00:00:00+00,LONG,142,0.0,-0.119598225,-0.050629724
2007-06-21 00:00:00+00,LONG,938,0.0,-0.11075748,-0.07829338
2007-06-22 00:00:00+00,LONG,91,0.8530734263917051,-0.11063395,-0.060082126
2007-06-29 00:00:00+00,LONG,2125,0.0,-0.12443778,-0.07667984
2007-08-03 00:00:00+00,LONG,121,0.0,-0.12281201,-0.056915544
2007-08-03 00:00:00+00,LONG,836,0.0,-0.17606558,-0.051519156
2007-08-06 00:00:00+00,LONG,5,0.0,-0.13344887,-0.08200734
2007-08-08 00:00:00+00,LONG,3885,0.4042320875548007,-0.18732464,-0.05198306
2007-08-09 00:00:00+00,LONG,5,0.0,-0.16066802,-0.0504886
2007-08-09 00:00:00+00,LONG,131,0.0,-0.18997271,-0.068992555
2007-08-10 00:00:00+00,LONG,304,0.0,-0.15902157,-0.06941104
2007-08-10 00:00:00+00,LONG,4050,1.0,-0.18374164,-0.068615
2007-08-13 00:00:00+00,LONG,194,0.0,-0.16906337,-0.054049373
2007-08-13 00:00:00+00,LONG,304,0.0,-0.1456596,-0.05737291
2007-08-14 00:00:00+00,LONG,555,0.1714893080358053,-0.1378895,-0.07464857
2007-08-14 00:00:00+00,LONG,3519,0.0,-0.14631142,-0.054603364
2007-08-15 00:00:00+00,LONG,836,0.0,-0.15141076,-0.07625
2007-08-15 00:00:00+00,LONG,2972,0.6925757400704063,-0.13793664,-0.058552165
2007-08-15 00:00:00+00,LONG,3241,0.8,-0.116725765,-0.070873484
2007-08-15 00:00:00+00,LONG,1371,0.0,-0.12108175,-0.06535948
2007-08-15 00:00:00+00,LONG,3519,0.0,-0.14636771,-0.077838615
2007-08-15 00:00:00+00,LONG,3872,0.92,-0.17108168,-0.06823821
2007-08-16 00:00:00+00,LONG,1,0.501133772497648,-0.17264009,-0.086653665
2007-08-16 00:00:00+00,LONG,4112,1.0,-0.15500252,-0.06344841
2007-08-16 00:00:00+00,LONG,2070,0.0,-0.18247533,-0.07749563
2007-08-16 00:00:00+00,LONG,2107,1.0,-0.12731549,-0.0725
2007-08-16 00:00:00+00,LONG,2116,0.0,-0.16866986,-0.0907099
2007-08-16 00:00:00+00,LONG,4224,0.44508628145938006,-0.1903172,-0.052734375
2007-08-16 00:00:00+00,LONG,157,0.0,-0.17172073,-0.06115108
2007-08-16 00:00:00+00,LONG,243,1.0,-0.13675798,-0.071691625
2007-08-16 00:00:00+00,LONG,2440,1.0,-0.18146028,-0.090414956
2007-08-16 00:00:00+00,LONG,405,0.11531192227869337,-0.1767257,-0.06925434
2007-08-16 00:00:00+00,LONG,602,1.0,-0.15122017,-0.07405734
2007-08-16 00:00:00+00,LONG,786,0.7878611333453424,-0.12341772,-0.0874031
2007-08-16 00:00:00+00,LONG,2877,0.0,-0.1633893,-0.08144637
2007-08-16 00:00:00+00,LONG,862,0.0,-0.1575862,-0.07409513
2007-08-16 00:00:00+00,LONG,870,0.37764289950770813,-0.14067465,-0.07820598
2007-08-16 00:00:00+00,LONG,3013,1.0,-0.13643615,-0.09150613
2007-08-16 00:00:00+00,LONG,1063,0.18986883443045796,-0.15500425,-0.054567024
2007-08-16 00:00:00+00,LONG,3203,0.773625109176122,-0.14480783,-0.05440626
2007-08-16 00:00:00+00,LONG,1184,0.478929831649701,-0.17974027,-0.060817845
2007-08-16 00:00:00+00,LONG,3233,0.8941314859302731,-0.10897047,-0.05141641
2007-08-16 00:00:00+00,LONG,3573,1.0,-0.115575396,-0.06746862
2007-08-16 00:00:00+00,LONG,3831,1.0,-0.16644838,-0.05135501
2007-08-16 00:00:00+00,LONG,3841,0.34593708413738283,-0.18726203,-0.05551086
2007-08-16 00:00:00+00,LONG,3868,0.0,-0.14146903,-0.05715319
2007-08-16 00:00:00+00,LONG,1838,0.2778261605548641,-0.1793042,-0.06741004
2007-08-16 00:00:00+00,LONG,3897,1.0,-0.16997167,-0.07570978
2007-08-16 00:00:00+00,LONG,1851,0.0,-0.108595386,-0.063848525
2007-08-16 00:00:00+00,LONG,1967,0.0,-0.14295125,-0.064701654
2007-08-17 00:00:00+00,LONG,1,0.0,-0.15170261,-0.05370085
2007-08-17 00:00:00+00,LONG,2050,0.9833333333333333,-0.14890456,-0.06677525
2007-08-17 00:00:00+00,LONG,2285,0.9836065573770492,-0.11308507,-0.050128065
2007-08-17 00:00:00+00,LONG,243,0.9218627664415856,-0.13682908,-0.058541972
2007-08-17 00:00:00+00,LONG,309,0.972972972972973,-0.12121181,-0.050535027
2007-08-17 00:00:00+00,LONG,2440,0.5132682817000301,-0.15949154,-0.06359386
2007-08-17 00:00:00+00,LONG,394,0.3526635956851886,-0.19012062,-0.082628496
2007-08-17 00:00:00+00,LONG,517,0.0,-0.15542191,-0.08286921
2007-08-17 00:00:00+00,LONG,602,0.9824561403508771,-0.13627012,-0.053416137
2007-08-17 00:00:00+00,LONG,2703,0.9821428571428571,-0.17124212,-0.06165605
2007-08-17 00:00:00+00,LONG,2731,0.7126224800628999,-0.18845084,-0.05215896
2007-08-17 00:00:00+00,LONG,845,0.5798876580096418,-0.11108319,-0.06961859
2007-08-17 00:00:00+00,LONG,862,0.9743589743589743,-0.13599165,-0.07321629
2007-08-17 00:00:00+00,LONG,1072,0.9830508474576272,-0.15741935,-0.060182557
2007-08-17 00:00:00+00,LONG,1149,0.0,-0.11783203,-0.09338507
2007-08-17 00:00:00+00,LONG,3283,0.9791666666666666,-0.11764706,-0.08179013
2007-08-17 00:00:00+00,LONG,3343,0.9811320754716981,-0.15080889,-0.068571426
2007-08-17 00:00:00+00,LONG,1306,0.3621911326120485,-0.120795734,-0.09269841
2007-08-17 00:00:00+00,LONG,3443,0.9565217391304348,-0.122257054,-0.060402684
2007-08-17 00:00:00+00,LONG,3513,0.9827586206896551,-0.11156419,-0.08094914
2007-08-17 00:00:00+00,LONG,3748,0.32581715359752617,-0.1382,-0.06872704
2007-08-17 00:00:00+00,LONG,3815,0.0,-0.11555204,-0.084579155
2007-08-17 00:00:00+00,LONG,1826,0.9782608695652174,-0.16353962,-0.05324881
2007-08-20 00:00:00+00,LONG,1,0.41281753941121546,-0.146775,-0.07514451
2007-08-20 00:00:00+00,LONG,2050,0.9666666666666667,-0.13233645,-0.057270512
2007-08-20 00:00:00+00,LONG,243,0.9130262569137276,-0.12122963,-0.059376545
2007-08-20 00:00:00+00,LONG,433,0.9666666666666667,-0.18625961,-0.082988866
2007-08-20 00:00:00+00,LONG,2567,0.0,-0.18120806,-0.082706764
2007-08-20 00:00:00+00,LONG,2703,0.9642857142857143,-0.15775034,-0.07969023
2007-08-20 00:00:00+00,LONG,862,0.0,-0.12033631,-0.057078484
2007-08-20 00:00:00+00,LONG,2936,0.0,-0.17218105,-0.053950977
2007-08-20 00:00:00+00,LONG,3013,0.9523809523809523,-0.12834115,-0.05944518
2007-08-20 00:00:00+00,LONG,1072,0.9661016949152542,-0.123158365,-0.06533847
2007-08-20 00:00:00+00,LONG,1141,0.0,-0.11078947,-0.07576586
2007-08-20 00:00:00+00,LONG,3343,0.9622641509433962,-0.14911309,-0.080563046
2007-08-20 00:00:00+00,LONG,3716,0.0,-0.12368382,-0.066066064
2007-08-20 00:00:00+00,LONG,1803,0.27827135324172414,-0.14726394,-0.059745636
2007-08-20 00:00:00+00,LONG,1826,0.9565217391304348,-0.1632481,-0.062047243
2007-08-21 00:00:00+00,LONG,1,0.0,-0.147881,-0.065788604
2007-08-21 00:00:00+00,LONG,2125,0.9491525423728814,-0.1822695,-0.05180921
2007-08-21 00:00:00+00,LONG,243,0.9508196721311475,-0.13637416,-0.06104468
2007-08-21 00:00:00+00,LONG,394,0.35073027610650376,-0.18719807,-0.056100983
2007-08-21 00:00:00+00,LONG,610,1.0,-0.17278911,-0.066769
2007-08-21 00:00:00+00,LONG,2703,0.6226197148077923,-0.15152209,-0.059375793
2007-08-21 00:00:00+00,LONG,712,0.9444444444444444,-0.17713767,-0.06926629
2007-08-21 00:00:00+00,LONG,1966,0.0,-0.17116782,-0.07580478
2007-08-24 00:00:00+00,LONG,401,0.0,-0.117941864,-0.054271895
2007-08-28 00:00:00+00,LONG,401,0.0,-0.14802037,-0.06676264
2007-08-28 00:00:00+00,LONG,1377,0.0,-0.14073226,-0.051767677
2007-08-30 00:00:00+00,LONG,3607,1.0,-0.11488095,-0.065954775
2007-08-31 00:00:00+00,LONG,1423,0.0,-0.17559093,-0.06696905
2007-09-07 00:00:00+00,LONG,2261,1.0,-0.1258379,-0.06668835
2007-09-07 00:00:00+00,LONG,638,0.0,-0.14760585,-0.052770447
2007-09-10 00:00:00+00,LONG,2261,0.9772727272727273,-0.13467218,-0.054228533
2007-09-10 00:00:00+00,LONG,2349,0.0,-0.1296186,-0.07912989
2007-09-10 00:00:00+00,LONG,335,0.0,-0.119090825,-0.07193883
2007-09-10 00:00:00+00,LONG,638,0.962962962962963,-0.12199037,-0.05404237
2007-09-10 00:00:00+00,LONG,1306,0.03798938255481685,-0.13111745,-0.056465898
2007-09-10 00:00:00+00,LONG,1383,0.0,-0.15684354,-0.05590879
2007-09-11 00:00:00+00,LONG,2349,0.0,-0.119833484,-0.05942167
2007-09-11 00:00:00+00,LONG,988,0.9655172413793104,-0.16905513,-0.06860877
2007-09-12 00:00:00+00,LONG,2349,0.0,-0.13579136,-0.056918547
2007-09-12 00:00:00+00,LONG,1306,0.0,-0.11700337,-0.073116854
2007-09-12 00:00:00+00,LONG,1719,0.0,-0.13229707,-0.07066223
2007-09-21 00:00:00+00,LONG,2670,1.0,-0.14181204,-0.05220634
2007-09-24 00:00:00+00,LONG,1043,0.0,-0.10944445,-0.06530612
2007-10-24 00:00:00+00,LONG,3743,0.0,-0.120726325,-0.06829607
2007-10-30 00:00:00+00,LONG,786,0.0,-0.10812284,-0.053240743
2007-11-01 00:00:00+00,LONG,786,0.0,-0.115169585,-0.068837024
2007-11-02 00:00:00+00,LONG,1324,0.0,-0.108468354,-0.0868961
2007-11-05 00:00:00+00,LONG,13,0.0,-0.15141682,-0.06450459
2007-11-05 00:00:00+00,LONG,200,0.0,-0.12157041,-0.07368926
2007-11-05 00:00:00+00,LONG,3748,0.0,-0.11565483,-0.06832416
2007-11-05 00:00:00+00,LONG,1838,0.0,-0.11061552,-0.08406063
2007-11-06 00:00:00+00,LONG,13,0.0,-0.15004915,-0.069575615
2007-11-07 00:00:00+00,LONG,714,0.0,-0.13052796,-0.06982076
2007-11-07 00:00:00+00,LONG,995,0.0,-0.120175965,-0.06303237
2007-11-07 00:00:00+00,LONG,1330,0.0,-0.12753077,-0.05044286
2007-11-08 00:00:00+00,LONG,522,0.0,-0.10938491,-0.08052373
2007-11-08 00:00:00+00,LONG,2863,0.0,-0.112129144,-0.0647978
2007-11-08 00:00:00+00,LONG,959,0.0,-0.10940787,-0.07924177
2007-11-08 00:00:00+00,LONG,1444,0.0,-0.11795962,-0.07716256
2007-11-08 00:00:00+00,LONG,1960,1.0,-0.109375,-0.08743843
2007-11-09 00:00:00+00,LONG,2568,1.0,-0.16666667,-0.079241075
2007-11-12 00:00:00+00,LONG,1,0.0,-0.109010905,-0.061078735
2007-11-12 00:00:00+00,LONG,220,1.0,-0.16639602,-0.08735333
2007-11-12 00:00:00+00,LONG,2482,0.0,-0.15875527,-0.068546735
2007-11-12 00:00:00+00,LONG,2568,0.9565217391304348,-0.17070708,-0.060640734
2007-11-12 00:00:00+00,LONG,1063,0.0,-0.121290326,-0.06520247
2007-11-12 00:00:00+00,LONG,3695,0.0,-0.15243243,-0.07109005
2007-11-12 00:00:00+00,LONG,3841,0.0,-0.17111696,-0.058923997
2007-11-13 00:00:00+00,LONG,1,0.0,-0.11183633,-0.061447382
2007-11-13 00:00:00+00,LONG,220,0.0,-0.11786148,-0.0849089
2007-11-14 00:00:00+00,LONG,1368,0.0,-0.152033,-0.06101142
2007-11-14 00:00:00+00,LONG,1462,0.0,-0.13422182,-0.055276036
2007-11-14 00:00:00+00,LONG,1532,0.0,-0.11366014,-0.07530814
2007-11-15 00:00:00+00,LONG,2070,0.0,-0.13338107,-0.07564891
2007-11-15 00:00:00+00,LONG,4187,0.0,-0.108755276,-0.05513308
2007-11-15 00:00:00+00,LONG,2211,0.0,-0.13268577,-0.07470095
2007-11-15 00:00:00+00,LONG,2213,0.0,-0.12512657,-0.076588616
2007-11-15 00:00:00+00,LONG,220,0.0,-0.140254,-0.06855707
2007-11-16 00:00:00+00,LONG,1532,0.0,-0.13606821,-0.073079415
2007-11-20 00:00:00+00,LONG,1383,0.0,-0.11663569,-0.057511155
2007-11-20 00:00:00+00,LONG,3683,0.0,-0.13268608,-0.07052023
2007-11-21 00:00:00+00,LONG,157,0.0,-0.1281952,-0.079345606
2007-11-21 00:00:00+00,LONG,2262,0.0,-0.14073166,-0.07429757
2007-11-21 00:00:00+00,LONG,401,0.9666666666666667,-0.1883147,-0.059854407
2007-11-21 00:00:00+00,LONG,739,0.0,-0.11091725,-0.0865557
2007-11-21 00:00:00+00,LONG,974,0.0,-0.112024404,-0.07178054
2007-11-21 00:00:00+00,LONG,3286,0.0,-0.11744966,-0.08961538
2007-11-21 00:00:00+00,LONG,4050,1.0,-0.13589077,-0.05878187
2007-11-23 00:00:00+00,LONG,3241,0.0,-0.13074712,-0.05142678
2007-11-26 00:00:00+00,LONG,2072,0.0,-0.1404757,-0.059585523
2007-11-26 00:00:00+00,LONG,2085,0.9310344827586207,-0.14877757,-0.06577225
2007-11-26 00:00:00+00,LONG,157,0.0,-0.13802384,-0.057190917
2007-11-26 00:00:00+00,LONG,219,0.0,-0.12566261,-0.06517753
2007-11-26 00:00:00+00,LONG,2742,0.0,-0.14927953,-0.09029276
2007-11-26 00:00:00+00,LONG,3241,0.9310344827586207,-0.15868871,-0.078194536
2007-11-27 00:00:00+00,LONG,2393,1.0,-0.13092269,-0.07895606
2007-11-27 00:00:00+00,LONG,638,0.0,-0.18561938,-0.05956679
2007-11-27 00:00:00+00,LONG,3283,1.0,-0.16094753,-0.0525
2007-11-27 00:00:00+00,LONG,3686,0.0,-0.14884393,-0.07752545
2007-11-27 00:00:00+00,LONG,4000,0.0,-0.15219426,-0.060747683
2007-11-28 00:00:00+00,LONG,588,0.0,-0.13633855,-0.0638213
2007-11-28 00:00:00+00,LONG,2776,0.0,-0.18487805,-0.05859155
2007-11-28 00:00:00+00,LONG,1090,0.96,-0.18583396,-0.07285342
2007-11-28 00:00:00+00,LONG,1173,0.0,-0.12748663,-0.056987632
2007-11-28 00:00:00+00,LONG,4000,0.0,-0.11944624,-0.055448003
2007-11-30 00:00:00+00,LONG,3613,0.0,-0.12331777,-0.064386904
2007-12-11 00:00:00+00,LONG,4050,0.0,-0.10979619,-0.056445993
2007-12-13 00:00:00+00,LONG,2106,0.0,-0.15075187,-0.06845361
2007-12-13 00:00:00+00,LONG,2230,0.0,-0.15956913,-0.052327815
2007-12-13 00:00:00+00,LONG,3187,0.0,-0.1407465,-0.053127676
2007-12-14 00:00:00+00,LONG,2106,0.0,-0.15246466,-0.06413502
2007-12-14 00:00:00+00,LONG,2230,0.0,-0.17793286,-0.064405024
2007-12-17 00:00:00+00,LONG,2106,0.0,-0.13517725,-0.09202454
2007-12-19 00:00:00+00,LONG,167,0.0,-0.12034472,-0.08951896
2007-12-20 00:00:00+00,LONG,1888,0.0,-0.11941964,-0.08786127
2008-01-04 00:00:00+00,LONG,406,0.0,-0.14145963,-0.08064516
2008-01-04 00:00:00+00,LONG,694,0.0,-0.12612613,-0.093034126
2008-01-04 00:00:00+00,LONG,3629,0.717580317784072,-0.12265084,-0.08556701
2008-01-07 00:00:00+00,LONG,3629,0.96,-0.11049395,-0.07336227
2008-01-08 00:00:00+00,LONG,2211,0.0,-0.10925471,-0.07629508
2008-01-08 00:00:00+00,LONG,270,0.0,-0.11345343,-0.089997046
2008-01-08 00:00:00+00,LONG,3629,0.631166224514144,-0.12663926,-0.079620466
2008-01-08 00:00:00+00,LONG,1838,1.0,-0.16992188,-0.084544964
2008-01-08 00:00:00+00,LONG,3973,0.9523809523809523,-0.11846818,-0.061461866
2008-01-09 00:00:00+00,LONG,2064,1.0,-0.15587188,-0.088743754
2008-01-09 00:00:00+00,LONG,157,0.0,-0.16635373,-0.061310783
2008-01-09 00:00:00+00,LONG,3100,1.0,-0.12307498,-0.061723392
2008-01-09 00:00:00+00,LONG,1371,1.0,-0.12075984,-0.07096774
2008-01-09 00:00:00+00,LONG,1761,1.0,-0.16141064,-0.052853312
2008-01-09 00:00:00+00,LONG,3923,0.3761759473807695,-0.116859406,-0.06927518
2008-01-09 00:00:00+00,LONG,2006,1.0,-0.17206705,-0.062025316
2008-01-10 00:00:00+00,LONG,3378,0.27212433069368935,-0.11819728,-0.082706764
2008-01-10 00:00:00+00,LONG,2006,0.9523809523809523,-0.16404495,-0.05941846
2008-01-10 00:00:00+00,LONG,4062,1.0,-0.14820023,-0.07454934
2008-01-11 00:00:00+00,LONG,3378,0.9512195121951219,-0.12799658,-0.06301748
2008-01-15 00:00:00+00,LONG,3837,0.0,-0.1211778,-0.056534953
2008-01-16 00:00:00+00,LONG,9,0.9444444444444444,-0.16150211,-0.08326156
2008-01-16 00:00:00+00,LONG,2469,0.0,-0.17220801,-0.057281554
2008-01-16 00:00:00+00,LONG,2613,0.0,-0.1259893,-0.08753908
2008-01-16 00:00:00+00,LONG,631,1.0,-0.1328425,-0.07032962
2008-01-17 00:00:00+00,LONG,9,0.9166666666666666,-0.17169312,-0.068709105
2008-01-17 00:00:00+00,LONG,4107,0.9666666666666667,-0.1320567,-0.06746827
2008-01-17 00:00:00+00,LONG,1453,0.9166666666666666,-0.18421052,-0.08361486
2008-01-18 00:00:00+00,LONG,1447,0.0,-0.14909638,-0.07224959
2008-01-22 00:00:00+00,LONG,50,0.0,-0.13027656,-0.051963508
2008-01-22 00:00:00+00,LONG,142,1.0,-0.16045143,-0.09326974
2008-01-22 00:00:00+00,LONG,248,0.0,-0.14576566,-0.055223998
2008-01-22 00:00:00+00,LONG,562,0.0,-0.11111111,-0.05644482
2008-01-22 00:00:00+00,LONG,881,1.0,-0.13456522,-0.07569074
2008-01-22 00:00:00+00,LONG,1063,0.5305007964694448,-0.14780487,-0.057967108
2008-01-22 00:00:00+00,LONG,1099,0.0,-0.1283323,-0.07347611
2008-01-22 00:00:00+00,LONG,3443,1.0,-0.18461539,-0.07017544
2008-01-22 00:00:00+00,LONG,3447,0.9745212031490174,-0.11053575,-0.05361305
2008-01-22 00:00:00+00,LONG,3501,1.0,-0.14414608,-0.068505965
2008-01-22 00:00:00+00,LONG,1463,1.0,-0.115940616,-0.09181233
