time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,price_drift_abs_1_df006
2020-03-23 00:00:00+00,LONG,4112,0.9487179487179487,0.028062444,0.011278195
2020-03-23 00:00:00+00,LONG,2133,1.0,0.07249085,0.020522716
2020-03-23 00:00:00+00,LONG,443,1.0,0.078794815,0.018586641
2020-03-23 00:00:00+00,LONG,2548,0.4835149909755012,0.027388625,0.01717292
2020-03-23 00:00:00+00,LONG,557,1.0,0.045435157,0.022997947
2020-03-23 00:00:00+00,LONG,2830,1.0,0.11115999,0.024439508
2020-03-23 00:00:00+00,LONG,862,1.0,0.03267705,0.012966201
2020-03-23 00:00:00+00,LONG,3040,1.0,0.12551029,0.018169913
2020-03-23 00:00:00+00,LONG,1108,1.0,0.057900596,0.013141933
2020-03-23 00:00:00+00,LONG,3443,1.0,0.106896974,0.018018018
2020-03-23 00:00:00+00,LONG,3811,0.935483870967742,0.050998613,0.012847726
2020-03-23 00:00:00+00,LONG,1780,0.9130434782608696,0.10178204,0.017908538
2020-03-23 00:00:00+00,LONG,4016,0.8,0.02720285,0.01104101
2020-03-24 00:00:00+00,LONG,808,0.0,0.027459944,0.01174136
2020-03-25 00:00:00+00,LONG,2546,0.0,0.03238577,0.021787325
2020-03-25 00:00:00+00,LONG,808,0.9459459459459459,0.035663404,0.021085322
2020-03-25 00:00:00+00,LONG,3646,0.0,0.049964346,0.011038839
2020-06-15 00:00:00+00,LONG,558,0.5719206199807582,0.024715528,0.019049315
2020-06-25 00:00:00+00,LONG,2582,0.5710996141783368,0.05859593,0.00990099
2020-07-07 00:00:00+00,LONG,1328,0.0,0.03154846,0.022690438
2020-08-03 00:00:00+00,LONG,1985,0.0,0.033586293,0.011942174
2020-08-21 00:00:00+00,LONG,4083,1.0,0.02703212,0.011439849
2020-09-11 00:00:00+00,LONG,2133,1.0,0.05001658,0.006873448
2020-09-11 00:00:00+00,LONG,2305,1.0,0.03947064,0.011831535
2020-09-11 00:00:00+00,LONG,3699,1.0,0.046120822,0.006892895
2020-09-16 00:00:00+00,LONG,2381,1.0,0.11099633,0.010380623
2020-09-21 00:00:00+00,LONG,1308,1.0,0.033910703,0.010651788
2020-09-22 00:00:00+00,LONG,2343,0.9824561403508771,0.046048254,0.008474576
2020-09-23 00:00:00+00,LONG,2504,1.0,0.07991674,0.020101147
2020-09-23 00:00:00+00,LONG,1939,0.9285714285714286,0.064642295,0.01672191
2020-09-24 00:00:00+00,LONG,39,1.0,0.025505936,0.007518797
2020-09-24 00:00:00+00,LONG,2270,1.0,0.054760937,0.009855453
2020-09-24 00:00:00+00,LONG,1719,1.0,0.092292845,0.02356021
2020-09-24 00:00:00+00,LONG,1848,0.0,0.030716859,0.019237496
2020-09-24 00:00:00+00,LONG,4050,1.0,0.040960457,0.011134308
2020-09-25 00:00:00+00,LONG,4237,1.0,0.026679916,0.008150248
2020-09-25 00:00:00+00,LONG,2270,0.9565217391304348,0.02753991,0.01592568
2020-09-25 00:00:00+00,LONG,2553,0.5131964318041672,0.030714713,0.013768598
2020-09-25 00:00:00+00,LONG,1051,1.0,0.045072205,0.013563502
2020-09-25 00:00:00+00,LONG,1288,0.96,0.02315055,0.009108653
2020-09-29 00:00:00+00,LONG,1719,0.9090909090909091,0.023422616,0.012936611
2020-10-29 00:00:00+00,LONG,2213,0.6873455423860081,0.02593048,0.018957347
2020-10-29 00:00:00+00,LONG,3124,1.0,0.057657454,0.011784895
2020-10-29 00:00:00+00,LONG,3182,0.0,0.02937625,0.0133659635
2020-10-29 00:00:00+00,LONG,1298,1.0,0.02497657,0.018518519
2020-10-29 00:00:00+00,LONG,3683,1.0,0.049665596,0.010215053
2020-10-29 00:00:00+00,LONG,3872,1.0,0.029150302,0.010810811
2020-10-29 00:00:00+00,LONG,3907,0.5732371490644729,0.025977934,0.0154005885
2020-10-29 00:00:00+00,LONG,1896,0.9827586206896551,0.02734906,0.021190811
2020-10-29 00:00:00+00,LONG,1922,1.0,0.04031608,0.014589906
2020-10-30 00:00:00+00,LONG,1205,1.0,0.028536038,0.017920189
2020-10-30 00:00:00+00,LONG,1220,1.0,0.056032673,0.021209516
2020-10-30 00:00:00+00,LONG,1356,1.0,0.028804105,0.01673296
2020-10-30 00:00:00+00,LONG,3486,0.9523809523809523,0.040730022,0.010021786
2020-10-30 00:00:00+00,LONG,3943,1.0,0.028363222,0.017093092
2020-11-02 00:00:00+00,LONG,786,0.5422034348846011,0.045301467,0.012326133
2020-11-27 00:00:00+00,LONG,4137,0.0,0.023944223,0.011932556
2020-12-16 00:00:00+00,LONG,3273,0.0,0.12996085,0.006935525
2020-12-18 00:00:00+00,LONG,3273,0.0,0.049907587,0.00969908
2020-12-21 00:00:00+00,LONG,3273,0.0,0.044431265,0.02044335
2021-01-07 00:00:00+00,LONG,1668,0.896551724137931,0.119449526,0.014336918
2021-01-12 00:00:00+00,LONG,1633,1.0,0.04149071,0.021594385
2021-01-14 00:00:00+00,LONG,2426,0.9161070168702451,0.036382865,0.023843586
2021-01-25 00:00:00+00,LONG,4215,0.9375,0.052684925,0.0114613185
2021-01-28 00:00:00+00,LONG,1767,0.8039227748382276,0.030590117,0.01980539
2021-01-29 00:00:00+00,LONG,2330,1.0,0.06295292,0.020171149
2021-02-01 00:00:00+00,LONG,2330,0.9565217391304348,0.0331451,0.020378457
2021-02-26 00:00:00+00,LONG,1361,0.975,0.035285205,0.008219445
2021-03-03 00:00:00+00,LONG,3882,0.0,0.07758194,0.015015015
2021-03-04 00:00:00+00,LONG,388,0.9795918367346939,0.032039206,0.021493983
2021-03-04 00:00:00+00,LONG,3430,1.0,0.026904238,0.020276137
2021-03-04 00:00:00+00,LONG,4031,1.0,0.025138052,0.019173594
2021-03-05 00:00:00+00,LONG,1523,0.0,0.07567419,0.0220276
2021-03-08 00:00:00+00,LONG,2323,0.7650746356730922,0.02956882,0.014663757
2021-03-08 00:00:00+00,LONG,388,0.9387755102040817,0.02374455,0.015734138
2021-03-08 00:00:00+00,LONG,956,0.9767441860465116,0.066207826,0.018403232
2021-03-09 00:00:00+00,LONG,3882,0.9285714285714286,0.04989077,0.009677419
2021-03-16 00:00:00+00,LONG,248,0.7872944188180273,0.060108546,0.008200455
2021-03-31 00:00:00+00,LONG,3649,0.0,0.025123384,0.00804942
2021-05-05 00:00:00+00,LONG,368,0.6361149971808288,0.055727657,0.014869888
2021-05-06 00:00:00+00,LONG,368,0.5538272554455048,0.030521274,0.01831502
2021-05-12 00:00:00+00,LONG,3830,0.8620689655172413,0.10276833,0.018644892
2021-05-13 00:00:00+00,LONG,2342,0.0,0.078169845,0.018554064
2021-05-13 00:00:00+00,LONG,3111,0.9743589743589743,0.029866604,0.008807986
2021-05-13 00:00:00+00,LONG,1270,0.9574468085106383,0.032047715,0.021848597
2021-05-13 00:00:00+00,LONG,1334,1.0,0.062531196,0.017258693
2021-05-13 00:00:00+00,LONG,3830,0.8275862068965517,0.09789601,0.02230763
2021-05-13 00:00:00+00,LONG,3866,0.0,0.04712734,0.015293312
2021-05-17 00:00:00+00,LONG,4113,0.0,0.08121189,0.00961193
2021-05-17 00:00:00+00,LONG,3261,1.0,0.056007564,0.018584108
2021-05-17 00:00:00+00,LONG,1360,0.9444444444444444,0.045060065,0.02139756
2021-05-17 00:00:00+00,LONG,3685,0.25561101968903527,0.02534182,0.016609393
2021-05-17 00:00:00+00,LONG,3830,0.7586206896551724,0.03546219,0.019034185
2021-05-18 00:00:00+00,LONG,4113,0.0,0.056910984,0.00800783
2021-05-18 00:00:00+00,LONG,3261,0.9767441860465116,0.023295522,0.015751708
2021-05-21 00:00:00+00,LONG,602,0.0,0.048735213,0.021467797
2021-05-24 00:00:00+00,LONG,602,0.4143864960606183,0.027607126,0.008163265
2021-06-02 00:00:00+00,LONG,28,0.63520673676067,0.047249556,0.010492485
2021-06-17 00:00:00+00,LONG,1069,0.41682926794421327,0.023353914,0.02430473
2021-06-18 00:00:00+00,LONG,2986,0.38703292617242935,0.040851496,0.014934268
2021-06-18 00:00:00+00,LONG,1819,0.2698919284912375,0.023221802,0.01752277
2021-07-07 00:00:00+00,LONG,1160,0.2011268055483965,0.05031204,0.014781835
2021-07-19 00:00:00+00,LONG,2393,1.0,0.034198962,0.013307416
2021-07-19 00:00:00+00,LONG,401,1.0,0.024133898,0.022886474
2021-07-19 00:00:00+00,LONG,3581,0.6668808701859065,0.026176587,0.015873017
2021-07-19 00:00:00+00,LONG,3860,0.7285201187225878,0.024704682,0.01876833
2021-07-20 00:00:00+00,LONG,2513,0.9565217391304348,0.0377071,0.024371069
2021-08-17 00:00:00+00,LONG,4113,0.0,0.11615756,0.011327662
2021-08-18 00:00:00+00,LONG,4113,0.0,0.07386474,0.022714764
2021-08-19 00:00:00+00,LONG,1300,0.7439307765431128,0.02488216,0.010353228
2021-08-20 00:00:00+00,LONG,3013,0.0,0.046984382,0.01010101
2021-08-23 00:00:00+00,LONG,3013,0.0,0.02681038,0.012031678
2021-09-20 00:00:00+00,LONG,4219,0.0,0.050703816,0.023518687
2021-09-20 00:00:00+00,LONG,2866,0.558142735210159,0.023011798,0.02044367
2021-09-21 00:00:00+00,LONG,4219,0.0,0.031347625,0.011015683
2021-09-21 00:00:00+00,LONG,194,1.0,0.0409689,0.01677359
2021-09-21 00:00:00+00,LONG,845,0.0,0.025742691,0.008714499
2021-09-21 00:00:00+00,LONG,3357,0.3018128321805345,0.028527513,0.007558151
2021-09-21 00:00:00+00,LONG,1404,1.0,0.038775347,0.02213667
2021-09-21 00:00:00+00,LONG,1828,1.0,0.02334899,0.020331325
2021-09-27 00:00:00+00,LONG,3241,0.5360007790625223,0.10819136,0.01438849
2021-09-28 00:00:00+00,LONG,3241,0.6406620665013216,0.09704,0.013760982
2021-09-30 00:00:00+00,LONG,3241,0.6818181818181819,0.05801585,0.013891857
2021-09-30 00:00:00+00,LONG,1236,1.0,0.028807318,0.021116188
2021-10-04 00:00:00+00,LONG,2111,0.758531789206223,0.02292032,0.014457831
2021-10-04 00:00:00+00,LONG,2370,1.0,0.027713427,0.019241048
2021-10-04 00:00:00+00,LONG,565,0.0,0.05458953,0.023117077
2021-10-12 00:00:00+00,LONG,2770,0.14446649568643752,0.026210647,0.014789717
2021-10-15 00:00:00+00,LONG,153,0.0,0.042722892,0.013568226
2021-10-18 00:00:00+00,LONG,153,0.0,0.02334551,0.009362121
2021-10-19 00:00:00+00,LONG,602,0.0,0.025779735,0.017006803
2021-10-27 00:00:00+00,LONG,1985,0.0,0.045442306,0.008077879
2021-11-26 00:00:00+00,LONG,2095,0.0,0.052669797,0.011032657
2021-11-30 00:00:00+00,LONG,2061,1.0,0.027817365,0.02074994
2021-11-30 00:00:00+00,LONG,85,0.962962962962963,0.03666265,0.013452915
2021-11-30 00:00:00+00,LONG,335,1.0,0.049739167,0.018607857
2021-11-30 00:00:00+00,LONG,427,1.0,0.025304405,0.019202946
2021-11-30 00:00:00+00,LONG,558,1.0,0.034560293,0.018484626
2021-11-30 00:00:00+00,LONG,610,1.0,0.03574665,0.013474993
2021-11-30 00:00:00+00,LONG,3040,1.0,0.024854371,0.016141959
2021-11-30 00:00:00+00,LONG,1473,0.7791875178645027,0.028159503,0.0132362675
2021-11-30 00:00:00+00,LONG,3594,0.0,0.050621055,0.022818027
2021-11-30 00:00:00+00,LONG,1752,0.5871746542658282,0.025483739,0.018832637
2021-12-01 00:00:00+00,LONG,4197,0.96875,0.036099736,0.008822323
2021-12-01 00:00:00+00,LONG,335,0.9736842105263158,0.04942773,0.012640449
2021-12-01 00:00:00+00,LONG,641,0.6785841088590938,0.029372366,0.023553412
2021-12-01 00:00:00+00,LONG,1260,0.5236310639972517,0.039954547,0.011953552
2021-12-01 00:00:00+00,LONG,1780,0.7209257612336359,0.042903267,0.01709531
2021-12-01 00:00:00+00,LONG,3982,0.5224795873561513,0.034528665,0.016544119
2021-12-02 00:00:00+00,LONG,2127,1.0,0.030409392,0.011253041
2021-12-02 00:00:00+00,LONG,1140,1.0,0.033703078,0.007960577
2021-12-03 00:00:00+00,LONG,440,0.0,0.023825902,0.007380074
2021-12-03 00:00:00+00,LONG,505,0.27608958905904524,0.04540292,0.02012953
2021-12-03 00:00:00+00,LONG,3273,0.8442044599851823,0.029838743,0.015494267
2021-12-20 00:00:00+00,LONG,2410,0.6539717717866574,0.029620383,0.010931134
2022-01-21 00:00:00+00,LONG,3763,0.7916884741270857,0.03213637,0.02344801
2022-01-24 00:00:00+00,LONG,4172,0.0,0.058902815,0.0088311685
2022-01-24 00:00:00+00,LONG,912,0.0,0.100847155,0.0138121545
2022-01-24 00:00:00+00,LONG,2028,0.0,0.060897123,0.009089897
2022-01-25 00:00:00+00,LONG,4172,0.9545454545454546,0.06585819,0.022657055
2022-01-25 00:00:00+00,LONG,912,0.0,0.05721026,0.021253405
2022-01-25 00:00:00+00,LONG,3130,0.9838709677419355,0.03037632,0.024326498
2022-01-25 00:00:00+00,LONG,1099,0.0,0.030742666,0.0069111013
2022-01-25 00:00:00+00,LONG,3595,0.9523809523809523,0.026269594,0.010603291
2022-01-26 00:00:00+00,LONG,4172,0.9090909090909091,0.06840424,0.019494204
2022-01-26 00:00:00+00,LONG,1099,0.0,0.041703675,0.021317119
2022-01-26 00:00:00+00,LONG,3595,0.9047619047619048,0.034332678,0.018477457
2022-01-26 00:00:00+00,LONG,1551,0.4712940180651974,0.029770235,0.009929349
2022-01-26 00:00:00+00,LONG,3830,0.9310344827586207,0.024296036,0.019307483
2022-01-27 00:00:00+00,LONG,3273,1.0,0.035652943,0.024579125
2022-01-28 00:00:00+00,LONG,356,1.0,0.031896234,0.018599562
2022-02-04 00:00:00+00,LONG,786,1.0,0.03495018,0.00926753
2022-02-04 00:00:00+00,LONG,3699,0.0,0.036017682,0.019220455
2022-02-08 00:00:00+00,LONG,786,0.9487179487179487,0.024648728,0.012427228
2022-02-14 00:00:00+00,LONG,3853,0.0,0.024432672,0.011739659
2022-02-24 00:00:00+00,LONG,9,0.0,0.049355548,0.020376015
2022-02-24 00:00:00+00,LONG,142,0.0,0.042434044,0.012087912
2022-02-24 00:00:00+00,LONG,3686,1.0,0.0769182,0.015206813
2022-02-24 00:00:00+00,LONG,3716,0.0,0.031487964,0.008688783
2022-02-24 00:00:00+00,LONG,1761,0.0,0.023001488,0.015529259
2022-02-24 00:00:00+00,LONG,3818,0.0,0.026658835,0.01871839
2022-02-25 00:00:00+00,LONG,2716,0.0,0.023007568,0.010720141
2022-02-28 00:00:00+00,LONG,2716,0.0,0.03459053,0.021961568
2022-03-01 00:00:00+00,LONG,2716,0.0,0.036967963,0.013396274
2022-03-07 00:00:00+00,LONG,2050,0.0,0.052890513,0.01635884
2022-03-07 00:00:00+00,LONG,3192,1.0,0.029025573,0.018104149
2022-03-07 00:00:00+00,LONG,1473,0.0,0.047831226,0.019641044
2022-03-07 00:00:00+00,LONG,1715,1.0,0.036980066,0.017919138
2022-03-08 00:00:00+00,LONG,2072,0.0,0.06935533,0.01707656
2022-03-08 00:00:00+00,LONG,2105,0.0,0.030066852,0.008543062
2022-03-08 00:00:00+00,LONG,2211,0.0,0.029606072,0.018944237
2022-03-08 00:00:00+00,LONG,200,1.0,0.054971874,0.013324778
2022-03-08 00:00:00+00,LONG,2270,0.0,0.044602685,0.02148874
2022-03-08 00:00:00+00,LONG,2298,0.5061844828280601,0.03144955,0.011206237
2022-03-08 00:00:00+00,LONG,273,0.0,0.0492879,0.022964817
2022-03-08 00:00:00+00,LONG,622,0.0,0.05129863,0.012842304
2022-03-08 00:00:00+00,LONG,714,0.0,0.08838695,0.022537025
2022-03-08 00:00:00+00,LONG,761,0.0,0.023579078,0.010347377
2022-03-08 00:00:00+00,LONG,881,0.0,0.058768388,0.010256411
2022-03-08 00:00:00+00,LONG,2972,0.10153437084193928,0.02729917,0.008078298
2022-03-08 00:00:00+00,LONG,1076,0.9767441860465116,0.03537114,0.010738026
2022-03-08 00:00:00+00,LONG,1081,0.0,0.039726768,0.01904292
2022-03-08 00:00:00+00,LONG,3161,1.0,0.04954749,0.0096589355
2022-03-08 00:00:00+00,LONG,3182,0.0,0.07432358,0.019911505
2022-03-08 00:00:00+00,LONG,3241,0.23095282961391528,0.024483738,0.019305835
2022-03-08 00:00:00+00,LONG,1444,1.0,0.025985379,0.009872575
2022-03-08 00:00:00+00,LONG,3640,0.0,0.06514636,0.00863061
2022-03-08 00:00:00+00,LONG,3691,1.0,0.03403527,0.013470357
2022-03-08 00:00:00+00,LONG,3754,1.0,0.07598875,0.023912093
2022-03-08 00:00:00+00,LONG,3860,0.0,0.030874154,0.023529412
2022-03-08 00:00:00+00,LONG,4033,1.0,0.0898748,0.013930349
2022-03-08 00:00:00+00,LONG,2006,0.0,0.031428654,0.010559007
2022-03-08 00:00:00+00,LONG,2014,0.0,0.026359523,0.023162583
2022-03-10 00:00:00+00,LONG,2965,1.0,0.031111704,0.018360864
2022-03-10 00:00:00+00,LONG,3310,0.0,0.03143895,0.015571359
2022-03-10 00:00:00+00,LONG,3640,0.0,0.025999315,0.021270718
2022-03-11 00:00:00+00,LONG,2408,0.42635596624842026,0.045154974,0.017287234
2022-03-11 00:00:00+00,LONG,663,0.5110628946509498,0.05772123,0.018584937
2022-03-11 00:00:00+00,LONG,2979,1.0,0.036060624,0.011866979
2022-03-11 00:00:00+00,LONG,1043,0.9302325581395349,0.025440017,0.014746544
2022-03-11 00:00:00+00,LONG,1076,0.9069767441860466,0.02707471,0.014587074
2022-03-11 00:00:00+00,LONG,3203,0.0,0.030542856,0.008345428
2022-03-11 00:00:00+00,LONG,3594,0.0,0.032417033,0.024080267
2022-03-14 00:00:00+00,LONG,1306,0.0,0.093248546,0.00862069
2022-03-14 00:00:00+00,LONG,1590,1.0,0.036829818,0.018024513
2022-03-15 00:00:00+00,LONG,1306,0.0,0.05215356,0.024154589
2022-03-15 00:00:00+00,LONG,1360,1.0,0.101294115,0.019587804
2022-03-25 00:00:00+00,LONG,4140,0.0,0.12949307,0.009794919
2022-03-29 00:00:00+00,LONG,4140,0.0,0.07715571,0.00739511
2022-03-31 00:00:00+00,LONG,4140,0.0,0.043645427,0.007304711
2022-05-02 00:00:00+00,LONG,2866,0.3583914354624992,0.044391345,0.0077237617
2022-05-03 00:00:00+00,LONG,788,1.0,0.08667002,0.01599852
2022-05-09 00:00:00+00,LONG,1474,0.0,0.025069999,0.013600468
2022-05-09 00:00:00+00,LONG,1888,0.0,0.12573975,0.009478673
2022-05-10 00:00:00+00,LONG,143,0.9583333333333334,0.037446853,0.01618677
2022-05-10 00:00:00+00,LONG,2569,0.0,0.03135217,0.013805523
2022-05-10 00:00:00+00,LONG,3124,0.0,0.05216263,0.009995457
2022-05-10 00:00:00+00,LONG,3841,0.0,0.033364136,0.012562814
2022-05-10 00:00:00+00,LONG,3947,0.0,0.030838491,0.007427414
2022-05-11 00:00:00+00,LONG,4124,1.0,0.04881384,0.015128006
2022-05-11 00:00:00+00,LONG,2760,0.6987356944597507,0.026827099,0.021539485
2022-05-11 00:00:00+00,LONG,3574,0.0,0.034782816,0.015593895
2022-05-11 00:00:00+00,LONG,3841,0.0,0.024878534,0.009925558
2022-05-11 00:00:00+00,LONG,3844,0.09302785204838802,0.032183345,0.0115477145
2022-05-11 00:00:00+00,LONG,1888,0.0,0.060159028,0.009569378
2022-05-12 00:00:00+00,LONG,167,0.3651234141392111,0.060799293,0.007556884
2022-05-12 00:00:00+00,LONG,259,0.0,0.023990095,0.008265373
2022-05-12 00:00:00+00,LONG,712,1.0,0.043017253,0.009143407
2022-05-12 00:00:00+00,LONG,838,0.0,0.032196578,0.014305364
2022-05-12 00:00:00+00,LONG,956,1.0,0.068071276,0.017540028
2022-05-16 00:00:00+00,LONG,2548,0.8333333333333334,0.09055723,0.014958205
2022-05-16 00:00:00+00,LONG,1523,0.9047619047619048,0.03156941,0.02303502
2022-05-24 00:00:00+00,LONG,3895,0.5202561579141586,0.031238478,0.013183326
2022-06-14 00:00:00+00,LONG,2408,0.22431266727299828,0.024684971,0.012331081
2022-06-14 00:00:00+00,LONG,1960,0.2175379889430817,0.044964544,0.023173431
2022-06-15 00:00:00+00,LONG,2979,1.0,0.028402606,0.009937239
2022-06-16 00:00:00+00,LONG,2728,0.0,0.0483509,0.019511148
2022-06-17 00:00:00+00,LONG,2064,1.0,0.023864508,0.01073071
2022-06-17 00:00:00+00,LONG,4123,0.13815261414814578,0.06353137,0.023316912
2022-06-17 00:00:00+00,LONG,2106,0.35468777452037786,0.10276513,0.01843318
2022-06-17 00:00:00+00,LONG,4176,1.0,0.056580562,0.016012317
2022-06-17 00:00:00+00,LONG,2129,0.9777777777777777,0.02822252,0.0101333335
2022-06-17 00:00:00+00,LONG,4222,0.9777777777777777,0.043398898,0.017025713
2022-06-17 00:00:00+00,LONG,2221,0.0,0.025709186,0.012688759
2022-06-17 00:00:00+00,LONG,192,1.0,0.028712796,0.010071144
2022-06-17 00:00:00+00,LONG,2327,0.0,0.05249379,0.018582046
2022-06-17 00:00:00+00,LONG,444,0.98,0.025057863,0.01703008
2022-06-17 00:00:00+00,LONG,2986,0.3931838343704015,0.048981465,0.017335994
2022-06-17 00:00:00+00,LONG,3067,1.0,0.047954496,0.014763014
2022-06-17 00:00:00+00,LONG,1090,0.661645982066566,0.04149018,0.012071778
2022-06-17 00:00:00+00,LONG,3187,1.0,0.048288234,0.018815717
2022-06-17 00:00:00+00,LONG,1160,1.0,0.039298065,0.0076322784
2022-06-17 00:00:00+00,LONG,1235,1.0,0.04678881,0.023371456
2022-06-17 00:00:00+00,LONG,1250,0.7401111829579345,0.03726991,0.022957165
2022-06-17 00:00:00+00,LONG,1262,0.0,0.030722694,0.01171589
2022-06-17 00:00:00+00,LONG,3430,0.0,0.03822245,0.017538251
2022-06-17 00:00:00+00,LONG,3501,0.5635414773099808,0.024594503,0.020383693
2022-06-17 00:00:00+00,LONG,3586,0.0,0.03379681,0.011739376
2022-06-17 00:00:00+00,LONG,4088,1.0,0.04162371,0.009209516
2022-06-21 00:00:00+00,LONG,4176,0.9523809523809523,0.03419516,0.013299953
2022-06-21 00:00:00+00,LONG,2230,0.9833333333333333,0.028547201,0.015782144
2022-06-21 00:00:00+00,LONG,2327,0.9807692307692307,0.0459851,0.008700533
2022-06-21 00:00:00+00,LONG,3430,0.0,0.036853995,0.011849724
2022-06-22 00:00:00+00,LONG,2106,0.3351723448638713,0.047334857,0.024209293
2022-06-22 00:00:00+00,LONG,2139,0.9636363636363636,0.03915258,0.01861862
2022-06-22 00:00:00+00,LONG,2327,0.0,0.024018057,0.010475651
2022-06-22 00:00:00+00,LONG,535,1.0,0.055714417,0.017288802
2022-06-23 00:00:00+00,LONG,3286,1.0,0.026364671,0.0154189
2022-07-05 00:00:00+00,LONG,2305,1.0,0.03012828,0.015348378
2022-07-05 00:00:00+00,LONG,3824,0.0,0.053192195,0.011558441
2022-07-06 00:00:00+00,LONG,309,0.9705882352941176,0.039223462,0.0081406105
2022-07-06 00:00:00+00,LONG,323,0.0,0.07939352,0.019762846
2022-07-06 00:00:00+00,LONG,3116,0.0,0.026687752,0.013076923
2022-07-06 00:00:00+00,LONG,3594,0.782562242656733,0.03154904,0.011955594
2022-07-06 00:00:00+00,LONG,3824,0.0,0.047423575,0.007226383
2022-07-14 00:00:00+00,LONG,3040,0.0,0.02679485,0.011362383
2022-07-15 00:00:00+00,LONG,3330,0.7385833387785381,0.027196059,0.012987013
2022-08-04 00:00:00+00,LONG,131,0.0,0.032568898,0.013887086
2022-09-23 00:00:00+00,LONG,1185,0.19938091306206773,0.030696513,0.015159258
2022-09-26 00:00:00+00,LONG,4194,0.9836065573770492,0.047116324,0.014433175
2022-09-26 00:00:00+00,LONG,2352,1.0,0.060502972,0.015286624
2022-09-26 00:00:00+00,LONG,2381,1.0,0.08577213,0.01487779
2022-09-26 00:00:00+00,LONG,643,1.0,0.07077904,0.017014036
2022-09-26 00:00:00+00,LONG,2731,1.0,0.044353813,0.023424955
2022-09-26 00:00:00+00,LONG,2830,1.0,0.02913123,0.020872865
2022-09-26 00:00:00+00,LONG,1185,0.16576608830741552,0.030749228,0.007090972
2022-09-26 00:00:00+00,LONG,3613,1.0,0.067521565,0.020220589
2022-09-26 00:00:00+00,LONG,3815,0.975609756097561,0.023227436,0.007822149
2022-09-26 00:00:00+00,LONG,1826,0.9814814814814815,0.053271975,0.009864712
2022-09-26 00:00:00+00,LONG,1851,0.8194858524317736,0.03161782,0.018963337
2022-09-26 00:00:00+00,LONG,4092,1.0,0.06937629,0.024237359
2022-09-27 00:00:00+00,LONG,2139,0.9814814814814815,0.023503235,0.014916097
2022-09-27 00:00:00+00,LONG,2381,0.9736842105263158,0.05995829,0.009708738
2022-09-27 00:00:00+00,LONG,523,0.975,0.055225234,0.015158924
2022-09-27 00:00:00+00,LONG,643,0.7938667790284573,0.04548645,0.01579403
2022-09-27 00:00:00+00,LONG,870,0.5780341669115373,0.062415883,0.010495757
2022-09-27 00:00:00+00,LONG,1004,0.9814814814814815,0.057183985,0.017123288
2022-09-27 00:00:00+00,LONG,1288,0.9803921568627451,0.040430147,0.019205587
2022-09-27 00:00:00+00,LONG,1410,1.0,0.07170153,0.014345696
2022-09-27 00:00:00+00,LONG,3613,0.9795918367346939,0.043523785,0.013883677
2022-09-27 00:00:00+00,LONG,3790,0.9807692307692307,0.036438383,0.016061453
2022-09-27 00:00:00+00,LONG,1826,0.962962962962963,0.029268572,0.013675691
2022-09-29 00:00:00+00,LONG,4169,1.0,0.026134608,0.015608372
2022-09-29 00:00:00+00,LONG,262,0.0,0.034206588,0.014299642
2022-09-29 00:00:00+00,LONG,523,0.925,0.023325702,0.007518797
2022-09-29 00:00:00+00,LONG,617,0.24917575654091723,0.027829688,0.018816471
2022-09-29 00:00:00+00,LONG,3283,0.06849629262043756,0.039345007,0.010869565
2022-09-30 00:00:00+00,LONG,2297,1.0,0.07234185,0.014492754
2022-09-30 00:00:00+00,LONG,2391,1.0,0.037468325,0.0156143345
2022-09-30 00:00:00+00,LONG,617,0.23162395158812132,0.031835012,0.013340745
2022-09-30 00:00:00+00,LONG,3782,1.0,0.031124957,0.015922464
2022-10-03 00:00:00+00,LONG,2297,0.9811320754716981,0.028558787,0.024509804
2022-10-12 00:00:00+00,LONG,457,1.0,0.023350034,0.011437909
2022-11-04 00:00:00+00,LONG,4250,0.9666666666666667,0.038352627,0.01929236
2022-11-04 00:00:00+00,LONG,2426,1.0,0.038297202,0.021144979
2022-11-04 00:00:00+00,LONG,988,0.9523809523809523,0.04357087,0.0128945345
2022-11-08 00:00:00+00,LONG,131,0.0,0.024413357,0.018802285
2022-11-09 00:00:00+00,LONG,4074,0.0,0.07094835,0.021868788
2022-11-11 00:00:00+00,LONG,914,0.3143953987617247,0.11529124,0.018193847
2022-11-15 00:00:00+00,LONG,914,0.36206896551724144,0.027052784,0.013389941
2022-12-28 00:00:00+00,LONG,3272,1.0,0.05835803,0.010960999
2022-12-28 00:00:00+00,LONG,1377,1.0,0.025900537,0.02232143
2022-12-28 00:00:00+00,LONG,3749,0.09734950161484787,0.03908999,0.019011406
2023-01-04 00:00:00+00,LONG,1838,0.0,0.025924342,0.016538352
2023-01-20 00:00:00+00,LONG,3486,0.9565217391304348,0.024452884,0.015805814
2023-01-25 00:00:00+00,LONG,4201,0.0,0.02388126,0.009944965
2023-01-26 00:00:00+00,LONG,4201,0.0,0.028005064,0.011800273
2023-02-15 00:00:00+00,LONG,2936,0.0,0.038918845,0.023360657
2023-03-01 00:00:00+00,LONG,2276,0.38781086613483273,0.025878526,0.019894674
2023-03-13 00:00:00+00,LONG,3280,1.0,0.03809222,0.009969789
2023-03-15 00:00:00+00,LONG,3487,1.0,0.03466753,0.021628499
