time,side,ticker_id,mv_dn_composite_labels,price_vola_corr_50_df045,earnings_price_gap_df010,co_fall_count_1_10_df044,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055
2012-05-02 00:00:00+00,SHORT,1762,0.28474138619412837,0.9192164,-0.012119421,3.0,1.0,-0.040590912
2012-05-02 00:00:00+00,SHORT,3885,0.24439832687829868,0.71153146,0.0,2.0,1.0,-0.03972719
2012-05-02 00:00:00+00,SHORT,1851,0.5338878898201105,0.7181959,-0.012309496,3.0,1.0,-0.01810531
2012-05-02 00:00:00+00,SHORT,1908,0.43772593847357627,0.14353164,-0.013134851,3.0,1.0,-0.024280194
2012-05-02 00:00:00+00,SHORT,1922,0.573750819173734,-0.34454492,0.0,2.0,1.0,-0.011304813
2012-05-03 00:00:00+00,SHORT,4097,0.11750017329029212,0.6051992,0.0,2.0,1.0,-0.023685804
2012-05-03 00:00:00+00,SHORT,2064,0.04597035893859484,0.7893247,0.0,3.0,1.0,-0.008703005
2012-05-03 00:00:00+00,SHORT,2070,0.2972717275532398,0.16100936,0.0,2.0,1.0,-0.031332724
2012-05-03 00:00:00+00,SHORT,68,0.41847884293441573,0.860931,0.0,2.0,1.0,-0.029775154
2012-05-03 00:00:00+00,SHORT,2253,0.7647058823529411,0.60451424,0.0,2.0,1.0,-0.011319602
2012-05-03 00:00:00+00,SHORT,2343,0.27168147745009846,0.9164799,0.0,3.0,1.0,-0.037887596
2012-05-03 00:00:00+00,SHORT,694,0.2937727711249786,0.82734245,0.0,3.0,1.0,-0.040697813
2012-05-03 00:00:00+00,SHORT,836,0.4741051503438038,0.7609312,-0.0043116724,3.0,1.0,-0.019966273
2012-05-03 00:00:00+00,SHORT,2912,0.41937652593345337,0.5824441,-0.0038022813,3.0,1.0,-0.017238148
2012-05-03 00:00:00+00,SHORT,881,0.30791111663891313,0.083602525,0.0,3.0,1.0,-0.01729603
2012-05-03 00:00:00+00,SHORT,974,0.31037698533528124,-0.01740943,0.0,3.0,1.0,-0.020177506
2012-05-03 00:00:00+00,SHORT,3078,0.0,0.77990013,0.0,3.0,1.0,-0.027197745
2012-05-03 00:00:00+00,SHORT,3182,0.7647058823529411,0.648289,0.0,2.0,1.0,-0.045389663
2012-05-03 00:00:00+00,SHORT,1328,0.8666666666666667,0.40684602,0.0,2.0,1.0,-0.040388897
2012-05-03 00:00:00+00,SHORT,3436,0.4181705717475187,-0.23388062,0.0,2.0,1.0,-0.021042738
2012-05-03 00:00:00+00,SHORT,3519,0.3600385439863459,0.82016116,0.0,3.0,1.0,-0.04732641
2012-05-03 00:00:00+00,SHORT,1471,0.5028652825085422,0.03455035,-0.008649276,2.0,1.0,-0.03870188
2012-05-03 00:00:00+00,SHORT,3794,0.7777777777777778,0.9075484,0.0,2.0,1.0,-0.047455225
2012-05-03 00:00:00+00,SHORT,3868,0.14432134754175507,0.83651,0.0,3.0,1.0,-0.048362684
2012-05-03 00:00:00+00,SHORT,1922,0.4641134010789749,-0.3595714,0.0,3.0,1.0,-0.019168723
2012-05-04 00:00:00+00,SHORT,4097,0.07867551242047256,0.6580693,0.0,2.0,1.0,-0.03330468
2012-05-04 00:00:00+00,SHORT,2070,0.21351284139898893,0.20217666,0.0,2.0,1.0,-0.032212824
2012-05-04 00:00:00+00,SHORT,2253,0.7058823529411764,0.54296786,0.0,2.0,1.0,-0.024241718
2012-05-04 00:00:00+00,SHORT,881,0.15739317474197687,0.046456788,0.0,2.0,1.0,-0.03356543
2012-05-04 00:00:00+00,SHORT,3271,0.9166666666666666,0.71506995,0.0,2.0,1.0,-0.03871438
2012-05-04 00:00:00+00,SHORT,3436,0.39712943813773954,-0.2057631,0.0,2.0,1.0,-0.038101643
2012-05-04 00:00:00+00,SHORT,1473,0.7857142857142857,0.08113337,0.0,2.0,1.0,-0.029861417
2012-05-04 00:00:00+00,SHORT,3621,0.4908703767553475,0.46264732,0.0,3.0,1.0,-0.023126666
2012-05-04 00:00:00+00,SHORT,1908,0.5141800624951093,0.09796458,0.0,3.0,1.0,-0.020677108
2012-05-07 00:00:00+00,SHORT,3271,0.43720343285670843,0.7140863,-9.101547E-4,3.0,1.0,-0.03965797
2012-05-07 00:00:00+00,SHORT,1473,0.23323518737190183,0.0914089,0.0,2.0,1.0,-0.03514159
2012-05-07 00:00:00+00,SHORT,1908,0.3108102742692502,0.08517424,0.0,2.0,1.0,-0.04160765
2012-05-08 00:00:00+00,SHORT,4097,0.03978722991263528,0.7006391,0.0,3.0,1.0,-0.029659873
2012-05-08 00:00:00+00,SHORT,881,0.12432586005520915,0.07938857,0.0,2.0,1.0,-0.039805844
2012-05-08 00:00:00+00,SHORT,1184,0.5882352941176471,0.73705477,0.0,3.0,1.0,-0.036273204
2012-05-08 00:00:00+00,SHORT,1473,0.23414174974943217,0.10319263,0.0,2.0,1.0,-0.03824416
2012-05-09 00:00:00+00,SHORT,4097,0.0,0.6867827,0.0,3.0,1.0,-0.04526897
2012-05-09 00:00:00+00,SHORT,3109,0.9285714285714286,-0.4159023,0.0,2.0,1.0,-0.022627084
2012-05-09 00:00:00+00,SHORT,3513,0.31604955839581056,0.6860659,0.0,2.0,1.0,-0.028192014
2012-05-10 00:00:00+00,SHORT,3109,0.8571428571428572,-0.42876947,0.0,3.0,1.0,-0.029427145
2012-05-10 00:00:00+00,SHORT,3430,0.0,0.15566628,0.0,3.0,1.0,-0.012146728
2012-05-11 00:00:00+00,SHORT,535,1.0,0.7707829,0.0,2.0,1.0,-0.0413452
2012-05-11 00:00:00+00,SHORT,3513,0.19768681564157708,0.645633,0.0,2.0,1.0,-0.04344962
2012-05-14 00:00:00+00,SHORT,2064,0.0,0.7866705,0.0,3.0,1.0,-0.03635986
2012-05-14 00:00:00+00,SHORT,2070,0.2559281858552273,0.49379614,0.0,2.0,1.0,-0.03586029
2012-05-14 00:00:00+00,SHORT,2351,0.5532237041799996,0.39421174,0.0,2.0,1.0,-0.019354865
2012-05-14 00:00:00+00,SHORT,397,0.484098191439898,0.75807935,0.0,2.0,1.0,-0.013926295
2012-05-14 00:00:00+00,SHORT,3013,0.4594369765872542,0.75028026,0.0,3.0,1.0,-0.040135447
2012-05-14 00:00:00+00,SHORT,1299,0.5364117643875961,0.52269363,0.0,3.0,1.0,-0.017399045
2012-05-14 00:00:00+00,SHORT,3825,0.47464223210337814,-0.18138044,0.0,2.0,1.0,-0.015277371
2012-05-14 00:00:00+00,SHORT,1910,0.04120761191157944,0.9039702,0.0,3.0,1.0,-0.037738226
2012-05-14 00:00:00+00,SHORT,1916,0.0,0.8906571,0.0,3.0,1.0,-0.036235485
2012-05-14 00:00:00+00,SHORT,2042,0.32056338393098904,0.91907793,0.0,3.0,1.0,-0.043232225
2012-05-15 00:00:00+00,SHORT,13,0.40590845673974374,0.58508784,0.0,3.0,1.0,-0.015999854
2012-05-15 00:00:00+00,SHORT,2351,0.257193106038729,0.40214685,0.0,3.0,1.0,-0.027196867
2012-05-15 00:00:00+00,SHORT,397,0.0,0.7598763,0.0,3.0,1.0,-0.021439169
2012-05-16 00:00:00+00,SHORT,13,0.3593185483112417,0.57242954,0.0,2.0,1.0,-0.026761655
2012-05-16 00:00:00+00,SHORT,2064,0.0,0.80935645,0.0,3.0,1.0,-0.026063357
2012-05-16 00:00:00+00,SHORT,1454,1.0,0.90935415,0.0,2.0,1.0,-0.047586977
2012-05-17 00:00:00+00,SHORT,13,0.23498182624436334,0.56420404,0.0,2.0,1.0,-0.04558842
2012-05-17 00:00:00+00,SHORT,2079,0.0,0.15996464,0.0,2.0,1.0,-0.047871545
2012-05-17 00:00:00+00,SHORT,2410,0.023186221911625525,0.49045336,0.0,2.0,1.0,-0.04725724
2012-05-18 00:00:00+00,SHORT,1677,0.48230823979945425,-0.179359,0.0,3.0,1.0,-0.039241053
2012-05-18 00:00:00+00,SHORT,1678,0.5954699832785734,-0.17938448,0.0,3.0,1.0,-0.039238054
2012-05-22 00:00:00+00,SHORT,1677,0.33574069720943983,-0.00249149,0.0,3.0,1.0,-0.03870945
2012-05-22 00:00:00+00,SHORT,1678,0.41352306397629374,-0.002520047,0.0,3.0,1.0,-0.038705986
2012-05-24 00:00:00+00,SHORT,2230,0.0,0.64826417,0.0,3.0,1.0,-0.048305172
2012-05-24 00:00:00+00,SHORT,1677,0.2881466502469902,0.17795923,0.0,2.0,1.0,-0.03317502
2012-05-24 00:00:00+00,SHORT,1678,0.4005856526572256,0.17794129,0.0,2.0,1.0,-0.03317225
2012-05-24 00:00:00+00,SHORT,3825,0.2834062891805566,0.044492535,0.0,2.0,1.0,-0.048421733
2012-05-25 00:00:00+00,SHORT,2582,0.19781261895371116,0.5950533,0.0,2.0,1.0,-0.04288535
2012-05-25 00:00:00+00,SHORT,1299,0.11871147287023506,0.51094687,0.0,2.0,1.0,-0.038013067
2012-05-30 00:00:00+00,SHORT,153,0.0,0.71494293,0.0,3.0,1.0,-0.03729118
2012-05-30 00:00:00+00,SHORT,2504,0.0,0.48398706,0.0,2.0,1.0,-0.027255733
2012-05-30 00:00:00+00,SHORT,2986,0.8333333333333334,0.74383956,0.0,3.0,1.0,-0.04412754
2012-05-30 00:00:00+00,SHORT,1072,0.8888888888888888,-0.57717776,0.0,2.0,1.0,-0.0404976
2012-05-30 00:00:00+00,SHORT,1176,0.0,0.6026861,0.0,3.0,1.0,-0.031175466
2012-05-30 00:00:00+00,SHORT,1377,0.5878047732520374,-0.6507229,0.0,2.0,1.0,-0.041235086
2012-05-30 00:00:00+00,SHORT,3574,0.0,0.6821639,0.0,2.0,1.0,-0.03780869
2012-05-30 00:00:00+00,SHORT,1667,1.0,-0.6240383,0.0,3.0,1.0,-0.038129605
2012-05-30 00:00:00+00,SHORT,3773,0.0,0.59479994,0.0,3.0,1.0,-0.04584614
2012-05-30 00:00:00+00,SHORT,1745,0.1527616184620034,0.11275988,0.0,2.0,1.0,-0.046449073
2012-05-30 00:00:00+00,SHORT,1848,0.0,0.8988966,0.0,2.0,1.0,-0.03707054
2012-05-30 00:00:00+00,SHORT,3943,0.0,0.886502,0.0,3.0,1.0,-0.035389956
2012-05-30 00:00:00+00,SHORT,4050,0.18565952857385298,-0.6995807,0.0,3.0,1.0,-0.01314017
2012-05-31 00:00:00+00,SHORT,4107,0.1321851508854529,0.9240593,0.0,2.0,1.0,-0.03575111
2012-05-31 00:00:00+00,SHORT,153,0.0,0.716387,0.0,2.0,1.0,-0.037434965
2012-05-31 00:00:00+00,SHORT,1220,0.0,0.73309016,0.0,3.0,1.0,-0.033128854
2012-05-31 00:00:00+00,SHORT,1377,0.3747854920347423,-0.65436876,0.0,2.0,1.0,-0.042183146
2012-05-31 00:00:00+00,SHORT,1667,0.31446683569504136,-0.6410694,0.0,3.0,1.0,-0.046448573
2012-05-31 00:00:00+00,SHORT,3943,0.0,0.89304906,0.0,3.0,1.0,-0.048188034
2012-06-01 00:00:00+00,SHORT,5,0.0,0.44493717,0.0,2.0,1.0,-0.040820524
2012-06-01 00:00:00+00,SHORT,3574,0.0,0.7779066,0.0,2.0,1.0,-0.031286385
2012-06-01 00:00:00+00,SHORT,4050,0.0,-0.70548487,0.0,2.0,1.0,-0.04002297
2012-06-07 00:00:00+00,SHORT,388,0.0,0.41719258,0.0,2.0,1.0,-0.016525455
2012-06-07 00:00:00+00,SHORT,2703,0.0,0.2023227,0.0,3.0,1.0,-0.03318419
2012-06-07 00:00:00+00,SHORT,4049,0.0,0.38418618,0.0,2.0,1.0,-0.03544289
2012-06-11 00:00:00+00,SHORT,2050,0.60265493874847,-0.27866396,0.0,3.0,1.0,-0.026469318
2012-06-11 00:00:00+00,SHORT,502,0.3205276179302402,-0.6798518,0.0,3.0,1.0,-0.033798587
2012-06-11 00:00:00+00,SHORT,780,1.0,-0.43041682,0.0,2.0,1.0,-0.03339105
2012-06-11 00:00:00+00,SHORT,2896,0.2040184364477608,-0.5878925,0.0,3.0,1.0,-0.02366463
2012-06-12 00:00:00+00,SHORT,2050,0.3128074607752527,-0.3883831,0.0,3.0,1.0,-0.03958527
2012-06-13 00:00:00+00,SHORT,2440,0.3333659145181061,-0.6748494,0.0,3.0,1.0,-0.043724187
2012-06-13 00:00:00+00,SHORT,2896,0.09165638727510778,-0.52825505,0.0,2.0,1.0,-0.027308175
2012-06-14 00:00:00+00,SHORT,3137,0.2430976646900657,-0.022206832,0.0,3.0,1.0,-0.047813434
2012-06-14 00:00:00+00,SHORT,1651,0.7222222222222222,-0.4039719,0.0,2.0,1.0,-0.04223026
2012-06-15 00:00:00+00,SHORT,1651,0.551250948135956,-0.3941445,0.0,3.0,1.0,-0.044856858
2012-06-18 00:00:00+00,SHORT,2055,0.0,-0.7000153,0.0,2.0,1.0,-0.045886766
2012-06-18 00:00:00+00,SHORT,243,0.18063659912928445,0.022059454,0.0,2.0,1.0,-0.016768062
2012-06-18 00:00:00+00,SHORT,1297,0.21007291757748575,0.8164827,0.0,3.0,1.0,-0.0022506216
2012-06-18 00:00:00+00,SHORT,1368,0.0,0.83345985,0.0,2.0,1.0,-0.008050843
2012-06-19 00:00:00+00,SHORT,1368,0.0,0.8315571,0.0,2.0,1.0,-0.03715874
2012-06-19 00:00:00+00,SHORT,3631,0.27182222996847444,0.6689982,0.0,2.0,1.0,-0.03629608
2012-06-20 00:00:00+00,SHORT,1,0.4549239864795602,-0.6098994,0.0,2.0,1.0,-0.038575184
2012-06-20 00:00:00+00,SHORT,4107,0.0,0.6458097,0.0,3.0,1.0,-0.025740912
2012-06-20 00:00:00+00,SHORT,2072,0.29503914285983107,-0.5483637,0.0,3.0,1.0,-0.014570623
2012-06-20 00:00:00+00,SHORT,2095,0.13686883992606202,-0.5647174,0.0,3.0,1.0,-0.019395791
2012-06-20 00:00:00+00,SHORT,2125,0.7757839914338059,-0.49680737,0.0,3.0,1.0,-0.030918403
2012-06-20 00:00:00+00,SHORT,2261,1.0,0.79459494,0.0,3.0,1.0,-0.010705031
2012-06-20 00:00:00+00,SHORT,2270,0.23704633624402136,-0.6364457,0.0,3.0,1.0,-0.03523247
2012-06-20 00:00:00+00,SHORT,243,0.0,0.11838144,0.0,2.0,1.0,-0.034130044
2012-06-20 00:00:00+00,SHORT,2340,0.0,-0.4978008,0.0,2.0,1.0,-0.005617568
2012-06-20 00:00:00+00,SHORT,2349,0.3578284388191579,0.30624256,0.0,3.0,1.0,-0.047617607
2012-06-20 00:00:00+00,SHORT,433,0.19270238315586435,-0.5577202,0.0,2.0,1.0,-0.017838445
2012-06-20 00:00:00+00,SHORT,2546,0.17389882641489227,0.8331169,0.0,2.0,1.0,-0.027289234
2012-06-20 00:00:00+00,SHORT,498,0.3704721800226771,-0.48020378,0.0,2.0,1.0,-0.0034450986
2012-06-20 00:00:00+00,SHORT,522,0.43233906118528775,0.85335994,0.0,2.0,1.0,-0.023956725
2012-06-20 00:00:00+00,SHORT,664,0.0,-0.09714814,0.0,2.0,1.0,-0.013631639
2012-06-20 00:00:00+00,SHORT,2801,0.1769407825336688,0.26747203,0.0,2.0,1.0,-0.03513855
2012-06-20 00:00:00+00,SHORT,2877,0.0,-0.41972208,0.0,2.0,1.0,-0.042412095
2012-06-20 00:00:00+00,SHORT,1004,0.2586022207935635,0.0026219983,0.0,2.0,1.0,-0.021047987
2012-06-20 00:00:00+00,SHORT,3065,0.0,-0.30269074,0.0,3.0,1.0,-0.0115417885
2012-06-20 00:00:00+00,SHORT,3137,0.1845967796147792,-0.4477418,0.0,3.0,1.0,-0.04293168
2012-06-20 00:00:00+00,SHORT,1139,0.5647249711615329,-0.5854378,0.0,3.0,1.0,-0.046116564
2012-06-20 00:00:00+00,SHORT,3255,0.36751977501019556,-0.23510063,0.0,2.0,1.0,-0.014436541
2012-06-20 00:00:00+00,SHORT,1236,0.6911298457403419,-0.48994264,0.0,3.0,1.0,-0.010602388
2012-06-20 00:00:00+00,SHORT,1258,0.0,-0.33611292,0.0,2.0,1.0,-0.022454588
2012-06-20 00:00:00+00,SHORT,1361,0.0,-0.17965244,0.0,2.0,1.0,-0.0313721
2012-06-20 00:00:00+00,SHORT,1368,0.8,0.8333065,0.0,2.0,1.0,-0.045156788
2012-06-20 00:00:00+00,SHORT,3466,0.0,0.26103023,0.0,3.0,1.0,-0.037767414
2012-06-20 00:00:00+00,SHORT,3683,0.3734360934445834,0.8048588,0.0,2.0,1.0,-0.02455125
2012-06-20 00:00:00+00,SHORT,4086,0.0,-0.04550661,0.0,2.0,1.0,-0.028964702
2012-06-20 00:00:00+00,SHORT,2041,0.0,-0.6877319,0.0,3.0,1.0,-0.0115854675
2012-06-21 00:00:00+00,SHORT,4112,0.0,-0.58498305,0.0,2.0,1.0,-0.044996925
2012-06-21 00:00:00+00,SHORT,2072,0.0,-0.5287955,0.0,3.0,1.0,-0.04820043
2012-06-21 00:00:00+00,SHORT,433,0.0,-0.54357815,0.0,3.0,1.0,-0.048152126
2012-06-21 00:00:00+00,SHORT,2543,0.3391509836754929,-0.4729501,0.0,2.0,1.0,-0.019341243
2012-06-21 00:00:00+00,SHORT,2546,0.1459165094262902,0.82525885,0.0,2.0,1.0,-0.037069798
2012-06-21 00:00:00+00,SHORT,2550,0.0,-0.6448646,0.0,3.0,1.0,-0.04027482
2012-06-21 00:00:00+00,SHORT,522,0.2529590595171689,0.8492158,0.0,3.0,1.0,-0.0399854
2012-06-21 00:00:00+00,SHORT,643,0.69049239646621,0.35018086,0.0,3.0,1.0,-0.04760501
2012-06-21 00:00:00+00,SHORT,664,0.0,-0.12339164,0.0,3.0,1.0,-0.02866541
2012-06-21 00:00:00+00,SHORT,2932,0.0,-0.51105726,0.0,2.0,1.0,-0.04669668
2012-06-21 00:00:00+00,SHORT,1063,0.6891487917360298,-0.38050723,0.0,2.0,1.0,-0.026259728
2012-06-21 00:00:00+00,SHORT,1198,0.16450988022514898,0.47290117,0.0,3.0,1.0,-0.04297241
2012-06-21 00:00:00+00,SHORT,1236,0.375035355973142,-0.48240465,0.0,3.0,1.0,-0.03979646
2012-06-21 00:00:00+00,SHORT,3293,0.20410848652782088,-0.25941288,0.0,2.0,1.0,-0.027589794
2012-06-21 00:00:00+00,SHORT,3355,1.0,0.71537954,0.0,2.0,1.0,-0.03751385
2012-06-21 00:00:00+00,SHORT,1361,0.0,-0.18752998,0.0,3.0,1.0,-0.03918968
2012-06-21 00:00:00+00,SHORT,3851,0.6126585577748456,-0.6152311,0.0,2.0,1.0,-0.043078125
2012-06-21 00:00:00+00,SHORT,3868,0.0,-0.38229287,0.0,2.0,1.0,-0.03838128
2012-06-21 00:00:00+00,SHORT,3915,0.0,-0.23301005,0.0,3.0,1.0,-0.04352877
2012-06-21 00:00:00+00,SHORT,3947,0.0,-0.35844478,0.0,2.0,1.0,-0.039595947
2012-06-21 00:00:00+00,SHORT,3973,0.0,0.06823337,0.0,3.0,1.0,-0.03055119
2012-06-22 00:00:00+00,SHORT,2550,0.0,-0.6477851,0.0,2.0,1.0,-0.04498537
2012-06-22 00:00:00+00,SHORT,1063,0.3728291040541227,-0.35446778,0.0,2.0,1.0,-0.031761527
2012-06-25 00:00:00+00,SHORT,3293,0.03664198822038041,-0.2503242,0.0,3.0,1.0,-0.042827103
2012-06-25 00:00:00+00,SHORT,1361,0.0,-0.21172671,0.0,3.0,1.0,-0.04594238
2012-06-25 00:00:00+00,SHORT,3973,0.0,-0.20303087,0.0,3.0,1.0,-0.03036874
2012-06-28 00:00:00+00,SHORT,2543,0.11846529530761965,-0.31500494,0.0,2.0,1.0,-0.03794096
2012-06-28 00:00:00+00,SHORT,2546,0.009705930696166728,0.72531235,0.0,3.0,1.0,-0.047267884
2012-07-02 00:00:00+00,SHORT,4122,0.11449696049414942,-0.6935398,0.0,3.0,1.0,0.0038334935
2012-07-02 00:00:00+00,SHORT,2133,0.0,-0.5984798,0.0,3.0,1.0,-0.026877226
2012-07-02 00:00:00+00,SHORT,2440,0.4945259329706474,-0.58197397,0.0,2.0,1.0,-0.03677146
2012-07-02 00:00:00+00,SHORT,2543,0.2033013553352739,-0.24721362,0.0,2.0,1.0,-0.019580718
2012-07-02 00:00:00+00,SHORT,2770,0.0,-0.52099895,0.0,2.0,1.0,0.012624386
2012-07-02 00:00:00+00,SHORT,3283,0.0,0.22885948,0.0,3.0,1.0,-0.031086307
2012-07-02 00:00:00+00,SHORT,1803,0.9473684210526316,-0.46350715,0.0,3.0,1.0,-0.0019079875
2012-07-03 00:00:00+00,SHORT,517,0.0,-0.35106513,0.0,2.0,1.0,-0.007335834
2012-07-03 00:00:00+00,SHORT,3130,0.0,0.22595997,0.0,3.0,1.0,-0.017434651
2012-07-03 00:00:00+00,SHORT,1368,0.0,0.8381178,0.0,2.0,1.0,-0.03002537
2012-07-03 00:00:00+00,SHORT,1846,0.27923029519194204,0.18953273,0.0,3.0,1.0,-0.018261403
2012-07-05 00:00:00+00,SHORT,1,0.6017008279328773,-0.51434255,0.0,3.0,1.0,-0.04107229
2012-07-05 00:00:00+00,SHORT,2050,0.0,-0.7024033,0.0,2.0,1.0,-0.032343525
2012-07-05 00:00:00+00,SHORT,4112,0.9090909090909091,-0.45184565,0.0,3.0,1.0,-0.038905695
2012-07-05 00:00:00+00,SHORT,4122,0.0,-0.6971773,0.0,3.0,1.0,-0.0044478592
2012-07-05 00:00:00+00,SHORT,142,0.16680408194504176,-0.44167444,0.0,3.0,1.0,-0.014981836
2012-07-05 00:00:00+00,SHORT,2270,0.0,-0.521154,0.0,3.0,1.0,-0.03197251
2012-07-05 00:00:00+00,SHORT,335,0.3075180714501846,-0.62879664,0.0,3.0,1.0,-0.010647854
2012-07-05 00:00:00+00,SHORT,2425,0.0,-0.58448935,0.0,3.0,1.0,-0.018666765
2012-07-05 00:00:00+00,SHORT,2440,0.3454684834527948,-0.5314216,0.0,2.0,1.0,-0.041212216
2012-07-05 00:00:00+00,SHORT,2543,0.11780985615902849,-0.17794059,0.0,3.0,1.0,-0.017945774
2012-07-05 00:00:00+00,SHORT,517,0.0,-0.31819925,0.0,3.0,1.0,-0.033648085
2012-07-05 00:00:00+00,SHORT,687,0.2506438416055127,-0.60875857,0.0,2.0,1.0,-0.016630413
2012-07-05 00:00:00+00,SHORT,2770,0.0,-0.3767766,0.0,2.0,1.0,-0.018317444
2012-07-05 00:00:00+00,SHORT,2801,0.09821183968174063,-0.42821443,0.0,2.0,1.0,-0.009584688
2012-07-05 00:00:00+00,SHORT,870,0.0,0.26884234,0.0,2.0,1.0,-0.045626815
2012-07-05 00:00:00+00,SHORT,3098,0.0,-0.6789887,0.0,2.0,1.0,-0.024304293
2012-07-05 00:00:00+00,SHORT,3148,0.6436688285049593,-0.4768219,0.0,2.0,1.0,-0.03585601
2012-07-05 00:00:00+00,SHORT,1108,1.0,0.11892584,0.0,2.0,1.0,-0.017783664
2012-07-05 00:00:00+00,SHORT,3182,0.20246909797023865,-0.6166333,0.0,3.0,1.0,-0.020011254
2012-07-05 00:00:00+00,SHORT,1167,0.16045325155941523,0.89814055,0.0,2.0,1.0,-0.0059904177
2012-07-05 00:00:00+00,SHORT,1184,0.9411764705882353,-0.6212929,0.0,3.0,1.0,-0.021933172
2012-07-05 00:00:00+00,SHORT,3283,0.0,0.110386014,0.0,2.0,1.0,-0.0329328
2012-07-05 00:00:00+00,SHORT,1258,0.0,-0.124368764,0.0,3.0,1.0,-0.014659535
2012-07-05 00:00:00+00,SHORT,1303,0.014261177747786622,-0.6066628,0.0,2.0,1.0,-0.03432523
2012-07-05 00:00:00+00,SHORT,1368,0.0,0.8309087,0.0,3.0,1.0,-0.037444104
2012-07-05 00:00:00+00,SHORT,3470,0.34824041284585033,-0.34685045,0.0,2.0,1.0,-0.003320531
2012-07-05 00:00:00+00,SHORT,3607,0.44364305829355155,0.7848795,0.0,2.0,1.0,-0.010908305
2012-07-05 00:00:00+00,SHORT,1650,1.0,-0.452026,0.0,2.0,1.0,-0.030648137
2012-07-05 00:00:00+00,SHORT,3754,0.9411764705882353,-0.013643277,0.0,3.0,1.0,-0.0020981408
2012-07-05 00:00:00+00,SHORT,1780,0.09284000449494971,-0.59592366,0.0,2.0,1.0,-0.028858434
2012-07-05 00:00:00+00,SHORT,3828,0.0,-0.24769256,0.0,2.0,1.0,-0.0024518103
2012-07-05 00:00:00+00,SHORT,1803,0.8421052631578947,-0.37204498,0.0,2.0,1.0,-0.01880404
2012-07-05 00:00:00+00,SHORT,1851,0.23189951749019413,-0.7068557,0.0,3.0,1.0,-0.0062069315
2012-07-05 00:00:00+00,SHORT,2028,0.42823657481629057,0.28909594,0.0,3.0,1.0,-0.009470488
2012-07-06 00:00:00+00,SHORT,4122,0.0,-0.689868,0.0,2.0,1.0,-0.01377425
2012-07-06 00:00:00+00,SHORT,142,0.10977094330563054,-0.44148454,0.0,2.0,1.0,-0.0397552
2012-07-06 00:00:00+00,SHORT,2248,0.0,-0.29706413,0.0,2.0,1.0,-0.0204354
2012-07-06 00:00:00+00,SHORT,2365,0.2554815398060223,-0.5446357,0.0,2.0,1.0,-0.02075342
2012-07-06 00:00:00+00,SHORT,335,0.2312232485063287,-0.62575823,0.0,2.0,1.0,-0.035786245
2012-07-06 00:00:00+00,SHORT,2425,0.0,-0.5658737,0.0,2.0,1.0,-0.025573302
2012-07-06 00:00:00+00,SHORT,444,0.08121641124188655,-0.6978417,0.0,2.0,1.0,-0.02871184
2012-07-06 00:00:00+00,SHORT,2518,0.8888888888888888,-0.30196148,0.0,3.0,1.0,-0.03482843
2012-07-06 00:00:00+00,SHORT,643,0.589447794697756,0.2915369,0.0,3.0,1.0,-0.037241288
2012-07-06 00:00:00+00,SHORT,845,0.0,-0.49812433,0.0,3.0,1.0,-0.041835222
2012-07-06 00:00:00+00,SHORT,2912,0.0,0.490362,0.0,3.0,1.0,-0.015633607
2012-07-06 00:00:00+00,SHORT,914,0.0,0.6601597,0.0,2.0,1.0,-0.0292494
2012-07-06 00:00:00+00,SHORT,3021,0.14241541697928264,-0.55737495,0.0,3.0,1.0,-0.0172413
2012-07-06 00:00:00+00,SHORT,3049,0.0,0.7243207,0.0,2.0,1.0,-0.03647643
2012-07-06 00:00:00+00,SHORT,3182,0.046590407682796764,-0.6177675,0.0,2.0,1.0,-0.047677353
2012-07-06 00:00:00+00,SHORT,3244,0.0,-0.4270281,0.0,2.0,1.0,-0.031671103
2012-07-06 00:00:00+00,SHORT,3283,0.0,0.06302474,0.0,2.0,1.0,-0.04834426
2012-07-06 00:00:00+00,SHORT,1236,0.0,-0.2981322,0.0,2.0,1.0,-0.03152092
2012-07-06 00:00:00+00,SHORT,1258,0.0,-0.08519274,0.0,2.0,1.0,-0.022197308
2012-07-06 00:00:00+00,SHORT,3378,0.9,-0.6898498,0.0,2.0,1.0,-0.017726809
2012-07-06 00:00:00+00,SHORT,1368,0.0,0.83162224,0.0,3.0,1.0,-0.048044626
2012-07-06 00:00:00+00,SHORT,1803,0.7894736842105263,-0.33078974,0.0,2.0,1.0,-0.03152458
2012-07-06 00:00:00+00,SHORT,1869,0.0,-0.62317234,0.0,3.0,1.0,-0.039609365
2012-07-06 00:00:00+00,SHORT,2006,0.75,0.019547796,0.0,3.0,1.0,-0.03824642
2012-07-06 00:00:00+00,SHORT,2028,0.8823529411764706,0.24681939,0.0,3.0,1.0,-0.031605184
2012-07-09 00:00:00+00,SHORT,2248,0.0,-0.25861818,0.0,2.0,1.0,-0.035902962
2012-07-09 00:00:00+00,SHORT,2425,0.0,-0.5459267,0.0,2.0,1.0,-0.035227034
2012-07-09 00:00:00+00,SHORT,444,0.13898767239108564,-0.6951754,0.0,2.0,1.0,-0.04105104
2012-07-09 00:00:00+00,SHORT,2518,0.0,-0.28908724,0.0,3.0,1.0,-0.041735947
