time,side,ticker_id,mv_dn_composite_labels,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055,dist_lower_bb_20_2.0_df055,price_vola_corr_50_df045
2018-06-06 00:00:00+00,SHORT,273,0.3144504061754738,1.0,-0.03871194,-0.018620549,-0.42782155
2018-06-07 00:00:00+00,SHORT,2835,0.5159529245103422,1.0,-0.04166048,-0.13574581,-0.4032251
2018-06-08 00:00:00+00,SHORT,273,0.22844944568320918,1.0,-0.03196075,-0.02365475,-0.47239697
2018-06-11 00:00:00+00,SHORT,4172,0.10191996545120255,1.0,-0.02954443,-0.066064335,-0.39665982
2018-06-13 00:00:00+00,SHORT,4172,0.1240024878540767,1.0,-0.02698311,-0.07246142,-0.4482053
2018-06-13 00:00:00+00,SHORT,2133,0.4509325057594088,1.0,-0.042519655,-0.026510732,-0.4240539
2018-06-13 00:00:00+00,SHORT,3629,0.23094114031403049,1.0,-0.038902093,-0.025239728,-0.39867324
2018-06-13 00:00:00+00,SHORT,1699,0.7924495186229208,1.0,-0.018459907,-0.14528322,-0.46297428
2018-06-14 00:00:00+00,SHORT,1699,0.4950351289864482,1.0,-0.03807758,-0.12657076,-0.3815749
2018-06-14 00:00:00+00,SHORT,3994,0.6235103873274522,1.0,-0.037511498,-0.054255404,-0.41084203
2018-06-15 00:00:00+00,SHORT,761,0.8571428571428572,1.0,-0.02457273,-0.05143274,-0.42266837
2018-06-15 00:00:00+00,SHORT,1610,0.2615713135729483,1.0,-0.018531932,-0.05820156,-0.44929996
2018-06-18 00:00:00+00,SHORT,1610,0.15393217745082977,1.0,-0.032208335,-0.043271735,-0.4382575
2018-06-19 00:00:00+00,SHORT,167,0.5607716848605332,1.0,-0.02796599,-0.0912578,-0.45404127
2018-06-19 00:00:00+00,SHORT,761,0.0,1.0,-0.033539448,-0.0364314,-0.44438428
2018-06-19 00:00:00+00,SHORT,799,0.0,1.0,-0.04074468,-0.006522832,-0.47523665
2018-06-19 00:00:00+00,SHORT,3148,0.29467616016081216,1.0,-0.01681201,-0.06779328,-0.485405
2018-06-19 00:00:00+00,SHORT,1610,0.11350284602717442,1.0,-0.03511066,-0.039535742,-0.4252765
2018-06-20 00:00:00+00,SHORT,413,0.10412467933299671,1.0,-0.042308263,-0.016963717,-0.40555385
2018-06-20 00:00:00+00,SHORT,799,0.0,1.0,-0.04230281,-0.0044922475,-0.49029064
2018-06-20 00:00:00+00,SHORT,3148,0.2091761058800544,1.0,-0.019864827,-0.06641139,-0.47540584
2018-06-21 00:00:00+00,SHORT,2396,0.6875,1.0,-0.026822457,-0.042476993,-0.43189138
2018-06-21 00:00:00+00,SHORT,761,0.0,1.0,-0.03325853,-0.031565472,-0.47580636
2018-06-21 00:00:00+00,SHORT,786,0.0,1.0,-0.018653292,-0.03858357,-0.46264073
2018-06-21 00:00:00+00,SHORT,3148,0.11684806514804592,1.0,-0.0348591,-0.050097626,-0.46935397
2018-06-21 00:00:00+00,SHORT,3515,0.0,1.0,-0.030066041,-0.02061071,-0.41508308
2018-06-21 00:00:00+00,SHORT,2013,0.0,1.0,-0.021646436,-0.062668204,-0.4376545
2018-06-22 00:00:00+00,SHORT,786,0.0,1.0,-0.031500448,-0.02415674,-0.46490118
2018-06-22 00:00:00+00,SHORT,3148,0.10242117805894245,1.0,-0.037359107,-0.047160864,-0.45988962
2018-06-22 00:00:00+00,SHORT,2013,0.0,1.0,-0.030853044,-0.052469127,-0.4306459
2018-06-25 00:00:00+00,SHORT,2396,0.5625,1.0,-0.03215382,-0.039072767,-0.4013818
2018-06-26 00:00:00+00,SHORT,2396,0.5,1.0,-0.038108807,-0.026423173,-0.41596207
2018-06-27 00:00:00+00,SHORT,2396,0.4375,1.0,-0.039882965,-0.024323847,-0.42415714
2018-07-10 00:00:00+00,SHORT,440,0.9090909090909091,1.0,-0.022375027,-0.09687517,-0.44219872
2018-07-11 00:00:00+00,SHORT,1593,0.730093317254281,1.0,-0.026561921,-0.110558175,-0.4092626
2018-07-12 00:00:00+00,SHORT,1333,0.0,1.0,-0.016466068,-0.058268324,-0.39297453
2018-07-13 00:00:00+00,SHORT,1593,0.4741525003020344,1.0,-0.036458563,-0.10339336,-0.47792804
2018-07-27 00:00:00+00,SHORT,4187,0.12736920250545572,1.0,-0.025223227,-0.010469234,-0.37986726
2018-07-31 00:00:00+00,SHORT,200,0.35372232208623605,1.0,-0.021996591,-0.05409261,-0.4719271
2018-08-01 00:00:00+00,SHORT,200,0.20447531436811842,1.0,-0.039421584,-0.029682001,-0.42132476
2018-08-01 00:00:00+00,SHORT,2972,0.16834695110153358,1.0,-0.03191063,-0.08326611,-0.41774467
2018-08-03 00:00:00+00,SHORT,1108,0.0,1.0,-0.029008564,-0.050876886,-0.4891423
2018-08-06 00:00:00+00,SHORT,881,0.0,1.0,-0.027596967,-0.0374164,-0.44715735
2018-08-08 00:00:00+00,SHORT,1108,0.06537444269836191,1.0,-0.021018757,-0.051020898,-0.45150325
2018-08-08 00:00:00+00,SHORT,3466,0.5625,1.0,-0.025463486,-0.019046154,-0.3873988
2018-08-09 00:00:00+00,SHORT,1108,0.0,1.0,-0.022405386,-0.04723604,-0.4425484
2018-08-10 00:00:00+00,SHORT,907,0.238906616340514,1.0,-0.033888083,-0.04599929,-0.39520824
2018-08-23 00:00:00+00,SHORT,3704,0.3986807662521738,1.0,-0.016759485,-0.0324672,-0.46694934
2018-08-24 00:00:00+00,SHORT,3704,0.3028818722871697,1.0,-0.022634009,-0.025941359,-0.48087913
2018-08-29 00:00:00+00,SHORT,3610,0.875,1.0,-0.027856782,-0.10440576,-0.440453
2018-08-30 00:00:00+00,SHORT,2536,0.43450027174670447,1.0,-0.029728828,-0.048836593,-0.4350201
2018-08-30 00:00:00+00,SHORT,502,0.4606616849704577,1.0,-0.041399978,-0.05622807,-0.41583222
2018-08-31 00:00:00+00,SHORT,158,1.0,1.0,-0.0321137,-0.030917302,-0.40077716
2018-08-31 00:00:00+00,SHORT,2536,0.360625560114418,1.0,-0.036829043,-0.038717963,-0.47065425
2018-09-07 00:00:00+00,SHORT,4237,0.4425188595281758,1.0,-0.030193124,-0.0034344986,-0.37904257
2018-09-25 00:00:00+00,SHORT,901,1.0,1.0,-0.035422172,-0.084757224,-0.4267944
2018-09-26 00:00:00+00,SHORT,1967,0.31812655560357367,1.0,-0.037135098,-0.085527286,-0.3917111
2018-10-02 00:00:00+00,SHORT,1185,0.8241724255756221,1.0,-0.023583049,-0.0657386,-0.42810392
2018-10-02 00:00:00+00,SHORT,1846,0.4184817255772809,1.0,-0.0388924,-0.029086504,-0.48040468
2018-10-03 00:00:00+00,SHORT,988,0.8181818181818181,1.0,-0.016668992,-0.015988432,-0.44720995
2018-10-03 00:00:00+00,SHORT,1185,0.7454939630773267,1.0,-0.029363543,-0.05540454,-0.4799303
2018-10-03 00:00:00+00,SHORT,3853,0.5555555555555556,1.0,-0.026347727,-0.04489865,-0.48304155
2018-10-04 00:00:00+00,SHORT,2330,0.25913237242510184,1.0,-0.04154315,-0.0048158993,-0.4221405
2018-10-04 00:00:00+00,SHORT,988,0.7272727272727273,1.0,-0.022238357,-0.0090139,-0.41505802
2018-10-05 00:00:00+00,SHORT,3802,0.5457864383367761,1.0,-0.024393627,-0.007914215,-0.44762102
2018-10-05 00:00:00+00,SHORT,1846,0.3265101313863048,1.0,-0.034170836,-0.028888296,-0.4693208
2018-10-08 00:00:00+00,SHORT,2925,0.34954280739456084,1.0,-0.02028852,-0.07786328,-0.38226843
2018-10-08 00:00:00+00,SHORT,1069,0.9,1.0,-0.02872722,-0.056604926,-0.46186167
2018-10-08 00:00:00+00,SHORT,3802,0.85,1.0,-0.025314912,-0.0074427486,-0.47686374
2018-10-08 00:00:00+00,SHORT,1846,0.2748758652544955,1.0,-0.03895757,-0.020159207,-0.4493016
2018-10-09 00:00:00+00,SHORT,3743,0.0,1.0,-0.036180593,-0.116569996,-0.43765727
2018-10-09 00:00:00+00,SHORT,1846,0.28767455582429463,1.0,-0.03887946,-0.015540612,-0.4178723
2018-10-10 00:00:00+00,SHORT,2818,0.12863524130506931,1.0,-0.037736706,-0.012693196,-0.41585684
2018-10-18 00:00:00+00,SHORT,3078,0.9090909090909091,1.0,-0.023114627,-0.033538833,-0.4266392
2018-10-19 00:00:00+00,SHORT,3078,0.0,1.0,-0.024900138,-0.027407767,-0.476719
2018-11-06 00:00:00+00,SHORT,2050,0.8666666666666667,1.0,-0.031522136,-0.08463634,-0.46173483
2018-11-07 00:00:00+00,SHORT,2050,0.8,1.0,-0.037894458,-0.07854901,-0.43777096
2018-11-08 00:00:00+00,SHORT,2088,0.75,1.0,-0.026649645,-0.049892265,-0.4596291
2018-11-08 00:00:00+00,SHORT,2536,0.5201389705663998,1.0,-0.023616457,-0.08198259,-0.41687736
2018-11-09 00:00:00+00,SHORT,2088,0.6875,1.0,-0.042319942,-0.033112235,-0.416541
2018-11-09 00:00:00+00,SHORT,2536,0.3863336360560988,1.0,-0.03756355,-0.05905084,-0.42500457
2018-11-12 00:00:00+00,SHORT,85,0.8181818181818181,1.0,-0.027771093,-0.053523876,-0.44268084
2018-11-12 00:00:00+00,SHORT,3683,0.16762481026496875,1.0,-0.01836616,-0.11134851,-0.43520138
2018-11-14 00:00:00+00,SHORT,85,0.6363636363636364,1.0,-0.032970347,-0.049633645,-0.47811553
2018-11-14 00:00:00+00,SHORT,3683,0.04915660381718811,1.0,-0.032905284,-0.10079421,-0.37717205
2018-11-15 00:00:00+00,SHORT,85,0.48299259491696134,1.0,-0.03637296,-0.044369467,-0.4856178
2018-11-15 00:00:00+00,SHORT,2323,0.32900154291040523,1.0,-0.037270118,-0.04863507,-0.4437805
2018-11-16 00:00:00+00,SHORT,3943,0.0,1.0,-0.040593185,-0.05224532,-0.470966
2018-11-29 00:00:00+00,SHORT,844,1.0,1.0,-0.020276343,-0.05007313,-0.38743392
2018-11-30 00:00:00+00,SHORT,844,0.0,1.0,-0.039270587,-0.029607866,-0.404202
2018-11-30 00:00:00+00,SHORT,2993,0.0,1.0,-0.019919591,-0.13425452,-0.37907657
2018-12-03 00:00:00+00,SHORT,4237,0.0,1.0,-0.03929618,-0.03612902,-0.42370167
2018-12-03 00:00:00+00,SHORT,2801,0.2975391369634166,1.0,-0.035754517,-0.060901415,-0.46260253
2018-12-03 00:00:00+00,SHORT,1537,1.0,1.0,-0.016185112,-0.050343093,-0.38142243
2018-12-04 00:00:00+00,SHORT,68,0.17908337691806178,1.0,-0.03185413,-0.07260195,-0.49022743
2018-12-04 00:00:00+00,SHORT,2120,0.0,1.0,-0.037180383,-0.11645748,-0.46223488
2018-12-04 00:00:00+00,SHORT,2330,0.03845963999819552,1.0,-0.04030691,-0.12990625,-0.4804622
2018-12-04 00:00:00+00,SHORT,386,0.9375,1.0,-0.02846836,-0.039020337,-0.38904762
2018-12-04 00:00:00+00,SHORT,424,0.0,1.0,-0.031741273,-0.027059793,-0.4651541
2018-12-04 00:00:00+00,SHORT,1092,0.9375,1.0,-0.027527336,-0.079999134,-0.37884632
2018-12-04 00:00:00+00,SHORT,1734,0.0,1.0,-0.039361205,-0.03150057,-0.4380185
2018-12-06 00:00:00+00,SHORT,68,0.23875938578441772,1.0,-0.042280056,-0.06067445,-0.48587257
2018-12-06 00:00:00+00,SHORT,424,0.0,1.0,-0.029683124,-0.022356391,-0.42894122
2018-12-07 00:00:00+00,SHORT,424,0.0,1.0,-0.03131003,-0.015147288,-0.39336964
2018-12-11 00:00:00+00,SHORT,3100,0.3194377623993175,1.0,-0.02389149,-0.025624193,-0.3907889
2018-12-11 00:00:00+00,SHORT,3142,0.0,1.0,-0.027995106,-0.040477037,-0.45011118
2018-12-12 00:00:00+00,SHORT,1191,0.0,1.0,-0.039059542,-0.057129968,-0.37866005
2018-12-13 00:00:00+00,SHORT,1444,0.41169977412009007,1.0,-0.03044557,-0.036869455,-0.47183982
2018-12-14 00:00:00+00,SHORT,487,0.5985501698739869,1.0,-0.01815874,-0.02847917,-0.39004004
2018-12-14 00:00:00+00,SHORT,1444,0.22848400366932184,1.0,-0.04197674,-0.024435159,-0.4483274
2018-12-14 00:00:00+00,SHORT,4079,0.5333333333333333,1.0,-0.027312126,-0.021375144,-0.3878737
2018-12-17 00:00:00+00,SHORT,487,0.4664269262502956,1.0,-0.033170298,-0.013287178,-0.42985067
2018-12-17 00:00:00+00,SHORT,2638,0.0,1.0,-0.028271433,-0.03594451,-0.41634142
2018-12-17 00:00:00+00,SHORT,808,0.8823529411764706,1.0,-0.03845464,-0.026868483,-0.4085554
2018-12-18 00:00:00+00,SHORT,2638,0.0,1.0,-0.036270387,-0.0230726,-0.41848615
2019-01-09 00:00:00+00,SHORT,3456,0.5597677922411224,1.0,-0.030662457,-0.024633408,-0.3906028
2019-01-11 00:00:00+00,SHORT,753,0.2853569560437177,1.0,-0.031465724,-0.12531744,-0.44081593
2019-01-16 00:00:00+00,SHORT,780,0.0,1.0,-0.03763901,-0.04688973,-0.40520248
2019-01-16 00:00:00+00,SHORT,3837,0.2902243814239009,1.0,-0.04051177,-0.07646537,-0.43426666
2019-01-16 00:00:00+00,SHORT,1848,0.0,1.0,-0.02212816,-0.096079774,-0.49096105
2019-01-18 00:00:00+00,SHORT,2116,0.16022385955960267,1.0,-0.036215473,-0.046962842,-0.38440767
2019-02-01 00:00:00+00,SHORT,791,0.48117500514801015,1.0,-0.035865355,-0.03760387,-0.43956882
2019-02-01 00:00:00+00,SHORT,907,0.0,1.0,-0.03470723,-0.053210735,-0.48759767
2019-02-01 00:00:00+00,SHORT,1280,0.0,1.0,-0.02641058,-0.0472231,-0.41389602
2019-02-04 00:00:00+00,SHORT,1664,0.21475534634728313,1.0,-0.03492917,-0.023372367,-0.46411917
2019-02-05 00:00:00+00,SHORT,1280,0.0,1.0,-0.025702097,-0.025445702,-0.48702526
2019-02-05 00:00:00+00,SHORT,1668,0.6604444417320425,1.0,-0.040876374,-0.029726623,-0.40140513
2019-02-06 00:00:00+00,SHORT,4092,0.25372806986232277,1.0,-0.042125534,-0.06935269,-0.41303048
2019-02-11 00:00:00+00,SHORT,834,0.0,1.0,-0.01708361,-0.07547854,-0.47702974
2019-02-12 00:00:00+00,SHORT,834,0.0,1.0,-0.023057396,-0.07133386,-0.40377235
2019-02-20 00:00:00+00,SHORT,2396,0.9473684210526316,1.0,-0.02777318,-0.093142726,-0.3895326
2019-02-20 00:00:00+00,SHORT,1826,0.2863312897769525,1.0,-0.04138368,-0.10473869,-0.38797104
2019-02-21 00:00:00+00,SHORT,221,1.0,1.0,-0.032599635,-0.053479202,-0.44864115
2019-02-25 00:00:00+00,SHORT,3182,0.23313928887942456,1.0,-0.022159485,-0.07198833,-0.40447116
2019-02-26 00:00:00+00,SHORT,1090,0.0,1.0,-0.028891101,-0.11685357,-0.47319844
2019-03-04 00:00:00+00,SHORT,1244,0.0,1.0,-0.042006556,-0.031898145,-0.4040554
2019-03-06 00:00:00+00,SHORT,1916,0.0,1.0,-0.030881813,-0.015436286,-0.43223652
2019-03-07 00:00:00+00,SHORT,4074,0.0,1.0,-0.036437564,-0.009151088,-0.46414712
2019-03-08 00:00:00+00,SHORT,3501,0.0,1.0,-0.03860823,-0.025695493,-0.38848028
2019-03-12 00:00:00+00,SHORT,920,0.295777663291081,1.0,-0.022536313,-0.0731937,-0.39140096
2019-03-15 00:00:00+00,SHORT,3860,0.22734725871135675,1.0,-0.026069263,-0.04590287,-0.4773119
2019-03-15 00:00:00+00,SHORT,3861,0.06876930499284618,1.0,-0.028224533,-0.058832865,-0.4527143
2019-03-19 00:00:00+00,SHORT,253,0.0,1.0,-0.019327872,-0.037797667,-0.46286258
2019-03-20 00:00:00+00,SHORT,253,0.0,1.0,-0.032724675,-0.022236371,-0.4173588
2019-03-21 00:00:00+00,SHORT,1022,0.4449105615170866,1.0,-0.02255859,-0.06862696,-0.42367798
2019-03-22 00:00:00+00,SHORT,397,0.0,1.0,-0.034161296,-0.008338395,-0.4669328
2019-03-25 00:00:00+00,SHORT,397,0.0,1.0,-0.037632205,-0.006429005,-0.41444942
2019-03-28 00:00:00+00,SHORT,2905,0.5745229458323023,1.0,-0.03133844,-0.13426118,-0.41086185
2019-04-02 00:00:00+00,SHORT,3841,0.9444444444444444,1.0,-0.040365905,-0.06710577,-0.4412161
2019-04-03 00:00:00+00,SHORT,1817,0.37790774151799794,1.0,-0.016970277,-0.02456518,-0.40151027
2019-04-09 00:00:00+00,SHORT,2896,0.9473684210526316,1.0,-0.016539387,-0.041687377,-0.41619426
2019-04-10 00:00:00+00,SHORT,2896,0.7313923460516375,1.0,-0.018033069,-0.036771737,-0.38599506
2019-04-11 00:00:00+00,SHORT,487,0.502692897896719,1.0,-0.015087916,-0.03670956,-0.38601008
2019-04-12 00:00:00+00,SHORT,487,0.4365517153041144,1.0,-0.020461781,-0.030631522,-0.41048488
2019-04-15 00:00:00+00,SHORT,487,0.20581726887094268,1.0,-0.023805406,-0.026981216,-0.44747204
2019-04-16 00:00:00+00,SHORT,487,0.2839804559435009,1.0,-0.037752256,-0.013316403,-0.4641447
2019-04-17 00:00:00+00,SHORT,487,0.0,1.0,-0.041043796,-0.009050433,-0.48654866
2019-04-18 00:00:00+00,SHORT,2761,0.0,1.0,-0.039214283,-0.015166815,-0.39660087
2019-04-29 00:00:00+00,SHORT,4000,0.8181818181818181,1.0,-0.027650677,-0.073066145,-0.47893494
2019-04-30 00:00:00+00,SHORT,3818,0.0,1.0,-0.034479123,-0.057341896,-0.3815753
2019-05-01 00:00:00+00,SHORT,1832,0.0,1.0,-0.032024495,-0.031379394,-0.45064822
2019-05-02 00:00:00+00,SHORT,374,1.0,1.0,-0.026411025,-0.04875646,-0.44299832
2019-05-09 00:00:00+00,SHORT,3436,0.9220048903829968,1.0,-0.03306031,-0.043193333,-0.4704194
2019-05-10 00:00:00+00,SHORT,3436,0.8777947397829517,1.0,-0.031817734,-0.034120273,-0.4834888
2019-06-06 00:00:00+00,SHORT,2710,0.326555377754112,1.0,-0.034007248,-0.029388841,-0.4626841
2019-06-10 00:00:00+00,SHORT,2640,0.0,1.0,-0.033473916,-0.03496203,-0.48928428
2019-06-14 00:00:00+00,SHORT,1731,0.0,1.0,-0.027767135,-0.06806439,-0.44804236
2019-06-18 00:00:00+00,SHORT,1731,0.0,1.0,-0.031496752,-0.065824576,-0.44878247
2019-06-20 00:00:00+00,SHORT,2815,1.0,1.0,-0.015849946,-0.06836382,-0.43519807
2019-06-21 00:00:00+00,SHORT,2815,0.8333333333333334,1.0,-0.033019334,-0.04977327,-0.42549118
2019-06-21 00:00:00+00,SHORT,1731,0.0,1.0,-0.028253684,-0.06593608,-0.40292364
2019-06-24 00:00:00+00,SHORT,2815,0.6666666666666667,1.0,-0.042050175,-0.04001926,-0.4195306
2019-06-24 00:00:00+00,SHORT,1514,0.6363636363636364,1.0,-0.022528302,-0.02834623,-0.41948014
2019-06-24 00:00:00+00,SHORT,1731,0.0,1.0,-0.037186265,-0.0472317,-0.38218212
2019-06-25 00:00:00+00,SHORT,1514,0.20677267998027715,1.0,-0.03176271,-0.01904912,-0.43466532
2019-06-27 00:00:00+00,SHORT,2986,0.3014003228139393,1.0,-0.037679166,-0.084057555,-0.47965243
2019-06-28 00:00:00+00,SHORT,897,0.8181818181818181,1.0,-0.017643265,-0.06819962,-0.4401325
2019-07-01 00:00:00+00,SHORT,4223,0.0,1.0,-0.039970964,-0.022301823,-0.46064156
2019-07-01 00:00:00+00,SHORT,259,0.0,1.0,-0.019612186,-0.13904771,-0.38867196
2019-07-01 00:00:00+00,SHORT,2986,0.2457988323318844,1.0,-0.019790549,-0.061286632,-0.45234215
2019-07-02 00:00:00+00,SHORT,2285,0.38445923821525707,1.0,-0.02295382,-0.091810256,-0.4891847
2019-07-02 00:00:00+00,SHORT,259,0.0,1.0,-0.031327635,-0.10627159,-0.37798798
2019-07-02 00:00:00+00,SHORT,2835,0.0,1.0,-0.034607198,-0.0747657,-0.39513102
2019-07-02 00:00:00+00,SHORT,2986,0.2649283403908863,1.0,-0.032555792,-0.0405364,-0.4345974
2019-07-02 00:00:00+00,SHORT,1383,0.5168240039736582,1.0,-0.030594744,-0.020742739,-0.4097093
2019-07-03 00:00:00+00,SHORT,412,0.34092016179605894,1.0,-0.02136367,-0.15144804,-0.467906
2019-07-03 00:00:00+00,SHORT,2835,0.0,1.0,-0.04131582,-0.05921573,-0.3825803
2019-07-05 00:00:00+00,SHORT,412,0.16083209086273453,1.0,-0.028667,-0.1257312,-0.44786808
2019-07-05 00:00:00+00,SHORT,2986,0.0,1.0,-0.035465423,-0.025162386,-0.39315927
2019-07-05 00:00:00+00,SHORT,1869,0.0,1.0,-0.023099972,-0.1245502,-0.40879306
2019-07-09 00:00:00+00,SHORT,440,0.8571428571428572,1.0,-0.038468357,-0.0060399794,-0.4617562
2019-07-12 00:00:00+00,SHORT,194,0.23038442797161396,1.0,-0.032769203,-0.038648646,-0.4372272
2019-07-15 00:00:00+00,SHORT,194,0.17488548010711996,1.0,-0.04076676,-0.029099008,-0.37611583
2019-07-15 00:00:00+00,SHORT,897,1.0,1.0,-0.029783208,-0.03265333,-0.43811548
2019-07-16 00:00:00+00,SHORT,1848,0.756278842976898,1.0,-0.027299123,-0.030930953,-0.43399355
2019-07-17 00:00:00+00,SHORT,3773,0.3973645212915642,1.0,-0.029739412,-0.01953314,-0.3793382
2019-07-17 00:00:00+00,SHORT,3912,0.0,1.0,-0.040266737,-0.040553175,-0.37817803
2019-07-22 00:00:00+00,SHORT,2381,0.29745439938052615,1.0,-0.02015855,-0.031740848,-0.42357686
2019-07-22 00:00:00+00,SHORT,838,0.8898992986808422,1.0,-0.028296722,-0.064107664,-0.3866067
2019-07-23 00:00:00+00,SHORT,76,0.6666666666666667,1.0,-0.041360397,-0.043663766,-0.46023884
2019-07-25 00:00:00+00,SHORT,4171,0.9473684210526316,1.0,-0.031890675,-0.10374924,-0.45332143
2019-07-25 00:00:00+00,SHORT,76,0.4761904761904763,1.0,-0.036058042,-0.02854138,-0.43784657
2019-07-25 00:00:00+00,SHORT,374,0.3529876242165038,1.0,-0.019167844,-0.11294447,-0.43582162
2019-07-25 00:00:00+00,SHORT,457,0.778793443853029,1.0,-0.018305255,-0.030806063,-0.45791486
2019-07-25 00:00:00+00,SHORT,4000,0.0,1.0,-0.034154445,-0.032809522,-0.435257
2019-07-29 00:00:00+00,SHORT,4171,0.7857142857142857,1.0,-0.022207819,-0.07247084,-0.48212585
2019-07-29 00:00:00+00,SHORT,457,0.4343980377006694,1.0,-0.023599654,-0.014863952,-0.47284576
2019-07-30 00:00:00+00,SHORT,457,0.2828354575520862,1.0,-0.0421168,0.001768747,-0.47243086
2019-07-31 00:00:00+00,SHORT,2437,0.0,1.0,-0.016919538,-0.09942743,-0.45069003
2019-07-31 00:00:00+00,SHORT,465,0.06950466091402215,1.0,-0.018675905,-0.01185204,-0.40406224
2019-07-31 00:00:00+00,SHORT,3293,0.11560988595605082,1.0,-0.024044398,-0.033769872,-0.46123245
2019-08-01 00:00:00+00,SHORT,465,0.0,1.0,-0.019787919,-0.010545015,-0.45858896
2019-08-01 00:00:00+00,SHORT,3293,0.0,1.0,-0.036766954,-0.020918379,-0.44422105
2019-08-02 00:00:00+00,SHORT,93,0.2812956036384186,1.0,-0.04072862,-0.01157426,-0.4695882
2019-08-23 00:00:00+00,SHORT,3447,0.370899720644921,1.0,-0.04126134,-0.012222465,-0.42464483
2019-08-30 00:00:00+00,SHORT,2835,0.0,1.0,-0.042279407,-0.0666217,-0.42978868
2019-09-11 00:00:00+00,SHORT,3335,0.0,1.0,-0.024270695,-0.031781845,-0.4542545
2019-09-13 00:00:00+00,SHORT,374,0.2219442658449893,1.0,-0.037648525,-0.08562383,-0.48535186
2019-09-13 00:00:00+00,SHORT,2742,0.0,1.0,-0.034402207,-0.17558224,-0.47159216
2019-09-16 00:00:00+00,SHORT,3868,0.1041953230917223,1.0,-0.017245231,-0.16724506,-0.47126845
2019-09-16 00:00:00+00,SHORT,2041,0.0,1.0,-0.038268354,-0.0909285,-0.4840719
2019-09-17 00:00:00+00,SHORT,3868,0.0,1.0,-0.034538873,-0.14966325,-0.42609444
2019-09-18 00:00:00+00,SHORT,167,0.21437714577864622,1.0,-0.015660495,-0.07685101,-0.44428024
2019-09-18 00:00:00+00,SHORT,2291,0.32179398868751824,1.0,-0.042191356,-0.06918375,-0.3936175
2019-09-18 00:00:00+00,SHORT,394,0.5759525074916649,1.0,-0.017285744,-0.14443761,-0.43333915
2019-09-18 00:00:00+00,SHORT,2041,0.0,1.0,-0.040730484,-0.09357669,-0.4202809
2019-09-19 00:00:00+00,SHORT,2120,1.0,1.0,-0.024409281,-0.07333643,-0.3937153
2019-09-20 00:00:00+00,SHORT,2120,0.1731451123172739,1.0,-0.03456736,-0.05948503,-0.37919122
2019-09-24 00:00:00+00,SHORT,938,0.14736426194700325,1.0,-0.029634139,-0.016645275,-0.49013528
2019-09-24 00:00:00+00,SHORT,1523,0.5172113244492718,1.0,-0.030723693,-0.09649704,-0.39641812
2019-09-25 00:00:00+00,SHORT,2061,0.20248283506521797,1.0,-0.026576046,-0.055709083,-0.46163556
2019-09-26 00:00:00+00,SHORT,938,0.11011826460564439,1.0,-0.027533254,-0.018357517,-0.49165112
2019-09-27 00:00:00+00,SHORT,2269,0.15700726393929948,1.0,-0.023025561,-0.02408843,-0.4005684
2019-09-27 00:00:00+00,SHORT,2710,0.0,1.0,-0.030405607,-0.055582948,-0.484645
2019-09-30 00:00:00+00,SHORT,2710,0.0,1.0,-0.03650828,-0.044647925,-0.4536831
2019-10-01 00:00:00+00,SHORT,1908,0.3915300270634639,1.0,-0.02449629,-0.09379751,-0.41031933
2019-10-14 00:00:00+00,SHORT,3947,0.0,1.0,-0.03156342,-0.063890085,-0.42121002
2019-10-15 00:00:00+00,SHORT,76,0.0,1.0,-0.027690014,-0.054027986,-0.4476867
2019-10-15 00:00:00+00,SHORT,335,0.0,1.0,-0.03871628,-0.06510475,-0.3922652
2019-10-15 00:00:00+00,SHORT,3947,0.0,1.0,-0.03678268,-0.04798976,-0.43380934
2019-10-17 00:00:00+00,SHORT,2211,0.875,1.0,-0.025661977,-0.07280537,-0.47870806
2019-10-18 00:00:00+00,SHORT,937,0.06055949728695839,1.0,-0.03326383,-0.05925249,-0.42723414
2019-10-21 00:00:00+00,SHORT,2211,0.625,1.0,-0.019588746,-0.07720676,-0.41519564
2019-10-22 00:00:00+00,SHORT,1051,0.556832346556808,1.0,-0.03228957,-0.16976063,-0.4107165
2019-11-04 00:00:00+00,SHORT,2213,1.0,1.0,-0.031190127,-0.060570467,-0.46077633
2019-11-05 00:00:00+00,SHORT,2213,0.9411764705882353,1.0,-0.032723103,-0.059461106,-0.43533248
2019-11-05 00:00:00+00,SHORT,817,0.0,1.0,-0.023649832,-0.11711072,-0.48025802
2019-11-06 00:00:00+00,SHORT,1306,0.06954263599753763,1.0,-0.03182628,-0.08080578,-0.38144428
2019-11-06 00:00:00+00,SHORT,1410,0.7422928946794873,1.0,-0.020508744,-0.15051438,-0.3963883
2019-11-06 00:00:00+00,SHORT,3466,0.0,1.0,-0.041978233,-0.16058026,-0.45573774
2019-11-08 00:00:00+00,SHORT,1410,0.383042830156921,1.0,-0.02435054,-0.124566995,-0.40088567
2019-11-08 00:00:00+00,SHORT,3895,0.0,1.0,-0.040714566,-0.031227231,-0.46923742
2019-11-11 00:00:00+00,SHORT,3109,0.8571428571428572,1.0,-0.018790646,-0.045145523,-0.4499271
2019-11-11 00:00:00+00,SHORT,1298,0.25539460258364377,1.0,-0.020849342,-0.09586946,-0.4606449
