time,side,ticker_id,mv_up_composite_labels,velocity_price_univ_zscore_5_df048,sessions_since_bearish_21_50_df059,price_drift_5_df005,sessions_since_bearish_8_50_df059,dist_upper_bb_50_2.5_df055
2023-10-27 00:00:00+00,LONG,1106,0.9777777777777777,1.4035099,10.0,-0.015884744,5.0,-0.18505545
2023-10-27 00:00:00+00,LONG,3828,0.9130434782608696,1.6829648,15.0,-0.013776899,5.0,-0.15147808
2023-10-30 00:00:00+00,LONG,386,0.9565217391304348,1.8541491,7.0,0.007940679,7.0,-0.10583466
2023-10-30 00:00:00+00,LONG,3828,0.8695652173913043,1.2222899,16.0,9.5795636E-4,6.0,-0.13734812
2023-10-31 00:00:00+00,LONG,386,0.9347826086956522,1.8785042,8.0,0.005778009,8.0,-0.09898954
2023-10-31 00:00:00+00,LONG,3469,0.9459459459459459,1.399357,11.0,8.766163E-4,8.0,-0.12110309
2024-01-16 00:00:00+00,LONG,1106,0.35654876176388167,2.1160054,4.0,0.0014876525,7.0,-0.17597796
2024-01-16 00:00:00+00,LONG,1927,0.0,1.1196668,2.0,-0.011503068,7.0,-0.11107371
2024-01-17 00:00:00+00,LONG,1927,0.0,1.8506197,3.0,0.0027333072,8.0,-0.11505383
2024-01-19 00:00:00+00,LONG,1927,0.0,1.3764157,5.0,0.0038610038,10.0,-0.09892194
2024-02-05 00:00:00+00,LONG,2681,0.0,2.3530314,7.0,0.009057516,7.0,-0.11097294
2024-02-05 00:00:00+00,LONG,1160,0.7714285714285715,1.7087172,4.0,7.7041605E-4,10.0,-0.09623796
2024-02-05 00:00:00+00,LONG,3988,0.0,2.0390267,3.0,0.0050188205,10.0,-0.10893152
2024-02-06 00:00:00+00,LONG,2681,0.0,1.5304589,8.0,0.010529876,8.0,-0.09937983
2024-02-06 00:00:00+00,LONG,3330,0.8888888888888888,1.4899043,7.0,0.01010101,12.0,-0.077934206
2024-02-20 00:00:00+00,LONG,270,0.12087417894346696,1.1463037,8.0,0.0074607884,10.0,-0.12523402
2024-02-20 00:00:00+00,LONG,1051,0.8636363636363636,1.3170102,6.0,0.009338521,6.0,-0.08540658
2024-02-20 00:00:00+00,LONG,3853,0.8333333333333334,1.4049135,5.0,0.010305438,10.0,-0.08056011
2024-02-23 00:00:00+00,LONG,2536,0.620851557893145,1.3145636,10.0,0.010271974,12.0,-0.104375295
2024-02-23 00:00:00+00,LONG,3519,0.0,1.293965,3.0,0.010076253,10.0,-0.08345881
2024-04-10 00:00:00+00,LONG,1551,0.6269368587778794,1.3114507,5.0,-0.0011713521,12.0,-0.098000124
2024-04-12 00:00:00+00,LONG,1838,0.0,1.1222049,5.0,-0.014486578,5.0,-0.08248151
2024-04-18 00:00:00+00,LONG,4072,0.0,2.562489,3.0,-0.017073171,5.0,-0.22126734
2024-04-19 00:00:00+00,LONG,189,0.9,2.0061073,2.0,0.0067340066,7.0,-0.07326052
2024-04-19 00:00:00+00,LONG,3456,0.7452983708450137,1.9131429,6.0,0.005497251,12.0,-0.13647778
2024-04-19 00:00:00+00,LONG,4016,0.6334213165726181,1.8621811,3.0,0.004819277,5.0,-0.106376246
2024-04-30 00:00:00+00,LONG,2305,0.0,1.1176003,3.0,0.007876766,7.0,-0.12728767
2024-06-13 00:00:00+00,LONG,836,0.9230769230769231,1.9162356,6.0,-0.006597938,11.0,-0.15325753
2024-06-14 00:00:00+00,LONG,3420,0.2284395404249177,2.0258644,4.0,-0.0064794817,11.0,-0.07910544
2024-06-17 00:00:00+00,LONG,219,0.0,1.3535813,3.0,-0.0059031877,10.0,-0.20447503
2024-06-17 00:00:00+00,LONG,3704,1.0,1.2990017,3.0,-0.0061077178,11.0,-0.13159879
2024-06-17 00:00:00+00,LONG,3825,0.43014034976536775,1.3072377,9.0,-0.006076854,12.0,-0.13000229
2024-06-18 00:00:00+00,LONG,1532,0.0,1.6130471,8.0,-4.0567952E-4,12.0,-0.114637665
2024-06-20 00:00:00+00,LONG,219,0.0,2.6421719,5.0,-0.002379536,12.0,-0.2098733
2024-06-20 00:00:00+00,LONG,1447,0.8333333333333334,2.262073,2.0,-0.0036061027,10.0,-0.101059094
2024-06-21 00:00:00+00,LONG,578,0.31298525065925753,2.958131,2.0,0.010571327,9.0,-0.10161135
2024-06-21 00:00:00+00,LONG,1668,0.5166909548351774,2.8309867,2.0,0.01,7.0,-0.11878783
2024-07-01 00:00:00+00,LONG,4224,0.7857142857142857,1.4437276,2.0,-0.0016302044,12.0,-0.10321225
2024-07-02 00:00:00+00,LONG,3708,0.4057664307997943,1.7942092,6.0,0.010517799,12.0,-0.089654446
2024-07-02 00:00:00+00,LONG,1664,0.4435452110532586,1.3298345,2.0,0.008150378,11.0,-0.11154389
2024-08-06 00:00:00+00,LONG,234,0.6501474477649739,1.2582088,13.0,-0.005452455,12.0,-0.112196945
2024-08-07 00:00:00+00,LONG,4113,0.9230769230769231,2.498552,9.0,0.0027256694,7.0,-0.11177411
2024-08-07 00:00:00+00,LONG,610,0.8597412686632844,2.3488998,2.0,-0.0013535463,6.0,-0.073031254
2024-08-07 00:00:00+00,LONG,900,0.9473684210526316,1.876376,2.0,-0.014233577,8.0,-0.09598467
2024-08-07 00:00:00+00,LONG,1762,0.4452201122863843,2.0562062,3.0,-0.009331778,8.0,-0.110750526
2024-08-08 00:00:00+00,LONG,192,0.8571428571428572,1.5425336,4.0,-0.0017595676,4.0,-0.12086786
2024-08-08 00:00:00+00,LONG,1067,0.8571428571428572,2.173637,2.0,0.008488064,9.0,-0.17701747
2024-08-08 00:00:00+00,LONG,3699,0.0,2.227595,4.0,0.009364218,9.0,-0.29205677
2024-08-08 00:00:00+00,LONG,1762,0.38557220590390967,1.3862767,4.0,-0.0042968104,9.0,-0.09818516
2024-08-08 00:00:00+00,LONG,3830,0.8695652173913043,2.015847,4.0,0.005925926,10.0,-0.17485191
2024-09-09 00:00:00+00,LONG,1483,0.0,2.0854735,7.0,-0.014081048,4.0,-0.083858415
2024-09-10 00:00:00+00,LONG,2608,0.375,2.4015543,19.0,0.0090857465,3.0,-0.16566147
2024-10-23 00:00:00+00,LONG,3754,0.528717154634477,1.2445654,5.0,-9.912536E-4,11.0,-0.11220897
2024-10-25 00:00:00+00,LONG,730,0.9454545454545454,1.9452114,3.0,-0.0047191707,4.0,-0.12116278
2024-10-25 00:00:00+00,LONG,3903,0.0,1.4841223,8.0,-0.008865715,6.0,-0.07723908
2024-10-31 00:00:00+00,LONG,3903,0.0,2.0764043,12.0,0.0065797684,10.0,-0.079910606
2024-11-01 00:00:00+00,LONG,789,0.4042269798609143,2.742488,4.0,0.0063079777,7.0,-0.1740674
2024-11-01 00:00:00+00,LONG,3531,0.8205128205128205,2.730483,5.0,0.0062429057,9.0,-0.11759637
2024-11-01 00:00:00+00,LONG,3574,0.56476972846008,2.5269954,2.0,0.00513992,3.0,-0.10261417
2024-11-01 00:00:00+00,LONG,3903,0.0,2.5590878,13.0,0.005313873,11.0,-0.07518082
2024-11-04 00:00:00+00,LONG,3531,0.7948717948717949,2.163766,6.0,-5.633803E-4,10.0,-0.11796305
2024-11-19 00:00:00+00,LONG,565,0.0,1.6735028,6.0,7.524454E-4,8.0,-0.17622311
2024-11-19 00:00:00+00,LONG,1896,0.9090909090909091,1.2536303,5.0,-0.0028929147,12.0,-0.13275722
2024-12-06 00:00:00+00,LONG,2686,0.6875,2.2892773,6.0,0.00952381,12.0,-0.15218468
2024-12-10 00:00:00+00,LONG,13,0.0,2.1386158,2.0,-0.0011157601,8.0,-0.089684695
2024-12-20 00:00:00+00,LONG,3116,0.0,1.744976,2.0,-0.005181347,9.0,-0.13977449
2024-12-23 00:00:00+00,LONG,3116,0.0,1.7000654,3.0,-0.0026525198,10.0,-0.15724264
2024-12-24 00:00:00+00,LONG,3218,0.0,1.3785508,2.0,0.00807878,9.0,-0.122583985
2025-01-02 00:00:00+00,LONG,85,0.0,1.1662021,13.0,0.008561644,11.0,-0.14857301
2025-01-10 00:00:00+00,LONG,3519,0.0,1.3460376,6.0,0.0025570416,12.0,-0.1692174
2025-01-13 00:00:00+00,LONG,413,0.0,1.7025008,4.0,0.0055791116,12.0,-0.08664532
2025-01-13 00:00:00+00,LONG,2608,0.0,1.9196744,3.0,0.008261211,9.0,-0.10822631
2025-01-13 00:00:00+00,LONG,881,0.0,1.2058749,2.0,-5.542316E-4,3.0,-0.09824062
2025-01-13 00:00:00+00,LONG,988,0.0,1.568786,2.0,0.0039277296,6.0,-0.09278006
2025-01-14 00:00:00+00,LONG,2764,0.0,1.3079768,4.0,0.0046250415,9.0,-0.0949612
2025-01-14 00:00:00+00,LONG,2765,0.0,1.2588983,6.0,0.0040087462,12.0,-0.099839866
2025-01-14 00:00:00+00,LONG,881,0.0,1.4603786,3.0,0.0065387967,4.0,-0.07427805
2025-02-07 00:00:00+00,LONG,1303,0.0,2.2288415,6.0,0.010680908,6.0,-0.1535142
2025-02-28 00:00:00+00,LONG,858,0.0,1.8783422,5.0,0.008321775,12.0,-0.1388858
2025-03-04 00:00:00+00,LONG,1803,0.0,2.1433842,2.0,-0.01121563,6.0,-0.120313145
