time,side,ticker_id,mv_dn_composite_labels,ma_cloud_diff_8_50_df007,dist_upper_bb_20_2.0_df055,dist_upper_bb_50_2.5_df055
2005-04-26 00:00:00+00,SHORT,2116,0.3308319827270729,0.0076109245,0.003736896,-0.013670488
2005-04-26 00:00:00+00,SHORT,3641,0.2294078894245929,0.0021018535,-0.012136237,-0.06710779
2005-04-26 00:00:00+00,SHORT,1851,0.0,3.7937527E-4,-0.0070305998,-0.038826056
2005-04-27 00:00:00+00,SHORT,3641,0.2429791286103717,0.010765701,-0.008312516,-0.055415243
2005-04-29 00:00:00+00,SHORT,2116,0.1724030228044281,0.026408602,-0.003585682,-0.017934883
2005-05-04 00:00:00+00,SHORT,4136,0.8333333333333334,-0.036220398,-0.008610765,-0.15489368
2005-05-04 00:00:00+00,SHORT,558,0.601188259337888,0.02935355,0.0015989892,-0.0049779466
2005-05-04 00:00:00+00,SHORT,1437,0.0,-0.0141216805,-0.012868654,-0.021573434
2005-05-04 00:00:00+00,SHORT,3513,0.5124445080982103,0.0077648866,0.0078054313,-0.033646766
2005-05-04 00:00:00+00,SHORT,3994,0.0,-0.028922178,-0.010930992,-0.0980703
2005-05-05 00:00:00+00,SHORT,558,0.41570325230149757,0.029621134,-0.013513981,-0.020378483
2005-05-05 00:00:00+00,SHORT,1022,0.0,-0.023671929,-0.0041477266,-0.10479318
2005-05-06 00:00:00+00,SHORT,1298,0.0,0.0027139424,-0.008134824,-0.036309622
2005-05-06 00:00:00+00,SHORT,3586,1.0,-0.014998257,-0.009980223,-0.04430204
2005-05-09 00:00:00+00,SHORT,576,0.09574327242038387,-0.02146183,-0.012287803,-0.07981232
2005-05-09 00:00:00+00,SHORT,874,0.0,-0.0027660327,-3.2986788E-4,-0.041206013
2005-05-09 00:00:00+00,SHORT,2932,0.0,-0.015826456,0.004451595,-0.07226987
2005-05-09 00:00:00+00,SHORT,3466,0.0,-0.030113582,-0.014694294,-0.09342873
2005-05-09 00:00:00+00,SHORT,3586,0.9090909090909091,-0.012749639,-0.012272769,-0.045490168
2005-05-09 00:00:00+00,SHORT,3613,0.0,-0.008207934,-0.0059543625,-0.05346381
2005-05-09 00:00:00+00,SHORT,1770,0.0,-0.020551637,-0.0143770445,-0.06629788
2005-05-09 00:00:00+00,SHORT,3994,0.3221684459665731,-0.0103152385,-0.002280657,-0.0638857
2005-05-10 00:00:00+00,SHORT,835,0.0,0.011671178,-5.310354E-4,-0.015927117
2005-05-10 00:00:00+00,SHORT,870,0.0,-0.03006742,-0.0075554177,-0.091526926
2005-05-10 00:00:00+00,SHORT,1826,0.0,0.019304477,-0.0037514379,-0.0069347387
2005-05-10 00:00:00+00,SHORT,3994,0.32102641957605993,4.4625235E-4,-0.0061123744,-0.06421189
2005-05-11 00:00:00+00,SHORT,610,0.0,-0.0051540514,-0.0019510891,-0.036480658
2005-05-11 00:00:00+00,SHORT,835,0.0,0.012298036,-0.012745696,-0.024508176
2005-05-11 00:00:00+00,SHORT,3573,0.0,0.006121319,-0.002952052,-0.053743776
2005-05-16 00:00:00+00,SHORT,3586,0.4545454545454546,-0.008122303,-0.014449086,-0.044468448
2005-05-18 00:00:00+00,SHORT,610,0.8481145317105129,0.017441861,-0.008555288,-0.024402298
2005-05-19 00:00:00+00,SHORT,2462,1.0,-0.017038148,-0.008146161,-0.07221622
2005-05-19 00:00:00+00,SHORT,4059,0.037333657463484486,-0.010953641,-0.012614418,-0.036416624
2005-05-20 00:00:00+00,SHORT,167,0.546897658975487,0.019298201,-0.011601787,-0.09432477
2005-05-20 00:00:00+00,SHORT,2226,0.2532789165234089,-0.018440453,-0.010479333,-0.09132688
2005-05-20 00:00:00+00,SHORT,4059,0.0,-0.0072837532,-0.010298294,-0.030222997
2005-05-23 00:00:00+00,SHORT,2226,0.3402742766618829,-0.015467915,-0.010502634,-0.08803516
2005-05-23 00:00:00+00,SHORT,610,0.47789414823907633,0.023496965,-0.011654369,-0.023827856
2005-05-26 00:00:00+00,SHORT,11,1.0,-0.014446295,0.004572965,-0.12403233
2005-05-27 00:00:00+00,SHORT,11,0.5239853002764311,0.0031568909,-0.012874668,-0.1258838
2005-05-27 00:00:00+00,SHORT,2815,0.19331998909118037,3.6207686E-5,-0.013803945,-0.0240557
2005-05-31 00:00:00+00,SHORT,862,0.48831110171343206,0.0020987103,-0.0015705102,-0.05359507
2005-05-31 00:00:00+00,SHORT,3561,0.0,-0.014205079,-0.009849426,-0.03951928
2005-06-01 00:00:00+00,SHORT,862,0.333326641599572,0.0041063614,-0.014567824,-0.062612504
2005-06-02 00:00:00+00,SHORT,356,0.0,-0.002950112,-0.01317523,-0.068539985
2005-06-02 00:00:00+00,SHORT,862,0.3499144246908795,0.0076316376,-0.011548388,-0.054956213
2005-06-02 00:00:00+00,SHORT,1139,0.16522914517889173,0.0122237615,-0.0010066835,-0.03252556
2005-06-03 00:00:00+00,SHORT,356,0.0,0.0069330446,-0.014718855,-0.06175847
2005-06-03 00:00:00+00,SHORT,1139,0.16858466375796904,0.015170354,-0.009211159,-0.036891248
2005-06-03 00:00:00+00,SHORT,1410,0.5758561918151609,0.014656749,-0.013462795,-0.062332287
2005-06-07 00:00:00+00,SHORT,4197,0.9131702621057194,0.022588495,-0.008797228,-0.017599646
2005-06-07 00:00:00+00,SHORT,1139,0.07084897913242019,0.021932185,-0.012994936,-0.035931297
2005-06-09 00:00:00+00,SHORT,4197,0.7589816842047519,0.023676291,-0.013901662,-0.023531592
2005-06-13 00:00:00+00,SHORT,4197,0.5150124414070505,0.019024178,-0.014450449,-0.02579396
2005-06-14 00:00:00+00,SHORT,4197,0.3860106158818413,0.016777935,-0.015678987,-0.026157197
2005-06-14 00:00:00+00,SHORT,4223,0.12167269913384068,0.011213542,0.0055371737,-0.015751034
2005-06-15 00:00:00+00,SHORT,4128,0.27932717943125407,0.008613302,0.011043511,0.0012202489
2005-06-16 00:00:00+00,SHORT,4118,0.0,-0.03997752,-0.005920141,-0.16725458
2005-06-16 00:00:00+00,SHORT,4128,0.24749145110091653,0.012902419,-0.0036992265,-0.008456022
2005-06-16 00:00:00+00,SHORT,4223,0.08725065644998635,0.013019904,-0.009346725,-0.027451053
2005-06-16 00:00:00+00,SHORT,1063,0.19937735181705368,-0.005127216,0.011420627,-0.04340321
2005-06-16 00:00:00+00,SHORT,3595,0.0,-0.015462149,0.018655434,-0.09353325
2005-06-16 00:00:00+00,SHORT,3641,0.0,0.023607487,-0.0062281718,-0.03497384
2005-06-16 00:00:00+00,SHORT,1869,0.0,-0.055443637,0.017323911,-0.15169661
2005-06-16 00:00:00+00,SHORT,2004,0.5333408473562933,-0.013359463,0.0055325134,-0.07895688
2005-06-17 00:00:00+00,SHORT,4118,0.0,-0.032900818,-0.009602924,-0.15866335
2005-06-17 00:00:00+00,SHORT,4128,0.149300770539291,0.015941788,-0.014489485,-0.016947178
2005-06-17 00:00:00+00,SHORT,4172,0.18983115947757417,-0.052129827,-0.013386825,-0.13871223
2005-06-17 00:00:00+00,SHORT,4223,0.2313351026997672,0.014333543,-0.0067208707,-0.022432156
2005-06-17 00:00:00+00,SHORT,245,0.4036541124299408,0.025415353,-0.0050830883,-0.032904625
2005-06-17 00:00:00+00,SHORT,2343,0.4046572580384719,-0.014650342,0.0047085173,-0.04632152
2005-06-17 00:00:00+00,SHORT,2367,0.2372412825140687,0.020952336,0.007368517,-0.036965728
2005-06-17 00:00:00+00,SHORT,335,0.0,-0.005816079,0.008256689,-0.107762165
2005-06-17 00:00:00+00,SHORT,2550,0.0,-0.041971147,0.0015505926,-0.16751254
2005-06-17 00:00:00+00,SHORT,2710,0.0,-0.006421624,0.003893815,-0.04815166
2005-06-17 00:00:00+00,SHORT,2731,0.12812976308016003,0.0032358116,-0.0083964085,-0.03728845
2005-06-17 00:00:00+00,SHORT,817,0.0,-0.004940523,0.02228741,-0.08104214
2005-06-17 00:00:00+00,SHORT,838,0.0,-0.010502324,0.0016077609,-0.15298213
2005-06-17 00:00:00+00,SHORT,907,0.5469040794819283,0.024670355,-0.007967938,-0.027419807
2005-06-17 00:00:00+00,SHORT,3013,0.0,-0.012380917,-0.0045962953,-0.049273964
2005-06-17 00:00:00+00,SHORT,3065,0.44425494730603715,-0.015623173,-0.008752169,-0.05157783
2005-06-17 00:00:00+00,SHORT,1063,0.16517651069942135,2.9152533E-4,-0.0062729227,-0.051381428
2005-06-17 00:00:00+00,SHORT,3286,0.0,0.020481307,0.001984355,-0.051161613
2005-06-17 00:00:00+00,SHORT,1330,0.0,0.0077643897,-0.0030104315,-0.032369785
2005-06-17 00:00:00+00,SHORT,3595,0.05601310025179433,-0.0032773097,-0.0032775493,-0.09303461
2005-06-17 00:00:00+00,SHORT,3641,0.0,0.022309462,-0.007525181,-0.03661239
2005-06-17 00:00:00+00,SHORT,1819,0.0,0.010413565,0.0044253683,-4.6113597E-5
2005-06-17 00:00:00+00,SHORT,3947,0.1344109708135434,0.011132019,0.0024791101,-0.028249944
2005-06-17 00:00:00+00,SHORT,2004,0.45848122353404924,-0.007907612,-0.006098706,-0.07677681
2005-06-20 00:00:00+00,SHORT,4118,0.0,-0.025033206,-0.008737453,-0.14800355
2005-06-20 00:00:00+00,SHORT,4223,0.13875097209041107,0.0154781295,-0.014870688,-0.02864391
2005-06-20 00:00:00+00,SHORT,167,0.0,-0.05792683,-0.01304174,-0.13215911
2005-06-20 00:00:00+00,SHORT,245,0.34415895296479115,0.026684375,-0.0068395403,-0.03284905
2005-06-20 00:00:00+00,SHORT,2330,0.10776286243321531,0.0162298,-0.014358587,-0.09321937
2005-06-20 00:00:00+00,SHORT,2343,0.3613206811227334,-0.00932182,-0.0058937846,-0.050361868
2005-06-20 00:00:00+00,SHORT,2367,0.0,0.024074107,-0.007078475,-0.04706744
2005-06-20 00:00:00+00,SHORT,335,0.0,0.0029802332,-0.010874109,-0.11116596
2005-06-20 00:00:00+00,SHORT,2710,0.0,-0.0019038063,-0.012393262,-0.055637103
2005-06-20 00:00:00+00,SHORT,817,0.0,0.005339917,-0.014865233,-0.09955924
2005-06-20 00:00:00+00,SHORT,838,0.0,-0.0018055514,-0.0076311813,-0.14120246
2005-06-20 00:00:00+00,SHORT,907,0.5434883358259087,0.025817376,-0.0041165,-0.025044763
2005-06-20 00:00:00+00,SHORT,1330,0.0,0.0106559815,-0.00998301,-0.032739308
2005-06-20 00:00:00+00,SHORT,3641,0.0,0.021861443,-0.0059378725,-0.0342359
2005-06-20 00:00:00+00,SHORT,1819,0.0,0.016094577,-0.0062775095,-0.008392965
2005-06-20 00:00:00+00,SHORT,3947,0.0,0.020880468,-0.01339604,-0.034122657
2005-06-20 00:00:00+00,SHORT,2004,0.3853308712498362,-0.002545654,-0.008204607,-0.06596609
2005-06-21 00:00:00+00,SHORT,245,0.27489369070246966,0.02847168,-0.009050824,-0.032623764
2005-06-21 00:00:00+00,SHORT,2343,0.3350673288989766,-0.0036153598,-0.00705056,-0.04555634
2005-06-21 00:00:00+00,SHORT,2367,0.380207478860489,0.027181813,-0.0064004897,-0.042329278
2005-06-21 00:00:00+00,SHORT,2710,0.0,0.0033181214,-0.015098489,-0.04700321
2005-06-21 00:00:00+00,SHORT,907,0.49454082408381017,0.026861854,-0.008478418,-0.029453889
2005-06-21 00:00:00+00,SHORT,934,0.0,0.012692243,-0.008481293,-0.033068947
2005-06-21 00:00:00+00,SHORT,1330,0.0,0.015426238,-0.0025966286,-0.020937856
2005-06-21 00:00:00+00,SHORT,1819,0.0,0.021250086,-0.011303003,-0.012387279
2005-06-21 00:00:00+00,SHORT,2006,0.3568095509434414,-0.013428364,0.011834472,-0.026928492
2005-06-22 00:00:00+00,SHORT,245,0.2766931282513203,0.030162916,-0.01104357,-0.032900512
2005-06-22 00:00:00+00,SHORT,2343,0.3165583379389359,0.0013219721,-0.010167571,-0.043043558
2005-06-22 00:00:00+00,SHORT,413,0.4835819727063172,0.01754988,-0.0014852362,-0.013717192
2005-06-22 00:00:00+00,SHORT,2482,0.6041900282550655,-0.004068883,0.002633627,-0.039453257
2005-06-22 00:00:00+00,SHORT,730,0.0,0.005549702,-0.002655073,-0.011812816
2005-06-22 00:00:00+00,SHORT,907,0.48862718846638353,0.027886152,-0.01043888,-0.031878866
2005-06-22 00:00:00+00,SHORT,2999,0.4235919789603007,-0.020102842,0.0076624244,-0.07800518
2005-06-22 00:00:00+00,SHORT,1330,0.0,0.01914403,-0.010331623,-0.022589585
2005-06-22 00:00:00+00,SHORT,1819,0.0,0.02558773,-0.013053726,-0.013062751
2005-06-22 00:00:00+00,SHORT,2006,0.9375,-0.008319362,0.003635522,-0.024872104
2005-06-23 00:00:00+00,SHORT,413,0.3394426264884169,0.01874424,-0.011595665,-0.0243522
2005-06-23 00:00:00+00,SHORT,457,0.17720134099265433,-0.017488226,0.00789817,-0.07471181
2005-06-23 00:00:00+00,SHORT,773,0.6381857883218498,0.0129564935,0.002424495,-9.263956E-4
2005-06-23 00:00:00+00,SHORT,907,0.46002172020556975,0.028509177,-0.013444074,-0.035631806
2005-06-23 00:00:00+00,SHORT,2971,0.8795418168727182,0.025680004,-0.008649863,-0.019331357
2005-06-23 00:00:00+00,SHORT,2006,0.34561637383817523,-0.0010715867,0.0012671673,-0.01801677
2005-06-23 00:00:00+00,SHORT,4070,0.0,0.01716323,-0.01464762,-0.07347915
2005-06-24 00:00:00+00,SHORT,413,0.33213536241523417,0.019951638,-0.008541852,-0.02182693
2005-06-24 00:00:00+00,SHORT,457,0.10521001981724543,-0.010838204,-0.0026489452,-0.07500647
2005-06-24 00:00:00+00,SHORT,773,0.593942479368369,0.019223236,-0.012640517,-0.014091037
2005-06-24 00:00:00+00,SHORT,934,0.0,0.021211559,-0.010362341,-0.025261026
2005-06-24 00:00:00+00,SHORT,2006,0.31391657121741906,0.0070822984,-0.014637734,-0.028238827
2005-06-24 00:00:00+00,SHORT,4070,0.0,0.01749684,-0.011941642,-0.06513227
2005-06-27 00:00:00+00,SHORT,413,0.3930909352566312,0.018463604,-0.015440327,-0.0285878
2005-06-28 00:00:00+00,SHORT,413,0.2808509251576811,0.018256284,-0.010386704,-0.023239829
2005-06-28 00:00:00+00,SHORT,2482,0.4369911022671174,-0.0012409994,-0.0075603593,-0.019527648
2005-06-28 00:00:00+00,SHORT,444,0.23069882644528594,0.011988513,-0.008989253,-0.019179642
2005-06-28 00:00:00+00,SHORT,457,0.03963080006923329,-1.7485787E-4,-0.009608076,-0.06913033
2005-06-28 00:00:00+00,SHORT,907,0.3749440040323032,0.026171478,-0.009037211,-0.03184473
2005-06-29 00:00:00+00,SHORT,413,0.3545280134512553,0.018113213,-0.006746104,-0.019024903
2005-07-01 00:00:00+00,SHORT,444,0.0,0.012281927,-0.013622259,-0.025583109
2005-07-01 00:00:00+00,SHORT,934,0.0,0.014877595,-0.011719677,-0.02190982
2005-07-01 00:00:00+00,SHORT,2041,0.0,0.022976229,-0.003963332,-0.030171968
2005-07-05 00:00:00+00,SHORT,2393,0.0,0.021144018,-0.0031916308,-0.047870517
2005-07-05 00:00:00+00,SHORT,687,0.0,0.023077467,-0.013595133,-0.034087393
2005-07-06 00:00:00+00,SHORT,68,0.0,0.028601266,-0.007956077,-0.05437795
2005-07-11 00:00:00+00,SHORT,934,0.0,0.00522691,-0.013839251,-0.01936914
2005-07-11 00:00:00+00,SHORT,1816,0.0,0.01486783,-0.008972483,-0.01664924
2005-07-12 00:00:00+00,SHORT,28,1.0,0.0052000894,0.0029525321,-0.002187043
2005-07-12 00:00:00+00,SHORT,153,1.0,0.016146993,-0.010307627,-0.08767489
2005-07-12 00:00:00+00,SHORT,559,0.19109716393852472,0.0073659676,-0.008736238,-0.016326489
2005-07-13 00:00:00+00,SHORT,1244,1.0,0.029598968,0.0018389102,-0.022690175
2005-07-15 00:00:00+00,SHORT,3825,0.5423765053031164,-0.0031016427,0.02371862,-9.493819E-4
2005-07-18 00:00:00+00,SHORT,3825,0.4144638524374719,0.0039179935,-0.0036205004,-0.025271649
2005-07-19 00:00:00+00,SHORT,2527,0.9411764705882353,-0.011214842,-0.014850282,-0.068946436
2005-07-19 00:00:00+00,SHORT,1423,1.0,0.011026359,0.012873123,-0.058510583
2005-07-19 00:00:00+00,SHORT,3531,0.6071236651285105,-0.02311586,-0.009936957,-0.08775438
2005-07-19 00:00:00+00,SHORT,3825,0.4251641361178438,0.009076811,-0.014422495,-0.033066332
2005-07-20 00:00:00+00,SHORT,2070,0.7810838409359055,0.017735818,-0.004543319,-0.016568428
2005-07-20 00:00:00+00,SHORT,76,0.0,-0.020553848,0.0040303604,-0.080949664
2005-07-20 00:00:00+00,SHORT,959,1.0,0.02460706,-0.012328734,-0.016023366
2005-07-20 00:00:00+00,SHORT,3078,0.0,-0.061728355,-0.013321437,-0.17071424
2005-07-20 00:00:00+00,SHORT,3531,0.6261112775088757,-0.019398937,-0.012523455,-0.086544916
2005-07-20 00:00:00+00,SHORT,3825,0.3452550677576082,0.0133342,-0.012399445,-0.026403237
2005-07-21 00:00:00+00,SHORT,2070,0.4678924146587063,0.019797077,-0.010507243,-0.025679745
2005-07-21 00:00:00+00,SHORT,4218,0.9249439521724835,0.00837411,-0.0075966516,-0.039735146
2005-07-22 00:00:00+00,SHORT,2070,0.6217670594482958,0.021533823,-0.013795506,-0.03097142
2005-07-22 00:00:00+00,SHORT,76,0.0,-0.014261919,-0.014449649,-0.09577548
2005-07-22 00:00:00+00,SHORT,4218,0.8660797927945395,0.007622772,-0.010226779,-0.039934047
2005-07-25 00:00:00+00,SHORT,4218,0.7266560399116698,0.008538858,-0.011846509,-0.037678674
2005-07-26 00:00:00+00,SHORT,13,0.3185004256560223,0.029909281,-0.008381365,-0.014365958
2005-07-28 00:00:00+00,SHORT,2070,0.23488918955625912,0.023382222,-0.012921652,-0.025872082
2005-07-28 00:00:00+00,SHORT,4163,0.0,-0.009325161,0.016043503,-0.023054274
2005-07-29 00:00:00+00,SHORT,4163,0.0,-0.0073013008,-0.014449462,-0.049962707
2005-08-01 00:00:00+00,SHORT,2070,0.22816683651317007,0.019637354,-0.011803586,-0.02720507
2005-08-01 00:00:00+00,SHORT,4163,0.0,-0.0037212656,-0.0098866,-0.042692155
2005-08-02 00:00:00+00,SHORT,4163,0.0,8.944163E-4,-0.008312464,-0.037563182
2005-08-02 00:00:00+00,SHORT,918,0.14886855719294073,0.012575788,-0.0016405212,-0.02310308
2005-08-02 00:00:00+00,SHORT,3078,0.0,-0.023355968,6.710915E-4,-0.10673048
2005-08-02 00:00:00+00,SHORT,4083,0.6532535129956473,0.01701474,-0.008789125,-0.0626973
2005-08-03 00:00:00+00,SHORT,787,1.0,0.027461143,-0.0034450989,-0.017138965
2005-08-03 00:00:00+00,SHORT,2938,0.11970161748513201,0.013641326,-0.0063483934,-0.021336947
2005-08-03 00:00:00+00,SHORT,918,0.07839448608106929,0.0157118,-0.013982591,-0.033929408
2005-08-03 00:00:00+00,SHORT,3052,0.2706318670855964,0.02070075,-4.2158065E-4,-0.0025421625
2005-08-03 00:00:00+00,SHORT,3078,0.0,-0.020383827,-0.0062007406,-0.10327897
2005-08-03 00:00:00+00,SHORT,1039,0.0,0.019517094,0.009273824,0.0033055553
2005-08-03 00:00:00+00,SHORT,3310,0.4739461136438354,0.026209263,-0.014944232,-0.015438576
2005-08-04 00:00:00+00,SHORT,3052,0.19126561857226418,0.020947747,-0.011554929,-0.014071694
2005-08-04 00:00:00+00,SHORT,1039,0.0,0.023080831,-0.008286516,-0.012964141
2005-08-04 00:00:00+00,SHORT,1210,0.07447972518102423,0.02995435,-0.0067975447,-0.026333379
2005-08-05 00:00:00+00,SHORT,2196,0.08162234348881231,0.028525306,-0.011809851,-0.02871041
2005-08-10 00:00:00+00,SHORT,457,0.39643777930366614,0.029356463,0.0060572135,0.0021032088
2005-08-11 00:00:00+00,SHORT,2751,0.3160402844500197,0.026685828,-8.924346E-4,-0.009140255
2005-08-11 00:00:00+00,SHORT,3420,0.46879023363521527,0.027194433,0.0073564174,-0.021691436
2005-08-12 00:00:00+00,SHORT,2751,0.22343106911071797,0.027637066,-0.007562757,-0.015306073
2005-08-12 00:00:00+00,SHORT,3127,0.7265993602335221,0.01599925,-0.0055209296,-0.031064548
2005-08-15 00:00:00+00,SHORT,540,0.23622578530348487,0.028500836,-0.0054806597,-0.040206265
2005-08-15 00:00:00+00,SHORT,3127,0.48469021242918925,0.01368163,-0.013935101,-0.039123584
2005-08-16 00:00:00+00,SHORT,1610,0.0,0.026310163,-0.0018292244,-0.020105451
2005-08-16 00:00:00+00,SHORT,3686,0.5541877500920666,0.014703625,-0.005902038,-0.0062929555
2005-08-16 00:00:00+00,SHORT,1807,0.0,0.028218482,0.0048616286,-0.03213715
2005-08-17 00:00:00+00,SHORT,2305,0.0,-0.021893492,-0.011835299,-0.085974224
2005-08-17 00:00:00+00,SHORT,540,0.08003750332161637,0.029846061,-0.012244938,-0.04658935
2005-08-17 00:00:00+00,SHORT,2004,0.3423406901165068,-0.010541388,-0.013753622,-0.08718509
2005-08-19 00:00:00+00,SHORT,853,0.0,0.0228326,-0.008285076,-0.028846914
2005-08-25 00:00:00+00,SHORT,39,0.0,0.024100501,-0.0068512177,-0.022344792
2005-08-30 00:00:00+00,SHORT,2497,0.0,0.015083843,-0.008478163,-0.06857939
2005-08-30 00:00:00+00,SHORT,3067,0.0,0.015048104,-0.012590608,-0.022130206
2005-08-30 00:00:00+00,SHORT,3078,0.0,-0.015405405,-0.009998839,-0.03655564
2005-08-31 00:00:00+00,SHORT,2818,0.0,-0.0045936154,-0.0077659218,-0.04822618
2005-08-31 00:00:00+00,SHORT,918,0.0,-0.039149627,-0.0131914,-0.09416418
2005-08-31 00:00:00+00,SHORT,3287,0.03450481287875588,-0.012875834,-0.0067335097,-0.037365355
2005-09-01 00:00:00+00,SHORT,2818,0.0,-0.003630368,-0.004915219,-0.052238997
2005-09-01 00:00:00+00,SHORT,1210,0.0,-0.013972559,-0.0055407532,-0.035872664
2005-09-01 00:00:00+00,SHORT,3287,0.0,-0.012563106,-0.009119341,-0.039391078
2005-09-01 00:00:00+00,SHORT,3538,0.0,-0.005038486,-0.009234161,-0.05901913
2005-09-01 00:00:00+00,SHORT,1514,0.6369221369915268,-0.009063323,-0.007985997,-0.064062834
2005-09-02 00:00:00+00,SHORT,1514,0.5478234552335484,-0.0071568447,-0.007819949,-0.06310142
2005-09-02 00:00:00+00,SHORT,1668,0.332099787628739,0.011532696,0.0056138923,-0.01973875
2005-09-02 00:00:00+00,SHORT,3743,0.8316179571731239,-0.011463477,-0.012251154,-0.052908704
2005-09-06 00:00:00+00,SHORT,934,0.8389581966783435,0.012436974,0.001284697,-0.024076508
2005-09-06 00:00:00+00,SHORT,1076,0.5268388940868272,0.02779423,0.018051311,0.0090658795
2005-09-06 00:00:00+00,SHORT,1514,0.6322647594946551,-0.0039548106,0.005086584,-0.046132818
2005-09-07 00:00:00+00,SHORT,1205,0.3502243996998492,0.0059190663,-0.008451235,-0.023702515
2005-09-07 00:00:00+00,SHORT,1514,0.4925905643118912,-0.002718363,-0.009166426,-0.056833006
2005-09-07 00:00:00+00,SHORT,3686,0.0,0.0028561421,-0.00845427,-0.007239013
2005-09-07 00:00:00+00,SHORT,3918,0.5390967500112482,0.0071577374,0.027539035,-0.021436311
2005-09-08 00:00:00+00,SHORT,2050,0.7457335855584232,-0.028246267,0.00656583,-0.1368866
2005-09-08 00:00:00+00,SHORT,2070,0.0,-0.03691539,-0.0139540015,-0.10920176
2005-09-08 00:00:00+00,SHORT,2330,0.5564430284318844,-0.02934623,-0.01187293,-0.06405018
2005-09-08 00:00:00+00,SHORT,3287,0.7709635762486385,-0.0067604855,-0.008880044,-0.03602858
2005-09-08 00:00:00+00,SHORT,1360,1.0,0.024844078,-0.013384212,-0.06388932
2005-09-08 00:00:00+00,SHORT,1514,0.49402989747539117,-2.5734864E-4,-0.011252522,-0.056696314
2005-09-08 00:00:00+00,SHORT,3612,0.8358917926016469,-0.0020311575,-0.008518084,-0.07276719
2005-09-08 00:00:00+00,SHORT,3918,0.48434708484218386,0.026509082,-0.013130638,-0.04656979
2005-09-09 00:00:00+00,SHORT,2050,0.6947256725415275,-0.02470414,0.0011898456,-0.13418838
2005-09-09 00:00:00+00,SHORT,85,0.09560782787041637,0.019253453,-0.011706199,-0.045003276
2005-09-09 00:00:00+00,SHORT,2440,0.46604191243343696,0.011195346,0.00611981,-0.02609726
2005-09-09 00:00:00+00,SHORT,2452,0.6806284707449557,-0.019987255,-0.014974745,-0.0880793
2005-09-09 00:00:00+00,SHORT,2661,1.0,-0.0066257687,0.03265288,-0.026082158
2005-09-09 00:00:00+00,SHORT,675,0.39570095352302104,-0.03834816,-0.0011007026,-0.10565235
2005-09-09 00:00:00+00,SHORT,3124,0.897953272333224,0.0092977015,-0.009645473,-0.027847672
2005-09-09 00:00:00+00,SHORT,3127,0.5,-0.0072007845,-0.014337562,-0.03343469
2005-09-09 00:00:00+00,SHORT,1205,0.2712979981781882,0.014562378,-0.014751392,-0.034339894
2005-09-09 00:00:00+00,SHORT,3287,0.6326784216275162,-0.005466245,-0.010154154,-0.037100423
2005-09-09 00:00:00+00,SHORT,1299,0.5170311403594415,2.5885305E-4,-0.0024919298,-0.047012992
2005-09-09 00:00:00+00,SHORT,3538,1.0,0.008708684,-0.0034201294,-0.035163462
2005-09-09 00:00:00+00,SHORT,1514,0.42490986174369266,0.0035822962,-0.010882545,-0.05403922
2005-09-09 00:00:00+00,SHORT,3612,0.8018978005971031,0.003128862,-0.011380388,-0.0663282
2005-09-09 00:00:00+00,SHORT,3686,0.8001636388888144,0.009158835,-0.0021562027,6.3548185E-4
2005-09-12 00:00:00+00,SHORT,2050,0.5429775613048634,-0.022033826,-0.015201581,-0.1431793
