time,side,ticker_id,mv_dn_composite_labels,normalized_6m_df004,skew_weighted_10_df037,weighted_neg_sum_20_df036,dist_upper_bb_50_2.0_df055
2011-07-25 00:00:00+00,SHORT,2508,1.0,0.12820514,0.61758864,0.09527256,0.0068592676
2011-07-25 00:00:00+00,SHORT,739,0.7306670686018305,0.33333334,0.51652616,0.08469874,0.0021015387
2011-07-25 00:00:00+00,SHORT,874,0.8947368421052632,0.18181819,0.69680744,0.06930876,0.0071354057
2011-07-25 00:00:00+00,SHORT,918,0.3710328122731397,0.25,0.4205024,0.05903505,0.005131574
2011-07-25 00:00:00+00,SHORT,1039,0.4861696302050051,0.4347826,0.40714726,0.047233433,0.0022903983
2011-07-25 00:00:00+00,SHORT,1064,0.9375,0.30232558,0.68471336,0.090991,0.025361478
2011-07-25 00:00:00+00,SHORT,1916,0.6280021674632831,0.35135135,0.65610224,0.06392161,0.030040553
2011-07-26 00:00:00+00,SHORT,2543,1.0,0.3207547,0.48512998,0.051661354,0.008164694
2011-07-26 00:00:00+00,SHORT,1144,0.34244119134448603,0.43396226,0.4809835,0.07613634,0.016100602
2011-07-26 00:00:00+00,SHORT,3420,1.0,0.225,0.7807128,0.046147875,0.0142200645
2011-07-26 00:00:00+00,SHORT,1916,0.4506619478054654,0.3783784,0.5020499,0.07847126,0.010552345
2011-07-27 00:00:00+00,SHORT,502,0.9090909090909091,0.5,0.5162276,0.121321395,0.007971769
2011-07-27 00:00:00+00,SHORT,1361,0.43861997025734556,0.3043478,0.5783128,0.04247488,0.006917106
2011-07-28 00:00:00+00,SHORT,1361,0.5088297804379015,0.36842105,0.5694886,0.04247488,0.0042602425
2011-08-01 00:00:00+00,SHORT,1300,0.6021471225818654,0.5,0.5542291,0.054576594,0.010839999
2011-08-30 00:00:00+00,SHORT,753,1.0,0.36842105,0.49192357,0.22369608,0.041291133
2011-09-19 00:00:00+00,SHORT,406,0.2538244300795531,0.4090909,0.8274467,0.034343027,0.01078721
2011-09-19 00:00:00+00,SHORT,2870,1.0,0.45454547,0.64210105,0.04618987,0.016248802
2011-09-20 00:00:00+00,SHORT,1383,0.0,0.12195122,0.7405508,0.08900824,0.0058596684
2011-10-12 00:00:00+00,SHORT,4097,0.4692531910745845,0.46341464,0.32140917,0.226062,0.01677685
2011-10-24 00:00:00+00,SHORT,2291,0.0,0.09756097,0.26401502,0.13309778,0.011975262
2011-10-24 00:00:00+00,SHORT,1377,1.0,0.14634146,0.60891104,0.14612752,0.040272087
2011-10-25 00:00:00+00,SHORT,39,0.0,0.39215687,0.69134325,0.09890831,0.019644853
2011-10-25 00:00:00+00,SHORT,1377,0.5171203474677514,0.15,0.54861015,0.1525224,0.025244955
2011-10-26 00:00:00+00,SHORT,39,0.13388858112110377,0.30232558,0.69757825,0.08023993,0.019891832
2011-10-26 00:00:00+00,SHORT,2139,0.0,0.3488372,0.5703422,0.09544819,0.016884606
2011-10-27 00:00:00+00,SHORT,39,0.1294952122032569,0.10204082,0.7202278,0.08023993,0.027515287
2011-10-27 00:00:00+00,SHORT,69,0.44531521047277295,0.4117647,0.439387,0.15236609,0.012374587
2011-10-27 00:00:00+00,SHORT,2139,0.0,0.28947368,0.504776,0.091595866,0.0024579002
2011-10-27 00:00:00+00,SHORT,2291,0.0,0.1,0.4078747,0.12770791,0.0036943445
2011-10-27 00:00:00+00,SHORT,248,0.44646134932876325,0.23404256,0.44030428,0.20823908,0.05247526
2011-10-27 00:00:00+00,SHORT,2396,0.5523549297801501,0.13953489,0.7116585,0.10856507,0.04929824
2011-10-27 00:00:00+00,SHORT,2452,0.14170165103714405,0.4347826,0.5998517,0.18663114,0.021206746
2011-10-27 00:00:00+00,SHORT,405,1.0,0.27083334,0.4322925,0.08793599,0.017017517
2011-10-27 00:00:00+00,SHORT,411,0.0,0.4473684,0.3291293,0.14481956,0.002534724
2011-10-27 00:00:00+00,SHORT,2690,0.3485861872950061,0.5,0.5120802,0.14557236,0.032174453
2011-10-27 00:00:00+00,SHORT,2728,1.0,0.3116883,0.58203185,0.17137043,0.05068295
2011-10-27 00:00:00+00,SHORT,897,1.0,0.18421052,0.58949506,0.09738616,0.013496601
2011-10-27 00:00:00+00,SHORT,1012,1.0,0.36842105,0.56804955,0.099261686,0.02669787
2011-10-27 00:00:00+00,SHORT,1099,0.149054702221539,0.375,0.38280493,0.14815891,0.019499192
2011-10-27 00:00:00+00,SHORT,3218,0.3522105345487655,0.30612245,0.31553513,0.2142882,0.0034154123
2011-10-27 00:00:00+00,SHORT,1298,1.0,0.13953489,0.42910048,0.13327585,0.03582115
2011-10-27 00:00:00+00,SHORT,1410,0.33119583622510257,0.18421052,0.65020186,0.13983741,0.027797002
2011-10-27 00:00:00+00,SHORT,1437,1.0,0.39534885,0.51183563,0.21494387,0.03830915
2011-10-27 00:00:00+00,SHORT,1650,1.0,0.10638298,0.36800325,0.20066,0.0056598685
2011-10-27 00:00:00+00,SHORT,3923,0.2319847902720237,0.46753246,0.31115636,0.22065777,0.009943094
2011-10-27 00:00:00+00,SHORT,2004,0.3279335606715315,0.4,0.45946622,0.15440929,0.014825248
2011-10-28 00:00:00+00,SHORT,2085,0.875,0.1,0.40012774,0.15063047,0.050768748
2011-10-28 00:00:00+00,SHORT,4164,0.3867511796928719,0.35365853,0.35504654,0.10612794,0.02259007
2011-10-28 00:00:00+00,SHORT,69,0.8,0.4390244,0.39410803,0.115113474,0.010224202
2011-10-28 00:00:00+00,SHORT,101,0.4567431200767408,0.2804878,0.4023805,0.18750884,0.052988347
2011-10-28 00:00:00+00,SHORT,2247,0.5659683828775347,0.46938777,0.59369755,0.124902144,0.008500668
2011-10-28 00:00:00+00,SHORT,248,0.9090909090909091,0.2,0.34718233,0.16561185,0.028756792
2011-10-28 00:00:00+00,SHORT,2396,0.47641416417969645,0.1632653,0.70212233,0.087574475,0.032492533
2011-10-28 00:00:00+00,SHORT,411,0.0,0.45,0.3441831,0.114997536,0.007997295
2011-10-28 00:00:00+00,SHORT,516,0.875,0.2682927,0.56202036,0.19637126,0.02099115
2011-10-28 00:00:00+00,SHORT,2728,0.8,0.29268292,0.52047205,0.15219678,0.030645033
2011-10-28 00:00:00+00,SHORT,2815,0.3343723135979617,0.28846154,0.46736223,0.1823179,0.043507952
2011-10-28 00:00:00+00,SHORT,974,1.0,0.1,0.37024343,0.11863851,0.018527653
2011-10-28 00:00:00+00,SHORT,1012,0.8,0.36842105,0.51513064,0.08019187,0.024230344
2011-10-28 00:00:00+00,SHORT,1099,0.0,0.3529412,0.277657,0.1341014,0.010444324
2011-10-28 00:00:00+00,SHORT,1410,0.27339749479151537,0.175,0.55722415,0.11652112,0.013796094
2011-10-28 00:00:00+00,SHORT,1437,0.8,0.40816328,0.34689772,0.19630699,0.0093982825
2011-10-28 00:00:00+00,SHORT,1651,1.0,0.12195122,0.4044226,0.124036536,0.038337924
2011-10-28 00:00:00+00,SHORT,1816,0.2818508587778654,0.24390244,0.16874772,0.20416987,0.004175445
2011-10-28 00:00:00+00,SHORT,1832,0.4460714568455339,0.3,0.2346622,0.14849842,0.027619889
2011-10-28 00:00:00+00,SHORT,4000,0.8,0.09090909,0.32337704,0.20410284,0.04385687
2011-10-28 00:00:00+00,SHORT,2004,0.2990879646777684,0.29268292,0.40895066,0.12198715,0.003335891
2011-10-31 00:00:00+00,SHORT,4112,0.31502043229858817,0.16,0.3755857,0.109747015,0.010403272
2011-10-31 00:00:00+00,SHORT,2085,0.75,0.14,0.5690424,0.15390588,0.024176195
2011-10-31 00:00:00+00,SHORT,101,0.3134511773071252,0.4125,0.4225908,0.18332553,0.0043375017
2011-10-31 00:00:00+00,SHORT,167,0.9333333333333333,0.10526316,0.37912452,0.20256153,0.004929637
2011-10-31 00:00:00+00,SHORT,3021,0.41577485173569256,0.15,0.5277964,0.15631637,0.011436033
2011-10-31 00:00:00+00,SHORT,1072,0.7661434343391543,0.34545454,0.3886872,0.112430006,0.0048096534
2011-10-31 00:00:00+00,SHORT,1651,0.8571428571428572,0.11904762,0.5198308,0.12442154,0.0063301893
2011-11-03 00:00:00+00,SHORT,845,0.6522278762993557,0.4,0.34768087,0.20848778,0.007378389
2011-11-03 00:00:00+00,SHORT,3130,1.0,0.47826087,0.3872053,0.19947727,0.036570814
2011-11-03 00:00:00+00,SHORT,1235,1.0,0.27272728,0.48931202,0.06705329,0.007048763
2011-11-04 00:00:00+00,SHORT,153,0.0,0.2972973,0.5525764,0.21842586,0.030220194
2011-11-04 00:00:00+00,SHORT,845,0.8372286796840778,0.4390244,0.30003226,0.20848778,0.0025103022
2011-11-04 00:00:00+00,SHORT,3130,0.8888888888888888,0.45652175,0.2340639,0.20220941,0.006208281
2011-11-07 00:00:00+00,SHORT,153,0.0,0.45714286,0.5333046,0.21842586,0.032341238
2011-11-07 00:00:00+00,SHORT,1832,0.0,0.47058824,0.23604532,0.21462144,0.0021804997
2011-11-08 00:00:00+00,SHORT,2896,0.4668128527380993,0.51111114,0.54730904,0.14416863,0.0296986
2011-11-08 00:00:00+00,SHORT,1236,0.4645812438448443,0.16666667,0.659767,0.12097051,0.048714608
2011-11-08 00:00:00+00,SHORT,3538,0.336322368915313,0.42857143,0.5222985,0.10759403,0.0033695174
2011-11-08 00:00:00+00,SHORT,3610,0.6858702355877875,0.44680852,0.63457763,0.09713464,0.010204286
2011-11-08 00:00:00+00,SHORT,3704,0.08156678360331392,0.24390244,0.2554723,0.19792376,0.0016426858
2011-11-08 00:00:00+00,SHORT,3815,0.0,0.33333334,0.40466714,0.18978457,0.013399226
2011-11-08 00:00:00+00,SHORT,1817,0.4055577087666851,0.2631579,0.4449969,0.21683481,0.040707015
2011-11-08 00:00:00+00,SHORT,4074,0.6483752565750425,0.47058824,0.43853527,0.099333085,0.006704744
2011-11-09 00:00:00+00,SHORT,2421,0.0,0.43396226,0.5520764,0.17623597,0.036997594
2011-11-09 00:00:00+00,SHORT,1236,0.41601457207685044,0.175,0.5458543,0.1432589,0.014870245
2011-11-10 00:00:00+00,SHORT,2421,0.0,0.44444445,0.5099758,0.17623597,0.022634836
2011-11-10 00:00:00+00,SHORT,1236,0.2776841799977413,0.14285715,0.4804846,0.1432589,0.013444189
2011-11-10 00:00:00+00,SHORT,1437,0.0,0.40425533,0.40107813,0.2311035,0.051141113
2011-11-11 00:00:00+00,SHORT,9,0.24586034103190063,0.4074074,0.5114497,0.06048804,0.031209132
2011-11-11 00:00:00+00,SHORT,2421,0.0,0.46296296,0.52214915,0.17623597,0.00896314
2011-11-11 00:00:00+00,SHORT,2761,0.2804463114367151,0.16666667,0.2603834,0.12344614,0.0049742055
2011-11-11 00:00:00+00,SHORT,1437,0.0,0.40816328,0.46587193,0.2311035,0.041052226
2011-11-14 00:00:00+00,SHORT,9,0.1816824134332693,0.35185185,0.41415647,0.059887685,0.0055002123
2011-11-14 00:00:00+00,SHORT,2421,0.0,0.46296296,0.70366156,0.1639462,0.004009301
2011-11-14 00:00:00+00,SHORT,1817,0.17499367579815295,0.39473686,0.31291348,0.20141558,0.010944901
2011-11-15 00:00:00+00,SHORT,1383,0.0,0.24390244,0.56155866,0.09394945,0.0066899164
2011-11-15 00:00:00+00,SHORT,1437,0.0,0.375,0.6830249,0.22652617,0.010581483
2011-11-15 00:00:00+00,SHORT,1817,0.11040944023831772,0.39473686,0.55784076,0.20311627,0.0028292597
2011-12-05 00:00:00+00,SHORT,2139,0.0,0.17777778,0.59103644,0.09319319,0.009209296
2011-12-05 00:00:00+00,SHORT,3142,1.0,0.2631579,0.45535883,0.1504619,0.0036189463
2011-12-06 00:00:00+00,SHORT,2139,0.0,0.17391305,0.5393349,0.08244766,0.0021579268
2011-12-06 00:00:00+00,SHORT,900,0.6184223963885499,0.21428572,0.70444,0.08218372,0.010315485
2011-12-16 00:00:00+00,SHORT,2067,0.0,0.19148937,0.61506146,0.1571757,0.052984554
2012-01-03 00:00:00+00,SHORT,643,0.0,0.08928572,0.6197048,0.22102177,0.028686374
2012-01-10 00:00:00+00,SHORT,2534,0.0,0.26923078,0.5412306,0.1553287,0.015005274
2012-01-10 00:00:00+00,SHORT,1826,0.3527353034962276,0.38297874,0.6687641,0.16971873,0.02019791
2012-01-12 00:00:00+00,SHORT,2061,0.0,0.4878049,0.7336012,0.09516745,0.030081308
2012-01-12 00:00:00+00,SHORT,3182,0.0,0.2,0.6922882,0.18733308,0.007053716
2012-01-13 00:00:00+00,SHORT,2061,0.06500953883418924,0.5121951,0.7178039,0.07726424,0.016028123
2012-01-17 00:00:00+00,SHORT,2061,0.0,0.41463414,0.7036159,0.07854904,0.0036228132
2012-01-18 00:00:00+00,SHORT,2061,0.0,0.4390244,0.72475547,0.07854904,0.0067612845
2012-01-18 00:00:00+00,SHORT,1360,0.10300787738647409,0.19512194,0.5766688,0.10518379,0.022266557
2012-01-19 00:00:00+00,SHORT,3271,0.3792244254856378,0.51282054,0.39613762,0.11771122,0.012413756
2012-01-20 00:00:00+00,SHORT,2345,0.8047523155312171,0.1764706,0.5722884,0.08333569,0.030293232
2012-01-23 00:00:00+00,SHORT,2270,0.0,0.33333334,0.6908276,0.085848376,0.018742887
2012-01-24 00:00:00+00,SHORT,2270,0.0,0.34146342,0.6901,0.085848376,0.016421832
2012-01-25 00:00:00+00,SHORT,1437,0.0,0.3409091,0.42629042,0.13119723,0.007742808
2012-01-26 00:00:00+00,SHORT,712,0.0,0.26086956,0.80845946,0.07637572,0.025772104
2012-01-26 00:00:00+00,SHORT,920,0.20653303896912792,0.14285715,0.46870634,0.13583101,0.036034655
2012-01-26 00:00:00+00,SHORT,3142,1.0,0.375,0.5566962,0.041876934,0.029613357
2012-01-26 00:00:00+00,SHORT,1437,0.0,0.3409091,0.39367062,0.13119723,0.0029709348
2012-01-27 00:00:00+00,SHORT,712,0.0,0.23913044,0.7658158,0.056624033,0.019796835
2012-01-27 00:00:00+00,SHORT,920,0.0,0.13333334,0.35044837,0.13729954,0.012019684
2012-02-02 00:00:00+00,SHORT,1483,0.6449416025793038,0.35,0.70212513,0.042985052,0.011344612
2012-02-03 00:00:00+00,SHORT,3868,0.09490696311249673,0.18072289,0.41299537,0.12187297,0.025958436
2012-02-03 00:00:00+00,SHORT,1967,0.39123934570875196,0.10843374,0.4496914,0.1350925,0.0067301914
2012-02-06 00:00:00+00,SHORT,2582,0.0,0.4,0.7431507,0.04344405,0.009096994
2012-02-06 00:00:00+00,SHORT,694,0.09629544781465622,0.3888889,0.39418682,0.111147195,0.0019288411
2012-02-07 00:00:00+00,SHORT,675,0.46788642820948667,0.11363637,0.4452646,0.068619385,0.008495726
2012-02-15 00:00:00+00,SHORT,11,0.0,0.18,0.6343455,0.06763867,0.0014450136
2012-02-15 00:00:00+00,SHORT,1473,1.0,0.40425533,0.6158368,0.026992887,0.0018095878
2012-02-16 00:00:00+00,SHORT,11,0.0,0.1923077,0.68338203,0.06446747,0.0011598868
2012-02-16 00:00:00+00,SHORT,502,0.0,0.20689656,0.42717627,0.11847193,0.007843956
2012-02-17 00:00:00+00,SHORT,1175,0.6465110190604938,0.30612245,0.5314109,0.1122187,0.023352643
2012-02-21 00:00:00+00,SHORT,11,0.0,0.15686275,0.6938714,0.047227312,0.0073463
2012-02-21 00:00:00+00,SHORT,131,0.4783419575248048,0.1923077,0.67746717,0.030787684,0.0026154441
2012-02-21 00:00:00+00,SHORT,3703,0.6693485436528704,0.10869565,0.42673942,0.17464444,0.0044612316
2012-02-22 00:00:00+00,SHORT,3915,0.0,0.5090909,0.7459079,0.09174147,0.0029878705
2012-02-22 00:00:00+00,SHORT,1966,0.5869098031799462,0.33333334,0.68383175,0.045330632,0.007747004
2012-02-23 00:00:00+00,SHORT,1908,0.3690382395440371,0.17142858,0.423017,0.07270133,0.009326902
2012-02-24 00:00:00+00,SHORT,2686,0.8568868068899451,0.44230768,0.66524744,0.16005321,0.0037394334
2012-02-28 00:00:00+00,SHORT,2670,0.8229689959703654,0.3253012,0.8596534,0.04671276,0.015672492
2012-02-28 00:00:00+00,SHORT,2720,1.0,0.22857143,0.47864893,0.113297574,0.028023258
2012-02-29 00:00:00+00,SHORT,2720,0.8571428571428572,0.22857143,0.34483147,0.12999238,0.00421974
2012-03-05 00:00:00+00,SHORT,3078,0.16924045804552504,0.42857143,0.71977663,0.058137607,0.01314421
2012-03-07 00:00:00+00,SHORT,3078,0.1574932867444293,0.42857143,0.5920871,0.07918026,0.0046020555
2012-03-08 00:00:00+00,SHORT,3078,0.1694770238336992,0.36734694,0.57225233,0.06537594,0.0057520005
2012-03-16 00:00:00+00,SHORT,694,0.300631373408494,0.2631579,0.49324316,0.11700786,0.011163484
2012-03-19 00:00:00+00,SHORT,694,0.2435791195504818,0.31578946,0.5067198,0.116483755,0.0072953613
2012-03-19 00:00:00+00,SHORT,3815,1.0,0.44680852,0.22307572,0.19281803,0.004525435
2012-03-20 00:00:00+00,SHORT,4237,0.40063494678946987,0.28301886,0.7628556,0.13818984,0.03287818
2012-03-20 00:00:00+00,SHORT,975,0.43108764496636565,0.38297874,0.7941609,0.05803069,0.011281533
2012-03-21 00:00:00+00,SHORT,4237,0.2567703649789036,0.28301886,0.706641,0.10763544,0.016125934
2012-03-26 00:00:00+00,SHORT,3241,0.39802653438539387,0.35849056,0.61326134,0.084296845,0.0066565415
2012-03-27 00:00:00+00,SHORT,19,0.7346569114373732,0.325,0.34451312,0.07068028,0.003002799
2012-03-27 00:00:00+00,SHORT,220,0.0,0.3255814,0.7755717,0.064952694,0.034335945
2012-03-27 00:00:00+00,SHORT,562,0.6530188270010404,0.20238096,0.48886937,0.05715611,0.005525189
2012-03-27 00:00:00+00,SHORT,3218,0.5414743127269902,0.46153846,0.35618824,0.08175176,0.007319454
2012-03-27 00:00:00+00,SHORT,1908,0.5078231042398482,0.3611111,0.51249605,0.05919512,0.002758082
2012-03-28 00:00:00+00,SHORT,220,0.0,0.3255814,0.67739666,0.063424766,0.0076962556
2012-03-28 00:00:00+00,SHORT,562,0.5882161672125396,0.20238096,0.5113689,0.058205977,0.0015404235
2012-03-28 00:00:00+00,SHORT,3218,0.4838328176727088,0.4528302,0.35603586,0.08175176,0.005610126
2012-03-28 00:00:00+00,SHORT,1908,0.5972335029923156,0.5,0.538506,0.05731188,0.0074713835
2012-03-29 00:00:00+00,SHORT,220,0.0,0.3255814,0.6884013,0.063424766,0.018638581
2012-03-30 00:00:00+00,SHORT,220,0.8125,0.3255814,0.57401,0.069578,0.0047259717
2012-04-02 00:00:00+00,SHORT,1092,0.6959968409803303,0.48979592,0.3327774,0.045714356,0.0057823486
2012-04-02 00:00:00+00,SHORT,1360,0.3572446460156816,0.5121951,0.33654004,0.11228038,0.011749657
2012-04-03 00:00:00+00,SHORT,2999,0.0,0.5,0.67786217,0.05911756,0.022730272
2012-04-04 00:00:00+00,SHORT,3612,1.0,0.5,0.8324443,0.02556622,0.020276569
2012-04-26 00:00:00+00,SHORT,2469,1.0,0.47916666,0.59823483,0.18724401,0.02556112
2012-04-26 00:00:00+00,SHORT,710,0.30033109604605396,0.2631579,0.50504035,0.04164888,0.009341211
2012-04-26 00:00:00+00,SHORT,1919,0.6801197203180154,0.41666666,0.61845934,0.039563775,0.010182371
2012-04-27 00:00:00+00,SHORT,4163,0.5348430781526368,0.12,0.5122157,0.04650238,0.006165888
2012-04-27 00:00:00+00,SHORT,2253,1.0,0.34285715,0.5505532,0.07939982,0.0027527343
2012-04-27 00:00:00+00,SHORT,2469,0.9,0.4181818,0.49513033,0.14921534,0.0078391135
2012-04-27 00:00:00+00,SHORT,710,0.31159832052184855,0.4117647,0.7749636,0.04164888,0.0123009775
2012-04-27 00:00:00+00,SHORT,3501,0.5465102558731019,0.40425533,0.52550864,0.102776185,0.008623787
2012-04-30 00:00:00+00,SHORT,1191,0.26780253638084334,0.44186047,0.636929,0.1291543,0.014742151
2012-05-01 00:00:00+00,SHORT,88,0.0,0.5,0.6021335,0.20687324,0.023911126
2012-05-01 00:00:00+00,SHORT,192,0.26342998092937947,0.35135135,0.4948035,0.08014027,0.018533736
2012-05-01 00:00:00+00,SHORT,641,0.6517963063585208,0.4,0.7288734,0.08755918,0.016536549
2012-05-01 00:00:00+00,SHORT,1191,0.2922612075144312,0.4318182,0.5646831,0.12733538,0.0025552064
2012-05-01 00:00:00+00,SHORT,3610,1.0,0.09259259,0.55669117,0.19095246,0.044184636
2012-05-01 00:00:00+00,SHORT,3748,0.95,0.09677419,0.7608454,0.023612794,0.012384351
2012-05-02 00:00:00+00,SHORT,192,0.0,0.34146342,0.47931772,0.08014027,0.015408641
2012-05-02 00:00:00+00,SHORT,234,1.0,0.36585367,0.33853373,0.1002643,0.011652191
2012-05-02 00:00:00+00,SHORT,1191,0.14685213940232766,0.4318182,0.6219563,0.12733538,0.0064801187
2012-05-02 00:00:00+00,SHORT,3610,0.8571428571428572,0.09259259,0.49970442,0.18844888,0.04223399
2012-05-02 00:00:00+00,SHORT,3748,0.9,0.09090909,0.72437143,0.024169587,0.004054131
2012-05-03 00:00:00+00,SHORT,2323,0.6488740699716411,0.2195122,0.46558967,0.15828212,0.014201163
2012-05-03 00:00:00+00,SHORT,1114,0.0,0.09756097,0.41182265,0.06591907,0.005385856
2012-05-03 00:00:00+00,SHORT,3255,0.5277323824532197,0.43243244,0.7558199,0.09002495,0.016455587
2012-05-03 00:00:00+00,SHORT,3275,0.0,0.14634146,0.5482537,0.07673912,0.00500367
2012-05-03 00:00:00+00,SHORT,3610,0.7142857142857143,0.09259259,0.3548985,0.20242894,0.003921756
2012-05-03 00:00:00+00,SHORT,1684,0.6164495293564439,0.4878049,0.31718135,0.10605398,0.005228359
2012-05-04 00:00:00+00,SHORT,3130,0.21445856898370508,0.4893617,0.56744176,0.13352074,0.024830641
2012-05-08 00:00:00+00,SHORT,192,0.0,0.41463414,0.4709415,0.05717629,0.0014883678
2012-05-08 00:00:00+00,SHORT,3684,1.0,0.44444445,0.54289526,0.045481455,0.0012800463
2012-05-09 00:00:00+00,SHORT,1664,0.8888888888888888,0.17391305,0.35486493,0.17649049,0.0040876837
2012-05-11 00:00:00+00,SHORT,160,0.34279012258003055,0.15853658,0.3704062,0.059522044,0.005166916
2012-05-11 00:00:00+00,SHORT,3198,0.270599756271161,0.31578946,0.8499799,0.041041322,0.011301118
2012-05-16 00:00:00+00,SHORT,1108,0.6958766213762518,0.42553192,0.701262,0.092555426,0.010333655
2012-05-21 00:00:00+00,SHORT,1664,0.0,0.2173913,0.4850971,0.18364964,0.0040073413
2012-05-24 00:00:00+00,SHORT,1149,0.6438227334473904,0.19642857,0.3066547,0.09497363,0.001296793
2012-05-29 00:00:00+00,SHORT,1149,0.652489600315181,0.19298245,0.40911672,0.082959875,0.008532281
2012-05-29 00:00:00+00,SHORT,1453,0.3786222057225895,0.21052632,0.64170605,0.14267486,0.0012982885
2012-06-18 00:00:00+00,SHORT,2497,1.0,0.11904762,0.56228244,0.09054534,0.0011241141
2012-06-18 00:00:00+00,SHORT,1297,0.21007291757748575,0.25,0.5665686,0.14356816,0.014128873
2012-06-19 00:00:00+00,SHORT,3275,0.2510120555869976,0.3181818,0.5155529,0.07364872,0.02132709
2012-06-20 00:00:00+00,SHORT,3275,0.0,0.3181818,0.38594583,0.07924436,0.011635324
2012-06-29 00:00:00+00,SHORT,1593,0.14554658283522995,0.36585367,0.27770308,0.08685135,0.022872338
2012-07-02 00:00:00+00,SHORT,1593,0.1341219602081391,0.37209302,0.242889,0.08262585,0.0021238094
2012-07-02 00:00:00+00,SHORT,1752,0.9166666666666666,0.23076923,0.43787742,0.08751894,0.044851586
2012-07-03 00:00:00+00,SHORT,2567,0.28113146657497284,0.09615385,0.38538077,0.17548089,0.009224823
2012-07-03 00:00:00+00,SHORT,3187,0.4578377495138854,0.2982456,0.43224168,0.19003606,0.03173177
2012-07-03 00:00:00+00,SHORT,1752,0.8333333333333334,0.23529412,0.3304145,0.10385772,0.0198291
2012-07-05 00:00:00+00,SHORT,2116,0.6304300371046151,0.29166666,0.45749605,0.05910271,0.0033267231
2012-07-05 00:00:00+00,SHORT,401,0.0,0.4888889,0.3524903,0.17251979,0.033752967
2012-07-05 00:00:00+00,SHORT,2776,0.0,0.3888889,0.45010713,0.15535857,0.023246823
2012-07-05 00:00:00+00,SHORT,960,0.39234201399299445,0.1875,0.6107264,0.067820445,0.016453499
2012-07-06 00:00:00+00,SHORT,401,0.0,0.4888889,0.49356493,0.17126022,0.013471015
2012-07-17 00:00:00+00,SHORT,1112,0.6546081023783312,0.5,0.6645224,0.049774148,0.016957115
2012-07-18 00:00:00+00,SHORT,401,0.17062093919587729,0.38636363,0.23121202,0.17880306,0.007688932
2012-07-18 00:00:00+00,SHORT,2661,0.5928530417550909,0.46153846,0.565835,0.11789827,0.04511419
2012-07-18 00:00:00+00,SHORT,753,0.3187837043992068,0.34210527,0.25728673,0.08624038,0.0024625196
2012-07-19 00:00:00+00,SHORT,2661,0.4948446137398991,0.4473684,0.5191214,0.10630632,0.021753162
2012-07-20 00:00:00+00,SHORT,3065,0.4986249242149813,0.4864865,0.40199903,0.099794924,0.04337231
2012-07-27 00:00:00+00,SHORT,1297,0.14086137980656643,0.36363637,0.43256918,0.12729298,0.027331952
2012-07-31 00:00:00+00,SHORT,1790,0.4674481799812791,0.2857143,0.40436706,0.16264136,0.039787196
2012-08-03 00:00:00+00,SHORT,1790,0.24443881862259315,0.375,0.24428782,0.19750008,0.0044478034
2012-08-07 00:00:00+00,SHORT,2716,0.0,0.3653846,0.39429897,0.0918314,0.011656693
