time,side,ticker_id,mv_dn_composite_labels,ev_ebitda_minmax_sector_df077,skew_weighted_20_df037
2018-09-20 00:00:00+00,SHORT,3429,1.0,0.2656,0.50010335
2018-09-20 00:00:00+00,SHORT,3749,0.0,0.5242,0.632629
2018-09-21 00:00:00+00,SHORT,1175,1.0,0.0522,0.59333736
2018-09-21 00:00:00+00,SHORT,1650,1.0,0.0522,0.5529128
2018-09-21 00:00:00+00,SHORT,3749,0.0,0.5319,0.48054668
2018-09-21 00:00:00+00,SHORT,3794,1.0,0.3524,0.50694263
2018-09-24 00:00:00+00,SHORT,1650,0.9411764705882353,0.0525,0.47849423
2018-09-28 00:00:00+00,SHORT,1423,1.0,0.314,0.47427326
2018-10-01 00:00:00+00,SHORT,708,0.0,0.3876,0.5137378
2018-10-03 00:00:00+00,SHORT,405,0.0,0.3883,0.48389536
2018-10-03 00:00:00+00,SHORT,411,0.6720839818650056,0.1926,0.5238926
2018-10-03 00:00:00+00,SHORT,2751,0.2394255648203878,0.3883,0.581439
2018-10-03 00:00:00+00,SHORT,1298,0.3999999999999999,0.2937,0.5056218
2018-10-03 00:00:00+00,SHORT,1650,0.5294117647058824,0.0584,0.47598332
2018-10-04 00:00:00+00,SHORT,1069,1.0,0.1923,0.49961096
2018-10-04 00:00:00+00,SHORT,1832,0.3873653155698771,0.0617,0.46762976
2018-10-04 00:00:00+00,SHORT,4040,0.5617985062253557,0.1751,0.5741976
2018-10-05 00:00:00+00,SHORT,712,0.0,0.3596,0.592496
2018-10-05 00:00:00+00,SHORT,1298,0.19999999999999996,0.2945,0.47991186
2018-10-05 00:00:00+00,SHORT,1848,0.3947973101758597,0.4118,0.5675854
2018-10-05 00:00:00+00,SHORT,4040,0.5282074730397227,0.1755,0.5991633
2018-10-08 00:00:00+00,SHORT,411,0.7267908774697763,0.1878,0.56652635
2018-10-08 00:00:00+00,SHORT,712,0.9444444444444444,0.3614,0.7135617
2018-10-08 00:00:00+00,SHORT,4040,0.4933725564719694,0.1727,0.50840425
2018-10-09 00:00:00+00,SHORT,411,0.8,0.1947,0.53929716
2018-10-09 00:00:00+00,SHORT,487,0.9120382769006905,0.4097,0.5274283
2018-10-09 00:00:00+00,SHORT,712,0.8888888888888888,0.3573,0.7109472
2018-10-09 00:00:00+00,SHORT,1171,1.0,0.4424,0.4837642
2018-10-09 00:00:00+00,SHORT,1826,1.0,0.3184,0.66251695
2018-10-09 00:00:00+00,SHORT,3882,0.43842946552362017,0.2937,0.47844517
2018-10-10 00:00:00+00,SHORT,712,0.0,0.3646,0.5454661
2018-10-11 00:00:00+00,SHORT,712,0.7777777777777778,0.3752,0.51887697
2018-10-12 00:00:00+00,SHORT,712,0.7222222222222222,0.3795,0.48490596
2018-10-15 00:00:00+00,SHORT,712,0.0,0.375,0.50483805
2018-10-16 00:00:00+00,SHORT,712,0.0,0.3666,0.52308977
2018-10-17 00:00:00+00,SHORT,712,0.0,0.3758,0.5280526
2018-10-24 00:00:00+00,SHORT,4088,0.0,0.4532,0.5133553
2018-10-26 00:00:00+00,SHORT,796,0.408352264349467,0.2994,0.6583769
2018-10-29 00:00:00+00,SHORT,796,0.0,0.2951,0.5307269
2018-10-30 00:00:00+00,SHORT,796,0.0,0.2945,0.49352324
2018-11-08 00:00:00+00,SHORT,2085,1.0,0.098,0.50123745
2018-11-08 00:00:00+00,SHORT,1072,0.7179590442159209,0.1946,0.5938858
2018-11-08 00:00:00+00,SHORT,1082,1.0,0.1342,0.5229347
2018-11-08 00:00:00+00,SHORT,3793,1.0,0.2085,0.7044377
2018-11-09 00:00:00+00,SHORT,1072,0.39192589685742674,0.188,0.5365654
2018-11-09 00:00:00+00,SHORT,3793,0.7148490436284116,0.2035,0.55265975
2018-11-12 00:00:00+00,SHORT,4128,1.0,0.1503,0.52914155
2018-11-12 00:00:00+00,SHORT,1072,0.26149497275628614,0.1846,0.48791015
2018-11-12 00:00:00+00,SHORT,3793,0.7389012567940413,0.1999,0.5472533
2018-11-13 00:00:00+00,SHORT,2111,0.6213156484290251,0.1721,0.6640846
2018-11-13 00:00:00+00,SHORT,3793,0.6179069918694693,0.2004,0.50712943
2018-11-14 00:00:00+00,SHORT,2111,0.494942907424746,0.1712,0.6203281
2018-11-15 00:00:00+00,SHORT,2111,0.5286225232496335,0.1703,0.6039653
2018-11-15 00:00:00+00,SHORT,3793,0.4489179456398607,0.2006,0.529376
2018-11-16 00:00:00+00,SHORT,2111,0.5149476714526363,0.1734,0.5947851
2018-11-16 00:00:00+00,SHORT,3793,0.5,0.202,0.5314101
2018-11-19 00:00:00+00,SHORT,2111,0.31872437180565144,0.1801,0.57455593
2018-11-21 00:00:00+00,SHORT,2508,0.0,0.0756,0.4715299
2018-11-21 00:00:00+00,SHORT,984,0.3068951926530522,0.106,0.5265594
2018-11-23 00:00:00+00,SHORT,984,0.309611475478233,0.1074,0.48454383
2018-11-26 00:00:00+00,SHORT,3378,0.4069417691936778,0.1844,0.6415633
2018-11-27 00:00:00+00,SHORT,3378,0.29580199780081073,0.1831,0.627481
2018-11-28 00:00:00+00,SHORT,3203,0.4315350618168931,0.2902,0.5379858
2018-11-28 00:00:00+00,SHORT,3378,0.3098865434917077,0.1808,0.5909342
2018-11-30 00:00:00+00,SHORT,2965,1.0,0.2288,0.5028573
2018-12-03 00:00:00+00,SHORT,2608,1.0,0.1809,0.52492446
2018-12-03 00:00:00+00,SHORT,2761,1.0,0.1983,0.70759445
2018-12-04 00:00:00+00,SHORT,2761,0.8333333333333334,0.2027,0.52399915
2018-12-07 00:00:00+00,SHORT,388,1.0,0.0958,0.47019303
2018-12-10 00:00:00+00,SHORT,388,0.3505966120396846,0.0956,0.5564501
2018-12-13 00:00:00+00,SHORT,3255,0.8888888888888888,0.091,0.5382141
2019-01-03 00:00:00+00,SHORT,356,0.0,0.0865,0.5127708
2019-01-16 00:00:00+00,SHORT,2640,0.2717945384350354,0.0533,0.47872037
2019-01-18 00:00:00+00,SHORT,4118,0.6939061612429233,0.0878,0.5184287
2019-01-18 00:00:00+00,SHORT,845,0.10738115111326747,0.2512,0.4737293
2019-01-18 00:00:00+00,SHORT,1022,0.8448008185940835,0.0934,0.50860745
2019-01-18 00:00:00+00,SHORT,1532,0.5472477633315822,0.0829,0.6817918
2019-01-22 00:00:00+00,SHORT,1532,0.3311619223367898,0.0819,0.49725392
2019-01-24 00:00:00+00,SHORT,2640,0.0,0.0529,0.6040418
2019-01-24 00:00:00+00,SHORT,1532,0.13904419239916632,0.0817,0.56068826
2019-01-24 00:00:00+00,SHORT,1816,0.0,0.0593,0.5079995
2019-01-25 00:00:00+00,SHORT,2640,0.0,0.0534,0.566807
2019-01-25 00:00:00+00,SHORT,2905,0.0,0.2514,0.520699
2019-01-25 00:00:00+00,SHORT,1532,0.0,0.0817,0.5097098
2019-01-28 00:00:00+00,SHORT,2548,0.16748986563079468,0.1911,0.5222303
2019-01-28 00:00:00+00,SHORT,2640,0.06239512017876055,0.0539,0.53974754
2019-01-29 00:00:00+00,SHORT,2548,0.0,0.1927,0.48772213
2019-01-29 00:00:00+00,SHORT,2640,0.0,0.0535,0.48137063
2019-01-30 00:00:00+00,SHORT,2640,0.024011695550171606,0.0535,0.47224027
2019-01-30 00:00:00+00,SHORT,874,1.0,0.0939,0.5328708
2019-02-01 00:00:00+00,SHORT,69,0.5533847412461049,0.2207,0.5951674
2019-02-01 00:00:00+00,SHORT,631,0.2612936100608452,0.0698,0.6484211
2019-02-01 00:00:00+00,SHORT,3013,0.40752054806309307,0.0648,0.49229658
2019-02-01 00:00:00+00,SHORT,1803,0.47173579030596796,0.0683,0.5027513
2019-02-04 00:00:00+00,SHORT,4215,1.0,0.0914,0.5380699
2019-02-04 00:00:00+00,SHORT,631,0.22643109743073403,0.0697,0.5643729
2019-02-04 00:00:00+00,SHORT,2815,0.2348827632258603,0.0823,0.7347179
2019-02-05 00:00:00+00,SHORT,4215,0.8333333333333334,0.0914,0.51504755
2019-02-05 00:00:00+00,SHORT,631,0.2164517478140704,0.0698,0.5111399
2019-02-05 00:00:00+00,SHORT,2815,0.22077500333817485,0.0824,0.6872087
2019-02-05 00:00:00+00,SHORT,3535,0.2664652431130913,0.1892,0.6032408
2019-02-05 00:00:00+00,SHORT,3830,0.0,0.2621,0.5877098
2019-02-06 00:00:00+00,SHORT,4215,0.6666666666666667,0.0918,0.47466442
2019-02-06 00:00:00+00,SHORT,2426,0.43631778624144507,0.0632,0.500618
2019-02-06 00:00:00+00,SHORT,2815,0.14272765566302603,0.0825,0.5606133
2019-02-06 00:00:00+00,SHORT,3535,0.2868260081979606,0.1885,0.57792425
2019-02-12 00:00:00+00,SHORT,3261,0.27533473961565186,0.6445,0.55316067
2019-02-13 00:00:00+00,SHORT,2111,0.3916282205637303,0.2475,0.5380452
2019-02-13 00:00:00+00,SHORT,183,0.5623202834114359,0.0907,0.48977882
2019-02-14 00:00:00+00,SHORT,2111,0.11425319868097421,0.2492,0.4690816
2019-02-14 00:00:00+00,SHORT,183,0.35905714943091527,0.0912,0.4891656
2019-02-14 00:00:00+00,SHORT,2305,0.3623634490086349,0.0913,0.6375022
2019-02-15 00:00:00+00,SHORT,2111,0.2213976905229579,0.2519,0.5087579
2019-02-15 00:00:00+00,SHORT,2305,0.1889948973314625,0.0913,0.6138128
2019-02-15 00:00:00+00,SHORT,2327,0.6458565138612563,0.2603,0.5217904
2019-02-15 00:00:00+00,SHORT,663,1.0,0.0777,0.5701737
2019-02-15 00:00:00+00,SHORT,3631,0.2645555454933518,0.5601,0.4957323
2019-02-19 00:00:00+00,SHORT,4113,0.4613268230146728,0.5254,0.55329883
2019-02-19 00:00:00+00,SHORT,2305,0.16791994588962675,0.0923,0.55508
2019-02-19 00:00:00+00,SHORT,2327,0.47777333139385436,0.26,0.47979107
2019-02-20 00:00:00+00,SHORT,2111,0.3256089864970052,0.2517,0.4752466
2019-02-20 00:00:00+00,SHORT,2305,0.07016650884882832,0.0917,0.8022903
2019-02-20 00:00:00+00,SHORT,3631,0.12408499497880537,0.5589,0.4917773
2019-02-21 00:00:00+00,SHORT,2111,0.24111586997101125,0.2492,0.49301887
2019-02-21 00:00:00+00,SHORT,2305,0.0,0.0907,0.7292162
2019-02-21 00:00:00+00,SHORT,3631,0.08610937777710868,0.5549,0.50052875
2019-02-21 00:00:00+00,SHORT,1586,0.5503660846670403,0.5681,0.69308215
2019-02-22 00:00:00+00,SHORT,2305,0.0,0.092,0.5252413
2019-02-22 00:00:00+00,SHORT,643,0.4419755772424211,0.1817,0.546812
2019-02-22 00:00:00+00,SHORT,3631,0.057909441389603064,0.5532,0.47601333
2019-02-22 00:00:00+00,SHORT,1586,0.33270705124590133,0.5662,0.67799675
2019-02-22 00:00:00+00,SHORT,3830,0.0,0.5678,0.52856356
2019-02-22 00:00:00+00,SHORT,4040,0.48959921665924766,0.0843,0.6350567
2019-02-25 00:00:00+00,SHORT,4107,0.4678853118183025,0.1829,0.5381109
2019-02-25 00:00:00+00,SHORT,2066,0.14242923433755866,0.5524,0.7042621
2019-02-25 00:00:00+00,SHORT,2365,0.24187435551319916,0.2131,0.7398374
2019-02-25 00:00:00+00,SHORT,2405,0.0,0.5125,0.651128
2019-02-25 00:00:00+00,SHORT,643,0.4070193109469194,0.1805,0.48277447
2019-02-25 00:00:00+00,SHORT,2938,0.0,0.0744,0.61516315
2019-02-25 00:00:00+00,SHORT,1454,1.0,0.61,0.7072604
2019-02-25 00:00:00+00,SHORT,1534,0.4043524506070494,0.106,0.63441133
2019-02-25 00:00:00+00,SHORT,3629,0.08963299283768997,0.2531,0.5870879
2019-02-25 00:00:00+00,SHORT,1586,0.41533719343323167,0.5737,0.58078665
2019-02-25 00:00:00+00,SHORT,3699,0.0,0.553,0.51091397
2019-02-25 00:00:00+00,SHORT,1684,0.0,0.2077,0.81300265
2019-02-25 00:00:00+00,SHORT,1694,0.10396359140711994,0.5369,0.7207062
2019-02-25 00:00:00+00,SHORT,3830,0.0,0.6398,0.51548654
2019-02-25 00:00:00+00,SHORT,4040,0.4339729460233226,0.0841,0.5007088
2019-02-26 00:00:00+00,SHORT,4107,0.48606351519151814,0.1832,0.5127117
2019-02-26 00:00:00+00,SHORT,2066,0.15459253680874632,0.549,0.7279021
2019-02-26 00:00:00+00,SHORT,2365,0.07023230962880068,0.2135,0.73301625
2019-02-26 00:00:00+00,SHORT,643,0.3529689379352593,0.1809,0.5196014
2019-02-26 00:00:00+00,SHORT,735,0.0,0.5517,0.80228496
2019-02-26 00:00:00+00,SHORT,2938,0.0,0.0748,0.590905
2019-02-26 00:00:00+00,SHORT,1454,0.9375,0.6064,0.75002843
2019-02-26 00:00:00+00,SHORT,1534,0.2910860280686247,0.1042,0.6264044
2019-02-26 00:00:00+00,SHORT,3629,0.0,0.2547,0.5032283
2019-02-26 00:00:00+00,SHORT,1586,0.2161763156019074,0.5701,0.6146946
2019-02-26 00:00:00+00,SHORT,1684,0.0,0.2114,0.8133932
2019-02-26 00:00:00+00,SHORT,1694,0.0,0.5337,0.7273
2019-02-26 00:00:00+00,SHORT,3830,0.0,0.635,0.52398455
2019-02-26 00:00:00+00,SHORT,4040,0.3943666342386884,0.0841,0.49271384
2019-02-27 00:00:00+00,SHORT,2066,0.047488321759063284,0.5478,0.5399822
2019-02-27 00:00:00+00,SHORT,2365,0.2159140928677676,0.2091,0.6244793
2019-02-27 00:00:00+00,SHORT,443,0.3305301812295866,0.1917,0.61624193
2019-02-27 00:00:00+00,SHORT,643,0.2489237956313638,0.1744,0.5578116
2019-02-27 00:00:00+00,SHORT,735,0.0,0.5505,0.7868566
2019-02-27 00:00:00+00,SHORT,2910,0.5914384854189824,0.152,0.72377336
2019-02-27 00:00:00+00,SHORT,1074,0.0,0.0938,0.81610686
2019-02-27 00:00:00+00,SHORT,1454,0.0,0.6046,0.6661174
2019-02-27 00:00:00+00,SHORT,1534,0.20261787354262203,0.1058,0.68232113
2019-02-27 00:00:00+00,SHORT,3629,0.0,0.2543,0.47270662
2019-02-27 00:00:00+00,SHORT,1586,0.19818413265689233,0.5691,0.70276064
2019-02-27 00:00:00+00,SHORT,1684,0.0,0.2072,0.7223572
2019-02-27 00:00:00+00,SHORT,1694,0.0,0.5326,0.7615342
2019-02-27 00:00:00+00,SHORT,3830,0.0,0.6331,0.5351684
2019-02-27 00:00:00+00,SHORT,1828,0.46487328937195954,0.0926,0.566264
2019-02-28 00:00:00+00,SHORT,2365,0.0,0.2043,0.48084503
2019-02-28 00:00:00+00,SHORT,443,0.0,0.1872,0.611799
2019-02-28 00:00:00+00,SHORT,735,0.0,0.0965,0.6678588
2019-02-28 00:00:00+00,SHORT,2910,0.31606944760728367,0.1604,0.50273216
2019-02-28 00:00:00+00,SHORT,1074,0.0,0.0941,0.72833496
2019-02-28 00:00:00+00,SHORT,1454,0.8125,0.6027,0.5993302
2019-02-28 00:00:00+00,SHORT,1534,0.13377744705908373,0.1149,0.56712896
2019-02-28 00:00:00+00,SHORT,1586,0.0,0.5667,0.5094596
2019-02-28 00:00:00+00,SHORT,1684,0.0,0.2026,0.6562545
2019-02-28 00:00:00+00,SHORT,1694,0.0,0.531,0.46990347
2019-02-28 00:00:00+00,SHORT,3830,0.0,0.6324,0.51814806
2019-03-01 00:00:00+00,SHORT,411,1.0,0.2639,0.6692655
2019-03-01 00:00:00+00,SHORT,443,0.24380278805024672,0.1953,0.51934266
2019-03-01 00:00:00+00,SHORT,735,0.0,0.0965,0.6789157
2019-03-01 00:00:00+00,SHORT,2910,0.30241781444233484,0.1594,0.47058487
2019-03-01 00:00:00+00,SHORT,2938,0.0,0.3505,0.49945652
2019-03-01 00:00:00+00,SHORT,1072,0.28998087544700935,0.196,0.5611813
2019-03-01 00:00:00+00,SHORT,1074,0.0,0.0941,0.7316359
2019-03-01 00:00:00+00,SHORT,1191,0.4509324771603099,0.2051,0.6348828
2019-03-01 00:00:00+00,SHORT,1453,0.32813618136967043,0.1769,0.6062466
2019-03-01 00:00:00+00,SHORT,1534,0.01453377130194674,0.1147,0.53629667
2019-03-01 00:00:00+00,SHORT,3699,0.0,0.5435,0.5276711
2019-03-01 00:00:00+00,SHORT,1684,0.0,0.2115,0.65495294
2019-03-01 00:00:00+00,SHORT,1694,0.0,0.5282,0.5078558
2019-03-01 00:00:00+00,SHORT,3818,0.0,0.194,0.56453556
2019-03-01 00:00:00+00,SHORT,3830,0.0,0.6275,0.4813829
2019-03-04 00:00:00+00,SHORT,2066,0.0,0.5458,0.46878782
2019-03-04 00:00:00+00,SHORT,411,0.9230769230769231,0.2648,0.5224878
2019-03-04 00:00:00+00,SHORT,443,0.0,0.1981,0.529955
2019-03-04 00:00:00+00,SHORT,2546,0.11439611677374226,0.0996,0.6585651
2019-03-04 00:00:00+00,SHORT,735,0.0,0.0966,0.6226124
2019-03-04 00:00:00+00,SHORT,2938,0.0,0.3503,0.5006694
2019-03-04 00:00:00+00,SHORT,1074,0.0,0.0941,0.5166103
2019-03-04 00:00:00+00,SHORT,1191,0.0,0.2082,0.5574428
2019-03-04 00:00:00+00,SHORT,1453,0.2477883909495863,0.1805,0.73878807
2019-03-04 00:00:00+00,SHORT,1454,0.0,0.6034,0.6076964
2019-03-04 00:00:00+00,SHORT,3574,1.0,0.5489,0.70552313
2019-03-04 00:00:00+00,SHORT,1684,0.0,0.2147,0.5543254
2019-03-05 00:00:00+00,SHORT,4249,1.0,0.2635,0.6020412
2019-03-05 00:00:00+00,SHORT,443,0.0,0.2015,0.48655313
2019-03-05 00:00:00+00,SHORT,2546,0.03859553645810294,0.1006,0.6245931
2019-03-05 00:00:00+00,SHORT,735,0.0,0.0976,0.570766
2019-03-05 00:00:00+00,SHORT,2938,0.0,0.3517,0.49946558
2019-03-05 00:00:00+00,SHORT,1453,0.19565468854455434,0.1837,0.6355305
2019-03-05 00:00:00+00,SHORT,1454,0.0,0.6023,0.5015032
2019-03-05 00:00:00+00,SHORT,3574,0.8,0.5478,0.7103822
2019-03-05 00:00:00+00,SHORT,1684,0.0,0.2183,0.5170019
2019-03-06 00:00:00+00,SHORT,4249,0.9444444444444444,0.2679,0.57011163
2019-03-06 00:00:00+00,SHORT,443,0.1172061812228804,0.2009,0.49025348
2019-03-06 00:00:00+00,SHORT,2546,0.0,0.1036,0.6031862
2019-03-06 00:00:00+00,SHORT,735,0.0,0.1005,0.477342
2019-03-06 00:00:00+00,SHORT,1453,0.3052980137444974,0.184,0.6176378
2019-03-06 00:00:00+00,SHORT,3574,0.6,0.5611,0.640795
2019-03-07 00:00:00+00,SHORT,443,0.07925751834322871,0.199,0.50537837
2019-03-07 00:00:00+00,SHORT,2546,0.027188096625999917,0.102,0.55859566
2019-03-07 00:00:00+00,SHORT,1453,0.28111160233079946,0.1842,0.48256382
2019-03-07 00:00:00+00,SHORT,3574,0.0,0.5521,0.57429427
2019-03-08 00:00:00+00,SHORT,443,0.0,0.1944,0.53957057
2019-03-08 00:00:00+00,SHORT,2546,0.0,0.1044,0.61880094
2019-03-08 00:00:00+00,SHORT,3574,0.0,0.551,0.56245977
2019-03-08 00:00:00+00,SHORT,3830,0.0,0.6373,0.5243134
2019-03-11 00:00:00+00,SHORT,259,0.0,0.203,0.50599724
2019-03-11 00:00:00+00,SHORT,443,0.0,0.193,0.5692616
2019-03-11 00:00:00+00,SHORT,3574,0.0,0.5493,0.58016366
2019-03-11 00:00:00+00,SHORT,3830,0.0,0.638,0.53936
2019-03-12 00:00:00+00,SHORT,259,0.0,0.2066,0.4801639
2019-03-19 00:00:00+00,SHORT,2905,1.0,0.5862,0.4879859
2019-03-20 00:00:00+00,SHORT,2905,0.8,0.6108,0.5043738
2019-03-21 00:00:00+00,SHORT,4224,0.0,0.6059,0.5307989
2019-03-21 00:00:00+00,SHORT,2905,0.3720851373812835,0.6018,0.6172693
2019-03-21 00:00:00+00,SHORT,1334,0.1738270637340772,0.2325,0.5010055
2019-03-21 00:00:00+00,SHORT,3847,0.35563089944793824,0.577,0.51164275
2019-03-21 00:00:00+00,SHORT,4061,0.6699389343444944,0.1454,0.7190257
2019-03-25 00:00:00+00,SHORT,3373,0.0,0.1776,0.6190633
2019-03-26 00:00:00+00,SHORT,2405,0.4614627300790138,0.5509,0.6163981
2019-03-26 00:00:00+00,SHORT,3373,0.2938762877482557,0.1749,0.61774874
2019-03-27 00:00:00+00,SHORT,2405,0.3409953719021837,0.605,0.546462
2019-03-28 00:00:00+00,SHORT,2405,0.29886171919899934,0.6034,0.53997135
2019-03-29 00:00:00+00,SHORT,2405,0.37514798318115755,0.6059,0.52739793
2019-04-01 00:00:00+00,SHORT,2405,0.28254190078119806,0.0487,0.695662
2019-04-02 00:00:00+00,SHORT,2405,0.16925237202467805,0.0503,0.61649543
2019-04-03 00:00:00+00,SHORT,2405,0.08222200285867554,0.0503,0.7274841
2019-04-04 00:00:00+00,SHORT,2405,0.031153003229833515,0.0503,0.5931208
2019-04-04 00:00:00+00,SHORT,3335,0.0,0.0538,0.5323461
2019-04-05 00:00:00+00,SHORT,195,1.0,0.0471,0.47750518
2019-04-05 00:00:00+00,SHORT,2405,0.0,0.0467,0.5173033
2019-04-05 00:00:00+00,SHORT,427,0.4816196411727838,0.0472,0.5448312
2019-04-08 00:00:00+00,SHORT,502,1.0,0.285,0.47925878
2019-04-08 00:00:00+00,SHORT,3502,0.4212453402004056,0.1722,0.47428435
2019-04-09 00:00:00+00,SHORT,3502,0.9,0.1681,0.5073158
2019-04-10 00:00:00+00,SHORT,1694,0.0,0.0479,0.5138242
2019-04-11 00:00:00+00,SHORT,1694,0.0,0.0482,0.5292675
2019-04-17 00:00:00+00,SHORT,323,1.0,0.0501,0.64466655
2019-04-17 00:00:00+00,SHORT,1220,0.3854550811879547,0.2469,0.58309865
2019-04-18 00:00:00+00,SHORT,1220,0.4821553203881819,0.2466,0.53189987
2019-04-22 00:00:00+00,SHORT,2137,0.1338164557409883,0.1696,0.5691595
2019-04-22 00:00:00+00,SHORT,2830,0.5278649552541266,0.2889,0.56016916
2019-04-22 00:00:00+00,SHORT,1220,0.2065726965069973,0.2538,0.6430111
2019-04-23 00:00:00+00,SHORT,2830,0.3926056867558369,0.2826,0.53188473
2019-04-23 00:00:00+00,SHORT,2999,0.584018392158859,0.2311,0.6239854
2019-04-23 00:00:00+00,SHORT,1220,0.07995605841286169,0.2539,0.69657016
2019-04-24 00:00:00+00,SHORT,2066,0.6442737789352626,0.0477,0.6785469
2019-04-24 00:00:00+00,SHORT,2261,1.0,0.2294,0.67298126
2019-04-24 00:00:00+00,SHORT,2830,0.309336448471254,0.2848,0.46796882
2019-04-24 00:00:00+00,SHORT,786,1.0,0.2625,0.52827674
2019-04-24 00:00:00+00,SHORT,2999,0.4936552995947687,0.2334,0.54080373
2019-04-24 00:00:00+00,SHORT,1220,0.04995197597319046,0.2608,0.68319553
2019-04-24 00:00:00+00,SHORT,2032,0.39826616967761436,0.0488,0.5309865
2019-04-25 00:00:00+00,SHORT,2066,0.9333333333333333,0.0471,0.60640377
2019-04-25 00:00:00+00,SHORT,4194,0.9375,0.2659,0.7301796
2019-04-25 00:00:00+00,SHORT,2534,0.9411764705882353,0.0484,0.81355625
2019-04-25 00:00:00+00,SHORT,663,1.0,0.0743,0.57040805
2019-04-25 00:00:00+00,SHORT,1220,0.0,0.2645,0.5678636
2019-04-25 00:00:00+00,SHORT,3596,0.9333333333333333,0.0471,0.54861987
2019-04-25 00:00:00+00,SHORT,3818,0.0,0.2465,0.5223427
2019-04-26 00:00:00+00,SHORT,2066,0.4597392614994769,0.0488,0.6042348
2019-04-26 00:00:00+00,SHORT,4194,0.875,0.2671,0.7125479
2019-04-26 00:00:00+00,SHORT,643,0.6120594083136572,0.2452,0.46744758
2019-04-26 00:00:00+00,SHORT,663,0.9285714285714286,0.0714,0.52754307
2019-04-26 00:00:00+00,SHORT,1220,0.0,0.2657,0.5344052
2019-04-26 00:00:00+00,SHORT,3596,0.8666666666666667,0.0489,0.63226694
2019-04-26 00:00:00+00,SHORT,3818,0.0,0.2607,0.5128769
2019-04-29 00:00:00+00,SHORT,2066,0.8,0.0485,0.5655025
2019-04-29 00:00:00+00,SHORT,4194,0.8125,0.2705,0.63294107
2019-04-29 00:00:00+00,SHORT,221,1.0,0.2476,0.5487949
2019-04-29 00:00:00+00,SHORT,2285,0.6824352861425371,0.0492,0.46842417
2019-04-29 00:00:00+00,SHORT,1099,0.37381196914110065,0.1809,0.7626413
2019-04-29 00:00:00+00,SHORT,1220,0.06795128962177126,0.2691,0.50624955
2019-04-29 00:00:00+00,SHORT,3596,0.37937511863272266,0.0486,0.532522
2019-04-29 00:00:00+00,SHORT,1677,1.0,0.2881,0.68575513
2019-04-29 00:00:00+00,SHORT,1678,1.0,0.2881,0.68754
2019-04-29 00:00:00+00,SHORT,1927,0.6523010874666132,0.2413,0.47854432
2019-04-30 00:00:00+00,SHORT,4194,0.75,0.2667,0.6195114
2019-04-30 00:00:00+00,SHORT,221,0.9285714285714286,0.4865,0.48804072
2019-04-30 00:00:00+00,SHORT,2534,0.37572757984900235,0.0508,0.80005634
2019-04-30 00:00:00+00,SHORT,1099,0.22952187104651103,0.1795,0.65755904
2019-04-30 00:00:00+00,SHORT,3596,0.0,0.0496,0.4998704
2019-05-01 00:00:00+00,SHORT,4194,0.6875,0.2687,0.564283
2019-05-01 00:00:00+00,SHORT,135,0.37174952596290906,0.0498,0.68406427
2019-05-01 00:00:00+00,SHORT,401,1.0,0.2687,0.6420393
2019-05-01 00:00:00+00,SHORT,2534,0.2806743925020285,0.0515,0.7345795
2019-05-01 00:00:00+00,SHORT,1099,0.0,0.1753,0.6606643
2019-05-01 00:00:00+00,SHORT,1368,0.40641525106761517,0.1457,0.4841002
2019-05-01 00:00:00+00,SHORT,3486,1.0,0.0501,0.5537939
2019-05-02 00:00:00+00,SHORT,135,0.32905201355082186,0.0488,0.56380934
2019-05-02 00:00:00+00,SHORT,2534,0.31009571353997684,0.0504,0.7128446
2019-05-02 00:00:00+00,SHORT,1099,0.0,0.1772,0.57055104
2019-05-03 00:00:00+00,SHORT,2107,0.15426307682613916,0.2657,0.627827
2019-05-03 00:00:00+00,SHORT,135,0.3756562727954044,0.0487,0.5427341
2019-05-03 00:00:00+00,SHORT,2534,0.28518827541396724,0.0504,0.6875387
2019-05-03 00:00:00+00,SHORT,1099,0.0,0.1451,0.5444792
2019-05-03 00:00:00+00,SHORT,3830,0.0,0.0568,0.5074724
2019-05-06 00:00:00+00,SHORT,2107,0.07090372771106004,0.2712,0.5951191
2019-05-06 00:00:00+00,SHORT,221,0.6428571428571429,0.1332,0.5346028
2019-05-06 00:00:00+00,SHORT,2534,0.15954862455289556,0.0521,0.5916439
2019-05-06 00:00:00+00,SHORT,1099,0.0,0.1466,0.5486618
2019-05-07 00:00:00+00,SHORT,1099,0.0,0.1448,0.4939311
2019-05-08 00:00:00+00,SHORT,2107,0.0,0.2697,0.50933254
2019-05-08 00:00:00+00,SHORT,1099,0.0,0.3105,0.4859698
2019-05-09 00:00:00+00,SHORT,1009,0.5649767140638976,0.5782,0.5066281
2019-05-10 00:00:00+00,SHORT,1848,0.1916835267310743,0.5101,0.4680071
2019-05-17 00:00:00+00,SHORT,2554,0.7084995710618341,0.3457,0.49585977
2019-05-22 00:00:00+00,SHORT,2014,0.4040493784164234,0.0569,0.6044284
2019-05-23 00:00:00+00,SHORT,2014,0.33299874002538976,0.0566,0.5334118
2019-05-24 00:00:00+00,SHORT,2014,0.5622122997597112,0.0568,0.53431463
2019-06-07 00:00:00+00,SHORT,4222,0.0,0.2835,0.6739308
2019-06-07 00:00:00+00,SHORT,4231,0.0,0.2835,0.67509913
2019-06-10 00:00:00+00,SHORT,4222,0.0,0.2839,0.5970051
