time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,skew_weighted_20_df037,velocity_eps_9m_univ_zscore_df051,price_drift_abs_1_df006
2013-06-24 00:00:00+00,LONG,4169,0.4945836735810341,-0.042073622,-0.4398922,-0.04711551,0.01495259
2013-06-24 00:00:00+00,LONG,93,0.8730220906225458,-0.04895262,-0.4234448,-0.047135092,0.0060975607
2013-06-24 00:00:00+00,LONG,2221,1.0,-0.020920195,-0.46129993,-0.05114742,0.011472328
2013-06-24 00:00:00+00,LONG,2226,0.1858906458434999,-0.021363555,-0.37079042,-0.050798308,0.016023545
2013-06-24 00:00:00+00,LONG,2262,0.0,-0.038307536,-0.4880839,-0.047117956,0.017030654
2013-06-24 00:00:00+00,LONG,2272,1.0,-0.008356092,-0.48397568,-0.050888926,0.025553012
2013-06-24 00:00:00+00,LONG,2323,0.4573299706846411,-0.028741596,-0.47245207,-0.047147334,0.009208401
2013-06-24 00:00:00+00,LONG,304,0.6696785802311307,-0.004535166,-0.42363852,-0.050449193,0.026844824
2013-06-24 00:00:00+00,LONG,2365,0.4820434010899508,-0.0211644,-0.4198164,-0.04714366,0.005651169
2013-06-24 00:00:00+00,LONG,2397,1.0,0.022780167,-0.47707924,-0.04711918,0.021059783
2013-06-24 00:00:00+00,LONG,2550,1.0,-0.0046999687,-0.43062866,-0.04736032,0.031220661
2013-06-24 00:00:00+00,LONG,505,0.9615384615384616,0.0056838077,-0.37772197,-0.047126524,0.0069824685
2013-06-24 00:00:00+00,LONG,540,1.0,0.0049110474,-0.37767565,-0.047084905,0.012225037
2013-06-24 00:00:00+00,LONG,2643,1.0,-0.037587564,-0.4939005,-0.050806504,0.020862801
2013-06-24 00:00:00+00,LONG,643,1.0,0.017321836,-0.39272487,-0.050980452,0.037649218
2013-06-24 00:00:00+00,LONG,684,0.1275944978685815,-0.0075575183,-0.37213457,-0.047274634,0.019249279
2013-06-24 00:00:00+00,LONG,2747,0.911476438088782,-0.028235557,-0.46417984,-0.047156587,0.02221212
2013-06-24 00:00:00+00,LONG,2751,1.0,-0.0134964865,-0.45136574,-0.04715223,0.016954446
2013-06-24 00:00:00+00,LONG,786,0.7478532181273486,-0.014779182,-0.43741828,-0.047153454,0.008395692
2013-06-24 00:00:00+00,LONG,2866,1.0,-0.016172506,-0.44874352,-0.050525088,0.024939662
2013-06-24 00:00:00+00,LONG,838,1.0,-0.0011128477,-0.42178056,-0.05114742,0.03008596
2013-06-24 00:00:00+00,LONG,2898,0.0,-0.018181233,-0.38543922,-0.047087353,0.0060082613
2013-06-24 00:00:00+00,LONG,857,0.33142690374362155,-0.011925823,-0.4310295,-0.04714244,0.014327581
2013-06-24 00:00:00+00,LONG,903,1.0,-0.005843079,-0.46086627,-0.04713387,0.018569868
2013-06-24 00:00:00+00,LONG,2983,0.5849696641965799,-0.010129643,-0.4033767,-0.047135092,0.018329939
2013-06-24 00:00:00+00,LONG,937,0.630213963868432,-0.010308151,-0.41645586,-0.050859023,0.018496277
2013-06-24 00:00:00+00,LONG,974,0.6036481113657858,-0.0016628702,-0.43349984,-0.04714366,0.034934107
2013-06-24 00:00:00+00,LONG,1022,0.29817341396636166,-0.047362257,-0.45882183,-0.047153454,0.018329939
2013-06-24 00:00:00+00,LONG,3182,1.0,-0.032531504,-0.42043158,-0.05063134,0.0130272955
2013-06-24 00:00:00+00,LONG,3233,0.0,-0.02433296,-0.46400502,-0.04711918,0.023139462
2013-06-24 00:00:00+00,LONG,1262,0.46525270238036565,-0.037036195,-0.48891187,-0.04711306,0.021645023
2013-06-24 00:00:00+00,LONG,1288,0.7712292229930443,-0.011844947,-0.3683478,-0.047135092,0.012429764
2013-06-24 00:00:00+00,LONG,1437,1.0,0.015364879,-0.47042194,-0.050904557,0.009337483
2013-06-24 00:00:00+00,LONG,3538,0.49008279598281296,-0.039889093,-0.37736464,-0.047120403,0.010218088
2013-06-24 00:00:00+00,LONG,1536,0.0,-0.031138565,-0.43637565,-0.050327763,0.031147541
2013-06-24 00:00:00+00,LONG,3703,0.6130557417615765,0.030310493,-0.4523872,-0.050934914,0.024746906
2013-06-24 00:00:00+00,LONG,3791,1.0,-0.002493467,-0.5013454,-0.04715223,0.015529065
2013-06-24 00:00:00+00,LONG,3815,0.5630221956213192,-0.01342233,-0.42378607,-0.047148556,0.013567839
2013-06-24 00:00:00+00,LONG,3831,1.0,0.007575736,-0.37529576,-0.04715835,0.015047022
2013-06-24 00:00:00+00,LONG,3862,0.0,-0.003730334,-0.38985616,-0.04715835,0.019294744
2013-06-24 00:00:00+00,LONG,1851,0.7302529364115096,-0.030765835,-0.3816935,-0.047148556,0.0074165636
2013-06-24 00:00:00+00,LONG,1922,0.671380896014325,0.0073892754,-0.45257124,-0.050555445,0.021801567
2013-06-24 00:00:00+00,LONG,4032,1.0,-0.01702338,-0.46642834,-0.05060098,0.013577732
2013-06-25 00:00:00+00,LONG,4112,0.975609756097561,-0.03615538,-0.41390148,-0.047354355,0.022727273
2013-06-25 00:00:00+00,LONG,4169,0.5158143358106511,-0.046898462,-0.37437454,-0.047326326,0.018881897
2013-06-25 00:00:00+00,LONG,4224,0.5416945846749489,-0.009227255,-0.45853066,-0.05102599,0.0062981104
2013-06-25 00:00:00+00,LONG,158,0.96,-0.014694631,-0.41687715,-0.050828665,0.009966778
2013-06-25 00:00:00+00,LONG,2221,0.972972972972973,-0.026938492,-0.398769,-0.05114742,0.01470537
2013-06-25 00:00:00+00,LONG,2323,0.3523233032142072,-0.037495233,-0.4088295,-0.04735801,0.019240176
2013-06-25 00:00:00+00,LONG,2330,0.9545454545454546,-0.0036524392,-0.4824959,-0.04732267,0.025065696
2013-06-25 00:00:00+00,LONG,304,0.5988957951363137,-0.007403286,-0.38619316,-0.050449193,0.011107612
2013-06-25 00:00:00+00,LONG,2365,0.46492162978260654,-0.024415579,-0.38527423,-0.047354355,0.016533196
2013-06-25 00:00:00+00,LONG,345,0.9534883720930233,-0.042012665,-0.4522045,-0.05088938,0.019175952
2013-06-25 00:00:00+00,LONG,2397,0.9722222222222222,0.014415067,-0.4402899,-0.04732998,0.01370576
2013-06-25 00:00:00+00,LONG,475,0.6885829186048924,-0.0336962,-0.48377383,-0.04733973,0.024481284
2013-06-25 00:00:00+00,LONG,505,0.9230769230769231,-0.0022539382,-0.47318235,-0.047337294,0.0065349694
2013-06-25 00:00:00+00,LONG,517,0.19177240650227936,-0.010341378,-0.36843088,-0.05063134,0.010889597
2013-06-25 00:00:00+00,LONG,2582,0.1790133275718784,0.0021384899,-0.3722506,-0.050661698,0.010289635
2013-06-25 00:00:00+00,LONG,588,0.3924518906035023,-0.049099572,-0.50693005,-0.04734217,0.008595988
2013-06-25 00:00:00+00,LONG,643,0.16780100931488623,0.005982877,-0.48904717,-0.050980452,0.018129772
2013-06-25 00:00:00+00,LONG,2720,0.9583333333333334,0.04494655,-0.39288566,-0.050767947,0.014059441
2013-06-25 00:00:00+00,LONG,675,0.2876705383650085,0.033843804,-0.41967657,-0.050904557,0.025457153
2013-06-25 00:00:00+00,LONG,2747,0.4993443197687297,-0.03113187,-0.37684065,-0.047367223,0.012620392
2013-06-25 00:00:00+00,LONG,2866,0.9795918367346939,-0.021017782,-0.4055848,-0.050525088,0.018151816
2013-06-25 00:00:00+00,LONG,838,0.9787234042553191,-0.006066515,-0.38203785,-0.05114742,0.022895126
2013-06-25 00:00:00+00,LONG,857,0.96875,-0.015192081,-0.39420146,-0.047353137,0.014767256
2013-06-25 00:00:00+00,LONG,2983,0.49002855516642635,-0.012431742,-0.3694439,-0.047345825,0.009958507
2013-06-25 00:00:00+00,LONG,937,0.6291692583590045,-0.013528249,-0.39699855,-0.050859023,0.008810572
2013-06-25 00:00:00+00,LONG,3013,0.6818768404809132,-0.022682853,-0.47770607,-0.04742959,0.010596236
2013-06-25 00:00:00+00,LONG,3130,0.6880307769341927,-0.029551415,-0.37083578,-0.050661698,0.017871018
2013-06-25 00:00:00+00,LONG,3233,0.0,-0.028048582,-0.4041389,-0.04732998,0.014297909
2013-06-25 00:00:00+00,LONG,1298,0.7434807314597196,-0.034109715,-0.4052922,-0.04734826,0.019860974
2013-06-25 00:00:00+00,LONG,3381,0.9736842105263158,0.011552009,-0.39068806,-0.050767947,0.018991966
2013-06-25 00:00:00+00,LONG,1536,0.0,-0.03350307,-0.41039237,-0.050327763,0.005752961
2013-06-25 00:00:00+00,LONG,3703,0.5732699473465509,0.020780515,-0.50476086,-0.050934914,0.016916571
2013-06-25 00:00:00+00,LONG,3804,0.42573764441315826,-0.037188813,-0.3690471,-0.047355574,0.005612722
2013-06-25 00:00:00+00,LONG,3815,0.4224200591084959,-0.01709222,-0.42199627,-0.047359228,0.009169638
2013-06-25 00:00:00+00,LONG,1922,0.5981744294636401,0.00297647,-0.4287705,-0.050555445,0.008007473
2013-06-26 00:00:00+00,LONG,4112,0.9512195121951219,-0.037690766,-0.44484472,-0.047301635,0.016666668
2013-06-26 00:00:00+00,LONG,4224,0.748229539978024,-0.012365017,-0.43356478,-0.05102599,0.010431155
2013-06-26 00:00:00+00,LONG,2262,0.2977455415628125,-0.041613422,-0.39131972,-0.047276016,0.011580658
2013-06-26 00:00:00+00,LONG,2330,0.9090909090909091,-0.008786651,-0.41679648,-0.047269914,0.013212384
2013-06-26 00:00:00+00,LONG,2397,0.9444444444444444,0.0063355514,-0.3998754,-0.047277234,0.0066746534
2013-06-26 00:00:00+00,LONG,2550,0.95,-0.014798827,-0.3854615,-0.04751757,0.009641159
2013-06-26 00:00:00+00,LONG,617,0.0,-0.01964152,-0.38879114,-0.04732245,0.014240047
2013-06-26 00:00:00+00,LONG,708,0.8193649253568167,-0.017687414,-0.3742032,-0.047344334,0.022019966
2013-06-26 00:00:00+00,LONG,2863,0.6128765124410552,-0.0037777903,-0.42133456,-0.047296755,0.006008011
2013-06-26 00:00:00+00,LONG,1184,0.6650957268804678,-0.043583483,-0.4947886,-0.047390692,0.012874474
2013-06-26 00:00:00+00,LONG,1404,0.7018342008932104,-0.020084651,-0.40908542,-0.047330916,0.015040352
2013-06-26 00:00:00+00,LONG,1437,0.9230769230769231,0.0038781115,-0.509517,-0.050904557,0.007863401
2013-06-26 00:00:00+00,LONG,1483,0.5919119283190925,-0.03331855,-0.47570774,-0.05088938,0.025331724
2013-06-26 00:00:00+00,LONG,3890,0.0,-0.024253419,-0.42312834,-0.050775386,0.015569168
2013-06-27 00:00:00+00,LONG,4224,0.705062965616418,-0.014523558,-0.39378637,-0.051216915,0.012180839
2013-06-27 00:00:00+00,LONG,475,0.6019877790512969,-0.04628345,-0.40170074,-0.047339883,0.011208976
2013-06-27 00:00:00+00,LONG,2863,0.5774648545085452,-0.008206273,-0.37051055,-0.047349628,0.010285335
2013-06-27 00:00:00+00,LONG,1184,0.6576316820186571,-0.04772073,-0.4460196,-0.047443464,0.008310926
2013-06-27 00:00:00+00,LONG,1298,0.6531542487732718,-0.038226806,-0.38351303,-0.04734841,0.0131514855
2013-06-27 00:00:00+00,LONG,1404,0.6443335288282841,-0.02554112,-0.44549492,-0.04738375,0.016759777
2013-06-27 00:00:00+00,LONG,1423,0.9230769230769231,-0.020786151,-0.47743812,-0.051141307,0.021434821
2013-06-27 00:00:00+00,LONG,1483,0.5853383754869498,-0.042924363,-0.47867325,-0.051080823,0.023824258
2013-06-27 00:00:00+00,LONG,3703,0.9375,-0.0022154895,-0.50195116,-0.051126186,0.021236254
2013-06-28 00:00:00+00,LONG,2262,0.0,-0.04425991,-0.42650196,-0.047065634,0.012067579
2013-06-28 00:00:00+00,LONG,405,0.6210981931912571,-0.020296153,-0.49214247,-0.047117103,0.014377995
2013-06-28 00:00:00+00,LONG,2550,0.9,-0.027710343,-0.3796662,-0.047308266,0.013218595
2013-06-28 00:00:00+00,LONG,1423,0.8974358974358975,-0.029352078,-0.48709872,-0.05107857,0.017844398
2013-07-01 00:00:00+00,LONG,11,0.9803921568627451,-0.019058334,-0.44092155,-0.047102395,0.03200158
2013-07-01 00:00:00+00,LONG,405,0.5650714285133605,-0.022167787,-0.42645165,-0.047117103,0.01205074
2013-07-01 00:00:00+00,LONG,2550,0.875,-0.03230323,-0.43547094,-0.047308266,0.010721029
2013-07-01 00:00:00+00,LONG,2863,0.6041876611955456,-0.016472876,-0.4205751,-0.047086466,0.01953761
2013-07-01 00:00:00+00,LONG,3013,0.6503824285470418,-0.03383378,-0.4623992,-0.047167026,0.0056853103
2013-07-01 00:00:00+00,LONG,1298,0.5925619532526354,-0.042038035,-0.3708197,-0.04708524,0.00821653
2013-07-01 00:00:00+00,LONG,3703,0.8958333333333334,-0.028719671,-0.4993809,-0.05099056,0.023574144
2013-07-02 00:00:00+00,LONG,2550,0.85,-0.038426887,-0.43342084,-0.047360305,0.009717805
2013-07-02 00:00:00+00,LONG,753,0.7673542777946674,-0.017334852,-0.44506887,-0.047209747,0.009161381
2013-07-02 00:00:00+00,LONG,1298,0.37776820700471847,-0.044056892,-0.3955275,-0.047137525,0.0062320232
2013-07-02 00:00:00+00,LONG,3703,0.6654985373318678,-0.040871907,-0.44683918,-0.051055443,0.010401188
2013-07-03 00:00:00+00,LONG,2550,0.825,-0.04403939,-0.4106397,-0.047308244,0.013383634
2013-07-03 00:00:00+00,LONG,3013,0.6431711217066078,-0.040209673,-0.4612578,-0.047167,0.011645725
2013-07-03 00:00:00+00,LONG,3330,1.0,-0.029278394,-0.43838945,-0.047076773,0.013749044
2013-07-03 00:00:00+00,LONG,4073,1.0,-0.016758386,-0.38834178,-0.04706561,0.0076473234
2013-07-05 00:00:00+00,LONG,3113,0.24134227127957575,-0.023299288,-0.39042583,-0.046951644,0.007628294
2013-07-05 00:00:00+00,LONG,3330,0.9736842105263158,-0.031850714,-0.41712064,-0.047076773,0.009288426
2013-07-05 00:00:00+00,LONG,1298,0.4623275168823208,-0.048220526,-0.45089376,-0.047085218,0.014946963
2013-07-05 00:00:00+00,LONG,1404,0.43937620565088775,-0.04927101,-0.4011405,-0.047120754,0.012283237
2013-07-08 00:00:00+00,LONG,3013,0.5630164479142693,-0.04526295,-0.40264037,-0.047219206,0.010732618
2013-07-09 00:00:00+00,LONG,835,0.6999341788022362,-0.035482526,-0.44771123,-0.047137525,0.008662312
2013-07-10 00:00:00+00,LONG,1817,0.4219669120954355,-0.020323308,-0.4422138,-0.050899144,0.0128410915
2013-07-29 00:00:00+00,LONG,1368,0.3142857142857143,0.03886476,-0.47315076,-0.04771055,0.02487288
2013-07-30 00:00:00+00,LONG,1368,0.2857142857142857,0.03241243,-0.47561875,-0.04883314,0.031808108
2013-07-30 00:00:00+00,LONG,1473,0.6264958856106034,-0.038888596,-0.4054724,-0.04768392,0.019577377
2013-07-31 00:00:00+00,LONG,1368,0.23848492990586861,0.024133159,-0.47654223,-0.04871544,0.0075805434
2013-08-02 00:00:00+00,LONG,1368,0.20000000000000007,0.008494059,-0.46820214,-0.04733497,0.020550847
2013-08-05 00:00:00+00,LONG,1396,0.04887290380269779,-0.039624926,-0.46253568,-0.0467509,0.016393442
2013-08-06 00:00:00+00,LONG,1396,0.02384667518715941,-0.041683856,-0.38975787,-0.050293192,0.008333334
2013-08-07 00:00:00+00,LONG,1270,0.0,-0.012839659,-0.38484138,-0.04879966,0.00990099
2013-08-07 00:00:00+00,LONG,1396,0.0,-0.042308643,-0.41071627,-0.044659756,0.016806724
2013-08-09 00:00:00+00,LONG,918,0.0,0.029705279,-0.37761748,-0.0440825,0.015267176
2013-08-12 00:00:00+00,LONG,918,0.0,0.026685094,-0.43577525,-0.044144683,0.016194332
2013-08-12 00:00:00+00,LONG,1288,0.0,0.01587013,-0.37983218,-0.046883285,0.008507853
2013-08-12 00:00:00+00,LONG,1368,0.0,-0.0378421,-0.41111943,-0.046914056,0.019928966
2013-08-13 00:00:00+00,LONG,2352,0.0,0.014727761,-0.4192857,-0.04673805,0.02195479
2013-08-13 00:00:00+00,LONG,918,0.0,0.023559377,-0.49886265,-0.04414245,0.01366843
2013-08-13 00:00:00+00,LONG,1368,0.0,-0.04750025,-0.4246231,-0.04691406,0.0058385343
2013-08-14 00:00:00+00,LONG,2213,0.013478205197371246,0.049138263,-0.40643734,-0.047518287,0.020818906
2013-08-14 00:00:00+00,LONG,786,0.008702348141572613,0.020824458,-0.3718604,-0.047195494,0.01275691
2013-08-14 00:00:00+00,LONG,3199,0.0,0.06044312,-0.36856169,-0.047309205,0.0127664795
2013-08-14 00:00:00+00,LONG,1262,0.0,0.016854689,-0.43888822,-0.04719305,0.0066193854
2013-08-15 00:00:00+00,LONG,4140,0.0813360878956068,0.013089616,-0.37119114,-0.044731896,0.00993611
2013-08-15 00:00:00+00,LONG,84,0.0,0.0247263,-0.40158084,-0.0472313,0.017306028
2013-08-15 00:00:00+00,LONG,2213,0.0,0.04505563,-0.48039055,-0.047518637,0.009739451
2013-08-15 00:00:00+00,LONG,2276,0.0,0.034998674,-0.41200325,-0.04474694,0.013588517
2013-08-15 00:00:00+00,LONG,2582,0.0,0.017310895,-0.37444803,-0.044506263,0.018479034
2013-08-15 00:00:00+00,LONG,663,0.0,0.030709678,-0.3701583,-0.04717628,0.026388163
2013-08-15 00:00:00+00,LONG,869,0.004969070216184853,0.023815492,-0.39785546,-0.047193397,0.011040339
2013-08-15 00:00:00+00,LONG,2936,0.0,0.02420987,-0.3978825,-0.047195844,0.016851919
2013-08-15 00:00:00+00,LONG,920,0.041806564645133486,0.009851761,-0.38765824,-0.047210515,0.010122921
2013-08-15 00:00:00+00,LONG,3198,0.0,0.02181353,-0.4499631,-0.044521306,0.01468254
2013-08-15 00:00:00+00,LONG,3199,0.0,0.053255126,-0.4157047,-0.047309555,0.03087827
2013-08-15 00:00:00+00,LONG,1308,0.007916679823717993,0.030044628,-0.36877567,-0.04718484,0.017366815
2013-08-15 00:00:00+00,LONG,4013,0.019896972085615066,0.018751582,-0.45015034,-0.04719462,0.01404359
2013-08-15 00:00:00+00,LONG,2018,0.0,7.758655E-4,-0.43069297,-0.044822153,0.023457235
2013-08-16 00:00:00+00,LONG,84,0.0,0.02140123,-0.4276431,-0.04691944,0.012914588
2013-08-16 00:00:00+00,LONG,2276,0.0,0.031416047,-0.49380374,-0.04474694,0.014551804
2013-08-16 00:00:00+00,LONG,517,0.0,0.032603364,-0.3896024,-0.04467173,0.0057705627
2013-08-16 00:00:00+00,LONG,2582,0.0,0.014286393,-0.4145209,-0.044506263,0.007603186
2013-08-16 00:00:00+00,LONG,663,0.0,0.02704146,-0.46244052,-0.04686405,0.0077038743
2013-08-16 00:00:00+00,LONG,920,0.045637987636571654,0.00585901,-0.39088187,-0.046898514,0.013958482
2013-08-16 00:00:00+00,LONG,1288,0.017202356453848613,0.003225976,-0.44066843,-0.046883743,0.008528428
2013-08-16 00:00:00+00,LONG,1308,0.0,0.026532587,-0.45284194,-0.046872668,0.013613566
2013-08-16 00:00:00+00,LONG,1514,0.0,0.007891027,-0.3678256,-0.044837195,0.02325127
2013-08-16 00:00:00+00,LONG,4013,0.01140908899573762,0.014417893,-0.4970004,-0.046882514,0.01738313
2013-08-16 00:00:00+00,LONG,2018,0.0,0.0025395092,-0.44044644,-0.044822153,0.009611974
2013-08-19 00:00:00+00,LONG,4140,0.08665284505211657,0.006876012,-0.4991494,-0.044788472,0.0074186428
2013-08-19 00:00:00+00,LONG,4169,0.7528291982623889,-0.009120575,-0.38593698,-0.046851743,0.015151516
2013-08-19 00:00:00+00,LONG,160,0.07861204044210325,0.024316939,-0.39873743,-0.046925593,0.009111156
2013-08-19 00:00:00+00,LONG,2276,0.0,0.027754629,-0.50626373,-0.044803496,0.007678677
2013-08-19 00:00:00+00,LONG,345,0.0,0.037177984,-0.3745643,-0.044653263,0.006727535
2013-08-19 00:00:00+00,LONG,2536,0.0,0.03423338,-0.3687809,-0.04686405,0.024933888
2013-08-19 00:00:00+00,LONG,517,0.0,0.027929347,-0.46039903,-0.04472838,0.03120605
2013-08-19 00:00:00+00,LONG,2582,0.0,0.011907549,-0.51085836,-0.044563126,0.014593214
2013-08-19 00:00:00+00,LONG,652,0.0426004304047777,0.027178006,-0.37768683,-0.046852972,0.020258192
2013-08-19 00:00:00+00,LONG,799,0.0,0.02221789,-0.41135156,-0.044157498,0.011934673
2013-08-19 00:00:00+00,LONG,920,0.0563837534431373,0.0022989146,-0.38410467,-0.046898514,0.00907441
2013-08-19 00:00:00+00,LONG,1004,0.11096037814101277,-0.003521518,-0.44712833,-0.04688744,0.01940402
2013-08-19 00:00:00+00,LONG,1514,0.0,0.006243107,-0.45862845,-0.044893637,0.01830366
2013-08-19 00:00:00+00,LONG,3811,0.030746492724482485,0.0061400915,-0.4496564,-0.046894822,0.010727497
2013-08-19 00:00:00+00,LONG,4073,0.030303030303030276,0.028854316,-0.36827615,-0.046856668,0.0065520066
2013-08-19 00:00:00+00,LONG,4088,0.05133278037610995,0.025348239,-0.42712763,-0.04690221,0.0077613387
2013-08-20 00:00:00+00,LONG,2276,0.0,0.02454079,-0.40801278,-0.044805296,0.010119048
2013-08-20 00:00:00+00,LONG,243,0.41325540036020364,-0.015448648,-0.4438011,-0.047161743,0.01194109
2013-08-20 00:00:00+00,LONG,641,0.0,-0.012981487,-0.37908226,-0.0471495,0.03337743
2013-08-20 00:00:00+00,LONG,694,0.6004908952809515,1.2676243E-4,-0.45199215,-0.044760227,0.033850495
2013-08-20 00:00:00+00,LONG,710,0.2496522665560783,-0.016761433,-0.50703573,-0.04717031,0.0067153284
2013-08-20 00:00:00+00,LONG,3199,0.5008316709097472,0.03455179,-0.46842548,-0.04725722,0.0248188
2013-08-20 00:00:00+00,LONG,3343,0.3845987680950287,-0.0069529726,-0.41739103,-0.047150727,0.017847184
2013-08-20 00:00:00+00,LONG,4088,0.0,0.02275421,-0.41410494,-0.047161743,0.0061109755
2013-08-21 00:00:00+00,LONG,663,0.0,0.016923007,-0.43984264,-0.047071792,0.01400108
2013-08-21 00:00:00+00,LONG,694,0.41716555415360074,-0.0043110265,-0.47978702,-0.044932187,0.012278308
2013-08-21 00:00:00+00,LONG,870,0.3464609694588184,0.014621287,-0.46764708,-0.047079146,0.018110057
2013-08-21 00:00:00+00,LONG,3343,0.7700080171999558,-0.010427093,-0.42325398,-0.047098752,0.009041096
2013-08-21 00:00:00+00,LONG,3531,0.0,-0.016421588,-0.45587516,-0.047056045,0.014536341
2013-08-21 00:00:00+00,LONG,1966,0.0,0.0800317,-0.37572864,-0.047091402,0.022329893
2013-08-21 00:00:00+00,LONG,4049,0.0,-0.043314595,-0.50425094,-0.047074243,0.015249361
2013-08-21 00:00:00+00,LONG,4088,0.05368306473739664,0.019427795,-0.41367716,-0.047109783,0.014334305
2013-08-21 00:00:00+00,LONG,4089,0.0,-0.03153893,-0.3760599,-0.047114685,0.011664722
2013-08-22 00:00:00+00,LONG,345,0.0,0.027927924,-0.4781153,-0.044943828,0.00916546
2013-08-22 00:00:00+00,LONG,870,0.4715265541519676,0.008961039,-0.39838862,-0.04697517,0.014349916
2013-08-22 00:00:00+00,LONG,3199,0.41708738988353405,0.023120776,-0.37155038,-0.047101665,0.021431338
2013-08-22 00:00:00+00,LONG,3882,0.9454545454545454,-0.0072442736,-0.4677354,-0.046985045,0.015363129
2013-08-22 00:00:00+00,LONG,4088,0.04075743230806496,0.016763015,-0.43565083,-0.047005873,0.0073946267
2013-08-23 00:00:00+00,LONG,694,0.3724158945647097,-0.013464258,-0.4169477,-0.044753604,0.008747698
2013-08-23 00:00:00+00,LONG,3021,0.336719265261945,-0.016044855,-0.44813707,-0.046923682,0.01863354
2013-08-23 00:00:00+00,LONG,3897,0.21156576727635934,-0.045093894,-0.41746524,-0.04482872,0.02617801
2013-08-23 00:00:00+00,LONG,4088,0.0724973124485517,0.014299186,-0.36999935,-0.046954036,0.010276486
2013-08-26 00:00:00+00,LONG,694,0.5385026213263123,-0.017496824,-0.3972035,-0.044696,0.006846189
2013-08-26 00:00:00+00,LONG,1299,0.0,-0.040257394,-0.46965554,-0.0469948,0.0076175965
2013-08-26 00:00:00+00,LONG,4088,0.022715957294830683,0.011264477,-0.4034935,-0.04690249,0.014289174
2013-08-27 00:00:00+00,LONG,2617,0.0,0.016059367,-0.42347804,-0.047033217,0.0065789474
2013-08-27 00:00:00+00,LONG,694,0.5234683177989766,-0.021006227,-0.44010448,-0.044752836,0.011029412
2013-08-27 00:00:00+00,LONG,799,0.0,0.007266727,-0.36887518,-0.044151906,0.013856321
2013-08-27 00:00:00+00,LONG,3199,0.3152694437497505,0.0059555573,-0.37372813,-0.047153443,0.023835761
2013-08-27 00:00:00+00,LONG,1383,1.0,0.0059946585,-0.39161658,-0.047036897,0.01938071
2013-08-27 00:00:00+00,LONG,2006,0.009723522477185926,0.03425258,-0.42802155,-0.04487302,0.021861337
2013-08-28 00:00:00+00,LONG,2761,0.8146666219776035,-0.004632748,-0.38117877,-0.044828117,0.008333334
2013-08-28 00:00:00+00,LONG,3203,0.9186915255978335,0.035582796,-0.43241495,-0.044902686,0.008538707
2013-08-29 00:00:00+00,LONG,2159,0.3929769050769992,0.018024506,-0.42186806,-0.04706152,0.010439561
2013-08-29 00:00:00+00,LONG,4223,1.0,0.014204144,-0.48587394,-0.047021676,0.007796443
2013-08-29 00:00:00+00,LONG,220,0.962962962962963,-0.0028929503,-0.45670277,-0.047246158,0.008523333
