time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,normalized_6m_df004,ma_cloud_diff_8_50_df007
2011-12-23 00:00:00+00,LONG,502,0.18392081268300034,-0.31193218,0.2647059,-0.11070108
2011-12-23 00:00:00+00,LONG,555,0.4894038872543804,-0.22481404,0.56626505,-0.054738704
2011-12-23 00:00:00+00,LONG,610,0.6898775090613161,-0.19564506,0.6923077,-0.06519416
2011-12-23 00:00:00+00,LONG,631,0.7586206896551724,-0.25872186,0.33333334,-0.07005072
2011-12-23 00:00:00+00,LONG,2690,0.21993272719492563,-0.26110366,0.32608697,-0.03453596
2011-12-23 00:00:00+00,LONG,675,0.9,-0.095664755,0.19148937,-0.11588042
2011-12-23 00:00:00+00,LONG,712,0.9230769230769231,-0.17339934,0.1521739,-0.08900922
2011-12-23 00:00:00+00,LONG,2815,0.5022160201851522,-0.23447466,0.375,-0.04650056
2011-12-23 00:00:00+00,LONG,2835,0.851063829787234,-0.20159778,0.5,-0.031817637
2011-12-23 00:00:00+00,LONG,817,0.0,-0.18293639,0.2972973,-0.03921833
2011-12-23 00:00:00+00,LONG,845,0.8518518518518519,-0.31943592,0.36585367,-0.06812438
2011-12-23 00:00:00+00,LONG,2930,0.0,-0.102131814,0.42553192,-0.040979657
2011-12-23 00:00:00+00,LONG,937,0.7777777777777778,-0.098597705,0.34210527,-0.07089248
2011-12-23 00:00:00+00,LONG,2986,0.33281796903854455,-0.2910847,0.6097561,-0.04836256
2011-12-23 00:00:00+00,LONG,3049,0.96,-0.5146547,0.59574467,-0.07384475
2011-12-23 00:00:00+00,LONG,1004,0.15546936664954866,-0.07311994,0.23913044,-0.056239378
2011-12-23 00:00:00+00,LONG,3182,0.20894034632017208,-0.20225546,0.19642857,-0.0634491
2011-12-23 00:00:00+00,LONG,3359,0.8076923076923077,-0.1687158,0.3493976,-0.061672095
2011-12-23 00:00:00+00,LONG,3466,0.0,-0.29974082,0.17391305,-0.059520047
2011-12-23 00:00:00+00,LONG,1462,0.4502320018420746,-0.16853148,0.75609756,-0.083094284
2011-12-23 00:00:00+00,LONG,3613,0.3045645193271949,-0.08922222,0.2173913,-0.08930763
2011-12-23 00:00:00+00,LONG,3693,0.1271375574961131,-0.17573993,0.1891892,-0.05215633
2011-12-23 00:00:00+00,LONG,1650,0.0,-0.16895407,0.29411766,-0.07359007
2011-12-23 00:00:00+00,LONG,3791,0.0,-0.12887314,0.14634146,-0.063313425
2011-12-23 00:00:00+00,LONG,3837,0.065098503692759,-0.14322041,0.3529412,-0.045934357
2011-12-23 00:00:00+00,LONG,1832,0.0,-0.43147498,0.39215687,-0.031704135
2011-12-23 00:00:00+00,LONG,3882,0.8181818181818181,-0.2343579,0.4347826,-0.04360903
2011-12-23 00:00:00+00,LONG,1869,0.9591836734693877,-0.18131708,0.45454547,-0.10420118
2011-12-23 00:00:00+00,LONG,1922,0.6768125057637793,-0.20022744,0.6363636,-0.06355499
2011-12-23 00:00:00+00,LONG,3973,0.6153287852243191,-0.51583564,0.4047619,-0.035936676
2011-12-23 00:00:00+00,LONG,1967,0.0,-0.110063195,0.27710843,-0.104037866
2011-12-27 00:00:00+00,LONG,76,0.94,-0.3852631,0.3137255,-0.06337077
2011-12-27 00:00:00+00,LONG,323,0.5310532993335266,-0.077002056,0.7254902,-0.039130647
2011-12-27 00:00:00+00,LONG,2430,0.8,-0.15968037,0.09638554,-0.11578507
2011-12-27 00:00:00+00,LONG,443,0.0,-0.6415826,0.16666667,-0.11572027
2011-12-27 00:00:00+00,LONG,502,0.24534707635051553,-0.29189134,0.2647059,-0.109427184
2011-12-27 00:00:00+00,LONG,555,0.36468378699818393,-0.08230404,0.56626505,-0.05065006
2011-12-27 00:00:00+00,LONG,610,0.6444024844116264,-0.113656275,0.7307692,-0.06136611
2011-12-27 00:00:00+00,LONG,631,0.7241379310344828,-0.27505955,0.2857143,-0.06386356
2011-12-27 00:00:00+00,LONG,712,0.9038461538461539,-0.087321065,0.1521739,-0.08171715
2011-12-27 00:00:00+00,LONG,2815,0.9038461538461539,-0.13718782,0.3392857,-0.043995965
2011-12-27 00:00:00+00,LONG,817,0.0,-0.100419216,0.2972973,-0.034658372
2011-12-27 00:00:00+00,LONG,845,0.8148148148148149,-0.21507503,0.34146342,-0.06463317
2011-12-27 00:00:00+00,LONG,2930,0.038550778576103936,-0.16090043,0.42553192,-0.037169963
2011-12-27 00:00:00+00,LONG,2936,0.40242112480453573,-0.09603779,0.14634146,-0.07606307
2011-12-27 00:00:00+00,LONG,2986,0.3059503685907428,-0.14705753,0.6585366,-0.046290353
2011-12-27 00:00:00+00,LONG,3049,0.92,-0.4505063,0.59574467,-0.07366395
2011-12-27 00:00:00+00,LONG,3182,0.0,-0.14608683,0.19642857,-0.05907706
2011-12-27 00:00:00+00,LONG,1175,0.0,-0.12791961,0.48,-0.05524591
2011-12-27 00:00:00+00,LONG,1260,0.395087590395251,-0.36749616,0.2682927,-0.03530128
2011-12-27 00:00:00+00,LONG,3359,0.7692307692307692,-0.07946212,0.36144578,-0.053907808
2011-12-27 00:00:00+00,LONG,3466,0.0,-0.22136916,0.17391305,-0.056106962
2011-12-27 00:00:00+00,LONG,1483,0.6084189149149111,-0.3886089,0.33333334,-0.059965532
2011-12-27 00:00:00+00,LONG,3693,0.08063526042720057,-0.1387578,0.16216215,-0.04764215
2011-12-27 00:00:00+00,LONG,1650,0.2189227510697524,-0.12057658,0.29411766,-0.07237549
2011-12-27 00:00:00+00,LONG,3791,0.6453898614990518,-0.08100162,0.12195122,-0.060661033
2011-12-27 00:00:00+00,LONG,3837,0.0,-0.18970382,0.29411766,-0.043723494
2011-12-27 00:00:00+00,LONG,1832,0.0,-0.39145562,0.3529412,-0.034792557
2011-12-27 00:00:00+00,LONG,3973,0.9166666666666666,-0.31663644,0.4047619,-0.035298284
2011-12-28 00:00:00+00,LONG,76,0.92,-0.40303835,0.27450982,-0.06702104
2011-12-28 00:00:00+00,LONG,323,0.5897501200739492,-0.15116239,0.7254902,-0.035312116
2011-12-28 00:00:00+00,LONG,443,0.0,-0.24482931,0.16666667,-0.11617709
2011-12-28 00:00:00+00,LONG,502,0.2268096952960516,-0.16532202,0.2647059,-0.10469303
2011-12-28 00:00:00+00,LONG,610,0.6105151352930953,-0.30775923,0.75,-0.05870758
2011-12-28 00:00:00+00,LONG,675,0.85,-0.07186639,0.17021276,-0.10578898
2011-12-28 00:00:00+00,LONG,2815,0.8846153846153846,-0.10671225,0.3392857,-0.046323285
2011-12-28 00:00:00+00,LONG,817,0.0,-0.111470036,0.3243243,-0.03739958
2011-12-28 00:00:00+00,LONG,845,0.7777777777777778,-0.0934156,0.34146342,-0.06237698
2011-12-28 00:00:00+00,LONG,2932,0.0,-0.23385808,0.7173913,-0.04065335
2011-12-28 00:00:00+00,LONG,2936,0.473524260875922,-0.107205726,0.14634146,-0.0738067
2011-12-28 00:00:00+00,LONG,2986,0.3719743771110719,-0.18995422,0.6097561,-0.04653559
2011-12-28 00:00:00+00,LONG,3049,0.88,-0.49929407,0.59574467,-0.07464232
2011-12-28 00:00:00+00,LONG,3182,0.8275862068965517,-0.20726648,0.19642857,-0.0620238
2011-12-28 00:00:00+00,LONG,1260,0.49306325394029277,-0.38079548,0.2682927,-0.04338391
2011-12-28 00:00:00+00,LONG,3359,0.7307692307692307,-0.12349837,0.36144578,-0.04896135
2011-12-28 00:00:00+00,LONG,3466,0.18336444454043932,-0.22813974,0.17391305,-0.05473867
2011-12-28 00:00:00+00,LONG,1483,0.24151790341052082,-0.09497546,0.47619048,-0.058671035
2011-12-28 00:00:00+00,LONG,1650,0.24156901307858364,-0.09267905,0.29411766,-0.0743528
2011-12-28 00:00:00+00,LONG,3760,0.9130434782608696,-0.06481946,0.15384616,-0.059027866
2011-12-28 00:00:00+00,LONG,1742,0.43941556651335717,-0.5790102,0.14285715,-0.08735551
2011-12-28 00:00:00+00,LONG,3791,0.8333333333333334,-0.14342372,0.12195122,-0.05996127
2011-12-28 00:00:00+00,LONG,3837,0.07180348338942684,-0.22536749,0.29411766,-0.04654933
2011-12-28 00:00:00+00,LONG,1832,0.0,-0.38290894,0.37254903,-0.03953888
2011-12-28 00:00:00+00,LONG,1869,0.9183673469387755,-0.10605714,0.33333334,-0.09965523
2011-12-28 00:00:00+00,LONG,3973,0.875,-0.19863112,0.4047619,-0.036178574
2011-12-28 00:00:00+00,LONG,4079,0.44602673085329514,-0.08173179,0.3617021,-0.06385438
2011-12-29 00:00:00+00,LONG,76,0.9,-0.13461079,0.27450982,-0.069221064
2011-12-29 00:00:00+00,LONG,443,0.0,-0.08350438,0.16666667,-0.11502133
2011-12-29 00:00:00+00,LONG,502,0.19964998569473505,-0.09764847,0.2647059,-0.102040604
2011-12-29 00:00:00+00,LONG,881,0.736842105263158,-0.21647795,0.67469877,-0.033934675
2011-12-29 00:00:00+00,LONG,3049,0.84,-0.07262463,0.63829786,-0.07230017
2011-12-29 00:00:00+00,LONG,1260,0.12533211540967537,-0.19977395,0.2682927,-0.04927712
2011-12-29 00:00:00+00,LONG,1454,0.5726380421571003,-0.10910172,0.6,-0.048762247
2011-12-29 00:00:00+00,LONG,1742,0.6245834587958145,-0.36588973,0.14285715,-0.09290115
2011-12-29 00:00:00+00,LONG,3837,0.0,-0.07517775,0.29411766,-0.047927916
2011-12-29 00:00:00+00,LONG,1832,0.0,-0.17529017,0.39215687,-0.040577337
2011-12-29 00:00:00+00,LONG,3973,0.8333333333333334,-0.142257,0.4047619,-0.03554053
2011-12-30 00:00:00+00,LONG,76,0.88,-0.11806101,0.27450982,-0.06836819
2011-12-30 00:00:00+00,LONG,664,0.30579088639319685,-0.124050625,0.65384614,-0.03627057
2011-12-30 00:00:00+00,LONG,881,0.0,-0.10795716,0.6626506,-0.032971013
2011-12-30 00:00:00+00,LONG,3182,0.8444444444444444,-0.12259224,0.19298245,-0.06326241
2011-12-30 00:00:00+00,LONG,1260,0.26746213867228597,-0.19626403,0.2682927,-0.052632753
2011-12-30 00:00:00+00,LONG,1454,0.5747833753437998,-0.17969339,0.56,-0.048618615
2011-12-30 00:00:00+00,LONG,1650,0.19275551022782642,-0.07559293,0.29411766,-0.06985505
2011-12-30 00:00:00+00,LONG,1742,0.634488078825136,-0.51991904,0.14035088,-0.094830245
2011-12-30 00:00:00+00,LONG,1748,0.4396519641736144,-0.22396636,0.36842105,-0.08616485
2011-12-30 00:00:00+00,LONG,3837,0.0,-0.111611016,0.29411766,-0.04685987
2011-12-30 00:00:00+00,LONG,1832,0.0,-0.08931996,0.39215687,-0.038187172
2011-12-30 00:00:00+00,LONG,3973,0.7916666666666667,-0.24134825,0.3809524,-0.03760707
2012-01-03 00:00:00+00,LONG,2999,1.0,-0.11306467,0.30357143,-0.06414629
2012-01-03 00:00:00+00,LONG,1260,0.19665340225082775,-0.102846414,0.2682927,-0.05805519
2012-01-03 00:00:00+00,LONG,1742,0.3416144690598278,-0.4042019,0.14285715,-0.09561322
2012-01-04 00:00:00+00,LONG,1752,0.6829268292682926,-0.08619787,0.48979592,-0.0705729
2012-01-05 00:00:00+00,LONG,76,0.8200000000000001,-0.12488676,0.28846154,-0.06754679
2012-01-05 00:00:00+00,LONG,3255,1.0,-0.28950554,0.5121951,-0.041565895
2012-01-05 00:00:00+00,LONG,1260,0.13535370979836184,-0.18935673,0.2682927,-0.049183138
2012-01-05 00:00:00+00,LONG,3310,0.6053160625171259,-0.46074456,0.13043478,-0.034125924
2012-01-05 00:00:00+00,LONG,1790,0.0,-0.20902435,0.19512194,-0.056866307
2012-01-06 00:00:00+00,LONG,2330,0.7407407407407407,-0.09800596,0.23255815,-0.033030067
2012-01-06 00:00:00+00,LONG,3255,0.9655172413793104,-0.2025124,0.5121951,-0.041491095
2012-01-06 00:00:00+00,LONG,3310,0.593999957820744,-0.40454006,0.12765957,-0.039029583
2012-01-06 00:00:00+00,LONG,1742,0.3347463543374648,-0.300653,0.14285715,-0.092322625
2012-01-06 00:00:00+00,LONG,1967,0.6842105263157895,-0.07957009,0.0952381,-0.0443496
2012-01-09 00:00:00+00,LONG,4123,0.3700716747677544,-0.4240774,0.5319149,-0.050381623
2012-01-09 00:00:00+00,LONG,52,1.0,-0.23700613,0.5576923,-0.06162243
2012-01-09 00:00:00+00,LONG,3114,1.0,-0.16558757,0.10204082,-0.08413587
2012-01-09 00:00:00+00,LONG,1175,1.0,-0.5379246,0.46938777,-0.086730555
2012-01-09 00:00:00+00,LONG,3255,0.9310344827586207,-0.29331464,0.4878049,-0.041709606
2012-01-09 00:00:00+00,LONG,1967,0.0,-0.123325706,0.0952381,-0.0442743
2012-01-09 00:00:00+00,LONG,2032,1.0,-0.13750134,0.4489796,-0.059021536
2012-01-10 00:00:00+00,LONG,4123,0.3112429260047501,-0.3998453,0.5531915,-0.06408833
2012-01-10 00:00:00+00,LONG,4171,0.027260123424802364,-0.107141435,0.60465115,-0.05223841
2012-01-10 00:00:00+00,LONG,1175,0.972972972972973,-0.31892818,0.46938777,-0.07771277
2012-01-10 00:00:00+00,LONG,1610,0.0,-0.1069852,0.35135135,-0.04696685
2012-01-10 00:00:00+00,LONG,2032,0.6198395748560117,-0.10095535,0.4489796,-0.054368306
2012-01-11 00:00:00+00,LONG,4123,0.4654789567104812,-0.4469165,0.5531915,-0.08118305
2012-01-11 00:00:00+00,LONG,1610,0.0,-0.098674774,0.35135135,-0.043259345
2012-01-11 00:00:00+00,LONG,2032,0.9459459459459459,-0.12374889,0.42857143,-0.050889246
2012-01-12 00:00:00+00,LONG,4123,0.4386765509700679,-0.3591919,0.5531915,-0.09989355
2012-01-12 00:00:00+00,LONG,221,0.0,-0.29902962,0.72727275,-0.034087695
2012-01-12 00:00:00+00,LONG,843,0.9761904761904762,-0.26905474,0.27380952,-0.052053552
2012-01-12 00:00:00+00,LONG,3822,0.0,-0.06743909,0.30232558,-0.09322577
2012-01-13 00:00:00+00,LONG,4123,0.4176384716301434,-0.40552694,0.59574467,-0.09351318
2012-01-13 00:00:00+00,LONG,52,0.8095238095238095,-0.109419584,0.5576923,-0.05108586
2012-01-13 00:00:00+00,LONG,4171,0.03069589967161749,-0.110567555,0.627907,-0.04640904
2012-01-13 00:00:00+00,LONG,221,0.20769585619497072,-0.45891646,0.72727275,-0.03776693
2012-01-13 00:00:00+00,LONG,2716,1.0,-0.47759295,0.13461539,-0.06525521
2012-01-13 00:00:00+00,LONG,730,1.0,-0.27201748,0.24489796,-0.046068102
2012-01-13 00:00:00+00,LONG,843,0.9523809523809523,-0.32493702,0.27710843,-0.056355596
2012-01-17 00:00:00+00,LONG,4123,0.3519124014781237,-0.43908876,0.4893617,-0.08654335
2012-01-17 00:00:00+00,LONG,221,0.19579362167460532,-0.37678817,0.72727275,-0.032169927
2012-01-17 00:00:00+00,LONG,2716,0.9830508474576272,-0.5005633,0.11764706,-0.068398796
2012-01-17 00:00:00+00,LONG,730,0.9714285714285714,-0.28753662,0.24489796,-0.045520082
2012-01-17 00:00:00+00,LONG,843,0.9285714285714286,-0.39694312,0.25925925,-0.0600591
2012-01-17 00:00:00+00,LONG,900,0.47654630219440935,-0.19325215,0.5365854,-0.033299655
2012-01-17 00:00:00+00,LONG,3822,0.2785893154856914,-0.07706691,0.25581396,-0.114702664
2012-01-18 00:00:00+00,LONG,2716,0.9661016949152542,-0.37181765,0.125,-0.064787984
2012-01-18 00:00:00+00,LONG,843,0.9047619047619048,-0.33304325,0.25974026,-0.060349848
2012-01-18 00:00:00+00,LONG,900,0.4528320300214712,-0.32287708,0.5121951,-0.03486853
2012-01-19 00:00:00+00,LONG,4150,0.3018127091142094,-0.26249158,0.6181818,-0.038276333
2012-01-19 00:00:00+00,LONG,843,0.8809523809523809,-0.07966211,0.22077923,-0.05594392
2012-01-19 00:00:00+00,LONG,900,0.5608305458540427,-0.32590288,0.475,-0.034145385
2012-01-19 00:00:00+00,LONG,1807,0.0,-0.30518833,0.3,-0.07025199
2012-01-20 00:00:00+00,LONG,4150,0.2481479015299753,-0.26884514,0.6363636,-0.04832125
2012-01-20 00:00:00+00,LONG,1807,0.0,-0.17611071,0.35,-0.071572594
2012-01-23 00:00:00+00,LONG,4150,0.2205998470307045,-0.27834737,0.5272727,-0.061283786
2012-01-23 00:00:00+00,LONG,2350,1.0,-0.07321761,0.23809524,-0.047209162
2012-01-23 00:00:00+00,LONG,1807,0.0,-0.1974851,0.33333334,-0.07120651
2012-01-24 00:00:00+00,LONG,4150,0.05967837557890167,-0.31714198,0.5283019,-0.07414746
2012-01-24 00:00:00+00,LONG,1807,0.0,-0.26905936,0.36842105,-0.07206324
2012-01-25 00:00:00+00,LONG,4150,0.0,-0.3980693,0.5294118,-0.07122128
2012-01-26 00:00:00+00,LONG,4150,0.16408947834263296,-0.4436645,0.53846157,-0.06690928
2012-01-27 00:00:00+00,LONG,1678,0.13201951885748106,-0.46907565,0.44117647,-0.037720494
2012-01-30 00:00:00+00,LONG,869,0.7717497615678597,-0.35064203,0.5,-0.040794525
2012-01-30 00:00:00+00,LONG,1678,0.12934035173982422,-0.4578515,0.44117647,-0.04772327
2012-01-31 00:00:00+00,LONG,869,0.7393422232539187,-0.29287627,0.4814815,-0.039741013
2012-01-31 00:00:00+00,LONG,1678,0.12592842230813928,-0.47193104,0.45454547,-0.058843903
2012-02-01 00:00:00+00,LONG,869,0.6050805354191858,-0.109065376,0.4642857,-0.039906323
2012-02-01 00:00:00+00,LONG,1678,0.34239898729711093,-0.5253676,0.42424244,-0.05927917
2012-02-02 00:00:00+00,LONG,1650,0.0,-0.5432229,0.74,-0.0347376
2012-02-02 00:00:00+00,LONG,1678,0.0,-0.5570457,0.44117647,-0.05906328
2012-02-06 00:00:00+00,LONG,1650,0.0,-0.15209097,0.7692308,-0.035684858
2012-02-08 00:00:00+00,LONG,1300,0.0,-0.1292144,0.6666667,-0.06365982
2012-02-13 00:00:00+00,LONG,558,0.5642956239307552,-0.3011389,0.71428573,-0.040917754
2012-02-13 00:00:00+00,LONG,1300,0.0,-0.12422572,0.53333336,-0.05757922
2012-02-14 00:00:00+00,LONG,558,0.6372044062861483,-0.3934427,0.6938776,-0.04203463
2012-02-14 00:00:00+00,LONG,1300,0.0,-0.1906077,0.53333336,-0.054629922
2012-02-15 00:00:00+00,LONG,2226,0.17140263597187144,-0.1330579,0.76363635,-0.033976465
2012-02-16 00:00:00+00,LONG,88,0.0,-0.10658005,0.22857143,-0.05843521
2012-02-16 00:00:00+00,LONG,2226,0.16860039757453227,-0.1875033,0.75,-0.04199017
2012-02-16 00:00:00+00,LONG,558,0.48624539081791823,-0.30726123,0.6938776,-0.042861205
2012-02-17 00:00:00+00,LONG,88,0.0,-0.11963337,0.22222222,-0.056711003
2012-02-17 00:00:00+00,LONG,2226,0.1719173168482891,-0.4185954,0.75438595,-0.041503683
2012-02-21 00:00:00+00,LONG,2226,0.18824368166214955,-0.5286321,0.75,-0.041106965
2012-02-22 00:00:00+00,LONG,3447,0.3810216658167577,-0.53395283,0.3,-0.032130077
2012-02-23 00:00:00+00,LONG,3447,0.2515204203393475,-0.3779387,0.28947368,-0.03937849
2012-02-23 00:00:00+00,LONG,3825,0.22482316016690573,-0.12282608,0.57894737,-0.037154075
2012-02-23 00:00:00+00,LONG,1927,0.0,-0.26517642,0.5,-0.07938072
2012-02-24 00:00:00+00,LONG,3447,0.29095405603430763,-0.31125513,0.36585367,-0.046233855
2012-02-24 00:00:00+00,LONG,3825,0.0,-0.08565246,0.6097561,-0.036382917
2012-02-24 00:00:00+00,LONG,1927,0.0,-0.13574305,0.45614034,-0.07861838
2012-02-27 00:00:00+00,LONG,714,0.5506935410341073,-0.40982616,0.34146342,-0.048164632
2012-02-27 00:00:00+00,LONG,3447,0.27932104418508946,-0.28698593,0.35,-0.053284097
2012-02-27 00:00:00+00,LONG,1927,0.0,-0.19676554,0.4385965,-0.07828925
2012-02-28 00:00:00+00,LONG,714,0.49410245536988784,-0.23682429,0.2857143,-0.0474058
2012-02-28 00:00:00+00,LONG,995,0.6229155055528132,-0.22362676,0.30952382,-0.05549419
2012-02-28 00:00:00+00,LONG,3447,0.25437670417174674,-0.35275808,0.36585367,-0.058809355
2012-02-28 00:00:00+00,LONG,1633,0.3378099161643808,-0.35468176,0.09756097,-0.034360606
2012-02-28 00:00:00+00,LONG,1927,0.0,-0.18157396,0.42857143,-0.07841428
2012-02-29 00:00:00+00,LONG,995,0.54810026504598,-0.14959519,0.2857143,-0.056602284
2012-02-29 00:00:00+00,LONG,3447,0.18616716683857626,-0.2716716,0.36585367,-0.052557755
2012-02-29 00:00:00+00,LONG,1633,0.27202712600922824,-0.4517767,0.09756097,-0.038174234
2012-03-01 00:00:00+00,LONG,3447,0.1729190583912179,-0.15051575,0.35,-0.047880117
2012-03-01 00:00:00+00,LONG,1633,0.2947111517596597,-0.4442406,0.1,-0.037958972
2012-03-01 00:00:00+00,LONG,1927,0.0,-0.06395482,0.44642857,-0.07357897
2012-03-02 00:00:00+00,LONG,1633,0.32716427335940323,-0.5143032,0.12195122,-0.037407335
2012-03-05 00:00:00+00,LONG,714,0.25581271008780015,-0.31920516,0.3488372,-0.043737028
2012-03-05 00:00:00+00,LONG,995,0.38289076499943525,-0.32496664,0.3255814,-0.052464258
2012-03-06 00:00:00+00,LONG,4164,0.253768217083201,-0.45260307,0.39759037,-0.04812017
2012-03-06 00:00:00+00,LONG,714,0.3505529257999499,-0.48056257,0.3488372,-0.044430986
2012-03-06 00:00:00+00,LONG,974,0.5366554421614375,-0.38511866,0.36585367,-0.045348115
2012-03-06 00:00:00+00,LONG,995,0.48143976043064124,-0.40885833,0.3255814,-0.05291821
2012-03-07 00:00:00+00,LONG,4164,0.0,-0.5783142,0.41666666,-0.051309206
2012-03-07 00:00:00+00,LONG,2221,0.0,-0.42060044,0.2244898,-0.03436062
2012-03-07 00:00:00+00,LONG,874,0.0,-0.5840898,0.27659574,-0.041994255
2012-03-07 00:00:00+00,LONG,2965,1.0,-0.2212752,0.46341464,-0.03229709
2012-03-07 00:00:00+00,LONG,974,0.5019002887260587,-0.43263036,0.34146342,-0.052615214
2012-03-07 00:00:00+00,LONG,1633,0.2349190268170863,-0.10658046,0.14634146,-0.035374433
2012-03-08 00:00:00+00,LONG,4164,0.0,-0.36755198,0.44578314,-0.054065842
2012-03-08 00:00:00+00,LONG,2221,0.0,-0.12409057,0.2244898,-0.033573423
2012-03-08 00:00:00+00,LONG,874,0.0,-0.5527293,0.2173913,-0.05112395
2012-03-08 00:00:00+00,LONG,2965,0.96,-0.07058385,0.51282054,-0.031929716
2012-03-08 00:00:00+00,LONG,974,0.0,-0.27367154,0.41463414,-0.057617486
2012-03-08 00:00:00+00,LONG,1633,0.22979405798195024,-0.08543695,0.15384616,-0.03299638
2012-03-08 00:00:00+00,LONG,1650,0.0,-0.0849249,0.7307692,-0.032605715
2012-03-09 00:00:00+00,LONG,4164,0.0,-0.12746635,0.44047618,-0.054114137
2012-03-09 00:00:00+00,LONG,974,0.3910885670056604,-0.26133004,0.41463414,-0.060834985
2012-03-09 00:00:00+00,LONG,1650,0.0,-0.25302592,0.7307692,-0.03319806
2012-03-12 00:00:00+00,LONG,4164,0.0,-0.09883535,0.47619048,-0.051586285
2012-03-12 00:00:00+00,LONG,4172,0.0,-0.28275606,0.1,-0.0696068
2012-03-12 00:00:00+00,LONG,974,0.0,-0.4102476,0.3902439,-0.062843665
2012-03-13 00:00:00+00,LONG,974,0.3543290639488957,-0.24553785,0.41463414,-0.06425374
2012-03-14 00:00:00+00,LONG,5,1.0,-0.1970316,0.17021276,-0.055788316
2012-03-14 00:00:00+00,LONG,974,0.36808777976177753,-0.2738914,0.2682927,-0.06665472
2012-03-14 00:00:00+00,LONG,1043,0.2147215306246946,-0.40530115,0.36585367,-0.039800182
2012-03-14 00:00:00+00,LONG,3142,0.5993860582912266,-0.37396064,0.2195122,-0.033980433
2012-03-15 00:00:00+00,LONG,88,0.0,-0.6071599,0.1891892,-0.034200996
2012-03-15 00:00:00+00,LONG,874,0.0,-0.48904803,0.2826087,-0.08116969
2012-03-15 00:00:00+00,LONG,3142,0.4164099302689473,-0.14014202,0.225,-0.03513415
2012-03-16 00:00:00+00,LONG,5,0.9555555555555556,-0.19149463,0.17021276,-0.0529745
2012-03-16 00:00:00+00,LONG,88,0.22941370265107086,-0.47233325,0.1891892,-0.037498966
2012-03-16 00:00:00+00,LONG,1043,0.9565217391304348,-0.3189726,0.2682927,-0.04767115
2012-03-19 00:00:00+00,LONG,88,0.5077771418727557,-0.5025856,0.18421052,-0.0426863
2012-03-19 00:00:00+00,LONG,1043,0.14419383520803625,-0.1991245,0.2682927,-0.050329126
2012-03-20 00:00:00+00,LONG,88,0.34614875643576526,-0.3190655,0.1891892,-0.048955973
2012-03-21 00:00:00+00,LONG,88,0.38734822882169595,-0.39664719,0.18421052,-0.05766954
2012-03-22 00:00:00+00,LONG,88,0.37497171311016086,-0.5919869,0.19444445,-0.06330317
2012-03-22 00:00:00+00,LONG,3142,0.8775510204081632,-0.12926047,0.2195122,-0.034090728
2012-03-23 00:00:00+00,LONG,88,0.34335697790140596,-0.44715622,0.18421052,-0.06686914
2012-03-23 00:00:00+00,LONG,2710,0.7304972721410902,-0.14870897,0.14634146,-0.05481727
2012-03-23 00:00:00+00,LONG,2018,1.0,-0.17696398,0.36842105,-0.046424337
2012-03-26 00:00:00+00,LONG,88,0.0,-0.14114079,0.19444445,-0.06281137
2012-03-27 00:00:00+00,LONG,88,0.31858557762173567,-0.26557866,0.19444445,-0.06103994
2012-03-28 00:00:00+00,LONG,4163,0.4008612076696823,-0.46265024,0.5714286,-0.03960431
2012-03-28 00:00:00+00,LONG,88,0.540983606557377,-0.10624213,0.19444445,-0.062264804
2012-03-28 00:00:00+00,LONG,2018,0.9210526315789473,-0.16891651,0.36842105,-0.04406232
2012-03-29 00:00:00+00,LONG,4163,0.4076420388676566,-0.57230574,0.5595238,-0.04068624
2012-03-29 00:00:00+00,LONG,88,0.5245901639344261,-0.09097247,0.1891892,-0.061390605
