time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_21_10_df042,skew_weighted_10_df037,ma_cloud_diff_8_50_df007,volume_spike_10_df057,ev_ebitda_sector_relative_df085
2019-01-04 00:00:00+00,LONG,69,0.11054044015843977,1.0,-0.10813212,-0.09789684,-0.002463833,0.9617
2019-01-04 00:00:00+00,LONG,135,0.9583333333333334,1.0,-0.24533114,-0.0973093,0.22500904,0.6119
2019-01-04 00:00:00+00,LONG,224,0.6818181818181819,1.0,0.02721098,-0.09972329,0.22591309,1.0325
2019-01-04 00:00:00+00,LONG,2327,0.36402454252565025,1.0,-0.057686727,-0.084624186,0.09458465,0.1053
2019-01-04 00:00:00+00,LONG,335,0.15365542415993863,1.0,0.06561853,-0.12364493,0.6232797,0.1725
2019-01-04 00:00:00+00,LONG,2504,0.9761904761904762,1.0,-0.199932,-0.114289895,0.55499655,-0.0253
2019-01-04 00:00:00+00,LONG,2661,0.0,1.0,0.009879213,-0.10197966,0.09746223,0.0514
2019-01-04 00:00:00+00,LONG,2731,0.12464309163537433,1.0,0.036220882,-0.101851374,0.018469129,0.2422
2019-01-04 00:00:00+00,LONG,2896,0.0,1.0,0.08807564,-0.09775872,-0.037001938,0.3982
2019-01-04 00:00:00+00,LONG,898,0.0,1.0,-0.17053622,-0.124495015,0.47495398,-0.0686
2019-01-04 00:00:00+00,LONG,3271,0.9090909090909091,1.0,-0.020679079,-0.08688004,0.03115558,0.3615
2019-01-04 00:00:00+00,LONG,1280,0.2415159387275953,1.0,0.05660669,-0.116428286,-0.042597458,0.3621
2019-01-04 00:00:00+00,LONG,1867,0.0,1.0,-0.11721035,-0.09998909,0.02618806,-0.0683
2019-01-07 00:00:00+00,LONG,2064,0.8181818181818181,1.0,0.06735582,-0.08747459,0.20925249,0.1554
2019-01-07 00:00:00+00,LONG,135,0.673061254887412,1.0,-0.05318156,-0.091010906,0.07726531,0.6126
2019-01-07 00:00:00+00,LONG,2221,0.935483870967742,1.0,0.001357396,-0.120413,0.16432549,0.7151
2019-01-07 00:00:00+00,LONG,335,0.20607661246575704,1.0,0.1327614,-0.11378133,0.6516603,0.1667
2019-01-07 00:00:00+00,LONG,2504,0.3890090397395682,1.0,0.103070065,-0.10234088,0.48822063,-0.0267
2019-01-07 00:00:00+00,LONG,2731,0.15836849935591457,1.0,0.13517874,-0.09289967,-0.0048882365,0.2395
2019-01-07 00:00:00+00,LONG,835,0.23250484592182682,1.0,0.13312422,-0.08268734,-0.07312995,0.0
2019-01-07 00:00:00+00,LONG,1087,0.8709677419354839,1.0,0.06043092,-0.08345252,0.062125683,-0.0502
2019-01-07 00:00:00+00,LONG,3548,0.34087038069417236,1.0,0.16654924,-0.12441094,0.094680205,0.1643
2019-01-07 00:00:00+00,LONG,2006,0.3089560843120921,1.0,0.13666004,-0.092765965,0.56345814,-0.0349
2019-01-09 00:00:00+00,LONG,907,0.6624667881212222,1.0,0.16136192,-0.11269226,0.038643252,0.8794
2019-01-09 00:00:00+00,LONG,1867,0.0,1.0,0.07979137,-0.09708913,0.50598407,-0.0664
2019-01-10 00:00:00+00,LONG,2211,0.4512360782800453,1.0,-0.11483315,-0.091680445,0.3158486,-0.0354
2019-01-10 00:00:00+00,LONG,858,0.0,1.0,0.1662653,-0.10607841,0.4514132,-0.0524
2019-01-10 00:00:00+00,LONG,1867,0.0,1.0,-0.19844139,-0.09750218,0.022919383,-0.0641
2019-01-11 00:00:00+00,LONG,1867,0.0,1.0,-0.008811091,-0.09671898,0.21812655,-0.0651
2019-01-14 00:00:00+00,LONG,1867,0.0,1.0,0.008640206,-0.09406981,-0.008070021,-0.0676
2019-01-15 00:00:00+00,LONG,1867,0.0,1.0,0.060176782,-0.08442885,0.037715062,-0.0692
2019-01-22 00:00:00+00,LONG,142,0.0,1.0,-0.111525625,-0.1254715,0.01589322,0.5162
2019-01-23 00:00:00+00,LONG,1043,0.44857448067092004,1.0,-0.028957335,-0.096557766,-0.015981799,0.0983
2019-01-24 00:00:00+00,LONG,1043,0.5091721578638341,1.0,-0.23635541,-0.09586707,0.118820354,0.0978
2019-01-25 00:00:00+00,LONG,1043,0.504564129689742,1.0,-0.26408872,-0.09292612,-0.0033728331,0.0975
2019-01-25 00:00:00+00,LONG,1673,0.0,1.0,-0.06874962,-0.08191927,0.07908514,0.428
2019-01-28 00:00:00+00,LONG,1043,0.3064711562826205,1.0,-0.13075972,-0.08948602,0.24844958,0.0976
2019-02-15 00:00:00+00,LONG,3947,0.0,1.0,-0.05878329,-0.10568017,0.040399183,-0.0116
2019-03-18 00:00:00+00,LONG,221,0.9736842105263158,1.0,-0.1881066,-0.08102302,0.5255164,0.7471
2019-03-20 00:00:00+00,LONG,262,0.0,1.0,0.118424065,-0.11329183,0.3286483,0.3713
2019-03-26 00:00:00+00,LONG,1848,1.0,1.0,-0.044387892,-0.10048818,0.21140817,-0.0462
2019-04-30 00:00:00+00,LONG,2504,0.034572260764434384,1.0,-0.054633223,-0.08433097,0.6331955,-0.0022
2019-04-30 00:00:00+00,LONG,858,0.0,1.0,-0.09541702,-0.10519438,0.2884515,-0.0033
2019-05-17 00:00:00+00,LONG,356,1.0,1.0,0.029721674,-0.08722408,0.079631485,0.0042
2019-05-20 00:00:00+00,LONG,1684,0.0,1.0,-0.42159817,-0.08029067,0.11921806,0.4585
2019-05-23 00:00:00+00,LONG,631,0.46789855273470177,1.0,-0.49801356,-0.090314336,0.3380786,0.2247
2019-05-24 00:00:00+00,LONG,631,0.0,1.0,-0.44684592,-0.092226595,0.3791417,0.2251
2019-05-28 00:00:00+00,LONG,631,0.0,1.0,-0.021680845,-0.09332973,0.45745128,0.2255
2019-05-29 00:00:00+00,LONG,4219,0.9333333333333333,1.0,-0.6080198,-0.089237474,0.3422892,0.3106
2019-05-29 00:00:00+00,LONG,368,0.3648115763986761,1.0,-0.26591873,-0.09322832,0.5489767,-1.0E-4
2019-05-29 00:00:00+00,LONG,631,0.3651882887052494,1.0,-0.07278415,-0.094019145,0.32441565,0.2312
2019-05-29 00:00:00+00,LONG,1069,0.6863243202069782,1.0,-0.18491587,-0.12123144,0.29569107,0.1046
2019-05-30 00:00:00+00,LONG,4219,0.3189031535947698,1.0,-0.4637899,-0.09358268,-0.02167995,0.3135
2019-05-30 00:00:00+00,LONG,2393,0.6579244807727598,1.0,-0.30500832,-0.10254879,-0.055385165,0.12
2019-05-30 00:00:00+00,LONG,631,0.3143309191087938,1.0,-0.025414854,-0.09175214,-0.053935535,0.233
2019-05-30 00:00:00+00,LONG,1069,0.6424805507651409,1.0,-0.09434439,-0.11357927,0.33473504,0.1019
2019-05-31 00:00:00+00,LONG,4219,0.21969758513591997,1.0,-0.37130776,-0.09420996,0.2846371,0.3284
2019-05-31 00:00:00+00,LONG,2393,0.9375,1.0,-0.3355527,-0.10101959,0.3032712,0.1236
2019-05-31 00:00:00+00,LONG,631,0.32652300135435697,1.0,-0.1668094,-0.092395626,0.5639475,0.2356
2019-05-31 00:00:00+00,LONG,684,0.0,1.0,-0.48488995,-0.08345824,0.09152456,0.0999
2019-05-31 00:00:00+00,LONG,3049,0.29950262600202776,1.0,-0.33540067,-0.09226991,0.20806825,0.1219
2019-06-03 00:00:00+00,LONG,11,1.0,1.0,-0.6368316,-0.08511492,0.22862548,0.1199
2019-06-03 00:00:00+00,LONG,2066,0.9777777777777777,1.0,-0.5444899,-0.09969406,0.13088106,0.0702
2019-06-03 00:00:00+00,LONG,4169,0.5771974191566841,1.0,-0.563732,-0.10837179,-0.04148192,0.0971
2019-06-03 00:00:00+00,LONG,4219,0.39104351006120885,1.0,-0.09410528,-0.094699524,-0.033211466,0.3336
2019-06-03 00:00:00+00,LONG,2226,0.2825148522957322,1.0,-0.31140596,-0.0916777,0.5903608,0.3428
2019-06-03 00:00:00+00,LONG,2393,0.9166666666666666,1.0,-0.2601246,-0.10255454,0.16668525,0.1188
2019-06-03 00:00:00+00,LONG,3049,0.2827476440307935,1.0,-0.11211817,-0.09242681,0.50280803,0.1213
2019-06-03 00:00:00+00,LONG,1171,0.96,1.0,-0.3845074,-0.12008612,0.29514775,-0.0732
2019-06-03 00:00:00+00,LONG,1454,0.2688947404199577,1.0,-0.69609445,-0.11503081,0.16009007,0.0837
2019-06-04 00:00:00+00,LONG,4219,0.3935600877186348,1.0,0.01352638,-0.091494255,-0.05702829,0.3316
2019-06-04 00:00:00+00,LONG,2670,0.967741935483871,1.0,-0.17159422,-0.11598054,-0.020326566,-1.0E-4
2019-06-04 00:00:00+00,LONG,3049,0.24345396622842252,1.0,0.1207238,-0.08965126,0.43513876,0.1222
2019-06-04 00:00:00+00,LONG,3244,0.0,1.0,0.0039375317,-0.122512944,0.104098275,0.301
2019-06-04 00:00:00+00,LONG,3610,0.49119507823694797,1.0,-0.03646774,-0.0805335,0.26105958,0.0724
2019-06-05 00:00:00+00,LONG,11,0.9534883720930233,1.0,-0.15098049,-0.083622776,0.049660143,0.1299
2019-06-05 00:00:00+00,LONG,2066,0.7207304077587594,1.0,-0.33875832,-0.1034047,0.23325385,0.0736
2019-06-05 00:00:00+00,LONG,2071,0.5071758842199133,1.0,-0.48375365,-0.09654768,0.09356963,0.4128
2019-06-05 00:00:00+00,LONG,4219,0.4227690533110581,1.0,0.021932682,-0.085152596,0.038183734,0.3332
2019-06-05 00:00:00+00,LONG,248,0.0,1.0,-0.039328817,-0.08252001,-0.045927454,0.1277
2019-06-05 00:00:00+00,LONG,2330,0.0,1.0,-0.3410456,-0.11883721,0.13224107,0.2337
2019-06-05 00:00:00+00,LONG,675,0.0,1.0,-0.1830505,-0.12697625,0.10885616,0.052
2019-06-05 00:00:00+00,LONG,1454,0.0,1.0,-0.29093796,-0.11634857,0.05111269,0.0879
2019-06-05 00:00:00+00,LONG,3594,0.0,1.0,0.0021431528,-0.11234541,0.149616,0.2114
2019-06-06 00:00:00+00,LONG,2066,0.6880200937239749,1.0,-0.1350926,-0.10211564,0.14656869,0.0735
2019-06-06 00:00:00+00,LONG,4169,0.6875158430552682,1.0,-0.0075090514,-0.0995821,0.48502964,0.0961
2019-06-06 00:00:00+00,LONG,368,0.26207938540236875,1.0,-0.1765705,-0.08992947,0.10545152,-2.0E-4
2019-06-06 00:00:00+00,LONG,675,0.0,1.0,-0.10679665,-0.12522939,0.12292492,0.0518
2019-06-06 00:00:00+00,LONG,2986,0.0,1.0,-0.057981588,-0.09230521,0.3644528,0.1001
2019-06-06 00:00:00+00,LONG,1454,0.0,1.0,-0.027534869,-0.11143313,-0.06882742,0.0884
2019-06-06 00:00:00+00,LONG,3594,0.0,1.0,0.09904361,-0.10670941,0.61567044,0.2115
2019-06-06 00:00:00+00,LONG,3703,0.0,1.0,-0.19565979,-0.113599,0.08783207,0.0757
2019-06-06 00:00:00+00,LONG,1828,0.0,1.0,-0.35848454,-0.086534075,0.18418941,0.0777
2019-06-07 00:00:00+00,LONG,675,0.0,1.0,-0.0053094146,-0.1230107,0.13824148,0.0509
2019-06-07 00:00:00+00,LONG,1454,0.2879844201950636,1.0,0.037464015,-0.10741712,0.2914551,0.0903
2019-06-07 00:00:00+00,LONG,3703,0.0,1.0,0.0803213,-0.1095163,0.40281856,0.0749
2019-06-07 00:00:00+00,LONG,1770,0.49198223230286275,1.0,-0.22102408,-0.09917519,-0.081670895,0.8733
2019-06-10 00:00:00+00,LONG,2670,0.8387096774193549,1.0,-0.017855952,-0.105216086,0.3622641,-1.0E-4
2019-06-10 00:00:00+00,LONG,1198,0.0,1.0,-0.0923877,-0.10808293,0.3451056,0.1879
2019-06-10 00:00:00+00,LONG,4000,0.0,1.0,-0.015952947,-0.11925111,-0.07361182,0.9977
2019-06-11 00:00:00+00,LONG,1004,0.0,1.0,0.092699096,-0.1083816,0.180577,0.5653
2019-06-11 00:00:00+00,LONG,1534,0.24723801859865482,1.0,-0.06788297,-0.12791182,0.20553768,0.2769
2019-06-11 00:00:00+00,LONG,1770,0.0,1.0,-0.09149653,-0.099573545,0.13093002,0.8877
2019-06-12 00:00:00+00,LONG,3703,0.0,1.0,0.069588915,-0.096841685,0.20990616,0.0744
2019-06-13 00:00:00+00,LONG,2330,0.0,1.0,0.1582484,-0.0963954,0.31915632,0.2321
2019-06-13 00:00:00+00,LONG,1198,0.0,1.0,0.08275255,-0.088825636,0.07910663,0.1863
2019-06-13 00:00:00+00,LONG,1454,0.0,1.0,0.08769151,-0.0844276,0.16456027,0.0878
2019-06-13 00:00:00+00,LONG,3594,0.0,1.0,0.004609989,-0.09054012,0.09048798,0.2042
2019-06-13 00:00:00+00,LONG,3607,0.0,1.0,-0.12292735,-0.116142504,-0.041662853,-3.0E-4
2019-06-14 00:00:00+00,LONG,323,0.85,1.0,0.027171632,-0.12136222,0.3707027,0.026
2019-06-14 00:00:00+00,LONG,3607,0.0,1.0,0.025664385,-0.117088966,0.22623323,-3.0E-4
2019-06-17 00:00:00+00,LONG,2567,1.0,1.0,-0.0153342085,-0.12255319,-0.05310817,0.0321
2019-06-17 00:00:00+00,LONG,1454,0.42739792424616807,1.0,-0.06628953,-0.09010608,0.5416177,0.0861
2019-06-18 00:00:00+00,LONG,2567,0.967741935483871,1.0,-0.0054860287,-0.115702555,0.34500065,0.0331
2019-06-18 00:00:00+00,LONG,2760,0.0,1.0,-0.32449916,-0.09571326,0.61030173,-4.0E-4
2019-06-18 00:00:00+00,LONG,1454,0.3883517578454464,1.0,-0.23387343,-0.09310115,0.48352855,0.0852
2019-06-18 00:00:00+00,LONG,3607,0.0,1.0,-0.29021633,-0.11356834,0.23721088,-3.0E-4
2019-06-19 00:00:00+00,LONG,3078,0.7291666666666667,1.0,0.03725228,-0.082674,0.5957279,0.0282
2019-06-19 00:00:00+00,LONG,3607,0.0,1.0,-0.13622077,-0.113205485,0.5335081,-3.0E-4
2019-06-20 00:00:00+00,LONG,3607,0.0,1.0,-0.11502647,-0.11313023,0.5799389,-3.0E-4
2019-06-21 00:00:00+00,LONG,3607,0.0,1.0,-0.16641936,-0.10843167,0.668544,-3.0E-4
2019-06-24 00:00:00+00,LONG,3607,0.0,1.0,-0.24249709,-0.102727905,-0.033174343,-3.0E-4
2019-06-25 00:00:00+00,LONG,2910,0.41471125655960567,1.0,-0.09054027,-0.08322825,0.10007355,0.7858
2019-06-27 00:00:00+00,LONG,3607,0.0,1.0,0.1343609,-0.08505142,0.24427408,-3.0E-4
2019-08-14 00:00:00+00,LONG,2528,0.37770208160414454,1.0,-0.10150157,-0.10762565,0.24770643,0.0362
2019-08-16 00:00:00+00,LONG,2528,0.3219276172743137,1.0,0.14815322,-0.08407596,-0.059322033,0.0372
2019-08-16 00:00:00+00,LONG,3473,0.506392658844405,1.0,-0.40324423,-0.10956415,0.10919645,-4.0E-4
2019-08-16 00:00:00+00,LONG,1967,0.6247254978457286,1.0,-0.38086286,-0.1254305,0.27613503,-0.0041
2019-08-16 00:00:00+00,LONG,4072,0.4355861798177735,1.0,-0.03936558,-0.115466885,0.32992083,0.4345
2019-08-19 00:00:00+00,LONG,2298,0.808027015639159,1.0,-0.1410466,-0.09970582,0.51759297,-1.0E-4
2019-08-19 00:00:00+00,LONG,2760,0.9622641509433962,1.0,-0.29123738,-0.12734069,-0.004131652,-4.0E-4
2019-08-19 00:00:00+00,LONG,1473,0.0,1.0,0.059068162,-0.10608111,0.066991664,-0.0722
2019-08-20 00:00:00+00,LONG,2330,0.7863077240043718,1.0,0.0638243,-0.10299334,0.68874425,1.1082
2019-08-20 00:00:00+00,LONG,3473,0.25668876352878167,1.0,-0.120398775,-0.10993121,0.09608017,-4.0E-4
2019-08-21 00:00:00+00,LONG,2105,0.6924354197648407,1.0,0.016965762,-0.12389382,0.21739689,-1.0E-4
2019-08-21 00:00:00+00,LONG,3473,0.2269229366010718,1.0,-0.035816096,-0.10949037,0.11869329,-4.0E-4
2019-08-22 00:00:00+00,LONG,2105,0.8235294117647058,1.0,-0.08636235,-0.11899852,-0.034504015,-1.0E-4
2019-08-22 00:00:00+00,LONG,2298,0.0,1.0,-0.06624788,-0.09612709,0.43348074,-1.0E-4
2019-08-22 00:00:00+00,LONG,2469,0.4100799510830805,1.0,0.03693807,-0.08933389,0.42487565,1.0361
2019-08-22 00:00:00+00,LONG,974,0.0,1.0,-0.090087816,-0.09681471,0.5349424,0.0872
2019-08-22 00:00:00+00,LONG,3607,0.84375,1.0,-0.27582896,-0.084724136,0.09116202,-4.0E-4
2019-08-23 00:00:00+00,LONG,2105,0.7941176470588236,1.0,-0.1431106,-0.117719576,0.42901942,-1.0E-4
2019-08-23 00:00:00+00,LONG,2188,1.0,1.0,-0.5421955,-0.084037475,0.69332826,-6.0E-4
2019-08-23 00:00:00+00,LONG,194,0.0,1.0,-0.46506456,-0.111633584,0.0883127,-1.0E-4
2019-08-23 00:00:00+00,LONG,200,0.8235294117647058,1.0,-0.23043953,-0.11326725,0.15554143,-5.0E-4
2019-08-23 00:00:00+00,LONG,2298,0.7379196378785752,1.0,-0.11421081,-0.09593346,0.2498982,-1.0E-4
2019-08-23 00:00:00+00,LONG,2330,0.8378378378378378,1.0,-0.063375406,-0.09392771,0.5559923,1.0764
2019-08-23 00:00:00+00,LONG,2340,1.0,1.0,-0.3645718,-0.11486319,0.44503248,0.5577
2019-08-23 00:00:00+00,LONG,2469,0.5266530728917254,1.0,-0.09947504,-0.09004938,0.2720335,1.028
2019-08-23 00:00:00+00,LONG,498,0.6084888237948682,1.0,-0.51272994,-0.11500209,0.51107186,0.4486
2019-08-23 00:00:00+00,LONG,845,0.6875544781624083,1.0,-0.29262653,-0.10193981,0.09825504,0.0634
2019-08-23 00:00:00+00,LONG,974,0.45988195581245767,1.0,-0.25415304,-0.09655177,0.3463831,0.0872
2019-08-23 00:00:00+00,LONG,1260,0.8181818181818181,1.0,-0.24974485,-0.08748419,0.27829716,0.0813
2019-08-23 00:00:00+00,LONG,3473,0.22039904184456374,1.0,-0.1798733,-0.10318781,0.39655557,-4.0E-4
2019-08-23 00:00:00+00,LONG,3607,0.8125,1.0,-0.33985388,-0.08646971,0.012370409,-4.0E-4
2019-08-23 00:00:00+00,LONG,1803,0.7692307692307692,1.0,-0.5109945,-0.07975369,0.6710177,0.5852
2019-08-23 00:00:00+00,LONG,3918,0.9642857142857143,1.0,-0.33174083,-0.12314984,0.19208005,0.0387
2019-08-23 00:00:00+00,LONG,4020,0.75,1.0,-0.016843298,-0.08203559,0.33125442,-0.0022
2019-08-26 00:00:00+00,LONG,2105,0.7647058823529411,1.0,0.06815235,-0.11143959,0.5261126,-1.0E-4
2019-08-26 00:00:00+00,LONG,2188,0.8422957009302515,1.0,-0.31332523,-0.08254884,0.326679,-6.0E-4
2019-08-26 00:00:00+00,LONG,2298,0.6771708009921866,1.0,0.029179374,-0.09061181,0.5008926,-1.0E-4
2019-08-26 00:00:00+00,LONG,2340,0.967741935483871,1.0,-0.2135935,-0.116024196,-0.035960387,0.5587
2019-08-26 00:00:00+00,LONG,2469,0.4533956318803145,1.0,0.004121646,-0.085200086,0.2715178,1.0317
2019-08-26 00:00:00+00,LONG,498,0.5174154051502639,1.0,-0.35151508,-0.11696035,0.4395607,0.4514
2019-08-26 00:00:00+00,LONG,540,0.7451676817441109,1.0,-0.15671436,-0.084400795,0.21931545,-3.0E-4
2019-08-26 00:00:00+00,LONG,845,0.6019003455883276,1.0,-0.18516117,-0.10068918,0.09986299,0.064
2019-08-26 00:00:00+00,LONG,3013,0.4298770825584757,1.0,-3.261067E-4,-0.11695435,0.40194994,0.2117
2019-08-26 00:00:00+00,LONG,1260,0.7878787878787878,1.0,-0.10731378,-0.085619874,0.33283907,0.0819
2019-08-26 00:00:00+00,LONG,1851,0.5605517338058151,1.0,-0.2450134,-0.089071155,-0.0128264595,0.1043
2019-08-26 00:00:00+00,LONG,3918,0.9285714285714286,1.0,-0.1533081,-0.11986181,0.08678893,0.039
2019-08-27 00:00:00+00,LONG,2188,0.79354105943149,1.0,-0.42512235,-0.082961604,0.7022385,-6.0E-4
2019-08-27 00:00:00+00,LONG,540,0.9615384615384616,1.0,-0.22546226,-0.08287125,0.21060906,-3.0E-4
2019-08-27 00:00:00+00,LONG,2930,1.0,1.0,-0.121336706,-0.10408903,0.19343106,0.2364
2019-08-27 00:00:00+00,LONG,3607,0.75,1.0,-0.2646099,-0.08112813,-1.9695333E-4,-4.0E-4
2019-08-27 00:00:00+00,LONG,1851,0.483904912941259,1.0,-0.36696517,-0.08512343,0.3502814,0.1056
2019-08-28 00:00:00+00,LONG,142,0.8011802014173128,1.0,-0.28743955,-0.09830505,0.09851891,0.8231
2019-08-28 00:00:00+00,LONG,2340,0.9032258064516129,1.0,-0.042986795,-0.1172064,0.13874081,0.5659
2019-08-28 00:00:00+00,LONG,498,0.0,1.0,-0.2819215,-0.1189505,0.18904407,0.4528
2019-08-28 00:00:00+00,LONG,3607,0.71875,1.0,0.03868818,-0.0801873,0.009962371,-4.0E-4
2019-08-29 00:00:00+00,LONG,2731,0.42265117265992724,1.0,0.13561513,-0.09050883,0.2689476,0.6606
2019-08-29 00:00:00+00,LONG,2877,0.7428781467239484,1.0,0.15415852,-0.1260625,-0.05250671,0.067
2019-08-29 00:00:00+00,LONG,3595,0.9583333333333334,1.0,0.09105173,-0.085384466,0.028605111,0.5164
2019-08-29 00:00:00+00,LONG,1908,0.3317160188507129,1.0,-0.2684163,-0.096674904,0.17722772,0.5855
2019-08-30 00:00:00+00,LONG,2105,0.48883594825118115,1.0,0.14450176,-0.09696273,0.016936818,-1.0E-4
2019-08-30 00:00:00+00,LONG,836,0.6393569757262224,1.0,0.047210507,-0.10097809,0.09299661,-4.0E-4
2019-08-30 00:00:00+00,LONG,3466,0.0,1.0,-0.037695587,-0.12783325,-0.08233287,0.0593
2019-08-30 00:00:00+00,LONG,1908,0.26997239999243017,1.0,-0.39570904,-0.096960045,0.28552005,0.5831
2019-09-03 00:00:00+00,LONG,2105,0.4714044891209066,1.0,0.036058947,-0.095148675,0.37675437,-1.0E-4
2019-09-03 00:00:00+00,LONG,2188,0.6046453236856104,1.0,-0.27729496,-0.08370264,-0.07274418,-5.0E-4
2019-09-03 00:00:00+00,LONG,142,0.6860607609484674,1.0,-0.30266762,-0.114805065,-0.010830252,0.8268
2019-09-03 00:00:00+00,LONG,194,0.0,1.0,-0.22062245,-0.100739576,-0.03409575,-1.0E-4
2019-09-03 00:00:00+00,LONG,200,0.6363636363636364,1.0,-0.04244351,-0.089038886,-0.03841742,-5.0E-4
2019-09-03 00:00:00+00,LONG,2343,0.4053019238417892,1.0,-0.08434046,-0.090579435,0.062212434,-0.0637
2019-09-03 00:00:00+00,LONG,643,0.41367095974167023,1.0,0.046460714,-0.08123249,0.41028297,0.9604
2019-09-03 00:00:00+00,LONG,684,0.8695652173913043,1.0,-0.012502578,-0.08910255,0.43729115,0.0867
2019-09-03 00:00:00+00,LONG,759,0.88,1.0,-0.4020746,-0.079742916,0.0369417,1.0E-4
2019-09-03 00:00:00+00,LONG,2877,0.6980635273196993,1.0,-0.20003897,-0.12013744,0.3424045,0.0658
2019-09-03 00:00:00+00,LONG,836,0.8461538461538461,1.0,-0.21098498,-0.10124662,0.5683718,-4.0E-4
2019-09-03 00:00:00+00,LONG,2930,0.9130434782608696,1.0,-0.037398636,-0.0930803,0.56911176,0.2355
2019-09-03 00:00:00+00,LONG,1140,0.7777777777777778,1.0,-0.44161847,-0.11503323,-0.07057978,1.0534
2019-09-03 00:00:00+00,LONG,3595,0.875,1.0,-0.38770166,-0.0912107,0.35295126,0.5129
2019-09-03 00:00:00+00,LONG,3855,0.12583658321432545,1.0,-0.20549867,-0.09910466,0.22819194,0.0108
2019-09-03 00:00:00+00,LONG,3918,0.8928571428571429,1.0,-0.022801021,-0.10637371,0.11057678,0.0391
2019-09-03 00:00:00+00,LONG,2004,0.875,1.0,-0.1571299,-0.08417976,0.44777521,0.9109
2019-09-04 00:00:00+00,LONG,2731,0.34145256123415213,1.0,0.04892562,-0.08617226,0.3383422,0.6585
2019-09-04 00:00:00+00,LONG,684,0.0,1.0,0.15903273,-0.08572375,0.5410567,0.0871
2019-09-04 00:00:00+00,LONG,759,0.84,1.0,-0.26712328,-0.08225471,-0.049397152,2.0E-4
2019-09-04 00:00:00+00,LONG,2877,0.84,1.0,0.027407253,-0.11850328,0.046929583,0.0662
2019-09-04 00:00:00+00,LONG,836,0.5920404954734474,1.0,-0.028557982,-0.100764394,0.1296686,-4.0E-4
2019-09-04 00:00:00+00,LONG,3330,0.4861984397429689,1.0,-0.13563307,-0.11136748,0.52201444,-0.0014
2019-09-04 00:00:00+00,LONG,3595,0.8333333333333334,1.0,-0.18923244,-0.09158363,0.15163706,0.5129
2019-09-04 00:00:00+00,LONG,1908,0.2993439563692225,1.0,-0.27148983,-0.09933742,0.09408477,0.5753
2019-09-04 00:00:00+00,LONG,2004,0.8333333333333334,1.0,0.011197961,-0.08316011,0.25867757,0.9045
2019-09-05 00:00:00+00,LONG,2270,0.4634786848952819,1.0,0.10786128,-0.12236386,0.563047,0.0042
2019-09-05 00:00:00+00,LONG,604,0.34171862496401856,1.0,0.04680136,-0.10995916,0.41286808,-3.0E-4
2019-09-05 00:00:00+00,LONG,1140,0.7037037037037037,1.0,0.022871591,-0.10162427,-0.080469444,1.0533
2019-09-05 00:00:00+00,LONG,3595,0.48924133889958393,1.0,0.05964631,-0.0840157,0.33975363,0.523
2019-09-05 00:00:00+00,LONG,3855,0.0,1.0,0.14387289,-0.08712653,0.6297489,0.0109
2019-09-06 00:00:00+00,LONG,2877,0.76,1.0,0.13547447,-0.10000649,0.316409,0.066
2019-09-06 00:00:00+00,LONG,1908,0.17786725157919037,1.0,-0.09849617,-0.091175534,0.08065574,0.5816
2019-09-09 00:00:00+00,LONG,1303,0.43727030364175173,1.0,-0.1394857,-0.09466658,0.030896364,0.8738
2019-09-10 00:00:00+00,LONG,1303,0.0,1.0,-0.03309792,-0.08784878,0.49418294,0.9755
2019-09-30 00:00:00+00,LONG,2504,0.9565217391304348,1.0,-0.38868973,-0.1125549,0.11725601,-0.0367
2019-10-01 00:00:00+00,LONG,2504,0.9130434782608696,1.0,-0.37193838,-0.11385267,0.5264108,-0.0391
2019-10-01 00:00:00+00,LONG,3352,0.9032258064516129,1.0,-0.3409022,-0.09106058,0.44559342,0.3964
2019-10-03 00:00:00+00,LONG,3352,0.6745712180810786,1.0,0.0428802,-0.081985876,0.18141976,0.4002
2019-10-08 00:00:00+00,LONG,2504,0.6956521739130435,1.0,-0.06076553,-0.10098513,0.13728125,-0.0409
2019-10-11 00:00:00+00,LONG,158,0.0,1.0,-0.35514736,-0.11724976,0.09725578,0.1384
2019-10-11 00:00:00+00,LONG,3233,0.0,1.0,0.05585496,-0.117659345,0.010846453,0.3504
2019-10-14 00:00:00+00,LONG,3233,0.0,1.0,0.16521323,-0.102468796,-0.013063428,0.3542
2019-10-14 00:00:00+00,LONG,1410,0.40764063608622697,1.0,0.06892452,-0.08043726,0.41792285,0.0742
2019-10-17 00:00:00+00,LONG,158,0.0,1.0,-0.2618157,-0.117008634,0.46687794,0.1265
2019-10-21 00:00:00+00,LONG,158,0.0,1.0,0.039691426,-0.107841484,0.099524155,0.132
2019-11-25 00:00:00+00,LONG,3683,0.0,1.0,0.08130607,-0.08879121,-0.029324694,0.3764
2019-11-27 00:00:00+00,LONG,796,0.9,1.0,-0.20091341,-0.08613055,0.6532549,0.3282
2019-11-29 00:00:00+00,LONG,796,0.0,1.0,-0.010711898,-0.08087094,0.004002684,0.3293
2019-12-02 00:00:00+00,LONG,1195,0.0,1.0,-0.27990448,-0.08119791,0.47616154,0.6478
2019-12-03 00:00:00+00,LONG,3556,0.0,1.0,-0.11896751,-0.10792624,0.34546387,0.6647
