time,side,ticker_id,mv_dn_composite_labels,accel_eps_qoq_df017,dist_upper_bb_20_2.0_df055,joint_fall_flag_1_20_df042
2023-09-15 00:00:00+00,SHORT,4079,1.0,0.34,-0.0016666218,1.0
2023-09-18 00:00:00+00,SHORT,2064,1.0,-0.05,-0.004366403,1.0
2023-09-20 00:00:00+00,SHORT,133,0.1870278995088988,0.6,-0.0012664553,1.0
2023-09-29 00:00:00+00,SHORT,3793,0.24984141678489716,0.3,-0.0011276439,1.0
2023-10-09 00:00:00+00,SHORT,2936,0.05699159577167637,0.57,-0.0016875125,1.0
2023-10-11 00:00:00+00,SHORT,588,0.0,0.05,0.0046618916,1.0
2023-10-12 00:00:00+00,SHORT,730,0.0,0.36,-0.0019898692,1.0
2023-11-03 00:00:00+00,SHORT,3283,1.0,-0.22,0.0059801904,1.0
2023-11-06 00:00:00+00,SHORT,3598,0.0,0.1,-0.0048903152,1.0
2023-12-13 00:00:00+00,SHORT,2692,0.0,0.46,-0.0047402694,1.0
2023-12-14 00:00:00+00,SHORT,4153,0.0,-0.03,-0.0047766357,1.0
2023-12-14 00:00:00+00,SHORT,1039,0.7824710599954683,-0.15,0.004405438,1.0
2023-12-15 00:00:00+00,SHORT,11,0.5314992769291166,0.3,-0.004363001,1.0
2023-12-15 00:00:00+00,SHORT,2367,0.33958743516062384,-0.09,0.0016657575,1.0
2023-12-15 00:00:00+00,SHORT,2740,0.0,0.18,0.0021324016,1.0
2023-12-15 00:00:00+00,SHORT,1175,0.7305775129016928,-0.39,0.0030870454,1.0
2023-12-15 00:00:00+00,SHORT,3773,0.3828447969458303,-0.5,0.010057757,1.0
2023-12-15 00:00:00+00,SHORT,3808,0.9333333333333333,0.09,0.0020477744,1.0
2023-12-15 00:00:00+00,SHORT,4074,0.8856026881590088,0.37,0.0010331961,1.0
2023-12-20 00:00:00+00,SHORT,255,0.232777578282174,0.11,0.008977374,1.0
2024-01-09 00:00:00+00,SHORT,427,0.0,0.17,0.0015197853,1.0
2024-01-09 00:00:00+00,SHORT,3142,0.6758033183474463,0.01,-0.0018312014,1.0
2024-01-12 00:00:00+00,SHORT,3758,0.0,0.02,0.0043305573,1.0
2024-01-22 00:00:00+00,SHORT,2391,0.49554500295080306,-0.52,-0.0035229288,1.0
2024-01-29 00:00:00+00,SHORT,2898,0.15466890663177768,-0.14,-0.0016540614,1.0
2024-01-31 00:00:00+00,SHORT,2541,0.49351820471327,0.42,0.0148270475,1.0
2024-01-31 00:00:00+00,SHORT,652,0.0880625076011101,-0.04,-0.0023818696,1.0
2024-01-31 00:00:00+00,SHORT,817,0.0,-0.42,-0.0010837114,1.0
2024-02-14 00:00:00+00,SHORT,4234,0.7562442993775415,0.0,0.022603713,1.0
2024-02-20 00:00:00+00,SHORT,4112,0.7674002460253755,0.01,-0.0024779092,1.0
2024-03-04 00:00:00+00,SHORT,1552,0.7024921061350773,-0.12,-0.0022586614,1.0
2024-03-08 00:00:00+00,SHORT,761,0.5445911303697974,-0.02,-0.0018019634,1.0
2024-03-08 00:00:00+00,SHORT,3824,1.0,0.01,0.0044956086,1.0
2024-03-22 00:00:00+00,SHORT,2132,0.14277699229477336,0.35,-0.0033154874,1.0
2024-03-22 00:00:00+00,SHORT,2342,1.0,-0.14,-0.0039827297,1.0
2024-03-25 00:00:00+00,SHORT,995,1.0,0.0,-0.004495202,1.0
2024-04-01 00:00:00+00,SHORT,131,0.3421904630126386,-0.11,-5.107341E-4,1.0
2024-04-02 00:00:00+00,SHORT,3067,0.0,-0.17,-0.004844809,1.0
2024-04-04 00:00:00+00,SHORT,1074,0.0,0.03,0.0032850737,1.0
2024-04-26 00:00:00+00,SHORT,1051,0.27708484650658005,0.01,0.019478342,1.0
2024-05-16 00:00:00+00,SHORT,694,0.26029817639654296,0.06,0.0070660408,1.0
2024-05-16 00:00:00+00,SHORT,1361,0.6648403071512331,0.01,-5.306669E-4,1.0
2024-05-16 00:00:00+00,SHORT,2018,0.0,-0.02,1.3915997E-4,1.0
2024-05-17 00:00:00+00,SHORT,2176,0.46073439505609937,0.2851,-0.004760902,1.0
2024-05-17 00:00:00+00,SHORT,907,0.4242310724190922,0.3,-0.0037150185,1.0
2024-05-17 00:00:00+00,SHORT,1361,0.5969234034102059,0.01,-0.004156282,1.0
2024-06-03 00:00:00+00,SHORT,857,0.20771099324073708,-0.3,-0.0036850427,1.0
2024-06-03 00:00:00+00,SHORT,3905,0.42697565613369776,0.6,0.0024941945,1.0
2024-06-25 00:00:00+00,SHORT,2350,0.0,0.34,-0.0025154005,1.0
2024-06-25 00:00:00+00,SHORT,3645,0.26666878714460673,0.52,-6.168058E-4,1.0
2024-07-01 00:00:00+00,SHORT,1867,0.0,0.61,0.0047041704,1.0
2024-07-05 00:00:00+00,SHORT,498,0.7114936360571121,0.0,-0.0018101118,1.0
2024-07-08 00:00:00+00,SHORT,3357,0.9444444444444444,-0.32,0.0031541442,1.0
2024-07-12 00:00:00+00,SHORT,3359,1.0,-0.05,-0.0023628606,1.0
2024-07-12 00:00:00+00,SHORT,3976,0.5930477834541175,0.0095,0.01978304,1.0
2024-07-16 00:00:00+00,SHORT,3610,0.0,0.59,-0.0012838569,1.0
2024-07-17 00:00:00+00,SHORT,555,0.510237435962325,-0.44,-0.0030812507,1.0
2024-07-17 00:00:00+00,SHORT,739,0.6073933228486832,-0.42,-0.0040340233,1.0
2024-07-17 00:00:00+00,SHORT,1615,0.4071772712724327,-0.48,-0.004162159,1.0
2024-07-17 00:00:00+00,SHORT,3794,1.0,-0.04,0.0010623715,1.0
2024-07-17 00:00:00+00,SHORT,1807,0.3861134682500432,0.0,-0.0010294219,1.0
2024-07-18 00:00:00+00,SHORT,684,1.0,0.11,-0.0016661993,1.0
2024-07-18 00:00:00+00,SHORT,1108,0.6864128165855928,-0.2,-0.004330095,1.0
2024-07-18 00:00:00+00,SHORT,1371,0.0,0.59,-7.8365795E-4,1.0
2024-07-18 00:00:00+00,SHORT,1848,0.2802491441225388,-0.23,0.009768582,1.0
2024-07-19 00:00:00+00,SHORT,2137,0.1511803508436914,0.18,-0.0040239138,1.0
2024-07-23 00:00:00+00,SHORT,4123,0.0,0.11,-0.0029954892,1.0
2024-07-31 00:00:00+00,SHORT,2740,1.0,0.13,0.016071508,1.0
2024-08-30 00:00:00+00,SHORT,4153,0.6875152709283624,0.02,-1.9214209E-4,1.0
2024-09-18 00:00:00+00,SHORT,3685,0.37477353155383125,0.35,0.034305323,1.0
2024-09-20 00:00:00+00,SHORT,3621,1.0,-0.32,3.4790672E-4,1.0
2024-09-23 00:00:00+00,SHORT,956,0.0,-0.04,-0.0020635806,1.0
2024-09-24 00:00:00+00,SHORT,2626,0.0,0.06,0.001493999,1.0
2024-09-27 00:00:00+00,SHORT,4083,0.0,-0.51,-0.0034422283,1.0
2024-09-30 00:00:00+00,SHORT,2393,0.8464055660631806,-0.55,-0.0037809846,1.0
2024-09-30 00:00:00+00,SHORT,1922,1.0,0.61,-0.0021736617,1.0
2024-10-02 00:00:00+00,SHORT,4176,0.0,-0.35,-0.0037603157,1.0
2024-10-07 00:00:00+00,SHORT,2327,0.0,0.21,-4.7628142E-4,1.0
2024-10-14 00:00:00+00,SHORT,4247,0.0,-0.12,0.005733245,1.0
2024-10-14 00:00:00+00,SHORT,3514,0.3077302164910966,-0.26,-0.0032032786,1.0
2024-10-16 00:00:00+00,SHORT,2061,0.0,0.1,0.0045067016,1.0
2024-10-17 00:00:00+00,SHORT,2276,0.27964389603586726,0.4,-3.1337643E-4,1.0
2024-10-18 00:00:00+00,SHORT,838,0.0,-0.26,-6.371145E-4,1.0
2024-10-31 00:00:00+00,SHORT,1677,0.0,0.23,-0.0039459863,1.0
2024-10-31 00:00:00+00,SHORT,1678,0.0,0.23,-0.0036575478,1.0
2024-11-07 00:00:00+00,SHORT,2066,0.0,0.2,0.020427067,1.0
2024-11-08 00:00:00+00,SHORT,2066,0.0,0.2,-0.0023261546,1.0
2024-11-08 00:00:00+00,SHORT,2550,0.5749878652697075,0.27,-0.0015524776,1.0
2024-11-08 00:00:00+00,SHORT,2703,0.4744766048073773,-0.41,0.007931415,1.0
2024-12-06 00:00:00+00,SHORT,1734,0.47920345875581666,0.16,-0.0030233224,1.0
2024-12-09 00:00:00+00,SHORT,1828,0.0,0.0,-0.004709451,1.0
2024-12-10 00:00:00+00,SHORT,1916,0.304860301483035,-0.5,-0.001725934,1.0
2024-12-12 00:00:00+00,SHORT,629,0.49000289314214895,0.6128,0.009348266,1.0
2024-12-13 00:00:00+00,SHORT,4250,1.0,0.2,-0.0044957604,1.0
2024-12-13 00:00:00+00,SHORT,4074,1.0,0.37,0.003946487,1.0
2025-01-08 00:00:00+00,SHORT,1454,0.0,0.33,5.1240885E-4,1.0
2025-01-17 00:00:00+00,SHORT,1719,0.0,0.46,-6.186623E-4,1.0
2025-01-22 00:00:00+00,SHORT,2070,0.0,0.23,-0.0011432631,1.0
2025-01-22 00:00:00+00,SHORT,50,0.5830138607716161,-0.01,-0.0017331004,1.0
2025-01-22 00:00:00+00,SHORT,2261,0.14162065427015078,0.06,5.3802464E-4,1.0
2025-01-23 00:00:00+00,SHORT,2070,0.0,0.23,-0.004798231,1.0
2025-01-24 00:00:00+00,SHORT,862,0.5495080397584898,0.3,-0.0040979898,1.0
2025-01-24 00:00:00+00,SHORT,3111,0.8461538461538461,-0.06,-0.0029673306,1.0
2025-01-27 00:00:00+00,SHORT,2761,1.0,0.4234,-0.0014049675,1.0
2025-01-29 00:00:00+00,SHORT,835,0.875,-0.2,-0.004713519,1.0
2025-02-20 00:00:00+00,SHORT,1879,0.6432384612448058,-0.01,0.0034061815,1.0
2025-03-03 00:00:00+00,SHORT,2350,1.0,-0.05,7.937433E-4,1.0
2025-03-03 00:00:00+00,SHORT,2541,1.0,0.54,-0.0041629104,1.0
2025-03-03 00:00:00+00,SHORT,3943,1.0,-0.25,6.28051E-4,1.0
2025-03-04 00:00:00+00,SHORT,4079,0.0,-0.3,-0.0045431736,1.0
2025-03-10 00:00:00+00,SHORT,2751,1.0,-0.17,0.003618402,1.0
2025-03-18 00:00:00+00,SHORT,2514,0.0,0.03,-0.0039731893,1.0
2025-03-19 00:00:00+00,SHORT,3330,0.0,0.0075,-0.0028891494,1.0
2025-03-25 00:00:00+00,SHORT,4244,0.0,0.02,-1.0833273E-4,1.0
2025-03-25 00:00:00+00,SHORT,3032,0.0,0.04,0.0017020993,1.0
