time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,dist_lower_bb_50_2.0_df055
2022-09-23 00:00:00+00,LONG,4194,1.0,14.0,0.04506459
2022-09-23 00:00:00+00,LONG,2261,1.0,11.0,0.022492766
2022-09-23 00:00:00+00,LONG,1185,0.19938091306206773,16.0,0.030696513
2022-09-23 00:00:00+00,LONG,1869,0.9393014925045913,15.0,0.036406104
2022-09-23 00:00:00+00,LONG,1927,1.0,17.0,0.021832451
2022-09-26 00:00:00+00,LONG,4194,0.9836065573770492,15.0,0.047116324
2022-09-26 00:00:00+00,LONG,2261,0.962962962962963,12.0,0.020005975
2022-09-26 00:00:00+00,LONG,2352,1.0,17.0,0.060502972
2022-09-26 00:00:00+00,LONG,424,1.0,13.0,0.019861493
2022-09-26 00:00:00+00,LONG,2830,1.0,15.0,0.02913123
2022-09-26 00:00:00+00,LONG,1185,0.16576608830741552,17.0,0.030749228
2022-09-26 00:00:00+00,LONG,1514,1.0,14.0,0.04959832
2022-09-26 00:00:00+00,LONG,1869,0.6997141377788989,16.0,0.022414332
2022-09-27 00:00:00+00,LONG,2352,0.9838709677419355,18.0,0.044313516
2022-09-27 00:00:00+00,LONG,2381,0.9736842105263158,19.0,0.05995829
2022-09-27 00:00:00+00,LONG,2877,1.0,20.0,0.038340714
2022-09-27 00:00:00+00,LONG,881,1.0,18.0,0.039120298
2022-09-27 00:00:00+00,LONG,2986,1.0,15.0,0.019552885
2022-09-27 00:00:00+00,LONG,1185,0.11433363832948445,18.0,0.02169852
2022-09-27 00:00:00+00,LONG,1514,0.9827586206896551,15.0,0.04064343
2022-09-27 00:00:00+00,LONG,3613,0.9795918367346939,14.0,0.043523785
2022-09-27 00:00:00+00,LONG,3640,1.0,14.0,0.042613283
2022-09-28 00:00:00+00,LONG,2381,0.9473684210526316,20.0,0.01856067
2022-09-29 00:00:00+00,LONG,4169,1.0,19.0,0.026134608
2022-09-29 00:00:00+00,LONG,2129,1.0,11.0,0.031192383
2022-09-29 00:00:00+00,LONG,2381,0.9210526315789473,21.0,0.040069703
2022-09-29 00:00:00+00,LONG,3283,0.06849629262043756,10.0,0.039345007
2022-09-29 00:00:00+00,LONG,1879,1.0,14.0,0.019306805
2022-09-30 00:00:00+00,LONG,4123,0.14374314932719406,12.0,0.019030204
2022-09-30 00:00:00+00,LONG,2381,0.8947368421052632,22.0,0.025227996
2022-09-30 00:00:00+00,LONG,2391,1.0,19.0,0.037468325
2022-10-03 00:00:00+00,LONG,2297,0.9811320754716981,25.0,0.028558787
2022-10-11 00:00:00+00,LONG,995,1.0,11.0,0.050211903
2022-10-12 00:00:00+00,LONG,457,1.0,14.0,0.023350034
2022-10-14 00:00:00+00,LONG,2546,1.0,16.0,0.0246113
2022-10-14 00:00:00+00,LONG,2835,0.9772727272727273,14.0,0.028737184
2022-10-14 00:00:00+00,LONG,1106,1.0,13.0,0.040290885
2022-10-14 00:00:00+00,LONG,3287,0.29751949695868884,12.0,0.023598693
2022-10-14 00:00:00+00,LONG,3343,0.36708612291468595,30.0,0.0263971
2022-10-14 00:00:00+00,LONG,4079,0.4205498329864764,10.0,0.037478287
2022-10-25 00:00:00+00,LONG,2071,0.9565217391304348,30.0,0.035427768
2022-11-02 00:00:00+00,LONG,1334,1.0,13.0,0.035732877
2022-11-03 00:00:00+00,LONG,2725,0.0,28.0,0.05127472
2022-11-04 00:00:00+00,LONG,2725,0.0,29.0,0.020820726
2022-11-04 00:00:00+00,LONG,1106,0.423076923076923,28.0,0.05903248
2022-11-17 00:00:00+00,LONG,4234,0.0,11.0,0.052963845
2022-12-16 00:00:00+00,LONG,2703,0.45671320328113174,14.0,0.048407003
2022-12-22 00:00:00+00,LONG,4083,1.0,11.0,0.019533658
2022-12-28 00:00:00+00,LONG,3272,1.0,11.0,0.05835803
2022-12-30 00:00:00+00,LONG,429,1.0,12.0,0.051684044
2023-01-03 00:00:00+00,LONG,2608,1.0,12.0,0.03873682
2023-01-03 00:00:00+00,LONG,3994,1.0,31.0,0.027913868
2023-01-04 00:00:00+00,LONG,1838,0.0,10.0,0.025924342
2023-01-09 00:00:00+00,LONG,3199,0.32571415463488523,12.0,0.037409775
2023-01-19 00:00:00+00,LONG,4040,0.27569573963816835,10.0,0.018655637
2023-01-20 00:00:00+00,LONG,3486,0.9565217391304348,10.0,0.024452884
2023-01-25 00:00:00+00,LONG,1585,0.0,20.0,0.03130467
2023-01-26 00:00:00+00,LONG,1585,0.0,21.0,0.020528039
2023-01-27 00:00:00+00,LONG,2870,1.0,11.0,0.020780899
2023-03-01 00:00:00+00,LONG,84,0.313412440711096,25.0,0.021917624
2023-03-01 00:00:00+00,LONG,2276,0.38781086613483273,28.0,0.025878526
2023-03-09 00:00:00+00,LONG,1888,1.0,12.0,0.020836446
2023-03-14 00:00:00+00,LONG,3241,0.7193284003156052,11.0,0.060022913
2023-03-15 00:00:00+00,LONG,52,1.0,13.0,0.024822395
2023-03-15 00:00:00+00,LONG,4164,1.0,15.0,0.045907386
2023-03-15 00:00:00+00,LONG,101,1.0,25.0,0.039456856
2023-03-15 00:00:00+00,LONG,133,1.0,17.0,0.021443257
2023-03-15 00:00:00+00,LONG,3573,0.0,16.0,0.05460416
2023-03-15 00:00:00+00,LONG,1762,0.4676174929876304,10.0,0.025978608
2023-03-15 00:00:00+00,LONG,3860,0.0,17.0,0.03332822
2023-03-15 00:00:00+00,LONG,3861,0.0,17.0,0.035473987
2023-03-16 00:00:00+00,LONG,4164,0.98,16.0,0.03349253
2023-03-16 00:00:00+00,LONG,4187,0.34098876282612234,12.0,0.034524392
2023-03-16 00:00:00+00,LONG,498,0.0,14.0,0.019302553
2023-03-16 00:00:00+00,LONG,2569,0.6160651750119509,18.0,0.0317799
2023-03-16 00:00:00+00,LONG,1173,0.524726349150005,28.0,0.040497527
2023-03-16 00:00:00+00,LONG,1184,0.5290410044133579,13.0,0.023604844
2023-03-16 00:00:00+00,LONG,3241,0.0,13.0,0.05559728
2023-03-16 00:00:00+00,LONG,1280,0.6585252231955431,17.0,0.026587179
2023-03-16 00:00:00+00,LONG,1404,0.0,14.0,0.032047957
2023-03-16 00:00:00+00,LONG,3804,0.0,13.0,0.020406676
2023-03-16 00:00:00+00,LONG,1770,0.8586284362952539,17.0,0.020348037
2023-03-16 00:00:00+00,LONG,4086,0.533673076857554,17.0,0.04262261
2023-03-17 00:00:00+00,LONG,4187,0.9705882352941176,13.0,0.03873273
2023-03-17 00:00:00+00,LONG,101,0.9428571428571428,27.0,0.02204503
2023-03-17 00:00:00+00,LONG,194,0.2306579408560698,16.0,0.05672523
2023-03-17 00:00:00+00,LONG,2569,0.5145228594189846,19.0,0.05952858
2023-03-17 00:00:00+00,LONG,559,0.7053084495665025,13.0,0.025763791
2023-03-17 00:00:00+00,LONG,838,0.7740225446072716,10.0,0.03943065
2023-03-17 00:00:00+00,LONG,1173,0.46363392903247236,29.0,0.025935018
2023-03-17 00:00:00+00,LONG,1184,0.5546205357226185,14.0,0.029543057
2023-03-17 00:00:00+00,LONG,3241,0.7364754232804654,14.0,0.05574041
2023-03-17 00:00:00+00,LONG,1280,0.6817955962772434,18.0,0.029306015
2023-03-17 00:00:00+00,LONG,1377,1.0,15.0,0.01981942
2023-03-17 00:00:00+00,LONG,1404,0.4498405990652716,15.0,0.021693563
2023-03-17 00:00:00+00,LONG,1710,0.5569844875788621,10.0,0.049477234
2023-03-17 00:00:00+00,LONG,3804,0.0,14.0,0.023485744
2023-03-17 00:00:00+00,LONG,1770,0.7985300671052564,18.0,0.028648868
2023-03-17 00:00:00+00,LONG,4086,0.7197483548183327,18.0,0.029390058
2023-03-20 00:00:00+00,LONG,85,0.0,14.0,0.05381643
2023-03-20 00:00:00+00,LONG,194,0.16389726450930187,17.0,0.036348995
2023-03-20 00:00:00+00,LONG,368,1.0,20.0,0.04338592
2023-03-20 00:00:00+00,LONG,3124,0.6265672629277582,13.0,0.062090673
2023-03-20 00:00:00+00,LONG,1175,0.9615384615384616,12.0,0.047075797
2023-03-20 00:00:00+00,LONG,1377,0.9565217391304348,16.0,0.022428423
2023-03-20 00:00:00+00,LONG,1699,1.0,12.0,0.06243404
2023-03-20 00:00:00+00,LONG,1710,0.4756722714428921,11.0,0.022135857
2023-03-21 00:00:00+00,LONG,1434,0.0,14.0,0.02207337
2023-03-22 00:00:00+00,LONG,85,0.0,16.0,0.03088684
2023-03-22 00:00:00+00,LONG,1434,0.8888888888888888,15.0,0.02677465
2023-03-22 00:00:00+00,LONG,1699,0.9047619047619048,14.0,0.025035242
2023-03-23 00:00:00+00,LONG,2119,0.0,15.0,0.046223864
2023-03-23 00:00:00+00,LONG,85,0.8529411764705882,17.0,0.031151904
2023-03-23 00:00:00+00,LONG,345,1.0,15.0,0.019368922
2023-03-23 00:00:00+00,LONG,1447,0.5091933336062192,10.0,0.020487087
2023-03-24 00:00:00+00,LONG,4097,0.7360901763163044,10.0,0.022785608
2023-03-24 00:00:00+00,LONG,9,0.4086279035055292,21.0,0.031438064
2023-03-24 00:00:00+00,LONG,85,0.8235294117647058,18.0,0.024510901
2023-03-24 00:00:00+00,LONG,2553,0.0,13.0,0.035061676
2023-03-24 00:00:00+00,LONG,694,0.45661781148295744,11.0,0.046446018
2023-03-24 00:00:00+00,LONG,753,0.0,11.0,0.03235786
2023-03-24 00:00:00+00,LONG,2930,0.0,11.0,0.028277624
2023-03-24 00:00:00+00,LONG,1004,0.845870866637597,21.0,0.022914574
2023-03-24 00:00:00+00,LONG,3107,0.6263225935080483,23.0,0.059298214
2023-03-24 00:00:00+00,LONG,3538,1.0,18.0,0.019182118
2023-03-24 00:00:00+00,LONG,3831,0.46442779440234716,17.0,0.022621721
2023-03-27 00:00:00+00,LONG,694,0.43712389206381974,12.0,0.02643419
2023-03-27 00:00:00+00,LONG,3107,0.5440432952938055,24.0,0.039825823
2023-03-28 00:00:00+00,LONG,694,0.935483870967742,13.0,0.02579676
2023-04-20 00:00:00+00,LONG,735,0.96,26.0,0.057722233
2023-04-21 00:00:00+00,LONG,735,0.92,27.0,0.052540366
2023-04-24 00:00:00+00,LONG,735,0.88,28.0,0.024934832
2023-04-25 00:00:00+00,LONG,735,0.84,29.0,0.018948179
2023-05-05 00:00:00+00,LONG,3502,0.9821428571428571,19.0,0.03931968
2023-05-08 00:00:00+00,LONG,2518,0.967741935483871,18.0,0.04780712
2023-05-10 00:00:00+00,LONG,2518,0.9032258064516129,20.0,0.027576564
2023-05-11 00:00:00+00,LONG,2518,0.8709677419354839,21.0,0.054095004
2023-05-12 00:00:00+00,LONG,2518,1.0,22.0,0.03982314
2023-05-12 00:00:00+00,LONG,2582,0.18131875480998225,11.0,0.043757945
2023-05-25 00:00:00+00,LONG,3309,0.0,10.0,0.022439422
2023-05-30 00:00:00+00,LONG,1308,0.0,14.0,0.038984545
2023-05-31 00:00:00+00,LONG,617,0.0,16.0,0.019363247
2023-06-01 00:00:00+00,LONG,4171,0.0,13.0,0.031774428
2023-06-01 00:00:00+00,LONG,3378,0.0,20.0,0.018846275
2023-06-02 00:00:00+00,LONG,3763,0.0,21.0,0.025352716
2023-06-02 00:00:00+00,LONG,3895,0.0,17.0,0.03127548
2023-06-05 00:00:00+00,LONG,3895,0.0,18.0,0.020671979
2023-06-06 00:00:00+00,LONG,3763,0.5134870853081407,23.0,0.031160148
2023-06-07 00:00:00+00,LONG,3763,0.5929972757110076,24.0,0.036327355
2023-06-12 00:00:00+00,LONG,1082,0.0,12.0,0.051505495
2023-07-07 00:00:00+00,LONG,405,1.0,11.0,0.045876753
2023-07-10 00:00:00+00,LONG,2421,0.8356950101259732,24.0,0.043479227
2023-07-10 00:00:00+00,LONG,405,0.19291219864885156,12.0,0.031959783
2023-07-11 00:00:00+00,LONG,405,0.9428571428571428,13.0,0.02801926
2023-08-17 00:00:00+00,LONG,1610,0.0,10.0,0.061073925
2023-08-18 00:00:00+00,LONG,1610,0.0,11.0,0.042451665
2023-08-18 00:00:00+00,LONG,1807,1.0,15.0,0.026801523
2023-08-21 00:00:00+00,LONG,1610,0.0,12.0,0.01912786
2023-08-22 00:00:00+00,LONG,901,0.0,12.0,0.042083185
2023-10-06 00:00:00+00,LONG,2990,1.0,18.0,0.046065364
2023-10-09 00:00:00+00,LONG,2990,0.975609756097561,19.0,0.019422526
2023-10-13 00:00:00+00,LONG,2111,0.42787234246376304,14.0,0.048132334
2023-10-13 00:00:00+00,LONG,2497,0.6044172813162245,28.0,0.02937384
2023-10-16 00:00:00+00,LONG,2111,0.28337324561159644,15.0,0.024653872
2023-10-19 00:00:00+00,LONG,2686,0.5741651822353039,17.0,0.056972176
2023-10-20 00:00:00+00,LONG,2686,0.6112096015257894,18.0,0.051920686
2023-10-20 00:00:00+00,LONG,1910,1.0,16.0,0.018786734
2023-10-23 00:00:00+00,LONG,2686,0.6529553167070576,19.0,0.044188578
2023-10-23 00:00:00+00,LONG,838,1.0,30.0,0.023451928
2023-10-23 00:00:00+00,LONG,1910,0.9803921568627451,17.0,0.026740097
2023-10-25 00:00:00+00,LONG,3241,1.0,24.0,0.02340548
2023-10-26 00:00:00+00,LONG,522,1.0,20.0,0.02654885
2023-10-26 00:00:00+00,LONG,1410,1.0,12.0,0.041398086
2023-10-26 00:00:00+00,LONG,1537,0.9821428571428571,27.0,0.055134613
2023-10-26 00:00:00+00,LONG,3866,1.0,22.0,0.031406455
2023-10-27 00:00:00+00,LONG,237,0.0,18.0,0.021414397
2023-10-27 00:00:00+00,LONG,580,1.0,17.0,0.019363858
2023-10-27 00:00:00+00,LONG,678,0.7090079710088466,27.0,0.026912587
2023-10-27 00:00:00+00,LONG,1410,0.9736842105263158,13.0,0.029417248
2023-10-27 00:00:00+00,LONG,1537,0.9642857142857143,28.0,0.044627804
2023-10-30 00:00:00+00,LONG,1537,0.9464285714285714,29.0,0.033776887
2023-10-31 00:00:00+00,LONG,4153,0.96,27.0,0.05584422
2023-10-31 00:00:00+00,LONG,1537,0.9285714285714286,30.0,0.02055042
2023-11-01 00:00:00+00,LONG,4153,0.92,28.0,0.03323549
2023-11-01 00:00:00+00,LONG,457,0.9433962264150944,10.0,0.025288893
2023-11-01 00:00:00+00,LONG,1613,0.2925567878769168,10.0,0.03301566
2023-11-07 00:00:00+00,LONG,2107,0.5319510675075019,10.0,0.03708654
2023-11-07 00:00:00+00,LONG,1260,0.8582201864007155,25.0,0.029528808
2023-11-08 00:00:00+00,LONG,2107,0.5152632622605193,11.0,0.023208104
2023-11-08 00:00:00+00,LONG,1260,0.8646933461273703,26.0,0.0232903
2023-11-10 00:00:00+00,LONG,3830,1.0,14.0,0.050300192
2023-11-13 00:00:00+00,LONG,505,0.320704534688048,14.0,0.033124596
2023-11-13 00:00:00+00,LONG,3830,0.9705882352941176,15.0,0.043036003
2023-11-14 00:00:00+00,LONG,507,0.26342661272682133,16.0,0.050223645
2023-12-12 00:00:00+00,LONG,262,0.7920539136544976,17.0,0.023702359
2023-12-13 00:00:00+00,LONG,4016,0.33579628263297095,19.0,0.0309055
2023-12-15 00:00:00+00,LONG,4016,0.4625639586453101,21.0,0.035926808
2024-01-22 00:00:00+00,LONG,2249,0.0,28.0,0.04265919
2024-02-08 00:00:00+00,LONG,245,0.935483870967742,20.0,0.059793163
2024-02-09 00:00:00+00,LONG,245,0.9032258064516129,21.0,0.046408128
2024-02-12 00:00:00+00,LONG,245,0.8709677419354839,22.0,0.022863178
2024-02-13 00:00:00+00,LONG,189,1.0,14.0,0.026827741
2024-02-13 00:00:00+00,LONG,219,1.0,13.0,0.027698342
2024-02-13 00:00:00+00,LONG,245,0.8387096774193549,23.0,0.031497944
2024-02-14 00:00:00+00,LONG,245,0.8064516129032258,24.0,0.021444554
2024-02-20 00:00:00+00,LONG,631,1.0,24.0,0.020012325
2024-02-22 00:00:00+00,LONG,1790,0.0,28.0,0.039376102
2024-03-05 00:00:00+00,LONG,2920,0.0,22.0,0.020569935
2024-03-08 00:00:00+00,LONG,2950,0.2929404969417098,27.0,0.025964173
2024-03-20 00:00:00+00,LONG,368,0.0,10.0,0.029869353
2024-04-15 00:00:00+00,LONG,2686,1.0,13.0,0.025951503
2024-04-16 00:00:00+00,LONG,1536,0.8679278005241202,19.0,0.018876411
2024-04-17 00:00:00+00,LONG,2176,0.900527231159729,10.0,0.04794725
2024-04-17 00:00:00+00,LONG,2720,0.0,12.0,0.030902365
2024-04-17 00:00:00+00,LONG,3586,1.0,13.0,0.019625587
2024-04-18 00:00:00+00,LONG,2176,0.6748355659571469,11.0,0.033369392
2024-04-19 00:00:00+00,LONG,2176,0.7310308853240609,12.0,0.021212906
2024-04-19 00:00:00+00,LONG,3596,0.0,19.0,0.025598753
2024-04-22 00:00:00+00,LONG,2835,1.0,20.0,0.035070058
2024-04-23 00:00:00+00,LONG,1220,0.9090909090909091,10.0,0.01906857
2024-05-02 00:00:00+00,LONG,2253,0.6604788341288919,11.0,0.030568523
2024-05-03 00:00:00+00,LONG,2508,0.0,10.0,0.024899391
2024-05-08 00:00:00+00,LONG,3148,0.16623439399363937,16.0,0.035724517
2024-05-29 00:00:00+00,LONG,2297,0.495671537537976,10.0,0.026710207
2024-06-04 00:00:00+00,LONG,1067,0.722572645523113,18.0,0.031323973
2024-06-14 00:00:00+00,LONG,440,0.14928257396502406,29.0,0.027521413
2024-06-14 00:00:00+00,LONG,1004,0.0,18.0,0.02634541
2024-06-14 00:00:00+00,LONG,1826,1.0,31.0,0.021107402
2024-06-17 00:00:00+00,LONG,1610,0.7416844601770877,16.0,0.04686011
2024-07-02 00:00:00+00,LONG,2993,0.4581823527959785,10.0,0.02345418
2024-07-02 00:00:00+00,LONG,3838,1.0,11.0,0.020128274
2024-07-05 00:00:00+00,LONG,713,0.8167055770690169,14.0,0.02812194
2024-07-05 00:00:00+00,LONG,2993,0.4552369175012541,12.0,0.019647501
2024-07-23 00:00:00+00,LONG,4140,0.9722222222222222,10.0,0.0430103
2024-07-23 00:00:00+00,LONG,1144,0.552828904882941,13.0,0.040177144
2024-07-24 00:00:00+00,LONG,1144,0.5357268583745682,14.0,0.023988217
2024-08-05 00:00:00+00,LONG,200,1.0,11.0,0.04341938
2024-08-05 00:00:00+00,LONG,234,1.0,11.0,0.029149026
2024-08-05 00:00:00+00,LONG,266,0.6001994037301057,12.0,0.02286367
2024-08-05 00:00:00+00,LONG,309,0.0,10.0,0.018523041
2024-08-05 00:00:00+00,LONG,2534,1.0,10.0,0.05562643
2024-08-05 00:00:00+00,LONG,2703,1.0,21.0,0.028707499
2024-08-05 00:00:00+00,LONG,730,1.0,10.0,0.020531882
2024-08-05 00:00:00+00,LONG,3373,1.0,11.0,0.040391076
2024-08-05 00:00:00+00,LONG,1330,1.0,28.0,0.054285225
2024-08-05 00:00:00+00,LONG,1356,1.0,10.0,0.05452939
2024-08-05 00:00:00+00,LONG,1548,1.0,29.0,0.021021435
2024-08-05 00:00:00+00,LONG,3743,1.0,19.0,0.042714357
2024-08-05 00:00:00+00,LONG,3791,0.0,17.0,0.02312746
2024-08-05 00:00:00+00,LONG,1846,0.6686045376305554,23.0,0.03719825
2024-08-06 00:00:00+00,LONG,200,0.9565217391304348,12.0,0.02667043
2024-08-06 00:00:00+00,LONG,2298,1.0,18.0,0.02583922
2024-08-06 00:00:00+00,LONG,2327,0.9824561403508771,17.0,0.03395689
2024-08-06 00:00:00+00,LONG,2534,0.9523809523809523,11.0,0.033760414
2024-08-06 00:00:00+00,LONG,3373,0.9523809523809523,12.0,0.018450767
2024-08-06 00:00:00+00,LONG,1330,0.9523809523809523,29.0,0.02755116
2024-08-06 00:00:00+00,LONG,3743,0.0,20.0,0.020323418
2024-08-06 00:00:00+00,LONG,1846,0.6151539124677154,24.0,0.026007056
2024-08-07 00:00:00+00,LONG,103,0.92,10.0,0.019875955
2024-08-07 00:00:00+00,LONG,200,0.9130434782608696,13.0,0.026694244
2024-08-07 00:00:00+00,LONG,2327,0.92,18.0,0.026488867
2024-08-07 00:00:00+00,LONG,2534,0.9047619047619048,12.0,0.053447515
2024-08-07 00:00:00+00,LONG,2747,1.0,13.0,0.04331827
2024-08-07 00:00:00+00,LONG,2936,0.7400309681230643,10.0,0.019504277
2024-08-07 00:00:00+00,LONG,1330,0.9047619047619048,30.0,0.01961728
2024-08-07 00:00:00+00,LONG,3743,0.0,21.0,0.024751998
2024-08-07 00:00:00+00,LONG,3782,0.9130434782608696,10.0,0.04215591
2024-08-08 00:00:00+00,LONG,3004,0.31003603688714787,17.0,0.05125586
2024-08-09 00:00:00+00,LONG,3004,0.34188309579677345,18.0,0.036065668
2024-08-09 00:00:00+00,LONG,3683,0.7840501625812137,12.0,0.052547988
2024-08-12 00:00:00+00,LONG,3683,0.6610727994807667,13.0,0.04158008
2024-08-12 00:00:00+00,LONG,3895,1.0,12.0,0.02937259
2024-09-11 00:00:00+00,LONG,243,0.0,24.0,0.04958677
2024-09-12 00:00:00+00,LONG,243,0.0,25.0,0.03152619
2024-09-12 00:00:00+00,LONG,1919,0.9705882352941176,23.0,0.054717906
2024-09-20 00:00:00+00,LONG,1410,0.4076430239747085,11.0,0.06199348
2024-09-23 00:00:00+00,LONG,1410,0.12622265679064334,12.0,0.036881115
2024-10-25 00:00:00+00,LONG,3273,0.843200934832471,10.0,0.031273704
2024-10-31 00:00:00+00,LONG,2898,0.3902292241956734,11.0,0.027175996
2024-11-01 00:00:00+00,LONG,335,0.06815414999916618,12.0,0.048273686
2024-11-01 00:00:00+00,LONG,3872,0.3423141834387408,13.0,0.025053617
2024-11-01 00:00:00+00,LONG,1992,0.713652848856436,25.0,0.020944765
2024-11-04 00:00:00+00,LONG,335,0.03942828228706992,13.0,0.035935793
2024-11-06 00:00:00+00,LONG,2979,1.0,21.0,0.018411834
2024-11-06 00:00:00+00,LONG,3513,1.0,22.0,0.05683688
2024-11-07 00:00:00+00,LONG,3513,0.0,23.0,0.035034295
2024-11-08 00:00:00+00,LONG,3513,0.935483870967742,24.0,0.036819484
2024-11-11 00:00:00+00,LONG,4092,0.29262046590282687,12.0,0.022641107
2024-11-12 00:00:00+00,LONG,1236,1.0,15.0,0.03139682
2024-11-14 00:00:00+00,LONG,4197,0.0,26.0,0.04941572
2024-11-15 00:00:00+00,LONG,2971,0.35365802967855375,15.0,0.059067346
2024-11-15 00:00:00+00,LONG,3447,0.0,14.0,0.035043012
2024-11-18 00:00:00+00,LONG,2262,1.0,21.0,0.059874546
2024-11-18 00:00:00+00,LONG,2971,0.2309059228157908,16.0,0.045305856
2024-11-18 00:00:00+00,LONG,2006,0.06886311619635474,18.0,0.032889724
2024-11-19 00:00:00+00,LONG,2262,0.972972972972973,22.0,0.04257547
2024-11-19 00:00:00+00,LONG,2971,0.15725133957502932,17.0,0.02670733
2024-11-19 00:00:00+00,LONG,2006,0.04256369738945391,19.0,0.020551296
2024-11-20 00:00:00+00,LONG,2971,0.23479422439038208,18.0,0.023450866
2024-12-20 00:00:00+00,LONG,4187,0.0,15.0,0.019782092
2024-12-20 00:00:00+00,LONG,2513,0.0,18.0,0.027839856
2024-12-20 00:00:00+00,LONG,2567,0.0,21.0,0.024580628
2024-12-20 00:00:00+00,LONG,2815,0.0,12.0,0.048507854
2024-12-20 00:00:00+00,LONG,1371,0.0,10.0,0.03068612
2024-12-23 00:00:00+00,LONG,2567,0.0,22.0,0.018845968
2024-12-23 00:00:00+00,LONG,2815,0.0,13.0,0.026662083
2024-12-23 00:00:00+00,LONG,1949,0.0,13.0,0.03498122
2024-12-23 00:00:00+00,LONG,4000,0.0,11.0,0.022532407
2024-12-23 00:00:00+00,LONG,4034,0.0,22.0,0.041468915
2024-12-24 00:00:00+00,LONG,4034,0.0,23.0,0.024422523
2024-12-30 00:00:00+00,LONG,2567,0.0,26.0,0.029255329
2024-12-31 00:00:00+00,LONG,2567,0.0,27.0,0.030314509
2025-01-10 00:00:00+00,LONG,4124,0.0,13.0,0.026479905
2025-01-10 00:00:00+00,LONG,687,0.0,21.0,0.029772485
2025-01-10 00:00:00+00,LONG,3872,0.0,13.0,0.026080823
2025-01-13 00:00:00+00,LONG,2050,0.0,14.0,0.020064525
2025-01-13 00:00:00+00,LONG,4218,0.0,13.0,0.027962549
2025-01-13 00:00:00+00,LONG,1514,0.0,15.0,0.023538046
2025-01-14 00:00:00+00,LONG,3078,0.0,14.0,0.021848755
2025-01-28 00:00:00+00,LONG,1185,0.0,23.0,0.05898314
2025-01-29 00:00:00+00,LONG,1185,0.0,24.0,0.035614163
2025-03-04 00:00:00+00,LONG,739,0.0,15.0,0.0479564
2025-03-05 00:00:00+00,LONG,3233,0.0,28.0,0.061116472
2025-03-06 00:00:00+00,LONG,3233,0.0,29.0,0.028546805
