time,side,ticker_id,mv_up_composite_labels,price_drift_abs_21_df006,dist_lower_bb_20_2.5_df055,price_drift_21_df005,accel_price_1_df021,price_eps_diff_pct_df082
2007-05-15 00:00:00+00,LONG,1437,0.4094632342069695,0.13612823,-0.006595497,-0.13612823,0.0031377543,-62.35
2007-06-04 00:00:00+00,LONG,1817,0.0,0.13399063,-0.1201699,-0.13399063,-0.01366653,51.97
2007-06-12 00:00:00+00,LONG,1807,0.0,0.16083916,-0.007944217,-0.16083916,-0.038574036,21.68
2007-08-09 00:00:00+00,LONG,858,1.0,0.16231087,0.009359222,-0.16231087,0.028391816,69.7
2007-08-09 00:00:00+00,LONG,1423,0.9818181818181818,0.15147842,-0.11518479,-0.15147842,0.02698309,17.83
2007-08-09 00:00:00+00,LONG,3885,0.21733937680634588,0.15549286,-0.14697488,-0.15549286,0.026556376,-17.28
2007-08-13 00:00:00+00,LONG,194,0.0,0.16906337,-0.06346255,-0.16906337,-0.004584382,-37.73
2007-08-14 00:00:00+00,LONG,4140,0.5452156895663586,0.14124294,-0.054159507,-0.14124294,-0.03363862,-40.11
2007-08-14 00:00:00+00,LONG,304,0.0,0.13810508,-0.11856576,-0.13810508,-0.014096753,-54.54
2007-08-14 00:00:00+00,LONG,555,0.1714893080358053,0.1378895,-0.016840545,-0.1378895,0.0034471934,-57.87
2007-08-14 00:00:00+00,LONG,836,0.0,0.13954253,-0.059729673,-0.13954253,-0.011128277,-62.46
2007-08-15 00:00:00+00,LONG,304,0.875,0.16922538,-0.092400804,-0.16922538,-0.03859152,-55.87
2007-08-15 00:00:00+00,LONG,555,0.22862709495248767,0.15160568,-0.027568672,-0.15160568,0.023576861,-56.22
2007-08-15 00:00:00+00,LONG,836,0.0,0.15141076,-0.043176513,-0.15141076,0.0075030373,-61.09
2007-08-15 00:00:00+00,LONG,2972,0.6925757400704063,0.13793664,-0.059191912,-0.13793664,0.020744555,-52.48
2007-08-15 00:00:00+00,LONG,3381,0.9215686274509804,0.14979339,-0.06042903,-0.14979339,0.027520588,-31.72
2007-08-15 00:00:00+00,LONG,3885,0.0,0.14226289,-0.1386937,-0.14226289,-0.0073059755,-11.37
2007-08-16 00:00:00+00,LONG,2050,1.0,0.15378873,-0.01872816,-0.15378873,0.030282564,1.91
2007-08-16 00:00:00+00,LONG,200,1.0,0.15307058,-0.060491696,-0.15307058,0.016001184,-47.05
2007-08-16 00:00:00+00,LONG,2270,1.0,0.16821055,-0.056641974,-0.16821055,1.1081585E-4,-62.45
2007-08-16 00:00:00+00,LONG,243,1.0,0.13675798,-0.0223705,-0.13675798,0.022568464,-55.08
2007-08-16 00:00:00+00,LONG,394,0.43042977327254234,0.1444795,-0.075221956,-0.1444795,0.01486676,113.58
2007-08-16 00:00:00+00,LONG,602,1.0,0.15122017,-0.007901894,-0.15122017,-0.013824711,22.26
2007-08-16 00:00:00+00,LONG,2703,1.0,0.16056724,-0.04761463,-0.16056724,-0.028169516,-37.86
2007-08-16 00:00:00+00,LONG,2877,0.0,0.1633893,0.014734248,-0.1633893,-0.0041619106,-59.13
2007-08-16 00:00:00+00,LONG,2896,1.0,0.14257963,-0.047454022,-0.14257963,-7.4292783E-4,-51.54
2007-08-16 00:00:00+00,LONG,862,0.0,0.1575862,-0.02903871,-0.1575862,0.017977092,7.38
2007-08-16 00:00:00+00,LONG,870,0.37764289950770813,0.14067465,-0.009631288,-0.14067465,-0.0055141216,40.01
2007-08-16 00:00:00+00,LONG,2986,1.0,0.14689879,-0.026484564,-0.14689879,0.0059748325,-30.48
2007-08-16 00:00:00+00,LONG,1330,1.0,0.1673677,-0.024930608,-0.1673677,-0.008341451,-5.36
2007-08-16 00:00:00+00,LONG,1474,0.0,0.1419979,-0.031445246,-0.1419979,4.5448955E-4,-56.68
2007-08-16 00:00:00+00,LONG,3684,1.0,0.14166085,-0.03224922,-0.14166085,0.012621306,-35.42
2007-08-16 00:00:00+00,LONG,1731,0.5171674904402657,0.1423327,-0.028265608,-0.1423327,0.016137628,-36.13
2007-08-16 00:00:00+00,LONG,3815,0.20579282930030404,0.1526976,0.025905486,-0.1526976,-0.03596891,-43.12
2007-08-16 00:00:00+00,LONG,3831,1.0,0.16644838,-0.040810633,-0.16644838,0.008591926,-57.05
2007-08-16 00:00:00+00,LONG,1817,1.0,0.13770317,-0.016334781,-0.13770317,-0.010764763,46.07
2007-08-17 00:00:00+00,LONG,1,0.0,0.15170261,-0.06078669,-0.15170261,0.019994024,-51.82
2007-08-17 00:00:00+00,LONG,2050,0.9833333333333333,0.14890456,-0.038029175,-0.14890456,0.016293257,-1.47
2007-08-17 00:00:00+00,LONG,194,0.0,0.1560328,-0.103483014,-0.1560328,0.02815177,-36.37
2007-08-17 00:00:00+00,LONG,243,0.9218627664415856,0.13682908,-0.038858224,-0.13682908,0.027465599,-55.23
2007-08-17 00:00:00+00,LONG,2408,0.4129125836235184,0.13817781,-0.050753452,-0.13817781,0.024034074,38.72
2007-08-17 00:00:00+00,LONG,405,0.9803921568627451,0.16576965,-0.079054534,-0.16576965,0.032560132,-47.02
2007-08-17 00:00:00+00,LONG,558,0.2638868890518308,0.1364346,-0.073457725,-0.1364346,0.029240219,-48.9
2007-08-17 00:00:00+00,LONG,739,0.9782608695652174,0.14830287,-0.07766683,-0.14830287,0.02918632,-57.34
2007-08-17 00:00:00+00,LONG,862,0.9743589743589743,0.13599165,-0.046297926,-0.13599165,0.023674825,7.0
2007-08-17 00:00:00+00,LONG,3179,0.9833333333333333,0.13241547,-0.09807183,-0.13241547,0.016912682,-58.32
2007-08-17 00:00:00+00,LONG,1463,0.9795918367346939,0.13872169,-0.059637714,-0.13872169,-0.024394374,84.74
2007-08-17 00:00:00+00,LONG,3831,0.9838709677419355,0.1477704,-0.07248459,-0.1477704,0.03855969,-56.69
2007-08-20 00:00:00+00,LONG,1,0.41281753941121546,0.146775,-0.067995794,-0.146775,-0.038836412,-52.4
2007-08-20 00:00:00+00,LONG,2050,0.9666666666666667,0.13233645,-0.05385654,-0.13233645,0.001624915,0.11
2007-08-20 00:00:00+00,LONG,2067,0.0,0.17034422,-0.124568425,-0.17034422,-0.029385956,-21.22
2007-08-20 00:00:00+00,LONG,2070,0.0,0.13485645,-0.0995504,-0.13485645,7.656958E-4,-31.98
2007-08-20 00:00:00+00,LONG,157,0.0,0.15614858,-0.121729985,-0.15614858,-0.04171348,-25.61
2007-08-20 00:00:00+00,LONG,194,0.3696357860809434,0.1552432,-0.09292976,-0.1552432,-0.041879065,-36.8
2007-08-20 00:00:00+00,LONG,335,0.0,0.1679639,-0.109063976,-0.1679639,-0.032109283,-56.64
2007-08-20 00:00:00+00,LONG,405,0.0,0.15488397,-0.09105982,-0.15488397,-0.010309553,-46.75
2007-08-20 00:00:00+00,LONG,2703,0.9642857142857143,0.15775034,-0.045347545,-0.15775034,-0.0032707166,-39.84
2007-08-20 00:00:00+00,LONG,2936,0.0,0.17218105,-0.0817232,-0.17218105,-0.02574139,36.66
2007-08-20 00:00:00+00,LONG,3703,0.0,0.169635,-0.15868537,-0.169635,-0.008065486,-58.05
2007-08-20 00:00:00+00,LONG,3831,0.967741935483871,0.13192162,-0.061341297,-0.13192162,-0.033800248,-57.51
2007-08-21 00:00:00+00,LONG,1,0.0,0.147881,-0.08981059,-0.147881,0.016917707,-55.03
2007-08-21 00:00:00+00,LONG,4112,0.9491525423728814,0.14759174,-0.057558317,-0.14759174,-0.030442849,117.56
2007-08-21 00:00:00+00,LONG,2067,0.0,0.1522124,-0.1254269,-0.1522124,0.021272078,-19.98
2007-08-21 00:00:00+00,LONG,2070,0.0,0.13515732,-0.1046695,-0.13515732,-0.029697372,-32.39
2007-08-21 00:00:00+00,LONG,4223,0.0,0.15639341,-0.038444053,-0.15639341,5.0355744E-4,-51.1
2007-08-21 00:00:00+00,LONG,194,0.20875021948210984,0.13519685,-0.12612016,-0.13519685,0.03672655,-35.21
2007-08-21 00:00:00+00,LONG,243,0.9508196721311475,0.13637416,-0.02024201,-0.13637416,-0.010203208,-57.02
2007-08-21 00:00:00+00,LONG,335,0.0,0.14534424,-0.14377734,-0.14534424,0.012991099,-55.34
2007-08-21 00:00:00+00,LONG,405,0.9411764705882353,0.15121512,-0.09493212,-0.15121512,-0.0067040194,-50.02
2007-08-21 00:00:00+00,LONG,610,1.0,0.17278911,-0.01987194,-0.17278911,0.01743931,-3.33
2007-08-21 00:00:00+00,LONG,2703,0.6226197148077923,0.15152209,-0.05761838,-0.15152209,0.005971696,-40.25
2007-08-21 00:00:00+00,LONG,2731,0.663132014618511,0.14675768,-0.11030617,-0.14675768,0.007861318,-52.72
2007-08-21 00:00:00+00,LONG,862,0.0,0.13446543,-0.042873822,-0.13446543,-0.017468242,6.74
2007-08-21 00:00:00+00,LONG,3233,0.810442820082132,0.15479462,-0.08956933,-0.15479462,-0.023519153,-56.8
2007-08-21 00:00:00+00,LONG,1306,0.38589798054583335,0.16,-0.051282145,-0.16,-0.013229699,2.91
2007-08-21 00:00:00+00,LONG,3595,0.9508196721311475,0.16395928,-0.13764223,-0.16395928,0.0035302045,-18.41
2007-08-21 00:00:00+00,LONG,1740,0.5342856959806171,0.1409645,-0.07831124,-0.1409645,-0.01821874,-41.16
2007-08-21 00:00:00+00,LONG,3831,0.9516129032258065,0.15880033,-0.052320663,-0.15880033,-0.00566254,-58.11
2007-08-22 00:00:00+00,LONG,4169,0.381573313386218,0.15987487,-0.12125826,-0.15987487,0.0039640157,-59.35
2007-08-22 00:00:00+00,LONG,2125,0.5165939232235398,0.1459695,-0.1284231,-0.1459695,0.015592561,34.17
2007-08-22 00:00:00+00,LONG,4223,0.0,0.14382076,-0.01789636,-0.14382076,0.025730982,-48.61
2007-08-22 00:00:00+00,LONG,401,0.0,0.14885437,-0.15160154,-0.14885437,0.006722888,-43.34
2007-08-22 00:00:00+00,LONG,610,0.0,0.1322199,-0.043628495,-0.1322199,0.031217052,3.18
2007-08-22 00:00:00+00,LONG,3838,0.9130434782608696,0.13312905,-0.12807241,-0.13312905,-0.02328866,-5.38
2007-08-23 00:00:00+00,LONG,2067,0.0,0.13382219,-0.07771076,-0.13382219,-0.019780848,-21.5
2007-08-23 00:00:00+00,LONG,4169,0.3894432716242985,0.15751384,-0.10059836,-0.15751384,-0.01903646,-58.61
2007-08-23 00:00:00+00,LONG,401,0.0,0.1510359,-0.117773935,-0.1510359,-0.026212664,-44.26
2007-08-23 00:00:00+00,LONG,739,0.6886523932639926,0.15003751,-0.118984856,-0.15003751,-0.01947877,-57.26
2007-08-23 00:00:00+00,LONG,858,0.8305084745762712,0.13234006,-0.11289346,-0.13234006,-2.5468998E-7,86.31
2007-08-28 00:00:00+00,LONG,2125,0.864406779661017,0.16728902,-0.0930842,-0.16728902,0.0010333284,37.94
2007-08-28 00:00:00+00,LONG,356,0.42523482318946554,0.13885781,-0.10534773,-0.13885781,-0.001943825,46.88
2007-08-28 00:00:00+00,LONG,1610,0.7037037037037037,0.13739906,-0.0837365,-0.13739906,0.020436177,46.07
2007-08-28 00:00:00+00,LONG,3703,0.0,0.15434588,-0.1417948,-0.15434588,0.005415361,-57.54
2007-08-28 00:00:00+00,LONG,1748,0.0,0.1438168,-0.09427888,-0.1438168,-0.014957021,-47.14
2007-08-30 00:00:00+00,LONG,3539,0.0,0.16730164,-0.13814835,-0.16730164,-0.0017346877,-42.57
2007-08-31 00:00:00+00,LONG,153,0.18157789432468324,0.1442018,-0.07349262,-0.1442018,-0.0062146746,-22.68
2007-08-31 00:00:00+00,LONG,1423,0.0,0.17559093,-0.12507196,-0.17559093,0.004824675,-50.44
2007-08-31 00:00:00+00,LONG,3539,0.0,0.15406539,-0.13845214,-0.15406539,-0.0058609,-43.58
2007-09-07 00:00:00+00,LONG,3607,0.8888888888888888,0.15431584,-0.06308236,-0.15431584,-0.037000634,-48.38
2007-09-10 00:00:00+00,LONG,3607,0.8666666666666667,0.14271542,-0.0497917,-0.14271542,0.019288743,-48.73
2007-09-12 00:00:00+00,LONG,2349,0.0,0.13579136,-0.009261475,-0.13579136,-0.039365105,-56.37
2007-09-12 00:00:00+00,LONG,988,0.9310344827586207,0.15221347,-0.051891923,-0.15221347,0.011741803,99.38
2007-11-05 00:00:00+00,LONG,13,0.0,0.15141682,-0.016882606,-0.15141682,-0.011255071,-44.04
2007-11-06 00:00:00+00,LONG,13,0.0,0.15004915,-0.027109038,-0.15004915,0.017190956,-46.22
2007-11-07 00:00:00+00,LONG,13,0.0,0.1698383,-0.01892752,-0.1698383,-0.022292929,-46.03
2007-11-07 00:00:00+00,LONG,157,0.0,0.14684787,0.0018931682,-0.14684787,-0.013222744,-58.13
2007-11-07 00:00:00+00,LONG,610,0.0,0.14539249,-0.020651143,-0.14539249,-0.0396711,-33.21
2007-11-07 00:00:00+00,LONG,799,0.13229886262605883,0.13814016,-0.077096984,-0.13814016,-0.038102377,-50.11
2007-11-08 00:00:00+00,LONG,4112,0.0,0.13662128,-0.010006052,-0.13662128,0.033792228,81.03
2007-11-09 00:00:00+00,LONG,2568,1.0,0.16666667,-0.033115435,-0.16666667,-0.030431142,-52.21
2007-11-12 00:00:00+00,LONG,2213,0.19302053323627208,0.15345538,0.0047563743,-0.15345538,0.023198534,-31.81
2007-11-12 00:00:00+00,LONG,2482,0.0,0.15875527,-0.044528536,-0.15875527,0.036437172,-39.66
2007-11-12 00:00:00+00,LONG,2568,0.9565217391304348,0.17070708,-0.044955976,-0.17070708,0.030239234,-60.31
2007-11-12 00:00:00+00,LONG,786,1.0,0.1591586,-0.05321738,-0.1591586,0.013331548,-7.54
2007-11-12 00:00:00+00,LONG,3815,0.0,0.17437054,0.019558689,-0.17437054,-0.035464898,-35.32
2007-11-13 00:00:00+00,LONG,2482,0.0,0.13942155,-0.06922367,-0.13942155,0.029017169,-40.01
2007-11-14 00:00:00+00,LONG,2482,0.0,0.14652054,-0.050503697,-0.14652054,-0.037928022,-40.3
2007-11-15 00:00:00+00,LONG,2070,0.0,0.13338107,0.0037316333,-0.13338107,-0.017165935,-34.93
2007-11-15 00:00:00+00,LONG,2482,0.0,0.15499681,-0.028485492,-0.15499681,0.005575264,-40.22
2007-11-16 00:00:00+00,LONG,2482,0.0,0.13892114,-0.05603905,-0.13892114,0.031087134,-38.41
2007-11-16 00:00:00+00,LONG,786,0.8333333333333334,0.13810316,-0.09009193,-0.13810316,-0.008581216,-5.4
2007-11-20 00:00:00+00,LONG,786,0.75,0.13507913,-0.06486712,-0.13507913,0.017825132,-4.33
2007-11-21 00:00:00+00,LONG,2731,0.0,0.16015498,-0.14278577,-0.16015498,-0.026097324,-59.84
2007-11-21 00:00:00+00,LONG,2816,0.0,0.13966183,-0.12971345,-0.13966183,-0.029410806,37.23
2007-11-23 00:00:00+00,LONG,2085,0.0,0.13315697,-0.1439173,-0.13315697,0.003649178,-50.08
2007-11-26 00:00:00+00,LONG,2640,0.0,0.15238847,-0.07019167,-0.15238847,-0.022154305,81.82
2007-11-26 00:00:00+00,LONG,2816,0.0,0.16010873,-0.12935819,-0.16010873,-0.039995294,40.14
2007-11-27 00:00:00+00,LONG,2050,0.0,0.14401622,-0.086204536,-0.14401622,0.020597713,-5.43
2007-11-27 00:00:00+00,LONG,3283,1.0,0.16094753,-0.07600001,-0.16094753,6.526722E-4,-4.51
2007-11-27 00:00:00+00,LONG,3286,0.0,0.1517301,-0.14470153,-0.1517301,0.035679936,-60.29
2007-11-27 00:00:00+00,LONG,1740,0.0,0.1501938,-0.03947196,-0.1501938,0.0056910203,-43.76
2007-11-27 00:00:00+00,LONG,4000,0.0,0.15219426,-0.0047504813,-0.15219426,-0.003047682,-53.17
2007-11-29 00:00:00+00,LONG,2776,0.0,0.15458207,-0.048819765,-0.15458207,0.011917677,-60.59
2007-11-30 00:00:00+00,LONG,2050,0.0,0.14383562,-0.1046572,-0.14383562,-0.030282142,-7.12
2007-11-30 00:00:00+00,LONG,2393,0.0,0.13204703,-0.10816704,-0.13204703,-0.027890809,-41.13
2007-11-30 00:00:00+00,LONG,2776,0.0,0.15644172,-0.04587802,-0.15644172,-0.022059739,-61.31
2007-11-30 00:00:00+00,LONG,2816,0.0,0.17419438,-0.083580725,-0.17419438,-0.02244824,38.66
2007-12-03 00:00:00+00,LONG,2776,0.0,0.13284133,-0.056504086,-0.13284133,0.014241883,-61.5
2007-12-10 00:00:00+00,LONG,2640,0.0,0.13607945,-0.13192485,-0.13607945,0.010413386,77.2
2007-12-14 00:00:00+00,LONG,2776,0.0,0.13228346,-0.058043987,-0.13228346,-0.032425936,-61.76
2007-12-24 00:00:00+00,LONG,3436,0.0,0.1529052,-0.13364935,-0.1529052,0.002699007,119.16
2007-12-26 00:00:00+00,LONG,3436,0.0,0.14858934,-0.09148311,-0.14858934,-0.037876938,110.35
2007-12-26 00:00:00+00,LONG,1610,0.0,0.14775369,-0.13956895,-0.14775369,0.024797672,40.99
2007-12-27 00:00:00+00,LONG,1610,0.0,0.15117805,-0.14007027,-0.15117805,-0.021275243,43.1
2007-12-28 00:00:00+00,LONG,1610,0.0,0.15406811,-0.14624514,-0.15406811,0.0076270723,42.94
2007-12-31 00:00:00+00,LONG,1610,0.0,0.16421181,-0.123798005,-0.16421181,-0.032376423,41.57
2008-01-10 00:00:00+00,LONG,4062,1.0,0.14820023,-0.049695082,-0.14820023,0.010998225,17.49
2008-01-15 00:00:00+00,LONG,2553,1.0,0.16092359,-0.041480668,-0.16092359,0.006572976,-9.57
2008-01-16 00:00:00+00,LONG,631,1.0,0.1328425,-0.075745896,-0.1328425,0.0037342745,-47.84
2008-01-22 00:00:00+00,LONG,142,1.0,0.16045143,-0.07617283,-0.16045143,0.013945325,-44.51
2008-01-22 00:00:00+00,LONG,395,0.0,0.16509344,-0.11385778,-0.16509344,-0.028220769,-61.63
2008-01-22 00:00:00+00,LONG,3501,1.0,0.14414608,-0.08011266,-0.14414608,0.007505297,-27.89
2008-01-22 00:00:00+00,LONG,3641,0.0,0.13493654,-0.012184252,-0.13493654,0.023367576,-20.25
2008-01-23 00:00:00+00,LONG,142,0.96875,0.17451794,-0.08641307,-0.17451794,-0.014619903,-46.06
2008-01-23 00:00:00+00,LONG,2253,1.0,0.15385483,-0.024846151,-0.15385483,-0.0063593765,-18.75
2008-01-23 00:00:00+00,LONG,576,1.0,0.15501101,-0.03171793,-0.15501101,0.021459268,-50.48
2008-01-23 00:00:00+00,LONG,617,1.0,0.13872686,0.0063184695,-0.13872686,0.0052735195,-9.37
2008-01-23 00:00:00+00,LONG,870,1.0,0.15323634,-0.01709279,-0.15323634,-0.013304262,13.0
2008-01-23 00:00:00+00,LONG,1108,1.0,0.13679948,0.019122818,-0.13679948,0.034491517,16.24
2008-01-23 00:00:00+00,LONG,1615,1.0,0.1393145,-0.03430807,-0.1393145,-0.0058390843,-26.0
2008-01-23 00:00:00+00,LONG,1740,0.975609756097561,0.13355227,-0.039252475,-0.13355227,0.0048122066,-48.53
2008-01-23 00:00:00+00,LONG,3851,0.9818181818181818,0.13350582,-0.12798002,-0.13350582,-0.03471883,-59.27
2008-01-24 00:00:00+00,LONG,93,0.0,0.17424932,-0.089524806,-0.17424932,-0.022651888,56.88
2008-01-24 00:00:00+00,LONG,2659,0.9393939393939394,0.13369548,-0.08365851,-0.13369548,-0.0059270407,-6.45
2008-01-24 00:00:00+00,LONG,2703,0.4635552034469923,0.13237676,-0.09016531,-0.13237676,-0.0039295135,-37.28
2008-01-24 00:00:00+00,LONG,2776,0.436820007606541,0.16033994,-0.10572912,-0.16033994,-0.039800085,-60.96
2008-01-24 00:00:00+00,LONG,739,0.962962962962963,0.17165762,-0.1360852,-0.17165762,2.0634578E-4,-55.54
2008-01-24 00:00:00+00,LONG,2896,0.0,0.13424738,-0.07530349,-0.13424738,0.025781617,-52.14
2008-01-24 00:00:00+00,LONG,3760,0.7612928506813715,0.143688,-0.029949985,-0.143688,-0.0010156616,-47.46
2008-01-24 00:00:00+00,LONG,1740,0.9512195121951219,0.13193886,-0.083190694,-0.13193886,0.031502455,-45.95
2008-01-25 00:00:00+00,LONG,93,0.0,0.1751924,-0.111834906,-0.1751924,0.0022011201,53.95
2008-01-25 00:00:00+00,LONG,248,0.0,0.16539116,-0.14840966,-0.16539116,-0.025423268,33.79
2008-01-25 00:00:00+00,LONG,411,0.0,0.14430127,-0.07669046,-0.14430127,-0.021314075,-37.16
2008-01-25 00:00:00+00,LONG,2569,0.5452316167166322,0.14525446,-0.11714515,-0.14525446,-0.037270136,-21.22
2008-01-25 00:00:00+00,LONG,576,0.0,0.1384804,-0.09805865,-0.1384804,-0.039759517,-44.9
2008-01-25 00:00:00+00,LONG,2659,0.745341842417148,0.16267942,-0.06322548,-0.16267942,-0.022647804,-5.3
2008-01-25 00:00:00+00,LONG,617,0.9310344827586207,0.13445483,-0.05287269,-0.13445483,0.0034093547,-5.73
2008-01-25 00:00:00+00,LONG,2776,0.9090909090909091,0.16132723,-0.10494604,-0.16132723,-0.0027640928,-59.83
2008-01-25 00:00:00+00,LONG,2877,0.0,0.14820173,-0.07698089,-0.14820173,-0.01431773,-57.83
2008-01-25 00:00:00+00,LONG,2896,0.935483870967742,0.15601034,-0.083648264,-0.15601034,-0.029521924,-50.34
2008-01-25 00:00:00+00,LONG,3352,0.9090909090909091,0.1629345,-0.06867824,-0.1629345,-0.027195705,115.55
2008-01-25 00:00:00+00,LONG,3501,0.896551724137931,0.1399753,-0.13966542,-0.1399753,-0.019509157,-30.37
2008-01-25 00:00:00+00,LONG,3614,0.8,0.14846571,-0.14173692,-0.14846571,-0.0047653774,-22.15
2008-01-25 00:00:00+00,LONG,1908,1.0,0.17602997,-0.07830701,-0.17602997,0.0,-12.09
2008-01-28 00:00:00+00,LONG,93,0.0,0.15680072,-0.15019156,-0.15680072,0.020292537,65.53
2008-01-28 00:00:00+00,LONG,248,0.0,0.16310756,-0.14590798,-0.16310756,0.025733763,32.25
2008-01-28 00:00:00+00,LONG,411,0.0,0.13777778,-0.08349704,-0.13777778,0.015000848,-37.37
2008-01-28 00:00:00+00,LONG,2569,0.557003496702045,0.1456845,-0.14496544,-0.1456845,0.027597511,-16.15
2008-01-28 00:00:00+00,LONG,576,0.4678645718334606,0.1380668,-0.114417456,-0.1380668,0.007883141,-42.2
2008-01-28 00:00:00+00,LONG,617,0.9302325581395349,0.13378967,-0.06665198,-0.13378967,-0.010963889,-7.94
2008-01-28 00:00:00+00,LONG,712,0.0,0.15429975,-0.116172105,-0.15429975,5.166878E-4,-41.3
2008-01-28 00:00:00+00,LONG,2896,0.5692093248660554,0.1728155,-0.09919789,-0.1728155,0.009092827,-48.28
2008-01-28 00:00:00+00,LONG,3233,0.0,0.1378061,-0.10591227,-0.1378061,0.018122347,-26.6
2008-01-28 00:00:00+00,LONG,3641,0.0,0.13219142,-0.06404744,-0.13219142,0.02748423,-31.3
2008-01-28 00:00:00+00,LONG,1770,0.0,0.1388889,-0.15120915,-0.1388889,0.009729752,-18.77
2008-01-28 00:00:00+00,LONG,3851,0.9272727272727272,0.14421158,-0.15347305,-0.14421158,0.0065477532,-62.23
2008-01-29 00:00:00+00,LONG,50,0.0,0.13594633,-0.12526809,-0.13594633,-0.014829463,-1.45
2008-01-29 00:00:00+00,LONG,248,0.0,0.16086021,-0.117221646,-0.16086021,-0.013696411,29.19
2008-01-29 00:00:00+00,LONG,870,0.0,0.13293652,-0.14057355,-0.13293652,0.008903666,-18.39
2008-01-29 00:00:00+00,LONG,3078,0.9642857142857143,0.15322804,-0.040872134,-0.15322804,-0.0030421698,-42.36
2008-01-29 00:00:00+00,LONG,3233,0.0,0.13900612,-0.09365322,-0.13900612,-0.026810518,-56.06
2008-01-29 00:00:00+00,LONG,3838,0.43428931709211527,0.13359489,-0.13604213,-0.13359489,0.012057719,-61.81
2008-01-29 00:00:00+00,LONG,2032,0.9655172413793104,0.15245624,-0.1395601,-0.15245624,0.035319388,-36.75
2008-01-30 00:00:00+00,LONG,248,0.0,0.17387617,-0.09582504,-0.17387617,0.008348243,29.17
2008-01-30 00:00:00+00,LONG,3078,0.9285714285714286,0.13483146,-0.054611605,-0.13483146,0.0019284525,-40.35
2008-01-30 00:00:00+00,LONG,3838,0.3995949824032707,0.14323716,-0.13026012,-0.14323716,-0.0035768808,-61.31
2008-01-31 00:00:00+00,LONG,248,0.0,0.13931541,-0.111132674,-0.13931541,0.025911389,32.57
2008-01-31 00:00:00+00,LONG,796,1.0,0.13705309,-0.08525437,-0.13705309,0.040683452,31.44
2008-01-31 00:00:00+00,LONG,2032,0.896551724137931,0.15546697,-0.11824443,-0.15546697,0.022745514,-37.3
2008-02-01 00:00:00+00,LONG,1690,0.9583333333333334,0.15043075,-0.08034172,-0.15043075,0.010291367,62.81
2008-02-04 00:00:00+00,LONG,4215,0.4192629166579843,0.13625972,-0.09769431,-0.13625972,-0.017044596,-62.09
2008-02-04 00:00:00+00,LONG,1690,0.0,0.1437735,-0.08941692,-0.1437735,-0.024875443,63.65
2008-02-06 00:00:00+00,LONG,870,0.75,0.15538622,-0.10990368,-0.15538622,0.013217534,-30.7
2008-02-06 00:00:00+00,LONG,2041,1.0,0.16163458,-0.06120108,-0.16163458,0.027268868,-38.89
2008-02-07 00:00:00+00,LONG,4137,0.0,0.14555097,-0.04553162,-0.14555097,-0.0041975365,67.49
2008-02-07 00:00:00+00,LONG,4215,0.2995947592706174,0.13219178,-0.08922687,-0.13219178,0.012681466,-60.43
2008-02-07 00:00:00+00,LONG,433,0.6670544635826087,0.1405393,-0.09583895,-0.1405393,0.019169336,-28.62
2008-02-07 00:00:00+00,LONG,796,0.8076923076923077,0.14308596,-0.13193464,-0.14308596,-0.006914247,22.0
2008-02-07 00:00:00+00,LONG,870,0.725,0.17174698,-0.08172912,-0.17174698,0.008990543,-32.27
2008-02-08 00:00:00+00,LONG,433,0.5923041270261785,0.16077763,-0.08829508,-0.16077763,-0.016751407,-24.65
2008-02-08 00:00:00+00,LONG,712,0.25187106402781656,0.15792194,-0.10697313,-0.15792194,0.014680093,17.01
2008-02-08 00:00:00+00,LONG,2041,0.9230769230769231,0.16728365,-0.078946546,-0.16728365,-0.029173173,-34.37
2008-02-11 00:00:00+00,LONG,2107,0.0,0.14594296,-0.12963559,-0.14594296,-0.008334438,4.05
2008-02-11 00:00:00+00,LONG,153,0.0,0.14220184,-0.15632297,-0.14220184,0.017547293,18.49
2008-02-11 00:00:00+00,LONG,433,0.4774374409863049,0.14286347,-0.10900734,-0.14286347,0.032234654,-22.64
2008-02-11 00:00:00+00,LONG,796,0.7307692307692307,0.16403463,-0.12069491,-0.16403463,0.007365665,27.26
2008-02-11 00:00:00+00,LONG,2041,0.8846153846153846,0.17017324,-0.10036134,-0.17017324,0.030747967,-33.1
2008-02-12 00:00:00+00,LONG,3466,0.5348109488157717,0.13317733,-0.15551783,-0.13317733,-0.027901804,-52.86
2008-02-20 00:00:00+00,LONG,4070,0.0,0.16632527,-0.12171341,-0.16632527,0.033374384,-55.7
2008-02-21 00:00:00+00,LONG,3586,0.8372093023255813,0.1680643,-0.14551876,-0.1680643,-0.022590943,-49.65
2008-02-22 00:00:00+00,LONG,3586,0.813953488372093,0.17108014,-0.13187684,-0.17108014,0.0095507065,-49.88
2008-02-29 00:00:00+00,LONG,2142,0.0,0.1392405,-0.08192942,-0.1392405,0.005206091,-52.83
2008-03-03 00:00:00+00,LONG,4237,0.0,0.15765436,0.014839228,-0.15765436,0.017104588,-16.02
2008-03-03 00:00:00+00,LONG,675,0.0,0.14082398,-0.030483807,-0.14082398,0.029905014,-33.86
2008-03-04 00:00:00+00,LONG,2553,0.0,0.15558864,-0.0021935804,-0.15558864,0.013910775,-6.67
