time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,revenue_growth_yoy_df063,dist_upper_bb_50_2.0_df055,price_to_sales_zscore_universe_df070
2010-05-11 00:00:00+00,SHORT,4088,0.0,-0.03053881,-10.05,-0.010231622,-0.1008
2010-05-12 00:00:00+00,SHORT,4107,0.0,-0.07430176,19.7,-0.0075813145,-0.0866
2010-05-12 00:00:00+00,SHORT,1160,0.0,-0.034207117,8.78,-0.011254653,-0.0857
2010-05-12 00:00:00+00,SHORT,3838,0.0,-0.008326716,0.0,-0.010832191,-0.0832
2010-05-13 00:00:00+00,SHORT,2462,0.0,-0.019982226,6.4,-0.011104335,-0.0806
2010-05-13 00:00:00+00,SHORT,687,1.0,-0.018430796,10.57,-0.012152428,-0.0832
2010-05-13 00:00:00+00,SHORT,898,0.4359454224563222,-0.021307457,11.49,-0.012055112,-0.0879
2010-05-13 00:00:00+00,SHORT,2961,0.0,-0.030333305,-6.15,-0.009198701,-0.0834
2010-05-14 00:00:00+00,SHORT,3838,0.0,-0.01638564,0.0,-0.0126690455,-0.0823
2010-05-17 00:00:00+00,SHORT,450,0.688998989276824,-0.033009067,2.1,-0.014854397,-0.0817
2010-05-18 00:00:00+00,SHORT,450,0.5607900682060536,-0.033142947,2.1,-0.014857871,-0.0814
2010-06-03 00:00:00+00,SHORT,3828,0.5655978743347334,-0.0460612,0.7,-0.012646621,-0.0838
2010-06-17 00:00:00+00,SHORT,663,1.0,-0.012809954,-1.21,-0.007484764,-0.0827
2012-05-02 00:00:00+00,SHORT,2349,0.6425548231537952,-0.023916522,5.5,-0.01284846,-0.0874
2012-05-02 00:00:00+00,SHORT,3352,0.46751877593456564,-0.026398957,12.75,-0.009288853,-0.0854
2012-05-02 00:00:00+00,SHORT,1444,0.578067744319393,-0.01665699,7.03,-0.011706483,-0.0812
2012-05-02 00:00:00+00,SHORT,2042,0.5749442972231531,-0.020202728,3.63,-0.013048426,-0.0821
2012-05-03 00:00:00+00,SHORT,2175,0.6818526557265147,-0.011000605,-0.33,-0.013161215,-0.0866
2012-05-03 00:00:00+00,SHORT,2349,0.6025276095701669,-0.020477677,5.5,-0.008098508,-0.0867
2012-05-03 00:00:00+00,SHORT,2365,0.4872801660747489,-0.025891427,-8.14,-0.008349419,-0.0825
2012-05-03 00:00:00+00,SHORT,323,0.9285714285714286,-0.016002629,-6.31,-0.0072802836,-0.089
2012-05-03 00:00:00+00,SHORT,559,0.3379294201173148,-0.044053145,1.48,-0.008863597,-0.0842
2012-05-03 00:00:00+00,SHORT,3748,0.5861176360765796,-0.045589153,9.9,-0.008183354,-0.0893
2012-05-03 00:00:00+00,SHORT,1761,1.0,-0.020454206,5.87,-0.014183935,-0.0828
2012-05-03 00:00:00+00,SHORT,3841,0.6032475385124234,-0.04099643,12.28,-0.0115929,-0.0883
2012-05-03 00:00:00+00,SHORT,4016,0.365818479449655,-0.016124578,-10.79,-0.012500417,-0.0848
2012-05-04 00:00:00+00,SHORT,3065,0.3470879319223458,-0.06571695,6.2,-0.006757115,-0.0833
2012-05-04 00:00:00+00,SHORT,1114,0.0,-0.04141424,12.77,-0.011504846,-0.081
2012-05-04 00:00:00+00,SHORT,1684,0.47842519504440245,-0.039575346,7.35,-0.00803719,-0.0845
2012-05-04 00:00:00+00,SHORT,3748,0.8,-0.0450264,9.9,-0.0088696955,-0.089
2012-05-08 00:00:00+00,SHORT,3065,0.2144505827611134,-0.05805272,6.2,-0.009852707,-0.082
2012-05-08 00:00:00+00,SHORT,1684,0.37000328727913395,-0.03290167,6.96,-0.009132766,-0.0835
2012-05-10 00:00:00+00,SHORT,3352,0.3310371691668463,-0.02677403,12.75,-0.012215467,-0.0836
2012-05-11 00:00:00+00,SHORT,69,0.9444444444444444,-0.043181345,5.37,-0.0071713044,-0.0871
2012-05-11 00:00:00+00,SHORT,610,0.9473684210526316,-0.06282179,-3.06,-0.01340671,-0.082
2012-05-11 00:00:00+00,SHORT,3828,0.3750571283164166,-0.043946333,0.4,-0.011111561,-0.084
2012-05-14 00:00:00+00,SHORT,160,0.23333686363109052,-0.032132488,3.3,-0.008843861,-0.0856
2012-05-14 00:00:00+00,SHORT,3828,0.30609171068734164,-0.042027075,0.4,-0.012435475,-0.0839
2012-05-29 00:00:00+00,SHORT,160,0.0,-0.034224354,3.3,-0.010556951,-0.0867
2012-06-06 00:00:00+00,SHORT,2619,1.0,-0.037211075,8.84,-0.012467123,-0.0831
2012-07-02 00:00:00+00,SHORT,2742,0.0,-0.04510817,-3.86,-0.010109005,-0.1087
2012-07-02 00:00:00+00,SHORT,1167,0.11098587650019173,-0.0074205436,-0.9,-0.01434656,-0.1023
2012-07-03 00:00:00+00,SHORT,3330,1.0,-0.0120664025,9.09,-0.0078687435,-0.1129
2012-07-03 00:00:00+00,SHORT,4074,0.31089219842772314,-0.021275658,15.98,-0.013594002,-0.1094
2012-07-05 00:00:00+00,SHORT,2567,0.22034506932856973,-0.018301174,-8.42,-0.0061087646,-0.1175
2012-07-05 00:00:00+00,SHORT,3078,0.6099042482859461,-0.046270885,18.04,-0.008129815,-0.1034
2012-07-05 00:00:00+00,SHORT,1593,0.0,-0.03493563,-8.49,-0.011065046,-0.117
2012-07-05 00:00:00+00,SHORT,1752,0.75,-0.07419233,14.2,-0.010453621,-0.1202
2012-07-06 00:00:00+00,SHORT,1114,1.0,-0.023293063,11.49,-0.012343817,-0.1117
2012-07-06 00:00:00+00,SHORT,1444,0.9523809523809523,-0.031527575,4.59,-0.00865231,-0.1122
2012-07-09 00:00:00+00,SHORT,1444,0.5927447413541406,-0.032338012,4.59,-0.007870892,-0.1121
2012-07-13 00:00:00+00,SHORT,1444,0.46725901671969805,-0.02920771,4.59,-0.010933508,-0.1115
2012-07-13 00:00:00+00,SHORT,1904,0.31538340913545543,-0.007581878,7.99,-0.011426745,-0.0806
2012-07-16 00:00:00+00,SHORT,1444,0.43823297527715616,-0.030660167,4.59,-0.013161025,-0.1115
2012-07-18 00:00:00+00,SHORT,4223,0.3257240493832901,-0.014883271,2.25,-0.0068268487,-0.1082
2012-07-18 00:00:00+00,SHORT,2247,0.49654396437465825,-0.036165398,4.01,-0.014080179,-0.1143
2012-07-19 00:00:00+00,SHORT,4223,0.29228268595704066,-0.022459172,2.25,-0.0139541505,-0.1082
2012-07-19 00:00:00+00,SHORT,2340,0.0,-0.03486566,-3.04,-0.013824233,-0.119
2012-07-19 00:00:00+00,SHORT,3912,0.5892837157068482,-0.019678874,4.4,-0.009365956,-0.1135
2012-07-19 00:00:00+00,SHORT,4016,0.0,-0.014167195,-10.79,-0.009300122,-0.1169
2012-07-24 00:00:00+00,SHORT,3065,0.18364263867599775,-0.048188273,6.2,-0.011079051,-0.1155
2012-07-30 00:00:00+00,SHORT,4031,0.6415858593427575,-0.018632904,10.75,-0.014093826,-0.0875
2012-07-31 00:00:00+00,SHORT,2550,0.09373384660693951,-0.036809124,-7.17,-0.006329316,-0.1201
2012-07-31 00:00:00+00,SHORT,664,0.7,-0.014932686,3.25,-0.00880787,-0.1213
2012-08-01 00:00:00+00,SHORT,2550,0.08711792315628301,-0.032067187,-7.17,-0.006884087,-0.1206
2012-08-06 00:00:00+00,SHORT,4013,0.3599834271542403,-0.023648074,-1.31,-0.011182447,-0.0987
2012-08-07 00:00:00+00,SHORT,2550,0.0,-0.03750971,-7.17,-0.00647984,-0.1211
2012-08-08 00:00:00+00,SHORT,2550,0.0,-0.048810575,-7.17,-0.014677829,-0.121
2012-08-08 00:00:00+00,SHORT,2716,0.0,-0.06390378,19.2,-0.0068100314,-0.1115
2012-08-09 00:00:00+00,SHORT,1,0.35206195016643055,-0.019978644,3.34,-0.009225942,-0.1139
2012-08-09 00:00:00+00,SHORT,2896,0.4080834497653322,-0.023396906,-6.56,-0.008349635,-0.1032
2012-08-09 00:00:00+00,SHORT,1297,0.0,-0.05705619,18.07,-0.013673308,-0.0918
2012-08-10 00:00:00+00,SHORT,1297,0.0,-0.060348142,18.07,-0.014971813,-0.0909
2012-08-13 00:00:00+00,SHORT,2085,0.0,-0.10882205,-4.18,-0.010844846,-0.1078
2012-08-15 00:00:00+00,SHORT,2742,0.5004292273512465,-0.05935465,-3.86,-0.012502338,-0.1077
2012-08-15 00:00:00+00,SHORT,1297,0.0,-0.060897812,18.07,-0.008281248,-0.0916
2012-08-16 00:00:00+00,SHORT,2534,1.0,-0.02988994,-9.07,-0.011654915,-0.11
2012-08-17 00:00:00+00,SHORT,576,0.28900776694549896,-0.031047283,-8.61,-0.013572786,-0.1212
2012-08-17 00:00:00+00,SHORT,2742,0.5010945156506252,-0.060148444,-3.86,-0.011454698,-0.1062
2012-08-20 00:00:00+00,SHORT,4171,0.0,-0.035179354,-8.35,-0.0097407745,-0.1079
2012-08-20 00:00:00+00,SHORT,3040,0.33418869538902746,-0.028474618,-1.85,-0.014472655,-0.09
2012-08-20 00:00:00+00,SHORT,1615,0.0,-0.07349451,9.5,-0.010885245,-0.1194
2012-08-20 00:00:00+00,SHORT,3791,0.3608204846298167,-0.031659957,-6.86,-0.0056065693,-0.1107
2012-08-21 00:00:00+00,SHORT,4171,0.0,-0.044036083,-8.35,-0.014373201,-0.1079
2012-08-21 00:00:00+00,SHORT,3013,0.3719232330092628,-0.045842562,-3.28,-0.0096288305,-0.1216
2012-08-21 00:00:00+00,SHORT,974,0.5903767886200321,-0.022278847,-0.23,-0.0093919495,-0.1085
2012-08-21 00:00:00+00,SHORT,1303,0.6390675556877717,-0.049861345,1.0,-0.0133285,-0.1207
2012-08-22 00:00:00+00,SHORT,4171,0.0,-0.04608811,-8.35,-0.01325941,-0.1081
2012-08-22 00:00:00+00,SHORT,2731,0.2581437479109487,-0.03530193,-0.07,-0.013206434,-0.1179
2012-08-22 00:00:00+00,SHORT,712,0.802967037561827,-0.03406897,-8.05,-0.012117771,-0.0838
2012-08-22 00:00:00+00,SHORT,870,0.0,-0.085127234,12.34,-0.013264803,-0.1086
2012-08-22 00:00:00+00,SHORT,974,0.6883097660943058,-0.018322289,-0.23,-0.012433767,-0.1089
2012-08-22 00:00:00+00,SHORT,3352,1.0,-0.033501327,5.84,-0.011816525,-0.1152
2012-08-23 00:00:00+00,SHORT,64,0.32118879877797624,-0.047376093,9.9,-0.013479092,-0.0981
2012-08-23 00:00:00+00,SHORT,712,0.767946950171654,-0.038055774,-8.05,-0.012102792,-0.0842
2012-09-04 00:00:00+00,SHORT,907,0.31188187177887344,-0.039152157,0.44,-0.012646191,-0.1142
2012-09-05 00:00:00+00,SHORT,121,0.11135151046176119,-0.028742231,-2.9,-0.0135074165,-0.1181
2012-09-06 00:00:00+00,SHORT,907,0.19574252037691697,-0.029448798,0.44,-0.013543453,-0.1144
2012-09-14 00:00:00+00,SHORT,68,0.5068995742338974,0.0016889804,-9.88,-0.012612559,-0.094
2012-09-14 00:00:00+00,SHORT,2731,0.2640882092470288,-0.026739279,-0.07,-0.00941962,-0.1186
2012-09-14 00:00:00+00,SHORT,2986,1.0,-0.011356706,0.05,-0.01016647,-0.1167
2012-09-14 00:00:00+00,SHORT,3782,0.425839679451767,-0.041158233,11.97,-0.014358981,-0.099
2012-09-14 00:00:00+00,SHORT,3841,0.6824038690242961,-0.0061921664,8.73,-0.006860633,-0.1213
2012-09-17 00:00:00+00,SHORT,2550,0.6262844669621028,-0.050881486,-7.17,-0.009646498,-0.1193
2012-09-17 00:00:00+00,SHORT,753,0.5121691019727466,-0.022656877,-3.67,-0.006686008,-0.1093
2012-09-17 00:00:00+00,SHORT,788,0.47773779963654067,-0.023033114,5.19,-0.014882608,-0.1156
2012-09-17 00:00:00+00,SHORT,974,0.964438670285678,-0.030600809,-0.23,-0.012928739,-0.1093
2012-09-17 00:00:00+00,SHORT,3330,0.6040304319699507,-0.04969726,2.46,-0.010694429,-0.1099
2012-09-17 00:00:00+00,SHORT,3841,0.47905900330900275,-0.017330004,8.73,-0.014657811,-0.1203
2012-09-17 00:00:00+00,SHORT,3907,0.4448687291801133,-0.01617019,7.47,-0.006196641,-0.104
2012-09-18 00:00:00+00,SHORT,2050,0.33813398395182,-0.030033723,-5.7,-0.008605997,-0.104
2012-09-18 00:00:00+00,SHORT,4169,0.0,-0.045237035,11.37,-0.007064362,-0.1095
2012-09-18 00:00:00+00,SHORT,2431,0.5343239069826289,-0.023911262,7.93,-0.009288681,-0.1217
2012-09-18 00:00:00+00,SHORT,631,0.4906705087925001,-0.04813143,2.07,-0.009384182,-0.1155
2012-09-18 00:00:00+00,SHORT,753,0.3553004384845236,-0.028784795,-3.67,-0.012552152,-0.1095
2012-09-18 00:00:00+00,SHORT,2863,0.677083526713391,-0.015218151,1.31,-0.012555175,-0.0991
2012-09-18 00:00:00+00,SHORT,857,0.18498324871921062,-0.031071926,2.18,-0.0078572985,-0.1167
2012-09-18 00:00:00+00,SHORT,2972,0.19650450695613633,-0.030534388,-8.78,-0.010869239,-0.1157
2012-09-18 00:00:00+00,SHORT,3613,0.17386761111759097,-0.041255053,-0.03,-0.009558736,-0.1133
2012-09-18 00:00:00+00,SHORT,3694,0.7415405178535096,-0.071688674,0.28,-0.006766699,-0.1153
2012-09-18 00:00:00+00,SHORT,1770,0.35902804324882687,-0.044868853,-5.54,-0.010016995,-0.1187
2012-09-18 00:00:00+00,SHORT,1780,0.0,-0.056115504,-15.31,-0.009633084,-0.1189
2012-09-18 00:00:00+00,SHORT,3907,0.26837825143886973,-0.021139495,7.47,-0.010137288,-0.1041
2012-09-19 00:00:00+00,SHORT,2297,0.0,-0.01543485,10.24,-0.0071291784,-0.122
2012-09-19 00:00:00+00,SHORT,2430,0.1047029781567219,-0.06437922,4.93,-0.009532152,-0.1189
2012-09-19 00:00:00+00,SHORT,2536,0.0969836937580835,-0.101421125,-25.09,-0.012194338,-0.1147
2012-09-19 00:00:00+00,SHORT,622,0.0,-0.027560364,-0.82,-0.013353715,-0.1004
2012-09-19 00:00:00+00,SHORT,631,0.4621090303514581,-0.05135653,2.07,-0.00910433,-0.1157
2012-09-19 00:00:00+00,SHORT,857,0.0,-0.03914056,2.18,-0.0133681,-0.1169
2012-09-19 00:00:00+00,SHORT,1004,0.11482925788766092,-0.061616216,11.86,-0.012109388,-0.1127
2012-09-19 00:00:00+00,SHORT,1051,0.0,-0.118396804,-5.98,-0.0067208824,-0.1129
2012-09-19 00:00:00+00,SHORT,3573,0.4025422251570072,-0.06714043,18.96,-0.0140892565,-0.1215
2012-09-19 00:00:00+00,SHORT,3694,0.7042821927777803,-0.08052829,0.28,-0.01488753,-0.1155
2012-09-19 00:00:00+00,SHORT,1710,0.0,-0.07459305,-8.98,-0.0103647765,-0.1084
2012-09-19 00:00:00+00,SHORT,1816,0.08455659336549746,-0.04692029,17.12,-0.010228914,-0.1119
2012-09-20 00:00:00+00,SHORT,356,0.5767604779306211,-0.060073726,3.43,-0.010393033,-0.109
2012-09-20 00:00:00+00,SHORT,2508,0.46978881683392754,-0.04198733,-8.52,-0.014494459,-0.108
2012-09-20 00:00:00+00,SHORT,1462,0.49171446588788775,-0.06462608,18.14,-0.010804441,-0.12
2012-09-21 00:00:00+00,SHORT,2105,0.2501478713223684,-0.058426872,-17.11,-0.008809513,-0.1214
2012-09-21 00:00:00+00,SHORT,4169,0.0,-0.046414886,11.37,-0.0123699745,-0.1093
2012-09-21 00:00:00+00,SHORT,2365,0.3714760126188911,-0.06236659,-6.59,-0.012904,-0.1145
2012-09-21 00:00:00+00,SHORT,356,0.4307864621960053,-0.061603058,3.43,-0.006633297,-0.1084
2012-09-21 00:00:00+00,SHORT,3216,0.5271021257974203,-0.04259405,-18.24,-0.013529138,-0.1094
2012-09-21 00:00:00+00,SHORT,1377,0.0,-0.067131475,-6.52,-0.008233707,-0.1196
2012-09-21 00:00:00+00,SHORT,3646,1.0,-0.012202612,0.25,-0.013739493,-0.1134
2012-09-21 00:00:00+00,SHORT,3716,0.3163925592722034,-0.0060044285,3.32,-0.008873188,-0.1175
2012-09-24 00:00:00+00,SHORT,2923,0.5636920000028975,-0.023063082,5.51,-0.008840403,-0.0867
2012-09-24 00:00:00+00,SHORT,3335,0.233811744531354,-0.059790447,18.12,-0.0085286535,-0.0876
2012-09-24 00:00:00+00,SHORT,3646,0.9473684210526316,-0.011625973,0.25,-0.010229913,-0.1137
2012-09-24 00:00:00+00,SHORT,3716,0.3253433969397741,-0.01149051,3.32,-0.01478724,-0.1179
2012-09-25 00:00:00+00,SHORT,405,0.45216634812687245,-0.012126284,-21.0,-0.0062142545,-0.1076
2012-09-25 00:00:00+00,SHORT,3335,0.0,-0.064841256,18.12,-0.014795252,-0.0872
2012-09-25 00:00:00+00,SHORT,3513,0.7320156128320677,-0.036600698,2.27,-0.008030668,-0.1072
2012-09-25 00:00:00+00,SHORT,3641,0.7325287568996819,-0.031216858,2.96,-0.010194816,-0.1058
2012-09-26 00:00:00+00,SHORT,405,0.4403067971025518,-0.016974056,-21.0,-0.009954375,-0.1073
2012-09-26 00:00:00+00,SHORT,1082,1.0,-0.02355431,10.45,-0.013511282,-0.1144
2012-09-27 00:00:00+00,SHORT,3513,0.46879974148441067,-0.033713493,2.27,-0.009633013,-0.1067
2012-09-28 00:00:00+00,SHORT,405,0.37552953600580463,-0.022076558,-21.0,-0.012047562,-0.1076
2012-09-28 00:00:00+00,SHORT,2720,1.0,0.003844032,2.25,-0.012850602,-0.1159
2012-10-01 00:00:00+00,SHORT,753,0.6843203128114477,-0.024598958,-3.67,-0.011186369,-0.1219
2012-10-05 00:00:00+00,SHORT,88,0.4093416831264266,-0.03527978,5.97,-0.012852628,-0.0946
2012-10-05 00:00:00+00,SHORT,2139,0.5853496849607027,-0.0135851065,6.52,-0.014671434,-0.1013
2012-10-05 00:00:00+00,SHORT,1700,0.5638087361105004,-0.014882189,6.54,-0.0058277333,-0.1136
2012-10-08 00:00:00+00,SHORT,1700,0.5152933560009315,-0.021490017,6.54,-0.013322111,-0.1134
2012-10-16 00:00:00+00,SHORT,2482,0.25025573416829117,-0.01313954,-1.9,-0.0070492867,-0.1217
2012-10-19 00:00:00+00,SHORT,3244,0.40331142640424145,-0.030453239,4.39,-0.014238193,-0.1169
2012-10-19 00:00:00+00,SHORT,3973,0.48860680706264886,-0.024694208,16.39,-0.012395123,-0.1196
2012-11-01 00:00:00+00,SHORT,1699,0.6388907935292926,0.0068947827,12.73,-0.009886868,-0.1091
2012-11-05 00:00:00+00,SHORT,3357,0.2426843962974782,-0.036077715,-11.08,-0.009869895,-0.0898
2012-11-06 00:00:00+00,SHORT,903,0.0,-0.027551742,8.15,-0.0069106864,-0.1132
2012-11-06 00:00:00+00,SHORT,3561,0.0,-0.020537917,-13.75,-0.011587524,-0.1204
2012-11-06 00:00:00+00,SHORT,3693,0.09254188292819618,-0.0135741355,-25.89,-0.00973853,-0.121
2012-11-07 00:00:00+00,SHORT,4031,0.032922781006773906,-0.05080621,17.28,-0.012502617,-0.0854
2012-11-07 00:00:00+00,SHORT,2042,0.28977342776940096,-0.03343555,-1.74,-0.011349601,-0.1202
2012-11-08 00:00:00+00,SHORT,88,0.46515523595682934,-0.033328753,2.94,-0.011128469,-0.0928
2012-11-08 00:00:00+00,SHORT,3179,0.0,-0.04509813,0.86,-0.009391346,-0.1206
2012-11-09 00:00:00+00,SHORT,3127,0.0,-0.11541877,4.25,-0.012190744,-0.1217
2012-11-09 00:00:00+00,SHORT,3179,0.0,-0.04896308,0.86,-0.014483962,-0.118
2012-11-12 00:00:00+00,SHORT,3127,0.20624014550599418,-0.11211586,4.25,-0.009317752,-0.1214
2012-11-12 00:00:00+00,SHORT,3179,0.0,-0.04577028,0.86,-0.012249769,-0.1177
2012-11-12 00:00:00+00,SHORT,3868,0.0,-0.095380686,-6.5,-0.0120055955,-0.1145
2012-11-13 00:00:00+00,SHORT,1463,0.0,-0.04399497,3.93,-0.014377548,-0.1214
2013-03-12 00:00:00+00,SHORT,1869,0.37142688639977606,-0.053088076,-0.49,-0.009183881,-0.0871
2013-03-13 00:00:00+00,SHORT,3130,0.5545292907552946,-0.022315577,10.59,-0.012128783,-0.0865
2013-03-14 00:00:00+00,SHORT,4237,0.372304308488458,-0.02290274,-15.55,-0.007224682,-0.0852
2013-03-14 00:00:00+00,SHORT,2548,0.5475755076708836,-0.062829375,2.61,-0.0061657727,-0.0857
2013-03-14 00:00:00+00,SHORT,3130,0.5803680598390362,-0.02138709,10.59,-0.0073058745,-0.0868
2013-03-18 00:00:00+00,SHORT,937,0.29232929435752936,-0.06014589,-3.72,-0.011854853,-0.0863
2013-03-18 00:00:00+00,SHORT,3114,0.9411764705882353,-0.06952921,0.46,-0.0084502855,-0.0857
2013-03-18 00:00:00+00,SHORT,3519,0.2908897208382205,-0.059663955,-4.87,-0.012573031,-0.0862
2013-03-19 00:00:00+00,SHORT,2930,0.4173056502987073,-0.05643169,-11.47,-0.0079526715,-0.0874
2013-03-19 00:00:00+00,SHORT,937,0.3017677074399718,-0.063848704,-3.72,-0.012300517,-0.0861
2013-03-19 00:00:00+00,SHORT,3378,0.6120277281000687,-0.050237197,-3.65,-0.009052532,-0.0875
2013-03-20 00:00:00+00,SHORT,2776,0.7260458983217521,-0.030617293,-10.44,-0.005747745,-0.0874
2013-03-20 00:00:00+00,SHORT,3378,0.8,-0.043977793,-3.65,-0.0069411094,-0.0875
2013-03-20 00:00:00+00,SHORT,1437,0.16658010567751144,-0.026575675,11.55,-0.00564421,-0.0858
2013-03-21 00:00:00+00,SHORT,937,0.30482861842214676,-0.067489855,-3.72,-0.009384443,-0.0861
2013-03-22 00:00:00+00,SHORT,937,0.292065584515807,-0.06641052,-3.72,-0.007283807,-0.0861
2013-03-25 00:00:00+00,SHORT,5,0.15692831371306643,-0.10896634,-0.32,-0.011225335,-0.0879
2013-03-26 00:00:00+00,SHORT,937,0.2085585998861633,-0.06389604,-3.72,-0.0122803515,-0.0859
2013-03-27 00:00:00+00,SHORT,1437,0.0,-0.019654525,11.55,-0.009612164,-0.0858
2013-03-27 00:00:00+00,SHORT,3595,0.2740820462145745,-0.017924419,-8.25,-0.006017203,-0.0876
2013-03-28 00:00:00+00,SHORT,5,0.0464265925078065,-0.08848906,-0.32,-0.008845339,-0.0879
2013-03-28 00:00:00+00,SHORT,2107,0.30430371033906306,-0.03772118,-10.65,-0.014620511,-0.0874
2013-03-28 00:00:00+00,SHORT,4224,0.27897832826780633,-0.011094558,2.37,-0.005966052,-0.0856
2013-03-28 00:00:00+00,SHORT,157,0.0,-0.05542971,8.4,-0.01126945,-0.087
2013-03-28 00:00:00+00,SHORT,1437,0.0,-0.022632811,11.55,-0.014440209,-0.0858
2013-04-01 00:00:00+00,SHORT,2055,0.6808072608191708,-0.055530276,4.86,-0.013384753,-0.0877
2013-04-01 00:00:00+00,SHORT,580,0.0,-0.03878561,2.79,-0.014734896,-0.0867
2013-04-03 00:00:00+00,SHORT,1149,0.0,-0.04084758,4.56,-0.010392772,-0.0875
2013-04-11 00:00:00+00,SHORT,4201,0.41420605778161373,-0.024681875,-3.39,-0.010639046,-0.0862
2013-04-11 00:00:00+00,SHORT,4224,0.11494663274568345,-0.016645877,2.37,-0.01072643,-0.0851
2013-04-11 00:00:00+00,SHORT,2835,0.49828401642224873,-0.028843231,-11.42,-0.014380472,-0.0861
2013-04-11 00:00:00+00,SHORT,1108,0.27927043795822964,-0.02020576,1.38,-0.011793765,-0.0838
2013-04-12 00:00:00+00,SHORT,417,0.7506046854935802,-0.022404669,3.05,-0.006016982,-0.0867
2013-04-12 00:00:00+00,SHORT,2866,0.0,-0.013142085,-1.87,-0.013381613,-0.0869
2013-04-12 00:00:00+00,SHORT,3436,0.1627752643671727,-0.056190375,11.78,-0.0083246855,-0.0866
2013-04-12 00:00:00+00,SHORT,1748,0.0,-0.074715115,0.69,-0.013252592,-0.0865
2013-04-19 00:00:00+00,SHORT,2285,0.2700356616462274,-0.028173579,-14.01,-0.010970709,-0.0871
2013-05-01 00:00:00+00,SHORT,853,0.5100295991061681,-0.024003502,13.54,-0.01325034,-0.0866
2013-05-01 00:00:00+00,SHORT,1333,0.5896586932821918,-0.014200838,-2.12,-0.008582769,-0.087
2013-05-02 00:00:00+00,SHORT,1333,0.5882323925047407,-0.013042519,-2.12,-0.010443627,-0.1167
2013-05-03 00:00:00+00,SHORT,2692,0.6153846153846154,-0.083648935,2.44,-0.009762686,-0.1011
2013-05-13 00:00:00+00,SHORT,4150,0.2980823787997315,-0.016555548,10.9,-0.012012888,-0.0842
2013-05-14 00:00:00+00,SHORT,4197,0.5350316216152663,-0.030880457,2.19,-0.013379345,-0.0819
2013-05-15 00:00:00+00,SHORT,3456,0.6,-0.093718,3.19,-0.01241336,-0.0854
2013-07-01 00:00:00+00,SHORT,1473,0.75,-0.01571359,2.55,-0.007305907,-0.087
2013-07-05 00:00:00+00,SHORT,3684,0.0,-0.051774897,9.95,-0.010102962,-0.0852
2013-07-09 00:00:00+00,SHORT,183,0.0,-0.026717542,-22.35,-0.0061287833,-0.0878
2013-07-09 00:00:00+00,SHORT,2349,0.6148718720658911,-0.012872338,3.97,-0.006154219,-0.0894
2013-07-09 00:00:00+00,SHORT,3359,0.35192246287030593,-0.025727576,9.0,-0.01369448,-0.0848
2013-07-15 00:00:00+00,SHORT,2349,0.4744586865104518,-0.02786471,3.97,-0.006299324,-0.0889
2013-07-16 00:00:00+00,SHORT,1731,0.537565743455188,-0.023718845,3.97,-0.011483373,-0.0877
2013-07-17 00:00:00+00,SHORT,1191,0.6403675273718179,-0.02859222,14.37,-0.0060863155,-0.0878
2013-07-17 00:00:00+00,SHORT,1731,0.4654690291923555,-0.026651552,3.97,-0.012040436,-0.0879
2013-07-18 00:00:00+00,SHORT,3754,0.38826923383244527,-0.040738273,13.7,-0.0066542896,-0.0896
2013-07-18 00:00:00+00,SHORT,1731,0.44370352286238596,-0.026943633,3.97,-0.011089948,-0.0877
2013-07-19 00:00:00+00,SHORT,3754,0.420122296832753,-0.046351817,13.7,-0.0132665355,-0.0899
2013-07-19 00:00:00+00,SHORT,1731,0.37860640794011247,-0.029615475,3.97,-0.014463871,-0.0879
2013-07-23 00:00:00+00,SHORT,3802,0.8413112647556164,-0.030828226,11.94,-0.007784823,-0.0836
2013-07-24 00:00:00+00,SHORT,411,0.20857963032674795,-0.027334567,-2.53,-0.00909724,-0.089
2013-07-24 00:00:00+00,SHORT,638,0.5449144472831895,-0.05124545,9.25,-0.011184269,-0.0854
2013-07-24 00:00:00+00,SHORT,3531,0.5289818443032116,-0.0194699,13.04,-0.012060537,-0.09
2013-07-25 00:00:00+00,SHORT,411,0.2101948759719265,-0.02874209,9.05,-0.012692732,-0.089
2013-07-25 00:00:00+00,SHORT,2720,1.0,-0.023043169,15.39,-0.012951573,-0.0889
2013-07-30 00:00:00+00,SHORT,753,0.3222337913520494,-0.014388362,-12.51,-0.0105399955,-0.0877
2013-07-31 00:00:00+00,SHORT,1631,0.045551456141173605,-0.067879744,10.92,-0.0138378795,-0.0808
2013-08-01 00:00:00+00,SHORT,3862,0.7857142857142857,-0.06895758,0.62,-0.013855379,-0.0889
2013-08-02 00:00:00+00,SHORT,411,0.0,-0.015133694,9.05,-0.0073419292,-0.0884
2013-08-02 00:00:00+00,SHORT,2912,0.13746693260832218,-0.011327156,6.42,-0.0061894143,-0.0872
2013-08-02 00:00:00+00,SHORT,3862,0.3626516551196759,-0.06588986,0.62,-0.008707897,-0.089
2013-08-05 00:00:00+00,SHORT,411,0.0,-0.020236807,9.05,-0.012999721,-0.0884
2013-08-05 00:00:00+00,SHORT,1043,0.0,-0.065103546,-0.26,-0.005667902,-0.0889
2013-08-05 00:00:00+00,SHORT,3561,0.28060338960796255,-0.04059003,11.2,-0.014666353,-0.0874
