time,side,ticker_id,mv_up_composite_labels,delta_pe_qoq_df028,joint_fall_flag_1_20_df042,ma_cloud_diff_13_100_df007,skew_weighted_20_df037
2006-02-10 00:00:00+00,LONG,167,1.0,-1.3638344,0.0,0.05485459,-0.34445447
2006-02-10 00:00:00+00,LONG,652,0.192662028663473,-0.2483905,0.0,-0.022533387,-0.38037634
2006-02-10 00:00:00+00,LONG,1761,0.0,-14.347222,0.0,-0.017864153,-0.36458468
2006-02-13 00:00:00+00,LONG,652,0.26796383053399625,-0.2483905,0.0,-0.02354336,-0.39448604
2006-03-01 00:00:00+00,LONG,2999,0.0,18.347143,0.0,0.031779543,-0.40401116
2006-03-08 00:00:00+00,LONG,3831,0.0,3.0848486,0.0,-0.013098698,-0.40648127
2006-03-09 00:00:00+00,LONG,2912,0.36326083429225076,7.6336274,0.0,-0.057965968,-0.3665233
2006-03-09 00:00:00+00,LONG,3824,0.0,-16.101227,0.0,0.023619238,-0.37417552
2006-03-17 00:00:00+00,LONG,610,0.0,2.7433217,0.0,-0.057737306,-0.40215278
2006-03-17 00:00:00+00,LONG,2661,0.0,25.99643,0.0,0.10078151,-0.42957473
2006-03-22 00:00:00+00,LONG,2661,0.0,25.99643,0.0,0.08193969,-0.4005456
2006-03-27 00:00:00+00,LONG,2661,0.0,25.99643,0.0,0.06726351,-0.37089854
2006-03-28 00:00:00+00,LONG,487,0.0,12.489518,0.0,-0.05463947,-0.36236754
2006-03-29 00:00:00+00,LONG,3890,0.0,-10.130193,0.0,0.0099469805,-0.40764028
2006-04-03 00:00:00+00,LONG,64,0.0,-7.6354165,0.0,-0.026589857,-0.34101164
2006-04-07 00:00:00+00,LONG,1715,1.0,9.15183,0.0,0.019640453,-0.36761376
2006-04-12 00:00:00+00,LONG,2084,0.5908099149336566,9.803653,0.0,-0.019268654,-0.4001912
2006-04-13 00:00:00+00,LONG,557,0.7879499632672416,-7.1238093,0.0,0.081328124,-0.3620793
2006-04-17 00:00:00+00,LONG,2226,0.0,-0.8060606,0.0,0.010399673,-0.34774843
2006-04-18 00:00:00+00,LONG,557,0.0,-7.1238093,0.0,0.06105979,-0.35410848
2006-04-19 00:00:00+00,LONG,1063,0.0,1.0514369,0.0,-0.06327624,-0.35999745
2006-04-20 00:00:00+00,LONG,2137,0.658099596699475,1.3785263,0.0,-0.021824984,-0.3586516
2006-05-05 00:00:00+00,LONG,237,0.0,-16.492313,0.0,0.07171963,-0.3574225
2006-05-05 00:00:00+00,LONG,3645,0.0,7.8242426,0.0,-0.024271058,-0.42724502
2006-05-09 00:00:00+00,LONG,3645,0.0,7.8242426,0.0,-0.030382637,-0.41474825
2006-05-11 00:00:00+00,LONG,3645,0.0,7.8242426,0.0,-0.033299565,-0.4231433
2006-05-16 00:00:00+00,LONG,4136,0.0,24.997646,0.0,0.022276586,-0.38370702
2006-05-17 00:00:00+00,LONG,643,0.0,-13.869771,0.0,0.047563784,-0.41273
2006-05-17 00:00:00+00,LONG,3078,0.7906200292529845,-16.287878,0.0,-0.030068178,-0.35937706
2006-05-19 00:00:00+00,LONG,3116,0.0,-11.669108,0.0,-0.004414477,-0.40465233
2006-05-25 00:00:00+00,LONG,562,0.6504533276863816,-2.3625,0.0,-0.035262417,-0.37739992
2006-05-25 00:00:00+00,LONG,4059,0.8484848484848485,3.165625,0.0,-0.044696007,-0.4030378
2006-05-26 00:00:00+00,LONG,562,0.6448816107330412,-2.3625,0.0,-0.038323633,-0.36215138
2006-06-06 00:00:00+00,LONG,900,0.0,-8.348753,0.0,0.008990201,-0.38574916
2006-06-06 00:00:00+00,LONG,2979,1.0,7.9583335,0.0,-0.062328614,-0.34969378
2006-06-07 00:00:00+00,LONG,900,0.0,-8.348753,0.0,0.006987273,-0.38565198
2006-06-07 00:00:00+00,LONG,2979,0.962962962962963,7.9583335,0.0,-0.06368305,-0.3852692
2006-06-08 00:00:00+00,LONG,2710,0.0,13.213122,0.0,-0.0048146877,-0.35204804
2006-06-09 00:00:00+00,LONG,2710,0.0,13.213122,0.0,-0.00988476,-0.3539661
2006-06-13 00:00:00+00,LONG,1173,1.0,8.318547,0.0,-0.085249074,-0.363282
2006-06-13 00:00:00+00,LONG,1298,0.0,1.3694445,0.0,-0.006029265,-0.38892013
2006-06-13 00:00:00+00,LONG,3595,1.0,11.25,0.0,0.04438804,-0.37706363
2006-06-13 00:00:00+00,LONG,3907,0.0,-8.530788,0.0,-0.0065147798,-0.34930518
2006-06-13 00:00:00+00,LONG,1967,0.7517904901567231,-1.7424906,0.0,-0.008615321,-0.4089362
2006-06-14 00:00:00+00,LONG,243,0.35925180871769563,0.012133217,0.0,-0.08155551,-0.36429626
2006-06-14 00:00:00+00,LONG,2536,1.0,5.088333,0.0,-0.04239071,-0.4163936
2006-06-14 00:00:00+00,LONG,498,0.0,-8.32057,0.0,0.007891044,-0.38386184
2006-06-14 00:00:00+00,LONG,576,0.37076197272872663,1.8502221,0.0,-0.01990708,-0.39082593
2006-06-14 00:00:00+00,LONG,3271,0.0,-6.998795,0.0,-0.0545228,-0.38128173
2006-06-14 00:00:00+00,LONG,3286,0.0,-17.31078,0.0,-0.09894441,-0.40035227
2006-06-14 00:00:00+00,LONG,3420,0.47001160959632776,-4.007945,0.0,-0.001978147,-0.3873004
2006-06-14 00:00:00+00,LONG,1715,0.01761981111363259,-4.396758,0.0,0.030530803,-0.4375854
2006-06-14 00:00:00+00,LONG,1967,0.6457976428980368,-1.7424906,0.0,-0.017396132,-0.35269138
2006-06-19 00:00:00+00,LONG,2681,0.37822720651317576,-10.708227,0.0,-0.041542217,-0.4361995
2006-06-22 00:00:00+00,LONG,2681,0.3634120251074733,-10.708227,0.0,-0.049829736,-0.43724462
2006-06-23 00:00:00+00,LONG,555,0.871110792409148,-7.777679,0.0,-0.0488742,-0.36786473
2006-06-23 00:00:00+00,LONG,2681,0.3680374878459604,-10.708227,0.0,-0.05202921,-0.43540707
2006-06-26 00:00:00+00,LONG,555,0.7581050450542278,-7.777679,0.0,-0.050897405,-0.370996
2006-06-27 00:00:00+00,LONG,2681,0.31965778462527755,-10.708227,0.0,-0.055356104,-0.38101423
2006-06-28 00:00:00+00,LONG,555,0.818302022525983,-7.777679,0.0,-0.055802163,-0.4027095
2006-06-28 00:00:00+00,LONG,2681,0.3064815649852215,-10.708227,0.0,-0.057049807,-0.34419042
2006-06-28 00:00:00+00,LONG,3804,1.0,8.461764,0.0,-0.0334838,-0.39818713
2006-06-29 00:00:00+00,LONG,3804,0.8589978848670419,8.461764,0.0,-0.035474032,-0.34670746
2006-07-05 00:00:00+00,LONG,664,0.1419493523280511,-11.220746,0.0,-0.080719054,-0.35601366
2006-07-06 00:00:00+00,LONG,2898,0.523543714563736,14.287093,0.0,-0.027848208,-0.41300285
2006-07-07 00:00:00+00,LONG,664,0.05812155190298393,-11.220746,0.0,-0.08292691,-0.37965226
2006-07-10 00:00:00+00,LONG,664,0.26994725825599775,-11.220746,0.0,-0.08264915,-0.36174405
2006-07-13 00:00:00+00,LONG,664,0.20832993046210443,-11.220746,0.0,-0.07834244,-0.3586444
2006-07-14 00:00:00+00,LONG,4237,0.2967869056246477,4.9583898,0.0,-0.054475386,-0.3718645
2006-07-14 00:00:00+00,LONG,664,0.20456632779759404,-11.220746,0.0,-0.07751533,-0.36297482
2006-07-19 00:00:00+00,LONG,406,0.896551724137931,-13.766384,0.0,-0.076756574,-0.40318757
2006-07-20 00:00:00+00,LONG,578,0.18507773476525366,0.63529414,0.0,-0.07741843,-0.36037987
2006-07-21 00:00:00+00,LONG,2761,0.6256541503018322,-4.122989,0.0,-0.029293723,-0.34158188
2006-07-24 00:00:00+00,LONG,406,0.7931034482758621,-13.766384,0.0,-0.07943951,-0.38755816
2006-07-27 00:00:00+00,LONG,3378,1.0,-17.370695,0.0,-0.083779216,-0.34392586
2006-07-28 00:00:00+00,LONG,1063,0.6546591590214399,-1.5977181,0.0,-0.08551227,-0.3739714
2006-07-28 00:00:00+00,LONG,1260,0.5566263913216749,12.633,0.0,-0.052232437,-0.342643
2006-07-28 00:00:00+00,LONG,3378,0.9814814814814815,-17.370695,0.0,-0.08761438,-0.37835103
2006-07-31 00:00:00+00,LONG,3378,0.962962962962963,-17.370695,0.0,-0.09043232,-0.34602436
2006-08-01 00:00:00+00,LONG,1063,0.5951208558426428,-1.5977181,0.0,-0.09254006,-0.40263593
2006-08-01 00:00:00+00,LONG,3378,0.9444444444444444,-17.370695,0.0,-0.09242708,-0.36109638
2006-08-11 00:00:00+00,LONG,2983,0.5984575714793915,0.3245283,0.0,-0.09733046,-0.34219766
2006-08-11 00:00:00+00,LONG,3447,0.6831150081671603,0.013757116,0.0,0.0523664,-0.39713854
2006-08-15 00:00:00+00,LONG,558,0.9807692307692307,-10.634101,0.0,-0.0936725,-0.41748205
2006-08-15 00:00:00+00,LONG,2936,0.19963528344687168,-12.649789,0.0,-5.8286136E-4,-0.43212077
2006-08-16 00:00:00+00,LONG,2936,0.0,-12.649789,0.0,-0.021910792,-0.40685976
2006-08-16 00:00:00+00,LONG,3447,0.46961368209676385,0.013757116,0.0,0.042083357,-0.3784151
2006-08-17 00:00:00+00,LONG,2936,0.0,-12.649789,0.0,-0.04309822,-0.36918333
2006-08-18 00:00:00+00,LONG,2936,0.12132254824214743,-12.649789,0.0,-0.06497608,-0.37023088
2006-08-25 00:00:00+00,LONG,576,0.0,-13.751678,0.0,-0.020762399,-0.3754602
2006-08-28 00:00:00+00,LONG,576,0.0,-13.751678,0.0,-0.022511363,-0.39385092
2006-08-29 00:00:00+00,LONG,3473,0.23063707334311395,-12.17254,0.0,-0.0859229,-0.3696709
2006-08-30 00:00:00+00,LONG,576,0.0,-13.751678,0.0,-0.025938503,-0.41363502
2006-08-31 00:00:00+00,LONG,576,0.0,-13.751678,0.0,-0.026709607,-0.3446281
2006-09-01 00:00:00+00,LONG,897,0.0,-1.2768134,0.0,0.002344867,-0.35911238
2006-09-06 00:00:00+00,LONG,897,0.0,-1.2768134,0.0,-0.0045174644,-0.43856838
2006-09-06 00:00:00+00,LONG,1949,0.0,1.4639016,0.0,0.058106676,-0.39043853
2006-09-25 00:00:00+00,LONG,498,0.489519317298906,4.179496,0.0,-0.094178274,-0.37032798
2006-09-25 00:00:00+00,LONG,3420,0.5555546614535748,-6.969234,0.0,-0.024920031,-0.4317131
2006-09-26 00:00:00+00,LONG,3420,0.5462042718992075,-6.969234,0.0,-0.026965687,-0.4326462
2006-10-03 00:00:00+00,LONG,498,0.0,4.179496,0.0,-0.09026099,-0.35314733
2006-10-03 00:00:00+00,LONG,1173,0.3613033231489019,13.987808,0.0,0.036196593,-0.42522535
2006-10-03 00:00:00+00,LONG,3420,0.23507017426127721,-6.969234,0.0,-0.025341265,-0.35755715
2006-10-04 00:00:00+00,LONG,1404,0.38450602930496514,5.211447,0.0,-0.033782233,-0.42687678
2006-10-04 00:00:00+00,LONG,3851,0.7869655970524237,-8.405172,0.0,-0.032895323,-0.3577599
2006-10-30 00:00:00+00,LONG,3046,0.19366827773161888,-2.8354166,0.0,-0.021836638,-0.38047102
2006-10-30 00:00:00+00,LONG,3681,0.14436711019528906,-6.0555553,0.0,0.036818553,-0.3732732
2006-10-30 00:00:00+00,LONG,1869,1.0,-9.030303,0.0,0.03281746,-0.39593446
2006-11-01 00:00:00+00,LONG,516,0.7941176470588236,2.0915585,0.0,0.015711607,-0.3671361
2006-11-01 00:00:00+00,LONG,3046,0.2197973799741843,0.625,0.0,-0.022194628,-0.35814342
2006-11-02 00:00:00+00,LONG,160,0.11367037089635874,5.2101197,0.0,0.060839925,-0.40470466
2006-11-02 00:00:00+00,LONG,516,0.7647058823529411,2.0915585,0.0,0.01186725,-0.41842955
2006-11-02 00:00:00+00,LONG,3046,0.18124774382187367,0.625,0.0,-0.022501817,-0.43170214
2006-11-03 00:00:00+00,LONG,516,0.7352941176470589,2.0915585,0.0,0.008760878,-0.34926784
2006-11-03 00:00:00+00,LONG,3046,0.290778789463349,0.625,0.0,-0.022967203,-0.42510682
2006-11-03 00:00:00+00,LONG,1869,0.26931326208344286,-9.030303,0.0,0.016666263,-0.37706175
2006-11-06 00:00:00+00,LONG,643,0.35911901423766823,5.0391684,0.0,0.05015202,-0.38816264
2006-11-06 00:00:00+00,LONG,1869,0.8888888888888888,-9.030303,0.0,0.012406948,-0.39038682
2006-11-07 00:00:00+00,LONG,2452,1.0,-17.09387,0.0,0.023370286,-0.39883843
2006-11-07 00:00:00+00,LONG,2004,0.5425940840528792,1.1934459,0.0,-0.018355645,-0.41914618
2006-11-08 00:00:00+00,LONG,2452,0.3441004519117337,-17.09387,0.0,0.01861324,-0.3670511
2006-11-08 00:00:00+00,LONG,2004,0.30234743281781423,1.1934459,0.0,-0.021741759,-0.35103595
2006-11-09 00:00:00+00,LONG,2452,0.3179111979089732,-17.09387,0.0,0.01348463,-0.37797213
2006-11-09 00:00:00+00,LONG,1869,0.27009362156906885,-9.030303,0.0,1.09246415E-4,-0.35488066
2006-11-09 00:00:00+00,LONG,2004,0.5279466437485608,1.1934459,0.0,-0.025278864,-0.4052217
2006-11-10 00:00:00+00,LONG,2993,0.0,14.471768,0.0,0.014491495,-0.40510362
2006-11-10 00:00:00+00,LONG,3137,1.0,1.7619047,0.0,-0.01592946,-0.42850947
2006-11-10 00:00:00+00,LONG,1869,0.7777777777777778,-9.030303,0.0,-0.0040991427,-0.35842776
2006-11-13 00:00:00+00,LONG,2993,0.0,14.471768,0.0,0.005890444,-0.42127162
2006-11-13 00:00:00+00,LONG,3824,0.4894490248598166,6.5136843,0.0,0.04079118,-0.3836495
2006-11-13 00:00:00+00,LONG,2004,0.27596464604683646,1.1934459,0.0,-0.030454224,-0.39240777
2006-11-14 00:00:00+00,LONG,2877,0.32605040220180587,5.1363635,0.0,-0.061572257,-0.35226798
2006-11-15 00:00:00+00,LONG,4089,1.0,18.764706,0.0,0.034873642,-0.42459467
2006-11-16 00:00:00+00,LONG,881,0.0,13.308858,0.0,-0.011824768,-0.363835
2006-11-20 00:00:00+00,LONG,1869,0.6111111111111112,-9.030303,0.0,-0.010067856,-0.35025913
2006-11-22 00:00:00+00,LONG,3067,0.6206896551724138,12.252974,0.0,0.0055479496,-0.37153915
2006-11-22 00:00:00+00,LONG,1250,0.5389398833926845,-9.028006,0.0,-0.04033312,-0.41442397
2006-11-24 00:00:00+00,LONG,1250,0.5023882525637134,-9.028006,0.0,-0.042064313,-0.3497698
2006-11-27 00:00:00+00,LONG,450,0.6923076923076923,6.7148633,0.0,-0.04557185,-0.43081468
2006-11-27 00:00:00+00,LONG,1250,0.5113501625725312,-9.028006,0.0,-0.045052968,-0.3904502
2006-12-07 00:00:00+00,LONG,234,0.04166666666666674,27.142857,0.0,0.0013009431,-0.351239
2006-12-11 00:00:00+00,LONG,234,0.0,27.142857,0.0,-0.0071211653,-0.3957646
2006-12-12 00:00:00+00,LONG,578,0.0,2.1226192,0.0,-0.05389538,-0.35257474
2006-12-14 00:00:00+00,LONG,3293,0.5618859754620028,-10.030935,0.0,0.009338137,-0.35889193
2006-12-19 00:00:00+00,LONG,3293,0.5396648217362824,-10.030935,0.0,0.0011175363,-0.3894941
2006-12-22 00:00:00+00,LONG,3293,0.5305434440611059,-10.030935,0.0,-0.0052033304,-0.3458992
2007-01-04 00:00:00+00,LONG,1404,0.8205051362522381,-8.820854,0.0,-0.013733912,-0.4281056
2007-01-05 00:00:00+00,LONG,2262,0.5355453136318815,-1.514935,0.0,-0.05211494,-0.3922529
2007-01-05 00:00:00+00,LONG,465,1.0,-1.9859114,0.0,0.0034487268,-0.36815816
2007-01-05 00:00:00+00,LONG,1404,0.7421189594844843,-8.820854,0.0,-0.024540653,-0.43933228
2007-01-08 00:00:00+00,LONG,465,0.9714285714285714,-1.9859114,0.0,0.0012252143,-0.34650302
2007-01-08 00:00:00+00,LONG,2638,0.9696969696969697,21.61715,0.0,0.030013986,-0.3676793
2007-01-08 00:00:00+00,LONG,2731,0.5452119449990509,-9.265397,0.0,0.01853461,-0.40597227
2007-01-08 00:00:00+00,LONG,3049,0.6781045510680058,18.651667,0.0,0.017961381,-0.3570252
2007-01-08 00:00:00+00,LONG,1173,0.48911082793414956,3.5900877,0.0,0.0059757507,-0.41868356
2007-01-08 00:00:00+00,LONG,3241,0.0,14.4827585,0.0,7.400647E-4,-0.34761313
2007-01-08 00:00:00+00,LONG,1404,0.6881135560549885,-8.820854,0.0,-0.03498375,-0.40102798
2007-01-08 00:00:00+00,LONG,1790,0.6184415533981586,-17.23077,0.0,0.045311697,-0.39180166
2007-01-09 00:00:00+00,LONG,2106,0.0,5.2426963,0.0,0.08471608,-0.38562274
2007-01-09 00:00:00+00,LONG,4197,0.9,16.158508,0.0,-0.04679547,-0.3857606
2007-01-09 00:00:00+00,LONG,4218,0.44369895704842066,-18.004095,0.0,0.040690646,-0.36209816
2007-01-09 00:00:00+00,LONG,2230,0.0,7.294819,0.0,0.06515863,-0.40681756
2007-01-09 00:00:00+00,LONG,2262,0.6306682201593612,-1.514935,0.0,-0.05681572,-0.36027497
2007-01-09 00:00:00+00,LONG,498,1.0,4.179496,0.0,-0.039128486,-0.37296447
2007-01-09 00:00:00+00,LONG,2638,0.9393939393939394,21.61715,0.0,0.026065763,-0.37565494
2007-01-09 00:00:00+00,LONG,2877,0.6132925964373441,5.1363635,0.0,-0.02735199,-0.40569553
2007-01-09 00:00:00+00,LONG,2986,0.9253143597073118,-2.9699533,0.0,-0.027721846,-0.43529892
2007-01-09 00:00:00+00,LONG,3049,0.7455579494777907,18.651667,0.0,0.013673496,-0.43388006
2007-01-09 00:00:00+00,LONG,1404,0.6762292685429577,-8.820854,0.0,-0.04386552,-0.40894428
2007-01-09 00:00:00+00,LONG,1790,0.5798524774352435,-17.23077,0.0,0.026959563,-0.38506836
2007-01-10 00:00:00+00,LONG,4123,1.0,-5.1456046,0.0,0.032677133,-0.43549305
2007-01-10 00:00:00+00,LONG,4197,0.875,16.158508,0.0,-0.045812134,-0.3793899
2007-01-10 00:00:00+00,LONG,2262,0.6448755786753708,-1.514935,0.0,-0.057488102,-0.38076413
2007-01-10 00:00:00+00,LONG,2638,0.9090909090909091,21.61715,0.0,0.021174554,-0.42633477
2007-01-10 00:00:00+00,LONG,2686,1.0,2.4287357,0.0,0.0062066955,-0.3506685
2007-01-10 00:00:00+00,LONG,838,0.972972972972973,-3.6056337,0.0,0.039333113,-0.4136449
2007-01-10 00:00:00+00,LONG,845,1.0,10.355655,0.0,-0.029197698,-0.39149082
2007-01-10 00:00:00+00,LONG,975,0.0,7.6263814,0.0,-0.010572711,-0.39956838
2007-01-10 00:00:00+00,LONG,3049,0.7188600222196869,18.651667,0.0,0.011313562,-0.40613168
2007-01-10 00:00:00+00,LONG,1173,0.5514425426682225,3.5900877,0.0,-0.003446354,-0.43301278
2007-01-10 00:00:00+00,LONG,3309,1.0,-3.62561,0.0,0.035446953,-0.40322182
2007-01-10 00:00:00+00,LONG,1410,0.22056750253583368,-1.6538461,0.0,-0.019039754,-0.43459377
2007-01-10 00:00:00+00,LONG,3621,0.0,7.3110547,0.0,-0.010617031,-0.40326807
2007-01-10 00:00:00+00,LONG,1667,0.5728648303721218,14.222222,0.0,0.0167459,-0.4341691
2007-01-10 00:00:00+00,LONG,1790,0.5751494440967267,-17.23077,0.0,0.008711905,-0.3843945
2007-01-10 00:00:00+00,LONG,4062,0.9411764705882353,-7.478355,0.0,0.0060540116,-0.41555306
2007-01-11 00:00:00+00,LONG,4123,0.96875,-5.1456046,0.0,0.02876805,-0.4001543
2007-01-11 00:00:00+00,LONG,555,0.5701695160527659,-2.7297378,0.0,-0.023652658,-0.34901682
2007-01-11 00:00:00+00,LONG,897,0.7196768041256262,-4.281069,0.0,0.08090273,-0.39865163
2007-01-11 00:00:00+00,LONG,1173,0.5755288302866061,3.5900877,0.0,-0.009436348,-0.42904976
2007-01-11 00:00:00+00,LONG,1410,0.17241756418204063,-1.6538461,0.0,-0.022253918,-0.42046613
2007-01-11 00:00:00+00,LONG,1667,0.5451336184443423,14.222222,0.0,0.012658482,-0.4331074
2007-01-11 00:00:00+00,LONG,1790,0.5993816095330028,-17.23077,0.0,-0.008176637,-0.42319137
2007-01-12 00:00:00+00,LONG,1298,0.9375,-1.6210318,0.0,-0.023036646,-0.35656124
2007-01-12 00:00:00+00,LONG,3469,0.7455245103715903,-3.6372516,0.0,0.0012194185,-0.346702
2007-01-12 00:00:00+00,LONG,1740,0.7743387113435976,-9.510057,0.0,-0.03528363,-0.3927771
2007-01-12 00:00:00+00,LONG,1790,0.536454584801945,-17.23077,0.0,-0.024752552,-0.42162356
2007-01-16 00:00:00+00,LONG,4123,0.90625,-5.1456046,0.0,0.024064783,-0.4018726
2007-01-16 00:00:00+00,LONG,870,0.7172461237958667,3.2844126,0.0,-0.02523999,-0.3664163
2007-01-16 00:00:00+00,LONG,1298,0.28806261001072386,-1.6210318,0.0,-0.027062709,-0.3498783
2007-01-16 00:00:00+00,LONG,3621,0.0,7.3110547,0.0,-0.011904797,-0.38749576
2007-01-16 00:00:00+00,LONG,1790,0.5025419045345043,-17.23077,0.0,-0.041553956,-0.419862
2007-01-17 00:00:00+00,LONG,897,0.5847795287313171,-4.281069,0.0,0.052831475,-0.38459337
2007-01-17 00:00:00+00,LONG,3049,0.7583972463426134,18.651667,0.0,4.6859574E-4,-0.34263805
2007-01-17 00:00:00+00,LONG,1087,0.33388748469229035,-17.068293,0.0,-0.05697927,-0.40933052
2007-01-17 00:00:00+00,LONG,3831,0.0,3.3384233,0.0,0.010407029,-0.37173438
2007-01-17 00:00:00+00,LONG,1949,1.0,-14.748391,0.0,-0.031162621,-0.38818637
2007-01-18 00:00:00+00,LONG,897,0.44797358641410484,-4.281069,0.0,0.041850083,-0.4028216
2007-01-18 00:00:00+00,LONG,1167,0.84375,0.040347222,0.0,0.030897632,-0.3750716
2007-01-18 00:00:00+00,LONG,1434,0.0,20.178217,0.0,0.030876737,-0.35113716
2007-01-18 00:00:00+00,LONG,3831,0.0,3.3384233,0.0,0.0042864745,-0.37463313
2007-01-18 00:00:00+00,LONG,1949,0.96875,-14.748391,0.0,-0.037390906,-0.3604428
2007-01-19 00:00:00+00,LONG,2716,0.0,4.888199,0.0,0.04127413,-0.40785944
2007-01-19 00:00:00+00,LONG,1790,0.42419268690985623,-17.23077,0.0,-0.08981448,-0.40853044
2007-01-22 00:00:00+00,LONG,897,0.7067402739505495,-4.281069,0.0,0.021693917,-0.35898268
2007-01-22 00:00:00+00,LONG,1039,0.7619047619047619,-9.145304,0.0,0.01614981,-0.35103425
2007-01-22 00:00:00+00,LONG,3433,0.8620689655172413,-10.6,0.0,-0.042147513,-0.35096923
2007-01-22 00:00:00+00,LONG,1740,0.5809400481092054,-9.510057,0.0,-0.05574489,-0.40049228
2007-01-22 00:00:00+00,LONG,3831,0.0,3.3384233,0.0,-0.006058371,-0.3498375
2007-01-24 00:00:00+00,LONG,3851,0.38634771038830723,-8.405172,0.0,0.05191038,-0.37904182
2007-01-25 00:00:00+00,LONG,2072,1.0,18.572975,0.0,0.0098570725,-0.36565784
2007-01-26 00:00:00+00,LONG,2072,0.96875,18.572975,0.0,0.0075001656,-0.35637796
2007-01-29 00:00:00+00,LONG,2072,0.9375,18.572975,0.0,0.0060936017,-0.35084942
2007-01-29 00:00:00+00,LONG,3831,0.0,3.3384233,0.0,-0.015638214,-0.3591727
2007-01-31 00:00:00+00,LONG,3851,0.17446562744710484,-8.405172,0.0,0.02071986,-0.385454
2007-02-14 00:00:00+00,LONG,3903,0.13611671693908586,-6.7109632,0.0,0.030184133,-0.38359362
2007-03-02 00:00:00+00,LONG,3515,0.4545668765977397,-18.233334,0.0,0.046813987,-0.34305078
2007-03-02 00:00:00+00,LONG,3841,0.28945696764121115,3.4726264,0.0,0.08180099,-0.3498459
2007-03-05 00:00:00+00,LONG,2151,1.0,28.522333,0.0,-0.0043234774,-0.3500065
2007-03-05 00:00:00+00,LONG,356,0.0,18.37503,0.0,0.021662261,-0.36064804
2007-03-05 00:00:00+00,LONG,576,1.0,22.08662,0.0,-0.056171592,-0.3962499
2007-03-05 00:00:00+00,LONG,3343,1.0,3.347826,0.0,0.0063526006,-0.3655572
2007-03-05 00:00:00+00,LONG,3515,0.582567639895145,-18.233334,0.0,0.040236156,-0.3554353
2007-03-05 00:00:00+00,LONG,3841,0.3865663025646337,3.4726264,0.0,0.07133682,-0.37958613
2007-03-06 00:00:00+00,LONG,4194,0.3956710061141627,-1.9852583,0.0,0.06479913,-0.39118853
2007-03-06 00:00:00+00,LONG,131,0.6231149302965049,2.4148147,0.0,-0.022301715,-0.38525254
2007-03-06 00:00:00+00,LONG,135,0.0,-10.717592,0.0,0.023555776,-0.39885202
2007-03-06 00:00:00+00,LONG,2262,0.0,-1.4772059,0.0,-0.013672558,-0.4042808
2007-03-06 00:00:00+00,LONG,2971,0.34637930815254825,10.901485,0.0,-0.03258308,-0.4136833
2007-03-06 00:00:00+00,LONG,1012,0.9824561403508771,9.882648,0.0,-0.015861649,-0.40631947
2007-03-06 00:00:00+00,LONG,3255,0.0,6.0,0.0,-1.5083519E-4,-0.435051
2007-03-06 00:00:00+00,LONG,1960,0.16498753393964766,9.028509,0.0,0.105773225,-0.34804717
2007-03-07 00:00:00+00,LONG,131,0.6251380161991155,2.4148147,0.0,-0.024031514,-0.358856
2007-03-07 00:00:00+00,LONG,2248,0.8688170750984902,5.9090624,0.0,0.06407537,-0.37722397
2007-03-07 00:00:00+00,LONG,2262,0.5285645492938242,-1.4772059,0.0,-0.017091336,-0.4373114
2007-03-07 00:00:00+00,LONG,2971,0.41362546227196884,10.901485,0.0,-0.035414733,-0.37786883
2007-03-07 00:00:00+00,LONG,3255,0.0,6.0,0.0,-0.0075890156,-0.43224218
2007-03-07 00:00:00+00,LONG,1960,0.06010079829915766,9.028509,0.0,0.09292128,-0.38807988
2007-03-08 00:00:00+00,LONG,2248,0.92,5.9090624,0.0,0.058351148,-0.34202534
2007-03-09 00:00:00+00,LONG,135,0.0,-10.717592,0.0,-0.0067310934,-0.40674376
2007-03-09 00:00:00+00,LONG,2248,0.7363145095545889,5.9090624,0.0,0.052663032,-0.3791949
2007-03-09 00:00:00+00,LONG,356,0.0,18.37503,0.0,-0.015057888,-0.407838
2007-03-09 00:00:00+00,LONG,959,0.0,2.321212,0.0,-0.009507712,-0.34686935
2007-03-09 00:00:00+00,LONG,1012,0.9298245614035088,9.882648,0.0,-0.025511086,-0.3835551
2007-03-09 00:00:00+00,LONG,1368,0.9393939393939394,6.232143,0.0,0.07696798,-0.34484833
2007-03-12 00:00:00+00,LONG,2248,0.7486003896298113,5.9090624,0.0,0.04760073,-0.3914028
2007-03-12 00:00:00+00,LONG,505,0.9767441860465116,6.887736,0.0,-0.076872356,-0.40946212
2007-03-13 00:00:00+00,LONG,356,0.0,18.37503,0.0,-0.033699866,-0.36050078
2007-03-13 00:00:00+00,LONG,2543,0.725971236689903,26.369726,0.0,-0.051898353,-0.34770682
2007-03-13 00:00:00+00,LONG,1171,0.2940774061454319,-4.1367965,0.0,-0.0147070065,-0.3454397
2007-03-13 00:00:00+00,LONG,3912,0.451354766338531,-7.21875,0.0,-0.05627262,-0.39505783
2007-03-14 00:00:00+00,LONG,4097,0.30321133746938056,-2.3242137,0.0,-0.03661023,-0.3533896
2007-03-14 00:00:00+00,LONG,2090,0.10543992404100004,-4.3004355,0.0,0.0020546222,-0.35786298
2007-03-14 00:00:00+00,LONG,2248,0.6895728052136805,5.9090624,0.0,0.03754403,-0.35646588
2007-03-14 00:00:00+00,LONG,2381,0.0,8.70948,0.0,-0.03432401,-0.36451858
