time,side,ticker_id,mv_dn_composite_labels,accel_price_21_df021,joint_fall_flag_1_10_df042,dist_upper_bb_20_2.0_df055,delta_volume_21_df024
2018-07-25 00:00:00+00,SHORT,2473,0.2623760036668297,0.0052672504,1.0,-0.025584674,458787.0
2018-07-26 00:00:00+00,SHORT,4163,0.7953702820725062,0.0024913754,1.0,-0.01252656,141099.0
2018-07-26 00:00:00+00,SHORT,3539,0.23131142009860836,-0.009539526,1.0,-0.023756482,335298.0
2018-07-27 00:00:00+00,SHORT,5,0.23464300131880986,0.013584599,1.0,-0.008577643,1053500.0
2018-07-27 00:00:00+00,SHORT,3645,0.0,-0.0015021629,1.0,-0.010028457,301700.0
2018-07-30 00:00:00+00,SHORT,2132,0.3445982382149998,0.003446845,1.0,-0.02558184,-90800.0
2018-07-31 00:00:00+00,SHORT,13,0.10143646001994984,-0.0031822647,1.0,-0.021727026,214297.0
2018-07-31 00:00:00+00,SHORT,4163,0.5206757794496633,-0.0027316744,1.0,-0.026218273,98001.0
2018-07-31 00:00:00+00,SHORT,3466,0.641152842154016,-0.0011960334,1.0,-0.022911305,634743.0
2018-08-01 00:00:00+00,SHORT,4163,0.4196365744208724,-0.005438369,1.0,-0.024543753,243747.0
2018-08-02 00:00:00+00,SHORT,694,0.1847414283709235,-0.010243478,1.0,-0.01929839,972202.0
2018-08-06 00:00:00+00,SHORT,694,0.32844121878535115,-0.011340442,1.0,-0.018195242,-100218.0
2018-08-06 00:00:00+00,SHORT,1258,0.28872882081957263,-0.005087294,1.0,-0.01576563,262343.0
2018-08-06 00:00:00+00,SHORT,3652,0.6285293068132374,-0.014916458,1.0,-0.024871668,736900.0
2018-08-07 00:00:00+00,SHORT,2582,0.0,0.0010385,1.0,-0.010583886,155670.0
2018-08-08 00:00:00+00,SHORT,2990,0.0,-0.0059753265,1.0,-0.009470324,198084.0
2018-08-08 00:00:00+00,SHORT,3049,0.0,-0.011363675,1.0,-0.019315645,175929.0
2018-08-08 00:00:00+00,SHORT,1780,0.2165127303525515,-0.006393754,1.0,-0.01826383,507276.0
2018-08-09 00:00:00+00,SHORT,3049,0.10977250733013504,0.017528756,1.0,-0.023037162,687988.0
2018-08-09 00:00:00+00,SHORT,3098,0.0,0.001099046,1.0,-0.024193494,245404.0
2018-08-09 00:00:00+00,SHORT,1108,0.0,0.0012031826,1.0,-0.022405386,46900.0
2018-08-09 00:00:00+00,SHORT,3556,0.09021725388560192,0.008752057,1.0,-0.022245541,634432.0
2018-08-27 00:00:00+00,SHORT,761,0.8022666282514049,-0.0147149125,1.0,-0.025358096,40406.0
2018-08-28 00:00:00+00,SHORT,2430,0.6280222298096568,-0.002182215,1.0,-0.013657428,68716.0
2018-08-28 00:00:00+00,SHORT,1652,0.0,-0.0062583266,1.0,-0.021775065,6400.0
2018-08-28 00:00:00+00,SHORT,1715,0.3618752329835623,-0.010851268,1.0,-0.016934235,47019.0
2018-08-30 00:00:00+00,SHORT,50,0.3527905170610468,-0.0059321597,1.0,-0.025306266,181496.0
2018-08-30 00:00:00+00,SHORT,1298,0.0,-3.9226617E-4,1.0,-0.022020593,220328.0
2018-08-30 00:00:00+00,SHORT,3613,0.6668890549657653,0.007835129,1.0,-0.013353659,91508.0
2018-08-30 00:00:00+00,SHORT,3890,0.7228483935774649,-0.005086827,1.0,-0.009539672,105041.0
2018-08-31 00:00:00+00,SHORT,3890,0.5864754094039293,-0.004542781,1.0,-0.019642359,144585.0
2018-09-04 00:00:00+00,SHORT,4040,0.0,-0.017356604,1.0,-0.021356849,476900.0
2018-09-05 00:00:00+00,SHORT,1551,0.0,-0.0036195607,1.0,-0.022428472,109130.0
2018-09-06 00:00:00+00,SHORT,406,0.5612081989273343,-0.007663722,1.0,-0.021276979,36657.0
2018-09-06 00:00:00+00,SHORT,2553,0.5297768495556326,-0.008545332,1.0,-0.007903135,365250.0
2018-09-10 00:00:00+00,SHORT,2553,0.5931046076516174,0.0052366625,1.0,-0.010453433,395562.0
2018-09-10 00:00:00+00,SHORT,1745,0.8298368161657163,0.002610535,1.0,-0.022856064,167984.0
2018-09-11 00:00:00+00,SHORT,406,0.0,-0.004647123,1.0,-0.020253005,11855.0
2018-09-13 00:00:00+00,SHORT,2137,0.12228899939468944,-0.0032822413,1.0,-0.023211783,-120077.0
2018-09-18 00:00:00+00,SHORT,84,0.0,-0.0076250746,1.0,-0.02064881,73822.0
2018-09-18 00:00:00+00,SHORT,3443,0.29185499576804314,-0.0072480245,1.0,-0.024722839,1210348.0
2018-09-21 00:00:00+00,SHORT,2137,1.0,0.008181355,1.0,-0.007897168,848707.0
2018-09-21 00:00:00+00,SHORT,2430,0.4609519942198299,-5.3382805E-4,1.0,-0.02515385,266858.0
2018-09-21 00:00:00+00,SHORT,3343,0.10743771848338154,0.014844088,1.0,-0.010762012,299867.0
2018-09-21 00:00:00+00,SHORT,1368,0.5039771246528485,0.015428271,1.0,-0.013500173,14796.0
2018-09-24 00:00:00+00,SHORT,4112,0.2935805015343749,0.0083673075,1.0,-0.023475459,153040.0
2018-09-24 00:00:00+00,SHORT,2716,1.0,-0.010966428,1.0,-0.018763032,503783.0
2018-09-24 00:00:00+00,SHORT,761,0.875,-0.010517488,1.0,-0.01866605,132963.0
2018-09-24 00:00:00+00,SHORT,808,0.95,-0.010768122,1.0,-0.02079601,273700.0
2018-09-24 00:00:00+00,SHORT,3343,0.058388816228885525,-0.007677251,1.0,-0.017906006,125381.0
2018-09-24 00:00:00+00,SHORT,1368,0.4312420198581688,-0.012112203,1.0,-0.02597093,197802.0
2018-09-24 00:00:00+00,SHORT,3539,0.5548451518929017,-0.0053589055,1.0,-0.024397364,-60159.0
2018-09-24 00:00:00+00,SHORT,3614,0.15634433034973905,-0.011405342,1.0,-0.023969831,152490.0
2018-09-25 00:00:00+00,SHORT,2716,0.9411764705882353,-0.01581289,1.0,-0.022127016,78853.0
2018-09-25 00:00:00+00,SHORT,3343,0.0,-0.016488176,1.0,-0.022219848,-13967.0
2018-09-26 00:00:00+00,SHORT,2716,0.8823529411764706,-0.0097316485,1.0,-0.023227986,105588.0
2018-09-26 00:00:00+00,SHORT,3343,0.0,-0.0067195804,1.0,-0.023799915,-72565.0
2018-09-27 00:00:00+00,SHORT,3573,0.9166666666666666,-0.007882993,1.0,-0.011803104,-89357.0
2018-09-27 00:00:00+00,SHORT,3648,0.9285714285714286,0.009088445,1.0,-0.01678932,124678.0
2018-09-27 00:00:00+00,SHORT,1715,0.10486476198000762,0.002351877,1.0,-0.014383709,-129029.0
2018-09-28 00:00:00+00,SHORT,4224,1.0,-0.013713634,1.0,-0.021297751,32070.0
2018-09-28 00:00:00+00,SHORT,2327,0.5440702563080166,-0.0024097494,1.0,-0.020045795,-118500.0
2018-09-28 00:00:00+00,SHORT,1043,0.24164099795415775,0.0016468187,1.0,-0.023305148,99098.0
2018-09-28 00:00:00+00,SHORT,3684,0.9230769230769231,0.0033756702,1.0,-0.01872853,351303.0
2018-10-01 00:00:00+00,SHORT,4153,1.0,-0.0016776887,1.0,-0.015537528,36081.0
2018-10-01 00:00:00+00,SHORT,2120,1.0,-5.6450197E-4,1.0,-0.0104318755,120155.0
2018-10-01 00:00:00+00,SHORT,195,0.8461538461538461,-0.0050044837,1.0,-0.018092647,525600.0
2018-10-01 00:00:00+00,SHORT,988,1.0,0.0016528594,1.0,-0.011234246,-58435.0
2018-10-01 00:00:00+00,SHORT,3114,1.0,-0.0040057297,1.0,-0.025177421,-14099.0
2018-10-01 00:00:00+00,SHORT,3614,0.055220738792177176,-0.007824433,1.0,-0.023751266,123183.0
2018-10-01 00:00:00+00,SHORT,1586,1.0,0.0020608704,1.0,-0.018663887,72300.0
2018-10-01 00:00:00+00,SHORT,3684,0.8461538461538461,0.017951645,1.0,-0.024956917,-77967.0
2018-10-01 00:00:00+00,SHORT,3691,1.0,-0.002537585,1.0,-0.01892423,70000.0
2018-10-01 00:00:00+00,SHORT,1715,0.0,0.005288196,1.0,-0.018741162,336935.0
2018-10-01 00:00:00+00,SHORT,1867,0.1617646573873476,0.006396251,1.0,-0.007846176,105780.0
2018-10-01 00:00:00+00,SHORT,4032,0.55,0.0030716234,1.0,-0.023158979,70182.0
2018-10-02 00:00:00+00,SHORT,4153,0.9090909090909091,-0.010320214,1.0,-0.026188435,41826.0
2018-10-02 00:00:00+00,SHORT,64,1.0,-0.0017862885,1.0,-0.01718478,309945.0
2018-10-02 00:00:00+00,SHORT,4164,0.2677162512894774,-0.012755836,1.0,-0.021084765,260529.0
2018-10-02 00:00:00+00,SHORT,2120,0.9090909090909091,-0.013959977,1.0,-0.0155264195,37445.0
2018-10-02 00:00:00+00,SHORT,2350,0.6011107838294515,-0.015040235,1.0,-0.020538824,40972.0
2018-10-02 00:00:00+00,SHORT,3255,0.9166666666666666,-0.002563525,1.0,-0.019833889,36015.0
2018-10-02 00:00:00+00,SHORT,3531,0.9090909090909091,-0.016194282,1.0,-0.026045445,1171500.0
2018-10-02 00:00:00+00,SHORT,3831,0.5454545454545454,0.005979829,1.0,-0.023209427,21341.0
2018-10-02 00:00:00+00,SHORT,1819,0.5413922947652793,-1.7767217E-5,1.0,-0.011797619,284614.0
2018-10-02 00:00:00+00,SHORT,1867,0.0,-0.008840626,1.0,-0.014081492,-52358.0
2018-10-02 00:00:00+00,SHORT,2028,0.9166666666666666,-0.014750448,1.0,-0.02256035,282678.0
2018-10-03 00:00:00+00,SHORT,64,0.9,-0.01785711,1.0,-0.020445867,568149.0
2018-10-03 00:00:00+00,SHORT,195,0.6923076923076923,0.012357846,1.0,-0.020697022,-34700.0
2018-10-03 00:00:00+00,SHORT,522,0.491689297633255,0.011720426,1.0,-0.01923447,-38966.0
2018-10-03 00:00:00+00,SHORT,1092,1.0,-0.004252232,1.0,-0.015368831,179014.0
2018-10-03 00:00:00+00,SHORT,1462,0.9166666666666666,0.0034048297,1.0,-0.012889557,97866.0
2018-10-03 00:00:00+00,SHORT,3760,1.0,0.011693882,1.0,-0.008418027,32918.0
2018-10-03 00:00:00+00,SHORT,3831,0.4545454545454546,0.0089959605,1.0,-0.025971854,63225.0
2018-10-03 00:00:00+00,SHORT,1819,0.4827317919046653,-0.007866081,1.0,-0.014069006,-38644.0
2018-10-03 00:00:00+00,SHORT,1867,0.19858009279343236,-0.010773075,1.0,-0.02513654,285076.0
2018-10-03 00:00:00+00,SHORT,3943,0.7777777777777778,-0.008303264,1.0,-0.01956605,-116990.0
2018-10-04 00:00:00+00,SHORT,2061,0.6230541505942915,-0.015022044,1.0,-0.026007297,-34439.0
2018-10-04 00:00:00+00,SHORT,2120,0.7272727272727273,-0.010536591,1.0,-0.020577766,-43965.0
2018-10-04 00:00:00+00,SHORT,540,0.4,-0.0055886367,1.0,-0.026157882,372552.0
2018-10-04 00:00:00+00,SHORT,988,0.7272727272727273,-0.0014044759,1.0,-0.022238357,48794.0
2018-10-04 00:00:00+00,SHORT,1471,0.95,-0.014367963,1.0,-0.021384731,279269.0
2018-10-04 00:00:00+00,SHORT,3760,0.9333333333333333,-0.01821432,1.0,-0.023806019,281019.0
2018-10-04 00:00:00+00,SHORT,1715,0.0,-0.0029694552,1.0,-0.017509144,548701.0
2018-10-04 00:00:00+00,SHORT,3802,0.95,-0.0029639415,1.0,-0.013055584,252675.0
2018-10-05 00:00:00+00,SHORT,13,0.23734823760037366,-0.00955519,1.0,-0.010338304,57579.0
2018-10-05 00:00:00+00,SHORT,2120,0.6363636363636364,-0.0072988453,1.0,-0.024713097,272553.0
2018-10-05 00:00:00+00,SHORT,200,1.0,-0.010120597,1.0,-0.022062292,35426.0
2018-10-05 00:00:00+00,SHORT,1260,0.9473684210526316,0.012756976,1.0,-0.010623604,827761.0
2018-10-05 00:00:00+00,SHORT,3802,0.5457864383367761,-0.0024728049,1.0,-0.024393627,171218.0
2018-10-08 00:00:00+00,SHORT,13,0.20150139572360518,-0.0046013943,1.0,-0.019667763,51308.0
2018-10-09 00:00:00+00,SHORT,13,0.1695801565678922,-0.017023763,1.0,-0.024091922,-56012.0
2018-10-09 00:00:00+00,SHORT,2270,0.8888888888888888,-0.00406782,1.0,-0.02361897,247300.0
2018-10-09 00:00:00+00,SHORT,406,0.0,0.0023867069,1.0,-0.011902326,-29578.0
2018-10-09 00:00:00+00,SHORT,487,0.9120382769006905,-6.014633E-4,1.0,-0.019147066,486200.0
2018-10-09 00:00:00+00,SHORT,516,0.4244343399650632,-0.0076547223,1.0,-0.02238288,-129500.0
2018-10-09 00:00:00+00,SHORT,857,0.33782716075056957,-0.002735586,1.0,-0.0263509,5268.0
2018-10-09 00:00:00+00,SHORT,3098,0.42127591056419605,-0.0048846933,1.0,-0.012514794,891146.0
2018-10-09 00:00:00+00,SHORT,1076,0.08567726999265575,-0.011183979,1.0,-0.023954434,97395.0
2018-10-09 00:00:00+00,SHORT,3179,0.0,-0.01102068,1.0,-0.025664406,254395.0
2018-10-10 00:00:00+00,SHORT,406,0.0,-0.0048995274,1.0,-0.019029032,36488.0
2018-10-11 00:00:00+00,SHORT,3694,0.0,-0.0077120825,1.0,-0.016055236,1174731.0
2018-10-12 00:00:00+00,SHORT,3694,0.0,-0.015581554,1.0,-0.022273732,712986.0
2018-10-30 00:00:00+00,SHORT,1992,1.0,-0.0023967617,1.0,-0.024934104,144793.0
2018-10-30 00:00:00+00,SHORT,4088,0.0,0.0012749593,1.0,-0.025128815,1137600.0
2018-10-31 00:00:00+00,SHORT,3645,1.0,-0.012643399,1.0,-0.025958432,1004700.0
2018-11-02 00:00:00+00,SHORT,2088,1.0,-0.008093668,1.0,-0.017095834,-33931.0
2018-11-15 00:00:00+00,SHORT,1099,0.4149939796552155,-0.008174881,1.0,-0.0221875,-31900.0
2018-11-20 00:00:00+00,SHORT,345,1.0,-0.005874047,1.0,-0.019806786,227700.0
2018-11-21 00:00:00+00,SHORT,345,0.875,0.0038099315,1.0,-0.025301233,9400.0
2018-11-29 00:00:00+00,SHORT,3203,0.3047209087626546,1.8110394E-4,1.0,-0.018768854,24247.0
2018-11-30 00:00:00+00,SHORT,687,0.8947368421052632,1.7961086E-4,1.0,-0.021506267,389330.0
2018-12-03 00:00:00+00,SHORT,4140,0.37381467826402187,-0.0054736887,1.0,-0.01657882,815750.0
2018-12-03 00:00:00+00,SHORT,687,0.1870865624009218,-0.007035703,1.0,-0.022523625,148460.0
2018-12-04 00:00:00+00,SHORT,1536,0.37145456031837965,0.0013758478,1.0,-0.009241398,-83500.0
2018-12-06 00:00:00+00,SHORT,3179,0.039828981952854295,-0.009094776,1.0,-0.019040206,344725.0
2018-12-07 00:00:00+00,SHORT,2352,0.6143818644280171,0.004290899,1.0,-0.024066322,346113.0
2018-12-07 00:00:00+00,SHORT,3179,0.1413360382217739,0.0057177367,1.0,-0.020384962,338162.0
2018-12-07 00:00:00+00,SHORT,1536,0.2961865304850052,-0.012856749,1.0,-0.019472623,622700.0
2018-12-12 00:00:00+00,SHORT,1536,0.18385206352158626,-0.009406592,1.0,-0.022083513,92700.0
2018-12-13 00:00:00+00,SHORT,93,0.057930427043696345,-0.007087629,1.0,-0.0112179415,267100.0
2018-12-14 00:00:00+00,SHORT,84,0.6923076923076923,-0.015737165,1.0,-0.021166272,246670.0
2018-12-14 00:00:00+00,SHORT,212,0.06204720501086661,-0.0030378334,1.0,-0.012355017,696640.0
2018-12-14 00:00:00+00,SHORT,345,0.31162701779597,-0.0078018233,1.0,-0.022168478,349200.0
2018-12-14 00:00:00+00,SHORT,562,0.0,-0.0077539184,1.0,-0.020457141,-10476.0
2018-12-14 00:00:00+00,SHORT,834,1.0,0.0042544985,1.0,-0.018141326,44798.0
2018-12-14 00:00:00+00,SHORT,1167,0.2669953537689006,-0.0070054797,1.0,-0.012291036,818700.0
2018-12-17 00:00:00+00,SHORT,1536,0.0,-0.01562716,1.0,-0.025783498,116600.0
2019-01-09 00:00:00+00,SHORT,2291,0.0,0.0118998075,1.0,-0.007050426,723600.0
2019-01-10 00:00:00+00,SHORT,2291,0.0,-0.012105115,1.0,-0.022494677,1231300.0
2019-01-11 00:00:00+00,SHORT,1235,0.0,-0.0011958716,1.0,-0.016786806,565906.0
2019-01-25 00:00:00+00,SHORT,594,0.0,0.014609251,1.0,-0.022687957,445434.0
2019-01-31 00:00:00+00,SHORT,2514,0.41214866104899844,-0.006210611,1.0,-0.006423547,152235.0
2019-02-04 00:00:00+00,SHORT,69,0.3971713136446277,-0.0049713347,1.0,-0.016038207,-46643.0
2019-02-06 00:00:00+00,SHORT,3556,0.0,-0.015488836,1.0,-0.0134044,300178.0
2019-02-13 00:00:00+00,SHORT,3851,0.936560004107765,0.015009316,1.0,-0.013506081,214340.0
2019-02-14 00:00:00+00,SHORT,3851,0.4383882203577654,0.008297108,1.0,-0.025424438,-79518.0
2019-02-19 00:00:00+00,SHORT,1585,0.4229460570211183,-0.016478615,1.0,-0.0099657895,-74000.0
2019-02-20 00:00:00+00,SHORT,2932,0.0,-0.0037798777,1.0,-0.024312723,337590.0
2019-02-21 00:00:00+00,SHORT,995,0.4379025122618504,-0.0030030822,1.0,-0.018012531,156254.0
2019-02-25 00:00:00+00,SHORT,424,0.0,-0.0048617306,1.0,-0.023982638,-14275.0
2019-02-25 00:00:00+00,SHORT,3182,0.23313928887942456,-0.01802082,1.0,-0.022159485,-92852.0
2019-02-25 00:00:00+00,SHORT,1752,0.6893138952134914,0.0030467545,1.0,-0.018619172,245637.0
2019-02-26 00:00:00+00,SHORT,3773,0.2017002024918041,0.012106297,1.0,-0.019440645,797887.0
2019-02-27 00:00:00+00,SHORT,3614,0.0,-0.013087431,1.0,-0.024638833,16891.0
2019-03-04 00:00:00+00,SHORT,50,0.041783087531172394,-0.017349824,1.0,-0.02338308,83456.0
2019-03-04 00:00:00+00,SHORT,3241,0.0,-0.0031800997,1.0,-0.011586346,294027.0
2019-03-04 00:00:00+00,SHORT,3330,0.0,-0.0019552251,1.0,-0.020777494,632644.0
2019-03-04 00:00:00+00,SHORT,3794,0.1606918228920778,-0.018253358,1.0,-0.018813653,275261.0
2019-03-05 00:00:00+00,SHORT,85,0.17109748529074523,-0.0058027077,1.0,-0.024861606,107621.0
2019-03-05 00:00:00+00,SHORT,4237,0.45014771681846444,-0.016941361,1.0,-0.023451388,111498.0
2019-03-05 00:00:00+00,SHORT,2764,0.26688408411050296,-0.0051780194,1.0,-0.02147851,302725.0
2019-03-05 00:00:00+00,SHORT,2765,0.22542928515629135,0.0025805393,1.0,-0.017812867,120925.0
2019-03-05 00:00:00+00,SHORT,2950,1.0,-0.0032279587,1.0,-0.025391962,490000.0
2019-03-05 00:00:00+00,SHORT,3704,0.3715803771972574,-0.0041814265,1.0,-0.018522054,1685623.0
2019-03-05 00:00:00+00,SHORT,3794,0.06340372516245783,-0.013906444,1.0,-0.024829175,-54344.0
2019-03-05 00:00:00+00,SHORT,4034,0.3804459155035376,-0.014866438,1.0,-0.025010217,516990.0
2019-03-06 00:00:00+00,SHORT,1816,0.0,-0.014637872,1.0,-0.015006139,212960.0
2019-03-12 00:00:00+00,SHORT,2285,0.0,0.0018088352,1.0,-0.023867736,-96448.0
2019-03-12 00:00:00+00,SHORT,920,0.295777663291081,-0.0058467262,1.0,-0.022536313,114435.0
2019-03-15 00:00:00+00,SHORT,401,0.0,0.008093805,1.0,-0.019680956,-122800.0
2019-04-02 00:00:00+00,SHORT,2499,0.7894146396054711,-0.01377472,1.0,-0.021681687,20760.0
2019-04-04 00:00:00+00,SHORT,3179,0.4780324093680949,-0.0127817765,1.0,-0.01394245,131079.0
2019-04-04 00:00:00+00,SHORT,3335,0.0,-6.527099E-4,1.0,-0.021305667,860735.0
2019-04-04 00:00:00+00,SHORT,1715,0.6639073092973017,0.0026347837,1.0,-0.017373804,545052.0
2019-04-05 00:00:00+00,SHORT,3179,0.3571431945051504,-0.005301453,1.0,-0.018710535,-72123.0
2019-04-08 00:00:00+00,SHORT,28,0.6666666666666667,-0.0039818636,1.0,-0.024084186,1283525.0
2019-04-08 00:00:00+00,SHORT,4013,0.38078566164391814,-0.015692854,1.0,-0.018372796,364984.0
2019-04-09 00:00:00+00,SHORT,1715,0.2575884043789659,-0.0034538752,1.0,-0.021291932,40534.0
2019-04-10 00:00:00+00,SHORT,2352,0.2537536641889526,-0.0110227885,1.0,-0.02006796,90021.0
2019-04-10 00:00:00+00,SHORT,2896,0.7313923460516375,-0.006807351,1.0,-0.018033069,450340.0
2019-04-10 00:00:00+00,SHORT,1715,0.37241325097201694,-0.004719073,1.0,-0.025435843,494318.0
2019-04-10 00:00:00+00,SHORT,4086,0.020140774649909522,-0.0028414899,1.0,-0.019710252,-2200.0
2019-04-11 00:00:00+00,SHORT,4223,0.37924250282158656,-0.006273633,1.0,-0.007883883,-93452.0
2019-04-11 00:00:00+00,SHORT,465,0.9,-0.014075951,1.0,-0.016436413,161847.0
2019-04-11 00:00:00+00,SHORT,3179,0.18707329295988628,-0.013783782,1.0,-0.022324663,44618.0
2019-04-12 00:00:00+00,SHORT,1,0.698351157891691,-0.007265733,1.0,-0.020455062,-19200.0
2019-04-12 00:00:00+00,SHORT,3179,0.16135322464640758,-0.011898921,1.0,-0.023819746,32081.0
2019-04-12 00:00:00+00,SHORT,1473,1.0,0.0014218487,1.0,-0.01802319,106127.0
2019-04-12 00:00:00+00,SHORT,2013,0.31686097691408455,-5.9183035E-4,1.0,-0.021426762,101617.0
2019-04-15 00:00:00+00,SHORT,1473,0.8888888888888888,-0.0046377485,1.0,-0.023107406,-13330.0
2019-04-18 00:00:00+00,SHORT,1650,0.95,0.009742271,1.0,-0.019353773,214406.0
2019-04-22 00:00:00+00,SHORT,684,0.604798623985046,-0.015751936,1.0,-0.02624818,1002215.0
2019-04-24 00:00:00+00,SHORT,1437,0.0,2.2149045E-4,1.0,-0.011869097,-49408.0
2019-04-25 00:00:00+00,SHORT,1988,0.40801179191395165,-0.009558512,1.0,-0.01796993,70300.0
2019-04-29 00:00:00+00,SHORT,3818,0.26603910013947435,-0.009626262,1.0,-0.025098711,406500.0
2019-04-30 00:00:00+00,SHORT,753,0.2816041522731727,-0.017581977,1.0,-0.024051128,381400.0
2019-05-02 00:00:00+00,SHORT,309,0.42474863851404365,-0.009896221,1.0,-0.019067558,-92828.0
2019-05-02 00:00:00+00,SHORT,2430,0.34049999571041273,5.7273617E-5,1.0,-0.021583363,9349.0
2019-05-02 00:00:00+00,SHORT,3539,0.0,-0.012240151,1.0,-0.020567877,653706.0
2019-05-03 00:00:00+00,SHORT,3244,0.631578947368421,-0.004956677,1.0,-0.020638585,-19982.0
2019-05-03 00:00:00+00,SHORT,3469,0.35181851743741227,-0.010076802,1.0,-0.018769117,-103200.0
2019-05-06 00:00:00+00,SHORT,2107,0.07090372771106004,-0.011371846,1.0,-0.018812926,895529.0
2019-05-06 00:00:00+00,SHORT,160,0.0,-0.013981663,1.0,-0.018446943,70000.0
2019-05-06 00:00:00+00,SHORT,192,0.2079972209556402,-0.0059342966,1.0,-0.02360596,-25700.0
2019-05-06 00:00:00+00,SHORT,2430,0.23308480981193008,-0.015979402,1.0,-0.01987717,334312.0
2019-05-06 00:00:00+00,SHORT,2553,0.20643071264757296,-0.012639244,1.0,-0.0143098645,-29800.0
2019-05-06 00:00:00+00,SHORT,622,0.2690880688631923,-0.017976018,1.0,-0.026335612,48584.0
2019-05-06 00:00:00+00,SHORT,2710,0.2956827711902772,1.1058686E-4,1.0,-0.021934967,-51300.0
2019-05-06 00:00:00+00,SHORT,2877,0.18243094184226424,-0.006621052,1.0,-0.023372414,152759.0
2019-05-06 00:00:00+00,SHORT,934,0.6189424685823859,0.003061547,1.0,-0.010129281,171200.0
2019-05-06 00:00:00+00,SHORT,3469,0.2832160250722111,0.0019333245,1.0,-0.020085752,-45900.0
2019-05-07 00:00:00+00,SHORT,2514,0.16816439379338569,-0.009407303,1.0,-0.022993688,1491081.0
2019-05-07 00:00:00+00,SHORT,1919,0.34958544386244106,-0.013421804,1.0,-0.009041826,-3500.0
2019-05-08 00:00:00+00,SHORT,1919,0.41350828002561735,0.0024488103,1.0,-0.011293702,32900.0
2019-05-10 00:00:00+00,SHORT,50,0.0,-0.014778705,1.0,-0.018005226,153065.0
2019-05-15 00:00:00+00,SHORT,1474,0.3971600300079899,-0.006628481,1.0,-0.010354946,131203.0
2019-05-16 00:00:00+00,SHORT,1474,0.4310995502875056,-0.008899866,1.0,-0.016421067,-86126.0
2019-05-17 00:00:00+00,SHORT,2898,0.18442661874653443,3.4719033E-5,1.0,-0.008861415,50875.0
2019-05-17 00:00:00+00,SHORT,1474,0.30722830818724156,-0.0015822523,1.0,-0.02221724,-65184.0
2019-05-17 00:00:00+00,SHORT,1922,0.0,7.0056715E-4,1.0,-0.019154469,-59800.0
2019-05-20 00:00:00+00,SHORT,1770,0.875,-0.0053174817,1.0,-0.025258444,-51500.0
2019-05-23 00:00:00+00,SHORT,1474,0.1948756064304876,-0.0048289266,1.0,-0.02122985,90542.0
2019-05-24 00:00:00+00,SHORT,1474,0.2045166681071625,-0.002168442,1.0,-0.021691976,74996.0
2019-05-28 00:00:00+00,SHORT,713,0.0,-0.015410852,1.0,-0.024693266,695800.0
2019-06-14 00:00:00+00,SHORT,2106,0.15072785680604664,0.0033011602,1.0,-0.024709458,222404.0
2019-06-14 00:00:00+00,SHORT,3273,0.6923076923076923,-0.0082191415,1.0,-0.022791777,-48931.0
2019-06-17 00:00:00+00,SHORT,2462,0.0,-0.012567464,1.0,-0.02102639,-81424.0
2019-06-18 00:00:00+00,SHORT,4136,0.060265866641641,-0.007913273,1.0,-0.016732324,319675.0
2019-06-18 00:00:00+00,SHORT,1371,0.0,-0.0013572779,1.0,-0.019561432,-117621.0
2019-06-20 00:00:00+00,SHORT,2815,1.0,-0.013533985,1.0,-0.015849946,1318471.0
2019-06-20 00:00:00+00,SHORT,1371,0.0,-0.0062854695,1.0,-0.015492779,110459.0
2019-06-21 00:00:00+00,SHORT,4113,0.35168892695150955,-0.0122078,1.0,-0.019149043,43496.0
2019-06-21 00:00:00+00,SHORT,73,0.5481395715517431,-0.011232198,1.0,-0.018932845,1338700.0
2019-06-21 00:00:00+00,SHORT,2248,0.0,-0.014788703,1.0,-0.023485072,1080700.0
2019-06-21 00:00:00+00,SHORT,641,0.4028733942693304,-0.018094888,1.0,-0.021045353,1494094.0
2019-06-21 00:00:00+00,SHORT,2923,0.17125582121340122,-0.012394798,1.0,-0.019172147,1736029.0
2019-06-21 00:00:00+00,SHORT,2986,0.501703554406848,0.0070627606,1.0,-0.014604219,493903.0
2019-06-21 00:00:00+00,SHORT,3273,0.3076923076923077,-0.009321115,1.0,-0.02499734,788030.0
2019-06-21 00:00:00+00,SHORT,3649,0.6907373948793523,0.015796924,1.0,-0.024444649,427429.0
2019-06-24 00:00:00+00,SHORT,2116,0.534116083377891,-0.0029822264,1.0,-0.013865582,73873.0
2019-06-24 00:00:00+00,SHORT,73,0.35083893007883354,0.011826951,1.0,-0.023480603,61000.0
2019-07-02 00:00:00+00,SHORT,3988,0.9,-0.009940818,1.0,-0.020204123,-23883.0
2019-07-03 00:00:00+00,SHORT,3236,0.8,-0.016058141,1.0,-0.012090157,340477.0
2019-07-05 00:00:00+00,SHORT,2116,0.3938299064970551,0.013044329,1.0,-0.024240712,126756.0
2019-07-08 00:00:00+00,SHORT,3203,0.3249633608145661,-0.009126931,1.0,-0.022150582,-75873.0
2019-07-09 00:00:00+00,SHORT,2514,0.5505896252422932,-0.012234385,1.0,-0.024283966,647032.0
2019-07-11 00:00:00+00,SHORT,1198,0.9279991033807438,0.010993654,1.0,-0.0252439,222279.0
2019-07-15 00:00:00+00,SHORT,2139,0.6239436111075074,-0.0095639,1.0,-0.014019919,547310.0
