time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,dist_high52_vol_norm_20_df015,dist_lower_bb_20_2.5_df055,dist_lower_bb_20_2.0_df055,earnings_price_gap_df010
2007-03-26 00:00:00+00,LONG,167,0.0,-0.17238095,-0.41547006,-0.09001155,-0.06670738,0.0
2007-04-03 00:00:00+00,LONG,1904,0.76,-0.09816936,-0.33883545,-0.052866723,-0.03580881,0.0
2007-04-09 00:00:00+00,LONG,975,0.20850225651534932,-0.08485607,-0.37881187,-0.09472745,-0.06689538,0.0
2007-04-20 00:00:00+00,LONG,3824,0.0,-0.089183114,-0.4182905,-0.02522636,-0.013748324,0.0
2007-04-23 00:00:00+00,LONG,3837,0.0,-0.14946467,-0.356488,-0.025186565,-0.010611574,0.0
2007-04-24 00:00:00+00,LONG,3837,0.0,-0.1449024,-0.4214767,-0.014718717,-0.002156762,0.0
2007-04-25 00:00:00+00,LONG,3837,0.0,-0.10961366,-0.39506924,-0.026528362,-0.013192117,0.0
2007-05-24 00:00:00+00,LONG,2345,0.0,-0.09869037,-0.418565,-0.0115287835,0.0039695404,0.0
2007-06-12 00:00:00+00,LONG,1191,0.9583333333333334,-0.094736286,-0.35267398,-0.02281129,-0.009030797,0.0
2007-06-21 00:00:00+00,LONG,858,0.0,-0.08806437,-0.4329671,-0.097686276,-0.0652499,0.0
2007-06-25 00:00:00+00,LONG,3355,0.24127344180165802,-0.0936065,-0.36375237,-0.016137153,0.0033208632,0.0
2007-06-28 00:00:00+00,LONG,69,0.4283147358403015,-0.09154732,-0.3633243,-0.01183199,2.987924E-4,0.0
2007-06-28 00:00:00+00,LONG,2125,0.0,-0.0888184,-0.41366524,-0.022879003,0.004272367,0.0
2007-06-29 00:00:00+00,LONG,2125,0.0,-0.12443778,-0.38816026,-0.05098507,-0.022417314,0.0
2007-06-29 00:00:00+00,LONG,3355,0.03201371860463555,-0.08920514,-0.35306317,-0.06022283,-0.039746884,0.0
2007-07-02 00:00:00+00,LONG,2125,0.0,-0.10769231,-0.35152557,-0.09590224,-0.06740945,0.0
2007-07-02 00:00:00+00,LONG,3355,0.0,-0.10573292,-0.37718558,-0.053168077,-0.033836223,0.0
2007-07-03 00:00:00+00,LONG,2125,0.0,-0.09151292,-0.35362452,-0.10615372,-0.07872485,0.0
2007-07-03 00:00:00+00,LONG,3355,0.0,-0.08567464,-0.39598972,-0.063669816,-0.0454965,0.0
2007-08-10 00:00:00+00,LONG,1144,0.0,-0.090281464,-0.41537794,-0.10703701,-0.06401547,0.0
2007-08-14 00:00:00+00,LONG,1371,0.0,-0.098522164,-0.41323116,-0.11013319,-0.08159342,0.0
2007-08-16 00:00:00+00,LONG,39,0.40320710386368575,-0.09682609,-0.4158712,-0.054987665,-0.034895383,0.0
2007-08-16 00:00:00+00,LONG,85,0.14843240749334563,-0.10144927,-0.37178943,-0.03876875,-0.021694863,0.0
2007-08-16 00:00:00+00,LONG,417,1.0,-0.09446618,-0.3834761,-0.020916184,-0.0066084103,0.0
2007-08-16 00:00:00+00,LONG,3114,0.6389864164348273,-0.0976431,-0.35038403,-0.043548677,-0.01876168,0.0
2007-08-16 00:00:00+00,LONG,3203,0.773625109176122,-0.14480783,-0.34910214,-0.017595524,0.0013675293,0.0
2007-08-16 00:00:00+00,LONG,1260,0.7410330597077535,-0.09286998,-0.37855414,-0.020572385,-0.005829692,0.0
2007-08-16 00:00:00+00,LONG,3631,1.0,-0.1260606,-0.38894054,-0.107898936,-0.065299295,0.0
2007-08-16 00:00:00+00,LONG,1667,0.0,-0.084446564,-0.40730917,-0.02937861,-0.010321613,0.0
2007-08-16 00:00:00+00,LONG,4074,0.4950824950845032,-0.12814017,-0.36417446,-0.016435701,0.0029817787,0.0
2007-08-17 00:00:00+00,LONG,4112,0.9830508474576272,-0.12585141,-0.39945668,-0.09821235,-0.06834805,0.0
2007-08-17 00:00:00+00,LONG,39,0.3824801905026594,-0.09460362,-0.43107682,-0.058749363,-0.040217318,0.0
2007-08-17 00:00:00+00,LONG,3114,0.5289511409395262,-0.09539296,-0.34326625,-0.07856342,-0.055245176,0.0
2007-08-17 00:00:00+00,LONG,1260,0.6871593036999656,-0.08658777,-0.39122847,-0.040861882,-0.026590731,0.0
2007-08-17 00:00:00+00,LONG,3824,0.0,-0.13624851,-0.35973793,-0.10326339,-0.07280913,0.0
2007-08-17 00:00:00+00,LONG,3872,0.0,-0.15350553,-0.3542617,-0.07927754,-0.05632178,0.0
2007-08-20 00:00:00+00,LONG,2703,0.9642857142857143,-0.15775034,-0.38065645,-0.045347545,-0.023060681,0.0
2007-08-20 00:00:00+00,LONG,2866,0.0,-0.11187439,-0.37872183,-0.07506189,-0.055400226,0.0
2007-08-20 00:00:00+00,LONG,3114,0.0,-0.102783725,-0.37658674,-0.07712985,-0.056260645,0.0
2007-08-20 00:00:00+00,LONG,3203,0.6708110507086115,-0.12068732,-0.39119408,-0.025821975,-0.009449683,0.0
2007-08-20 00:00:00+00,LONG,1328,0.0,-0.12142683,-0.3580706,-0.113962166,-0.08200377,0.0
2007-08-20 00:00:00+00,LONG,3824,0.0,-0.10825888,-0.39815858,-0.097288035,-0.070299946,0.0
2007-08-20 00:00:00+00,LONG,3872,0.0,-0.10538287,-0.4025504,-0.095447555,-0.076339625,0.0
2007-08-21 00:00:00+00,LONG,4150,0.0,-0.122461,-0.38828728,-0.058716364,-0.04028202,0.0
2007-08-21 00:00:00+00,LONG,2703,0.6226197148077923,-0.15152209,-0.37897503,-0.05761838,-0.034949873,0.0
2007-08-21 00:00:00+00,LONG,3114,0.0,-0.09081081,-0.37519774,-0.08250672,-0.061673794,0.0
2007-08-21 00:00:00+00,LONG,3203,0.7739472932095809,-0.124071345,-0.40496793,-0.026850346,-0.01067228,0.0
2007-08-21 00:00:00+00,LONG,1328,0.0,-0.116707616,-0.39590308,-0.10620267,-0.07756836,0.0
2007-08-21 00:00:00+00,LONG,1667,0.0,-0.08932661,-0.38618863,-0.06466633,-0.04836211,0.0
2007-08-22 00:00:00+00,LONG,4150,0.0,-0.08462238,-0.4323927,-0.06300149,-0.047329567,0.0
2007-08-22 00:00:00+00,LONG,394,0.28859044751705326,-0.1078238,-0.382962,-0.08199517,-0.04932561,0.0
2007-08-22 00:00:00+00,LONG,3203,0.6641309277059564,-0.08722083,-0.41673657,-0.041247312,-0.026709883,0.0
2007-08-22 00:00:00+00,LONG,1328,0.0,-0.101995565,-0.42609376,-0.10833793,-0.08378392,0.0
2007-08-22 00:00:00+00,LONG,1838,0.13237481718968316,-0.09073901,-0.33813286,-0.07643,-0.057311397,0.0
2007-08-23 00:00:00+00,LONG,2066,0.0,-0.08774905,-0.4101333,-0.037371516,-0.01871799,0.0
2007-08-23 00:00:00+00,LONG,394,0.8837209302325582,-0.09485095,-0.37966117,-0.07583637,-0.04160208,0.0
2007-08-23 00:00:00+00,LONG,903,0.0,-0.13239402,-0.33955184,-0.10759316,-0.076428674,0.0
2007-08-23 00:00:00+00,LONG,3203,0.5812096945325395,-0.087285854,-0.40880963,-0.047577113,-0.03292452,0.0
2007-08-23 00:00:00+00,LONG,1610,0.0,-0.16062489,-0.40076286,-0.1174159,-0.0821582,0.0
2007-08-23 00:00:00+00,LONG,1838,0.1606092723807987,-0.09133933,-0.3798825,-0.06101729,-0.04352518,0.0
2007-08-27 00:00:00+00,LONG,2125,0.8813559322033898,-0.11728395,-0.35017622,-0.11082675,-0.07265669,0.0
2007-08-27 00:00:00+00,LONG,93,0.3183251035658606,-0.085074626,-0.4089538,-0.06354859,-0.045704126,0.0
2007-08-28 00:00:00+00,LONG,2125,0.864406779661017,-0.16728902,-0.37452805,-0.0930842,-0.05504236,0.0
2007-08-28 00:00:00+00,LONG,195,0.8813559322033898,-0.12778075,-0.37975484,-0.01760796,-0.0075950427,0.0
2007-08-28 00:00:00+00,LONG,394,0.16246944374192332,-0.12063283,-0.38377407,-0.08668279,-0.051966414,0.0
2007-08-28 00:00:00+00,LONG,903,0.0,-0.08904296,-0.39007235,-0.08893162,-0.06048273,0.0
2007-08-29 00:00:00+00,LONG,394,0.1893146561901735,-0.10936477,-0.36201409,-0.11499362,-0.078654245,0.0
2007-08-29 00:00:00+00,LONG,903,0.0,-0.09035574,-0.39947724,-0.09390857,-0.06624106,0.0
2007-09-05 00:00:00+00,LONG,3255,0.6060606060606061,-0.08593577,-0.42744893,-0.07549617,-0.058360104,0.0
2007-09-05 00:00:00+00,LONG,1988,0.0,-0.10079312,-0.3452337,-0.043491606,-0.029553475,0.0
2007-09-10 00:00:00+00,LONG,2349,0.0,-0.1296186,-0.42050707,-0.014732445,7.2629494E-4,0.0
2007-09-17 00:00:00+00,LONG,2397,1.0,-0.12865853,-0.41709378,-0.0039306446,0.008224826,0.0
2007-11-08 00:00:00+00,LONG,4112,0.0,-0.13662128,-0.4036131,-0.010006052,0.014915518,0.0
2007-11-08 00:00:00+00,LONG,1960,1.0,-0.109375,-0.42046207,-0.018134482,0.009121636,0.0
2007-11-20 00:00:00+00,LONG,157,0.0,-0.12698413,-0.38259408,-0.063255556,-0.03033711,0.0
2007-11-21 00:00:00+00,LONG,157,0.0,-0.1281952,-0.37813365,-0.0940506,-0.060360298,0.0
2007-11-21 00:00:00+00,LONG,3841,0.0,-0.09486166,-0.36162564,-0.051623702,-0.033959005,0.0
2007-11-26 00:00:00+00,LONG,157,0.0,-0.13802384,-0.43292812,-0.0841163,-0.05487265,0.0
2007-11-27 00:00:00+00,LONG,2393,1.0,-0.13092269,-0.38980234,-0.055637833,-0.021449024,0.0
2007-11-28 00:00:00+00,LONG,2393,0.8104480530536029,-0.11432122,-0.36429238,-0.09144136,-0.054893017,0.0
2007-11-29 00:00:00+00,LONG,2393,0.0,-0.097545825,-0.36410898,-0.11352195,-0.07756959,0.0
2007-11-30 00:00:00+00,LONG,2393,0.0,-0.13204703,-0.37758374,-0.10816704,-0.072833814,0.0
2007-12-03 00:00:00+00,LONG,2776,0.0,-0.13284133,-0.4284444,-0.056504086,-0.026612338,0.0
2007-12-04 00:00:00+00,LONG,2088,0.9142857142857143,-0.17941,-0.37729058,-0.0690092,-0.038005684,0.0
2007-12-04 00:00:00+00,LONG,2393,0.0,-0.10315274,-0.41320086,-0.11934772,-0.0880598,0.0
2007-12-04 00:00:00+00,LONG,2776,0.0,-0.10174881,-0.40795568,-0.094552524,-0.06342103,0.0
2007-12-05 00:00:00+00,LONG,2088,0.8857142857142857,-0.17297941,-0.41145557,-0.08197679,-0.05363098,0.0
2007-12-05 00:00:00+00,LONG,2776,0.0,-0.10300429,-0.40876073,-0.08854513,-0.05669892,0.0
2007-12-06 00:00:00+00,LONG,2613,0.0,-0.09465088,-0.3442962,-0.099730946,-0.0848526,0.0
2007-12-11 00:00:00+00,LONG,2776,0.0,-0.104099244,-0.4240117,-0.09850202,-0.0666805,0.0
2008-01-08 00:00:00+00,LONG,1838,1.0,-0.16992188,-0.43172896,-0.029561955,-0.007055233,0.0
2008-01-08 00:00:00+00,LONG,3973,0.9523809523809523,-0.11846818,-0.42611432,-0.03398239,-0.008691916,0.0
2008-01-09 00:00:00+00,LONG,1761,1.0,-0.16141064,-0.39527544,-0.03726888,-0.015115303,0.0
2008-01-10 00:00:00+00,LONG,1761,0.0,-0.14565732,-0.41364738,-0.058620792,-0.037702832,0.0
2008-01-15 00:00:00+00,LONG,2370,1.0,-0.17980295,-0.34326673,-0.0772143,-0.034365308,0.0
2008-01-15 00:00:00+00,LONG,3621,0.2381034526495246,-0.15508512,-0.34483668,-0.034913987,-0.015736036,0.0
2008-01-17 00:00:00+00,LONG,1447,0.0,-0.13162844,-0.34548974,-0.090343505,-0.056622423,0.0
2008-01-17 00:00:00+00,LONG,3631,1.0,-0.1635071,-0.4292995,-0.07915807,-0.031287804,0.0
2008-01-18 00:00:00+00,LONG,1447,0.0,-0.14909638,-0.34200427,-0.08065765,-0.04569343,0.0
2008-01-22 00:00:00+00,LONG,2397,0.0,-0.09602736,-0.41467166,-0.07802531,-0.056113772,0.0
2008-01-23 00:00:00+00,LONG,2776,1.0,-0.13691507,-0.40849656,-0.10217732,-0.05963533,0.0
2008-01-23 00:00:00+00,LONG,730,0.8099496366778403,-0.13153154,-0.407559,-0.092795394,-0.051904418,0.0
2008-01-24 00:00:00+00,LONG,157,0.0,-0.14431047,-0.39372906,-0.100857995,-0.06864599,0.0
2008-01-24 00:00:00+00,LONG,2776,0.436820007606541,-0.16033994,-0.40972418,-0.10572912,-0.062294252,0.0
2008-01-24 00:00:00+00,LONG,1195,0.96,-0.11282763,-0.41421685,-0.027116386,4.1995585E-4,0.0
2008-01-24 00:00:00+00,LONG,3287,0.6113194647116382,-0.111418046,-0.34988764,-0.04098454,-0.022622421,0.0
2008-01-25 00:00:00+00,LONG,2776,0.9090909090909091,-0.16132723,-0.41639635,-0.10494604,-0.06124276,0.0
2008-01-25 00:00:00+00,LONG,1195,0.92,-0.11180537,-0.3922697,-0.047265224,-0.017652784,0.0
2008-01-25 00:00:00+00,LONG,3287,0.8888888888888888,-0.11216672,-0.3793335,-0.04062694,-0.023711458,0.0
2008-01-25 00:00:00+00,LONG,3841,0.9259259259259259,-0.13752535,-0.35026878,-0.054593585,-0.031125847,0.0
2008-01-28 00:00:00+00,LONG,1022,0.44153088093644716,-0.10480553,-0.4304381,-0.090242565,-0.063983336,0.0
2008-01-28 00:00:00+00,LONG,1195,0.88,-0.10598763,-0.35396275,-0.09591349,-0.06602285,0.0
2008-01-28 00:00:00+00,LONG,3841,0.6770396678049415,-0.120501414,-0.35255057,-0.07781698,-0.05514182,0.0
2008-01-29 00:00:00+00,LONG,248,0.0,-0.16086021,-0.40382388,-0.117221646,-0.08150272,0.0
2008-01-30 00:00:00+00,LONG,1719,0.0,-0.11434584,-0.385384,-0.10916246,-0.08955777,0.0
2008-01-31 00:00:00+00,LONG,2703,0.44254105999102794,-0.109598525,-0.34858042,-0.11012974,-0.08484926,0.0
2008-02-04 00:00:00+00,LONG,3838,0.22862223345456967,-0.119642116,-0.38090134,-0.10728822,-0.08190145,0.0
2008-02-08 00:00:00+00,LONG,4218,0.3184644879842711,-0.10531775,-0.42735106,-0.0653426,-0.046062674,0.0
2008-02-08 00:00:00+00,LONG,959,0.9777777777777777,-0.10289634,-0.34363386,-0.064869046,-0.043407172,0.0
2008-02-08 00:00:00+00,LONG,1853,0.24866584823838694,-0.09038055,-0.40961215,-0.024162166,-0.009731585,0.0
2008-02-11 00:00:00+00,LONG,959,0.48774076021519913,-0.103658535,-0.36533105,-0.063313656,-0.04310687,0.0
2008-02-12 00:00:00+00,LONG,959,0.9333333333333333,-0.09431774,-0.43249413,-0.050953206,-0.034024503,0.0
2008-02-12 00:00:00+00,LONG,3130,0.6052631578947368,-0.11153846,-0.41575786,-0.11429487,-0.087796465,0.0
2008-02-12 00:00:00+00,LONG,3352,0.5454545454545454,-0.11486457,-0.36456633,-0.11937988,-0.096478365,0.0
2008-02-13 00:00:00+00,LONG,3330,0.4642857142857143,-0.12846938,-0.36567467,-0.098319754,-0.0777937,0.0
2008-02-14 00:00:00+00,LONG,2617,0.0,-0.102802426,-0.37243503,-0.0647635,-0.05193104,0.0
2008-02-29 00:00:00+00,LONG,1447,0.0,-0.12125863,-0.42065176,-0.015316699,0.0092940815,0.0
2008-02-29 00:00:00+00,LONG,1761,0.0,-0.09632403,-0.41201532,-0.020903781,-0.004247918,0.0
2008-03-03 00:00:00+00,LONG,2543,0.0,-0.1720859,-0.41809967,-0.014388471,-0.001769302,0.0
2008-03-03 00:00:00+00,LONG,3773,0.0,-0.115549825,-0.41146544,-0.050469503,-0.028846296,0.0
2008-03-06 00:00:00+00,LONG,3539,0.0,-0.09757802,-0.41101828,-0.003106066,0.011386533,0.0
2008-03-07 00:00:00+00,LONG,3436,0.0,-0.11412609,-0.39875922,-0.025234252,0.006705646,0.0
2008-03-10 00:00:00+00,LONG,1090,1.0,-0.14960106,-0.42350918,-0.09313093,-0.042858347,0.0
2008-03-11 00:00:00+00,LONG,3114,1.0,-0.1317402,-0.4196294,-0.059118453,-0.027076479,0.0
2008-03-12 00:00:00+00,LONG,3114,0.0,-0.12606578,-0.41242415,-0.08035921,-0.04765208,0.0
2008-03-14 00:00:00+00,LONG,1838,0.8478260869565217,-0.08581895,-0.43173113,-0.04887421,-0.029356837,0.0
2008-03-17 00:00:00+00,LONG,2176,0.0,-0.12764378,-0.35836262,-0.012296013,0.0010599418,0.0
2008-03-17 00:00:00+00,LONG,558,0.539248561359496,-0.11848341,-0.42514363,-0.020794282,7.5566454E-4,0.0
2008-03-20 00:00:00+00,LONG,559,1.0,-0.12019375,-0.3869084,-0.091976695,-0.059943754,0.0
2008-03-20 00:00:00+00,LONG,903,0.0,-0.12655602,-0.39610818,-0.052267425,-0.020027276,0.0
2008-03-20 00:00:00+00,LONG,3456,1.0,-0.11139914,-0.3398326,-0.08543491,-0.052794047,0.0
2008-03-24 00:00:00+00,LONG,3456,0.9818181818181818,-0.12451618,-0.3535992,-0.092545114,-0.061190628,0.0
2008-03-26 00:00:00+00,LONG,3456,0.0,-0.10389926,-0.42495,-0.117823884,-0.09337823,0.0
2008-03-26 00:00:00+00,LONG,3610,0.0,-0.08549874,-0.37556142,-0.07617648,-0.05912109,0.0
2008-03-27 00:00:00+00,LONG,845,0.45833333333333337,-0.103558056,-0.36960796,-0.06146067,-0.04066154,0.0
2008-03-27 00:00:00+00,LONG,903,0.0,-0.118490964,-0.4195439,-0.10064107,-0.07256965,0.0
2008-03-27 00:00:00+00,LONG,2983,0.8157894736842105,-0.17879099,-0.36479205,-0.11764794,-0.08018895,0.0
2008-03-27 00:00:00+00,LONG,3065,0.0,-0.0939781,-0.347525,-0.060912304,-0.045907762,0.0
2008-03-27 00:00:00+00,LONG,3905,0.0,-0.0952579,-0.36599147,-0.06763425,-0.051506095,0.0
2008-03-28 00:00:00+00,LONG,2188,0.7241379310344828,-0.08747153,-0.34816298,-0.026306793,-0.016928583,0.0
2008-03-28 00:00:00+00,LONG,2196,0.864406779661017,-0.1160444,-0.37675473,-0.080569565,-0.0599817,0.0
2008-03-28 00:00:00+00,LONG,845,0.41666666666666674,-0.10170133,-0.3951357,-0.053437687,-0.034040112,0.0
2008-03-28 00:00:00+00,LONG,2983,0.7894736842105263,-0.17604543,-0.41565838,-0.102079086,-0.069592156,0.0
2008-03-28 00:00:00+00,LONG,3065,0.0,-0.090518564,-0.41527206,-0.04842224,-0.035907555,0.0
2008-03-28 00:00:00+00,LONG,1022,0.8813559322033898,-0.08839172,-0.39847827,-0.09206602,-0.06847188,0.0
2008-03-31 00:00:00+00,LONG,2397,0.8043478260869565,-0.14,-0.35281268,-0.096946225,-0.071721084,0.0
2008-03-31 00:00:00+00,LONG,433,0.2674811219319156,-0.1434807,-0.39965236,-0.07329834,-0.04156651,0.0
2008-03-31 00:00:00+00,LONG,845,0.375,-0.113425486,-0.3820688,-0.04614425,-0.025936387,0.0
2008-03-31 00:00:00+00,LONG,1022,0.0,-0.09462581,-0.40819934,-0.10076569,-0.077918656,0.0
2008-03-31 00:00:00+00,LONG,3352,1.0,-0.09438183,-0.35282364,-0.04927431,-0.03027664,0.0
2008-04-01 00:00:00+00,LONG,433,0.15736005427707433,-0.087605126,-0.38837218,-0.104367,-0.07385582,0.0
2008-04-11 00:00:00+00,LONG,2085,1.0,-0.10715683,-0.381476,-0.03999804,-0.015832772,0.0
2008-04-11 00:00:00+00,LONG,135,0.8688524590163934,-0.085740075,-0.41109347,-0.082257085,-0.061126936,0.0
2008-04-14 00:00:00+00,LONG,2085,0.9772727272727273,-0.09761812,-0.3577592,-0.062434465,-0.03639519,0.0
2008-04-14 00:00:00+00,LONG,135,0.8524590163934427,-0.08951092,-0.41167152,-0.060196947,-0.03878702,0.0
2008-04-14 00:00:00+00,LONG,167,1.0,-0.10655738,-0.3581972,-0.052707247,-0.027178288,0.0
2008-04-14 00:00:00+00,LONG,195,0.23809523809523814,-0.089656636,-0.35491472,-0.09308971,-0.07954897,0.0
2008-04-15 00:00:00+00,LONG,167,0.9743589743589743,-0.084563226,-0.3589643,-0.054425888,-0.029036352,0.0
2008-04-16 00:00:00+00,LONG,3443,0.0,-0.08921933,-0.3586185,-0.10181576,-0.051465232,0.0
2008-04-17 00:00:00+00,LONG,3443,0.0,-0.113553114,-0.3454182,-0.113346286,-0.05843158,0.0
2008-04-21 00:00:00+00,LONG,1447,0.0,-0.17002141,-0.42955783,-0.06749108,-0.030962126,0.0
2008-05-01 00:00:00+00,LONG,3610,0.0,-0.10877514,-0.34603086,-0.10254316,-0.07398336,0.033386327
2008-05-02 00:00:00+00,LONG,3610,0.0,-0.11951109,-0.37562186,-0.09567411,-0.06943327,0.0
2008-05-05 00:00:00+00,LONG,3610,0.0,-0.08880666,-0.41896042,-0.09893079,-0.076108016,0.0
2008-05-06 00:00:00+00,LONG,1700,0.0,-0.16793169,-0.37536618,-0.0946716,-0.07147326,0.0
2008-05-07 00:00:00+00,LONG,1700,0.0,-0.11512276,-0.38130188,-0.07427503,-0.051524494,0.0
2008-05-09 00:00:00+00,LONG,1700,0.875,-0.096219935,-0.3842582,-0.06352874,-0.04076143,-0.0056710774
2008-06-03 00:00:00+00,LONG,2142,0.0,-0.09103707,-0.43290922,-0.033391714,-0.015029891,0.0
2008-06-04 00:00:00+00,LONG,2142,0.0,-0.10428306,-0.41942817,-0.036088042,-0.016618846,0.0
2008-06-11 00:00:00+00,LONG,675,0.0,-0.09479016,-0.41375887,-0.02338401,0.0044818423,0.0
2008-06-18 00:00:00+00,LONG,2479,0.7727272727272727,-0.08491895,-0.34830892,-0.029317815,-0.018110283,0.0
2008-06-18 00:00:00+00,LONG,1816,0.0,-0.08506987,-0.37230644,-0.021952301,-0.006524861,0.0
2008-06-19 00:00:00+00,LONG,2125,0.0,-0.099111736,-0.38628528,-0.097087525,-0.07361235,0.0
2008-06-20 00:00:00+00,LONG,558,0.0,-0.10270518,-0.37027007,-0.07091091,-0.040535145,0.0
2008-06-23 00:00:00+00,LONG,558,0.0,-0.10250569,-0.36004388,-0.08678824,-0.055177473,0.0
2008-06-26 00:00:00+00,LONG,2226,0.0,-0.09090909,-0.39419976,-0.035270255,-0.017141497,0.0
2008-06-26 00:00:00+00,LONG,558,0.0,-0.10955183,-0.4167748,-0.08238491,-0.05508395,0.0
2008-06-27 00:00:00+00,LONG,2226,0.0,-0.11013444,-0.39697394,-0.0323535,-0.013627908,0.0
2008-06-30 00:00:00+00,LONG,2226,0.0,-0.121989526,-0.39965007,-0.019754678,3.1030175E-4,0.0
2008-06-30 00:00:00+00,LONG,1114,1.0,-0.11382114,-0.36220214,-0.030951109,-0.006853156,0.0
2008-07-01 00:00:00+00,LONG,2226,0.0,-0.14001049,-0.39220804,-0.014017855,0.007884186,0.0
2008-07-01 00:00:00+00,LONG,2370,0.0,-0.14759035,-0.35153735,-0.036786113,-0.0028687858,0.0
2008-07-03 00:00:00+00,LONG,2032,1.0,-0.12032086,-0.34400618,-0.024519637,-0.0044956524,0.0
2008-07-08 00:00:00+00,LONG,1437,0.0,-0.16310273,-0.34808826,-0.097897455,-0.055472407,0.0
2008-07-08 00:00:00+00,LONG,3994,0.0,-0.08648649,-0.4092057,-0.004895166,0.010605823,0.0
2008-07-09 00:00:00+00,LONG,1437,0.935483870967742,-0.16096927,-0.3458654,-0.08589029,-0.04179804,0.0
2008-07-09 00:00:00+00,LONG,3994,0.0,-0.09392857,-0.36437795,-0.019651134,-0.0018094496,0.0
2008-07-10 00:00:00+00,LONG,2504,1.0,-0.12354395,-0.33818644,-0.10392252,-0.072379515,0.0
2008-07-10 00:00:00+00,LONG,3882,0.0,-0.11588438,-0.39721468,-0.060048163,-0.025381707,0.0
2008-07-11 00:00:00+00,LONG,2370,0.8727272727272728,-0.11989796,-0.3452469,-0.113630526,-0.075449705,0.0
2008-07-11 00:00:00+00,LONG,3882,0.0,-0.09484371,-0.3566394,-0.09008842,-0.052457027,0.0
2008-07-14 00:00:00+00,LONG,2370,0.8545454545454545,-0.13346815,-0.3818937,-0.101058446,-0.066638686,0.0
2008-07-14 00:00:00+00,LONG,2504,0.9285714285714286,-0.085383505,-0.37029836,-0.117422715,-0.08898907,0.0
2008-07-14 00:00:00+00,LONG,2870,0.8979591836734694,-0.0990099,-0.34455058,-0.10111486,-0.070698954,0.0
2008-07-14 00:00:00+00,LONG,1853,0.7575757575757576,-0.085868105,-0.39166993,-0.079332605,-0.06481346,0.0
2008-07-15 00:00:00+00,LONG,2504,0.8928571428571429,-0.08733624,-0.42905933,-0.09744652,-0.073260754,0.0
2008-07-15 00:00:00+00,LONG,2870,0.8775510204081632,-0.12138954,-0.39098132,-0.08248713,-0.055817936,0.0
2008-07-15 00:00:00+00,LONG,1220,0.0,-0.0865147,-0.33850625,-0.042095244,-0.02868711,0.0
2008-07-15 00:00:00+00,LONG,3828,0.0,-0.13329813,-0.3942517,-0.04232755,-0.017626936,0.0
2008-07-16 00:00:00+00,LONG,2870,0.8571428571428572,-0.096923076,-0.416996,-0.11770754,-0.09365327,0.0
2008-07-16 00:00:00+00,LONG,3828,0.0,-0.110855415,-0.379501,-0.06817,-0.04283837,0.0
2008-07-17 00:00:00+00,LONG,791,0.0,-0.14937656,-0.4120038,-0.043900385,-0.028567543,0.0
2008-07-17 00:00:00+00,LONG,1308,0.0,-0.089153044,-0.36191463,-0.030012064,-0.014630325,0.0
2008-07-17 00:00:00+00,LONG,1867,0.8974358974358975,-0.13349676,-0.34469244,-0.0926579,-0.06832657,0.0
2008-07-18 00:00:00+00,LONG,1308,0.9714285714285714,-0.084821425,-0.3780543,-0.03439488,-0.019718021,0.0
2008-07-18 00:00:00+00,LONG,1867,0.8717948717948718,-0.13006301,-0.38520572,-0.080237776,-0.058689818,0.0
2008-07-21 00:00:00+00,LONG,2291,0.9318181818181819,-0.16207042,-0.3847367,-0.114298075,-0.08309803,0.0
2008-07-21 00:00:00+00,LONG,857,0.0,-0.14485654,-0.3795276,-0.11821755,-0.08722393,0.0
2008-07-21 00:00:00+00,LONG,2930,0.0,-0.11228167,-0.3483382,-0.045718238,-0.029059777,0.0
2008-07-21 00:00:00+00,LONG,1867,0.8461538461538461,-0.099649124,-0.41999477,-0.07200711,-0.052358456,0.0
2008-07-23 00:00:00+00,LONG,959,0.0,-0.09694501,-0.3542528,-0.11335494,-0.08621469,0.0
2008-07-24 00:00:00+00,LONG,959,0.0,-0.11111111,-0.43234012,-0.080122374,-0.057985358,0.0
2008-07-24 00:00:00+00,LONG,3271,0.0,-0.17244683,-0.4035359,-0.06509275,-0.05174807,0.0
2008-07-24 00:00:00+00,LONG,3381,0.0,-0.10662486,-0.41704753,-0.084704414,-0.06573685,0.0
2008-07-25 00:00:00+00,LONG,4140,0.0,-0.1005104,-0.38367993,-0.044628885,-0.027008817,0.0
2008-07-25 00:00:00+00,LONG,2437,0.0,-0.10868207,-0.38435903,-0.07415958,-0.05173213,0.0
2008-07-25 00:00:00+00,LONG,3782,0.6774193548387097,-0.12933858,-0.3391239,-0.10273105,-0.07140893,0.0
2008-07-25 00:00:00+00,LONG,2018,0.0,-0.08643251,-0.37513855,-0.107369944,-0.08817216,0.0
2008-07-28 00:00:00+00,LONG,3782,0.0,-0.10998651,-0.34940052,-0.097267635,-0.06665031,0.0
2008-07-29 00:00:00+00,LONG,3782,0.6129032258064516,-0.11232503,-0.35537037,-0.087728105,-0.057253283,0.0
2008-07-30 00:00:00+00,LONG,3782,0.0,-0.10803324,-0.3652269,-0.082591325,-0.052648466,0.0
2008-07-31 00:00:00+00,LONG,3782,0.5483870967741935,-0.12457103,-0.36374393,-0.08071525,-0.050179295,0.0
