time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,accel_volume_5_df025,dist_lower_bb_20_2.0_df055
2014-08-05 00:00:00+00,LONG,714,0.5623973954995983,-0.038020182,0.90160966,-0.002263589
2014-08-05 00:00:00+00,LONG,995,0.0,-0.046191853,0.3245574,0.00234933
2014-08-05 00:00:00+00,LONG,3868,0.0,-0.042312164,0.073097676,0.0057906
2014-08-06 00:00:00+00,LONG,411,0.18184477166957663,-0.033104833,0.056768563,-0.006774489
2014-08-06 00:00:00+00,LONG,1333,1.0,-0.02263308,0.15915446,0.0027066555
2014-08-07 00:00:00+00,LONG,424,0.20460136673197607,-0.02307222,0.19069844,-0.0089175785
2014-08-07 00:00:00+00,LONG,440,0.0,-0.03267953,0.46744984,0.009428412
2014-08-07 00:00:00+00,LONG,3330,0.0,-0.028637068,0.43265623,0.008386105
2014-08-08 00:00:00+00,LONG,4223,1.0,-0.02586654,0.3741801,-0.0035854368
2014-08-08 00:00:00+00,LONG,1076,0.0,-0.025163362,0.23001084,-0.007917014
2014-08-12 00:00:00+00,LONG,3053,0.7250568382466497,-0.033142522,0.8402337,-0.0041331286
2014-09-11 00:00:00+00,LONG,988,0.0,-0.0414041,0.63563716,-0.0060174805
2014-09-12 00:00:00+00,LONG,1175,0.0,-0.027100164,0.89472634,-0.0091924155
2014-09-16 00:00:00+00,LONG,1175,0.04301146253010806,-0.023077616,0.3583997,-0.0020549777
2014-09-17 00:00:00+00,LONG,1175,0.03669268797964761,-0.022226486,0.68893075,8.0724614E-4
2014-09-23 00:00:00+00,LONG,988,0.28260869565217395,-0.02978769,0.074068,-0.0072063287
2014-09-25 00:00:00+00,LONG,988,0.23913043478260876,-0.027911432,0.5686259,-0.0012569332
2014-09-30 00:00:00+00,LONG,2776,0.6746979424531937,-0.03773827,0.17975202,-0.0010222446
2014-10-07 00:00:00+00,LONG,1324,0.8608265640921272,-0.028593486,0.5915425,-0.009378535
2014-10-13 00:00:00+00,LONG,259,1.0,-0.050796207,0.088542044,0.01277191
2014-10-13 00:00:00+00,LONG,3855,0.9701077576036418,-0.035112128,0.45164058,0.018435309
2014-10-15 00:00:00+00,LONG,2132,0.0,-0.034177482,0.46697152,-0.004714164
2014-10-15 00:00:00+00,LONG,212,0.4526226239004103,-0.02404772,0.40600824,0.0014259497
2014-10-15 00:00:00+00,LONG,2408,1.0,-0.024879562,0.39895168,-0.005813062
2014-10-15 00:00:00+00,LONG,2866,0.593071779453925,-0.021457877,0.22277682,-0.008391739
2014-10-15 00:00:00+00,LONG,3049,0.5928169983906006,-0.025654916,0.1621545,-0.0054201894
2014-10-15 00:00:00+00,LONG,1551,0.7758443682591315,-0.02670664,0.32688898,-0.007597608
2014-10-15 00:00:00+00,LONG,1552,1.0,-0.025931282,0.6626438,-0.0076557854
2014-10-15 00:00:00+00,LONG,1817,1.0,-0.023382038,0.24216951,0.0022472779
2014-10-15 00:00:00+00,LONG,4070,1.0,-0.024649011,0.025490794,-0.005201818
2014-10-15 00:00:00+00,LONG,4083,0.6551470831581991,-0.036474444,0.13243477,0.009175558
2014-10-16 00:00:00+00,LONG,2431,0.48978944082655396,-0.03791759,0.21031664,0.0046939077
2014-10-16 00:00:00+00,LONG,3114,0.0,-0.039734222,0.40672797,-0.007886376
2014-10-16 00:00:00+00,LONG,3124,0.776798208075241,-0.027977973,0.51738065,-0.006364338
2014-10-16 00:00:00+00,LONG,1715,0.0,-0.023160039,0.25832072,-0.0019515076
2014-10-16 00:00:00+00,LONG,1817,0.975609756097561,-0.024360891,0.3393285,0.0034390704
2014-10-16 00:00:00+00,LONG,4070,0.9743589743589743,-0.0260871,0.29792696,-0.009348985
2014-10-17 00:00:00+00,LONG,610,0.96,-0.026192155,0.64723885,-0.0018648759
2014-10-20 00:00:00+00,LONG,4197,1.0,-0.02390447,0.4548527,-0.0071399002
2014-10-22 00:00:00+00,LONG,3335,0.4800241723694168,-0.059938785,0.4555779,0.003995136
2014-11-07 00:00:00+00,LONG,3330,0.0,-0.06475922,0.32581708,-0.0016740583
2014-11-13 00:00:00+00,LONG,2898,0.0,-0.027843926,0.011405047,-0.0055060787
2014-11-13 00:00:00+00,LONG,3330,0.0,-0.06231818,0.4213627,-0.008950523
2014-11-14 00:00:00+00,LONG,2925,0.0,-0.038468275,0.81232727,0.0029121183
2014-11-17 00:00:00+00,LONG,2925,0.0,-0.03694543,0.4404773,2.9248645E-4
2014-11-18 00:00:00+00,LONG,1677,0.24679712595860154,-0.022374567,0.5114587,-0.00591003
2014-11-28 00:00:00+00,LONG,2898,0.0,-0.026850749,-0.0053464486,-0.005189639
2014-11-28 00:00:00+00,LONG,3743,0.0,-0.045729008,0.0137821,0.024795422
2015-01-05 00:00:00+00,LONG,2105,0.745308894527629,-0.044371877,0.5125203,0.020089636
2015-01-12 00:00:00+00,LONG,2640,1.0,-0.05343784,0.0018077879,-0.0041087717
2015-01-14 00:00:00+00,LONG,3113,0.4923783109107348,-0.040915083,0.55573857,0.025590181
2015-01-15 00:00:00+00,LONG,4118,0.6269048247950698,-0.05423472,0.20804998,-2.798124E-4
2015-01-16 00:00:00+00,LONG,2513,0.5406043050727827,-0.033467088,0.34961483,-0.005331006
2015-01-16 00:00:00+00,LONG,3556,0.0,-0.02146801,0.37513864,-0.00523631
2015-01-28 00:00:00+00,LONG,440,0.5842902335754894,-0.075513296,0.5435022,-0.007871064
2015-01-28 00:00:00+00,LONG,516,0.7233180476545734,-0.028135816,0.7618014,-0.0042510307
2015-01-28 00:00:00+00,LONG,1004,0.0,-0.04929134,0.25610507,0.009793485
2015-01-28 00:00:00+00,LONG,1063,0.6427466736445095,-0.04748025,0.82766074,-0.00866167
2015-01-29 00:00:00+00,LONG,713,1.0,-0.028542966,0.81420875,-0.009278996
2015-01-29 00:00:00+00,LONG,1004,0.0,-0.04970831,0.19995882,0.011377336
2015-01-29 00:00:00+00,LONG,1826,1.0,-0.062028103,0.79325235,-0.0071157254
2015-01-30 00:00:00+00,LONG,433,0.0,-0.024702273,0.8254846,0.008074532
2015-01-30 00:00:00+00,LONG,1330,0.6526754067586459,-0.02180391,0.6901293,-0.007397815
2015-01-30 00:00:00+00,LONG,1474,0.24972116847760567,-0.025195336,0.36866975,-0.007896165
2015-02-02 00:00:00+00,LONG,135,1.0,-0.0257988,0.48931512,-0.007297755
2015-02-02 00:00:00+00,LONG,3708,0.605606526908064,-0.030244924,0.63547283,-0.0076791514
2015-02-09 00:00:00+00,LONG,195,0.3995096347882731,-0.030211769,0.23472546,-0.007877491
2015-03-06 00:00:00+00,LONG,2543,0.0,-0.02891183,0.27125025,-0.006978577
2015-03-06 00:00:00+00,LONG,2930,0.20943663466519746,-0.030910539,0.66897756,0.0037637202
2015-03-10 00:00:00+00,LONG,844,0.0,-0.027165527,0.104047656,0.0037597595
2015-03-10 00:00:00+00,LONG,3436,0.2134067844733029,-0.026287302,0.64217395,0.0062202318
2015-03-11 00:00:00+00,LONG,844,0.0,-0.02578905,0.2368153,-0.006397989
2015-03-11 00:00:00+00,LONG,3179,0.2608412957761954,-0.028593326,0.001547357,0.0011966006
2015-03-11 00:00:00+00,LONG,1361,0.4294052347585807,-0.055943966,0.2936917,-0.007159056
2015-03-13 00:00:00+00,LONG,450,0.026563137615995807,-0.031417925,0.102702,-0.0019681626
2015-03-13 00:00:00+00,LONG,2643,0.37492259453432697,-0.022732392,0.069748804,-0.0036372908
2015-03-19 00:00:00+00,LONG,1004,0.0,-0.07048201,0.057702802,0.0032094675
2015-04-08 00:00:00+00,LONG,4187,0.0,-0.03305229,0.4612512,-0.0090320045
2015-04-30 00:00:00+00,LONG,2999,0.0,-0.027828872,0.070734195,0.0033963176
2015-05-12 00:00:00+00,LONG,3273,1.0,-0.036243524,0.30476865,-0.009299096
2015-05-26 00:00:00+00,LONG,2330,0.0,-0.038272362,0.7686785,-0.003158354
2015-06-02 00:00:00+00,LONG,786,0.7924925654953124,-0.05574559,0.21384016,-0.0018114543
2015-06-04 00:00:00+00,LONG,2079,0.9016393442622951,-0.024643198,0.82889366,-0.008469855
2015-06-04 00:00:00+00,LONG,505,0.0,-0.027911207,0.7886068,-0.0031302806
2015-06-08 00:00:00+00,LONG,2079,0.8688524590163934,-0.024534507,0.09587464,-0.008527861
2015-06-09 00:00:00+00,LONG,2079,0.8524590163934427,-0.023604143,0.3804087,-0.0052605118
2015-06-09 00:00:00+00,LONG,505,0.0,-0.022498935,-0.003990601,-0.0020177334
2015-06-09 00:00:00+00,LONG,2993,0.17288684883294944,-0.050034963,0.11663628,-0.007691847
2015-06-15 00:00:00+00,LONG,3973,0.43107388158376614,-0.023229942,0.4457918,-0.0035881267
2015-06-25 00:00:00+00,LONG,2716,0.0,-0.031395435,0.06549952,5.195162E-4
2015-06-29 00:00:00+00,LONG,4136,0.48602400566748927,-0.024089644,0.49335492,0.006205074
2015-06-29 00:00:00+00,LONG,3648,0.36686536497857897,-0.029961094,0.6455462,-0.004060309
2015-06-30 00:00:00+00,LONG,388,1.0,-0.036482852,0.5918409,-0.0024166068
2015-06-30 00:00:00+00,LONG,900,0.0,-0.0242807,0.2611103,0.0023117072
2015-07-06 00:00:00+00,LONG,900,0.0,-0.024937548,0.398167,-0.0073256814
2015-07-07 00:00:00+00,LONG,1927,0.0,-0.03384442,0.56175756,-0.0015918746
2015-07-30 00:00:00+00,LONG,3645,0.48484848484848486,-0.021621775,0.09742824,-0.008741797
2015-08-06 00:00:00+00,LONG,1303,0.0,-0.021412563,0.07665475,-0.009233968
2015-08-24 00:00:00+00,LONG,443,0.27283821682115594,-0.037064184,-0.002536689,0.02458732
2015-08-24 00:00:00+00,LONG,2661,1.0,-0.03464793,0.3541394,0.010285184
2015-08-24 00:00:00+00,LONG,2710,1.0,-0.040457323,0.3184821,0.0272173
2015-08-24 00:00:00+00,LONG,2816,0.13733160174978506,-0.05567134,0.4769416,0.007592414
2015-08-24 00:00:00+00,LONG,2835,0.3611974044885458,-0.07862226,0.024422633,0.013217773
2015-08-24 00:00:00+00,LONG,1286,0.5476422342420888,-0.022929544,0.47818744,-0.007954956
2015-08-24 00:00:00+00,LONG,1731,0.0,-0.02609716,0.44345105,0.022874566
2015-08-25 00:00:00+00,LONG,2345,0.11050308900984766,-0.039373342,0.20740321,0.0065780543
2015-08-25 00:00:00+00,LONG,523,0.0,-0.051385485,0.2182448,-4.2074718E-4
2015-08-25 00:00:00+00,LONG,1012,0.9824561403508771,-0.07468334,0.4038322,0.027218806
2015-08-26 00:00:00+00,LONG,273,0.0,-0.023827223,0.36938384,0.0067836405
2015-08-26 00:00:00+00,LONG,2710,0.9047619047619048,-0.044159945,0.18192612,-0.002896099
2015-09-01 00:00:00+00,LONG,3716,0.0,-0.03163435,0.45583692,-0.00872025
2015-09-22 00:00:00+00,LONG,2431,0.0,-0.04462297,0.3808783,-0.0071294913
2015-09-23 00:00:00+00,LONG,50,0.14139807603378987,-0.06363932,0.4465496,0.0031596667
2015-09-23 00:00:00+00,LONG,2343,0.0,-0.05882622,0.04110678,0.00567389
2015-09-23 00:00:00+00,LONG,562,0.0,-0.040977243,0.10964344,9.853817E-4
2015-09-24 00:00:00+00,LONG,631,0.0,-0.07128677,0.20167746,0.011684355
2015-09-24 00:00:00+00,LONG,2776,0.45893221586009725,-0.046677418,0.04119928,-0.001275996
2015-09-24 00:00:00+00,LONG,1099,0.0,-0.053030904,0.480227,-0.007019708
2015-09-24 00:00:00+00,LONG,1108,0.6465687521036549,-0.048550922,0.65833545,-0.0069402857
2015-09-24 00:00:00+00,LONG,1175,0.7423881800652243,-0.03477598,0.91006064,-0.008523155
2015-09-24 00:00:00+00,LONG,3581,0.0,-0.048456557,0.7295808,0.003144376
2015-09-24 00:00:00+00,LONG,3629,0.0,-0.02900884,0.068486065,-0.008584744
2015-09-24 00:00:00+00,LONG,3890,1.0,-0.05888512,0.29222062,-0.008729333
2015-09-25 00:00:00+00,LONG,791,0.0,-0.021471083,0.051563162,-0.0032971692
2015-09-28 00:00:00+00,LONG,2085,0.625,-0.041923597,0.20053165,-0.0033661497
2015-09-28 00:00:00+00,LONG,2107,0.0,-0.028625416,0.45299858,0.01102641
2015-09-28 00:00:00+00,LONG,2253,0.45951246412361957,-0.04615442,0.5765816,6.0574105E-4
2015-09-28 00:00:00+00,LONG,309,0.0,-0.034852184,0.33348143,-4.2267193E-4
2015-09-28 00:00:00+00,LONG,394,0.0,-0.056091435,0.30189002,0.024366517
2015-09-28 00:00:00+00,LONG,2513,0.42105263157894735,-0.07511304,0.5073838,0.0049464023
2015-09-28 00:00:00+00,LONG,487,0.0,-0.061268583,0.3179988,-0.0033390163
2015-09-28 00:00:00+00,LONG,523,0.0,-0.021226855,0.02330409,0.017358249
2015-09-28 00:00:00+00,LONG,562,0.0,-0.035362825,0.45794997,-0.0037191035
2015-09-28 00:00:00+00,LONG,576,1.0,-0.07503966,0.53918725,-0.005338466
2015-09-28 00:00:00+00,LONG,2692,0.0,-0.029070219,0.079575546,-0.0043254667
2015-09-28 00:00:00+00,LONG,2731,0.39935834581080243,-0.044531558,0.44414073,0.010843973
2015-09-28 00:00:00+00,LONG,684,0.0,-0.038237758,0.3200262,0.020388719
2015-09-28 00:00:00+00,LONG,2776,0.3866575067777174,-0.0443285,0.5405949,-0.0021795335
2015-09-28 00:00:00+00,LONG,838,0.0,-0.032396056,0.059202716,-0.0022350042
2015-09-28 00:00:00+00,LONG,897,0.0,-0.022565888,0.35933977,0.004998596
2015-09-28 00:00:00+00,LONG,1063,0.0,-0.032198202,0.70588326,0.021490041
2015-09-28 00:00:00+00,LONG,1064,0.0,-0.031979393,0.62305117,0.0060840673
2015-09-28 00:00:00+00,LONG,1171,0.0,-0.031795103,0.3997377,0.019389443
2015-09-28 00:00:00+00,LONG,3236,0.0,-0.040900275,0.6104397,0.010853425
2015-09-28 00:00:00+00,LONG,3255,0.7686706113307106,-0.042713095,0.78201944,1.4286482E-4
2015-09-28 00:00:00+00,LONG,3286,0.0,-0.031333175,0.3726303,0.0025300283
2015-09-28 00:00:00+00,LONG,3420,1.0,-0.06245807,0.53033304,0.005304966
2015-09-28 00:00:00+00,LONG,1404,1.0,-0.031270172,0.560498,0.0053689745
2015-09-28 00:00:00+00,LONG,3596,0.06800910171279664,-0.04168135,0.12491741,0.007134735
2015-09-28 00:00:00+00,LONG,3629,0.0,-0.026953867,0.8077172,0.0011279602
2015-09-28 00:00:00+00,LONG,3631,0.0,-0.022919655,0.52239144,-0.0051398007
2015-09-28 00:00:00+00,LONG,3677,0.0,-0.037508857,0.02473508,-2.9565312E-4
2015-09-28 00:00:00+00,LONG,1631,0.0,-0.04562053,0.3629133,0.021502452
2015-09-28 00:00:00+00,LONG,1740,0.0,-0.038547613,0.40957057,0.019941771
2015-09-28 00:00:00+00,LONG,1819,0.5791608501175127,-0.034228176,0.83039504,0.008183212
2015-09-28 00:00:00+00,LONG,3882,0.0,-0.08051067,0.117629714,-0.003351541
2015-09-28 00:00:00+00,LONG,3905,0.0,-0.05247657,0.38618937,-0.008867051
2015-09-28 00:00:00+00,LONG,1897,0.0,-0.07704597,0.6772088,-0.004864
2015-09-28 00:00:00+00,LONG,1919,0.0,-0.05206673,0.87793773,-0.005980669
2015-09-29 00:00:00+00,LONG,69,0.0,-0.047568463,0.32516342,0.0035950665
2015-09-29 00:00:00+00,LONG,2350,0.0,-0.027321272,0.059991386,-0.005490294
2015-09-29 00:00:00+00,LONG,2430,0.0,-0.055854727,0.7220844,-0.0054649976
2015-09-29 00:00:00+00,LONG,523,0.0,-0.021707768,-0.009822831,0.008361696
2015-09-29 00:00:00+00,LONG,2776,0.358419697219041,-0.04443408,0.18903752,-0.008291255
2015-09-29 00:00:00+00,LONG,2830,1.0,-0.039750647,0.012070808,-0.0071215853
2015-09-29 00:00:00+00,LONG,3124,0.0,-0.055218447,0.27726254,-0.007795662
2015-09-29 00:00:00+00,LONG,1175,0.4973239135194224,-0.033098765,0.54201823,-0.003813389
2015-09-29 00:00:00+00,LONG,3244,1.0,-0.04979734,0.22910751,0.0045315414
2015-09-29 00:00:00+00,LONG,3286,0.0,-0.033113584,0.4223761,-0.007308251
2015-09-29 00:00:00+00,LONG,3487,0.0,-0.059943896,0.35541627,-0.009250982
2015-09-29 00:00:00+00,LONG,3535,0.0992241512588916,-0.036077984,0.4955024,0.0042999946
2015-09-29 00:00:00+00,LONG,3629,0.0,-0.027087938,0.027854064,0.010717189
2015-09-29 00:00:00+00,LONG,3686,0.0,-0.04730175,0.32178912,0.011509699
2015-09-29 00:00:00+00,LONG,3782,1.0,-0.03732095,0.37976828,-9.4718847E-4
2015-09-29 00:00:00+00,LONG,1919,0.0,-0.05233316,0.016669808,0.0051383995
2015-09-30 00:00:00+00,LONG,133,0.0,-0.059131876,0.717385,-0.005241202
2015-09-30 00:00:00+00,LONG,394,0.0,-0.046320286,0.045673326,-0.0022690773
2015-09-30 00:00:00+00,LONG,429,0.9696969696969697,-0.02690808,0.45445698,0.0043947734
2015-10-06 00:00:00+00,LONG,397,0.12178475958844577,-0.02661769,0.6091972,-0.0077731223
2015-10-09 00:00:00+00,LONG,2298,0.0,-0.031895842,0.25505853,-0.009037598
2015-10-14 00:00:00+00,LONG,843,0.0,-0.024545046,0.41627648,0.0015132922
2015-10-14 00:00:00+00,LONG,1114,1.0,-0.06197076,0.1359749,-0.00884732
2015-10-14 00:00:00+00,LONG,3216,0.0,-0.048851117,0.11934047,-0.008887139
2015-10-16 00:00:00+00,LONG,1434,0.0,-0.029105224,0.91656387,-0.005144679
2015-10-19 00:00:00+00,LONG,1434,0.0,-0.027244767,0.011955938,-0.005951978
2015-10-21 00:00:00+00,LONG,2728,0.7346938775510204,-0.023176134,0.10648108,5.236344E-4
2015-10-22 00:00:00+00,LONG,3808,1.0,-0.022144679,0.31421772,0.016270757
2015-10-30 00:00:00+00,LONG,2396,0.9591836734693877,-0.025090244,0.9146176,-0.0014850784
2015-11-05 00:00:00+00,LONG,2508,0.0,-0.02978266,0.10988972,-0.0017118107
2015-11-09 00:00:00+00,LONG,2993,0.0,-0.044024143,0.30842578,-0.008969051
2015-11-11 00:00:00+00,LONG,443,0.0,-0.036601283,0.12504007,-0.0048144474
2015-11-12 00:00:00+00,LONG,443,0.0,-0.03640783,0.5512174,0.0012284364
2015-12-03 00:00:00+00,LONG,3763,0.6109461783622466,-0.03808397,0.60882086,0.011902414
2015-12-03 00:00:00+00,LONG,4079,0.0,-0.050298285,0.4378108,-0.0054906616
2015-12-08 00:00:00+00,LONG,3595,0.0,-0.03512008,0.71509284,0.0013209028
2015-12-09 00:00:00+00,LONG,3595,0.0,-0.03788443,0.41793215,-0.005932432
2015-12-11 00:00:00+00,LONG,1039,1.0,-0.033491123,0.0726735,-0.006003757
2015-12-14 00:00:00+00,LONG,1361,1.0,-0.04608595,0.4847175,0.0075434013
2015-12-14 00:00:00+00,LONG,4079,1.0,-0.04742427,0.45874512,0.012187875
2015-12-15 00:00:00+00,LONG,2095,0.0,-0.092453726,0.3950756,-0.0023614531
2015-12-15 00:00:00+00,LONG,1361,0.9583333333333334,-0.047465213,0.7352449,-0.006500693
2015-12-16 00:00:00+00,LONG,2095,0.0,-0.087303005,0.372766,0.0029240944
2016-01-11 00:00:00+00,LONG,1176,0.0,-0.028745066,-0.008058738,0.0054217153
2016-01-20 00:00:00+00,LONG,1585,1.0,-0.03607271,0.6350349,-0.0050539635
2016-01-20 00:00:00+00,LONG,1748,0.0,-0.027365956,0.91577864,-0.007720777
2016-02-08 00:00:00+00,LONG,5,0.0,-0.05108856,0.58577824,0.011043764
2016-02-08 00:00:00+00,LONG,2067,0.0,-0.07754214,0.5847738,2.779878E-4
2016-02-08 00:00:00+00,LONG,2327,1.0,-0.08170436,0.5218225,-0.009318833
2016-02-08 00:00:00+00,LONG,417,1.0,-0.02578066,0.74109954,0.0049811173
2016-02-08 00:00:00+00,LONG,2527,0.9659868807356597,-0.026693998,0.1697737,-0.0026269958
2016-02-08 00:00:00+00,LONG,2543,0.3373977934096313,-0.033512928,0.59952545,-0.005882662
2016-02-08 00:00:00+00,LONG,643,1.0,-0.063734725,0.037115637,0.023675911
2016-02-08 00:00:00+00,LONG,693,0.5275202627443935,-0.026431324,0.37733263,0.0067851907
2016-02-08 00:00:00+00,LONG,2971,1.0,-0.038888387,0.31465906,0.011005412
2016-02-08 00:00:00+00,LONG,1719,0.21314097127313858,-0.09279455,0.8373753,0.014506064
2016-02-08 00:00:00+00,LONG,4073,1.0,-0.033759724,0.537023,0.021392446
2016-02-08 00:00:00+00,LONG,2032,1.0,-0.03709978,0.80716425,0.009567269
2016-02-09 00:00:00+00,LONG,2504,1.0,-0.054384377,0.39207193,-2.1358637E-5
2016-02-09 00:00:00+00,LONG,937,0.6682498158073149,-0.031851258,0.019303057,8.67313E-4
2016-02-09 00:00:00+00,LONG,1087,1.0,-0.037839044,0.64038086,0.005677808
2016-02-09 00:00:00+00,LONG,3695,0.7142264532772312,-0.07988475,0.36183876,0.0011730001
2016-02-09 00:00:00+00,LONG,2006,0.6985322192583585,-0.03290608,0.072923176,0.00294052
2016-02-10 00:00:00+00,LONG,2504,0.9655172413793104,-0.05461672,0.14650777,-0.0064930012
2016-02-11 00:00:00+00,LONG,4097,0.2797758835089146,-0.063506246,0.6339722,0.005699803
2016-02-11 00:00:00+00,LONG,2050,1.0,-0.07914961,0.46909013,-0.0020855712
2016-02-11 00:00:00+00,LONG,2119,1.0,-0.09193174,0.5234037,0.017041251
2016-02-11 00:00:00+00,LONG,4218,0.9252989871586992,-0.028046597,0.020804886,-0.0071016797
2016-02-11 00:00:00+00,LONG,2247,0.88,-0.066017345,0.51711625,-0.0014545118
2016-02-11 00:00:00+00,LONG,253,1.0,-0.077089794,0.02087426,2.0395296E-6
2016-02-11 00:00:00+00,LONG,2305,0.982842845791488,-0.07038346,0.80466896,-0.002608767
2016-02-11 00:00:00+00,LONG,370,0.40611556298185614,-0.031016722,0.47220588,-0.007417128
2016-02-11 00:00:00+00,LONG,2425,1.0,-0.07511758,0.2110624,0.014250678
2016-02-11 00:00:00+00,LONG,475,1.0,-0.06407187,0.35943094,0.0029959003
2016-02-11 00:00:00+00,LONG,2690,1.0,-0.07630336,0.40238824,-0.0031229693
2016-02-11 00:00:00+00,LONG,735,1.0,-0.07842802,0.59244996,0.021533737
2016-02-11 00:00:00+00,LONG,2993,0.7059343640872738,-0.056719292,0.11337853,0.002947285
2016-02-11 00:00:00+00,LONG,3021,1.0,-0.049336422,0.62606627,0.022378607
2016-02-11 00:00:00+00,LONG,3113,1.0,-0.037906293,0.5887138,0.014249964
2016-02-11 00:00:00+00,LONG,1081,0.7416034294951063,-0.07608616,0.1955089,-0.0013829625
2016-02-11 00:00:00+00,LONG,1092,0.5584195085193813,-0.050223976,0.05072924,-0.0038647074
2016-02-11 00:00:00+00,LONG,3436,1.0,-0.04533977,0.28660285,-0.0061287195
2016-02-11 00:00:00+00,LONG,1434,0.6720173858077817,-0.08291534,0.5046635,0.0063543497
2016-02-11 00:00:00+00,LONG,3699,0.4312910285833896,-0.045901507,0.024598856,-0.0027570808
2016-02-11 00:00:00+00,LONG,3923,0.26110906947523405,-0.048908584,0.4567924,0.011655365
2016-02-11 00:00:00+00,LONG,3963,1.0,-0.09226271,0.24894314,-0.003540036
2016-02-11 00:00:00+00,LONG,1967,0.3507047066885162,-0.087453045,0.34898633,-0.009357746
2016-02-12 00:00:00+00,LONG,85,1.0,-0.023124043,0.028293343,7.0361205E-4
2016-02-24 00:00:00+00,LONG,1762,0.824303532594735,-0.022122525,0.15508707,-0.005560714
2016-02-29 00:00:00+00,LONG,2553,0.5543063113927752,-0.038830865,0.91631335,-0.0037796923
2016-03-01 00:00:00+00,LONG,1299,0.40268752554375536,-0.046669018,0.05359953,0.010938272
2016-03-14 00:00:00+00,LONG,1960,0.0,-0.061194614,0.102809414,-0.007839077
2016-03-15 00:00:00+00,LONG,898,0.0,-0.024525896,0.382697,-0.0039070547
2016-03-15 00:00:00+00,LONG,1960,0.5925925925925926,-0.052324664,0.58275676,0.022086937
2016-03-17 00:00:00+00,LONG,1176,1.0,-0.041436784,0.0115901595,0.009015813
2016-03-17 00:00:00+00,LONG,1960,1.0,-0.044222284,0.85273844,0.01479749
2016-03-17 00:00:00+00,LONG,4050,0.0,-0.04704348,0.18240301,-0.003639271
2016-05-03 00:00:00+00,LONG,4000,0.0,-0.023495996,0.7362328,0.011517823
2016-05-05 00:00:00+00,LONG,2175,0.0,-0.0378861,0.86497027,-0.0042806123
2016-05-27 00:00:00+00,LONG,1807,1.0,-0.057613034,0.25554553,0.001777417
2016-06-14 00:00:00+00,LONG,1939,0.07512465416488794,-0.029365454,0.117425926,-0.0075002
2016-06-15 00:00:00+00,LONG,3716,0.2332440976989128,-0.092143394,0.05184375,-0.008273972
2016-06-15 00:00:00+00,LONG,1939,0.06998047107167932,-0.026979154,0.102140576,-0.0031668358
2016-06-24 00:00:00+00,LONG,3648,0.44450081877923275,-0.056644086,0.10852462,-0.005147942
2016-06-27 00:00:00+00,LONG,4169,0.4501943164410103,-0.03095517,0.0030451189,0.006024904
2016-06-27 00:00:00+00,LONG,219,0.592204058964333,-0.07045736,0.6594889,-0.006414222
2016-06-27 00:00:00+00,LONG,2381,1.0,-0.050219405,0.8945073,-8.00919E-4
2016-06-27 00:00:00+00,LONG,2659,0.10784614205634595,-0.040333685,0.14484516,0.010652798
2016-06-27 00:00:00+00,LONG,2710,1.0,-0.021927848,0.12982826,0.013662226
2016-06-27 00:00:00+00,LONG,2776,0.0,-0.023982087,0.40502322,0.0075772144
2016-06-27 00:00:00+00,LONG,901,0.0,-0.027330363,0.66707,0.008657243
2016-06-27 00:00:00+00,LONG,1453,0.7757384714627735,-0.051152587,0.65095687,0.008504176
2016-06-27 00:00:00+00,LONG,1710,0.8000345165474154,-0.034991253,0.01778814,-0.003586277
2016-06-27 00:00:00+00,LONG,1761,0.19767412489953995,-0.024442576,0.27180105,-0.004383812
2016-06-27 00:00:00+00,LONG,3860,0.0,-0.061924487,0.1457772,0.019384842
2016-06-27 00:00:00+00,LONG,3988,0.39073356095582434,-0.05544842,0.7945593,0.02156741
2016-06-28 00:00:00+00,LONG,2425,0.962962962962963,-0.026277665,0.46581194,0.003954352
