time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.0_df055,joint_fall_flag_1_10_df042,price_to_sales_rev_growth_zscore_universe_df073
2012-05-02 00:00:00+00,SHORT,710,0.10374006725818635,3.1767855E-4,0.0,-0.038
2012-05-02 00:00:00+00,SHORT,1112,0.4302937598516446,7.410798E-4,0.0,-0.0416
2012-05-02 00:00:00+00,SHORT,3199,0.7777777777777778,-2.7263476E-4,0.0,-0.0416
2012-05-02 00:00:00+00,SHORT,3255,1.0,0.04143641,0.0,-0.0322
2012-05-03 00:00:00+00,SHORT,2352,0.30786711186375726,-0.0024487583,0.0,-0.0268
2012-05-03 00:00:00+00,SHORT,710,0.0852011102160269,-2.01372E-4,0.0,-0.0373
2012-05-03 00:00:00+00,SHORT,3255,0.5277323824532197,0.016455587,0.0,-0.0331
2012-05-11 00:00:00+00,SHORT,3198,0.270599756271161,0.011301118,0.0,-0.0393
2012-05-29 00:00:00+00,SHORT,1176,0.0,7.715125E-4,0.0,-0.0331
2012-06-07 00:00:00+00,SHORT,2720,1.0,0.019917944,0.0,-0.0456
2012-06-08 00:00:00+00,SHORT,2720,0.0,5.1031617E-4,0.0,-0.0456
2012-06-18 00:00:00+00,SHORT,2497,1.0,0.0011241141,0.0,-0.0456
2012-06-18 00:00:00+00,SHORT,1297,0.21007291757748575,0.014128873,0.0,-0.0457
2012-06-19 00:00:00+00,SHORT,192,1.0,0.0026956042,0.0,-0.0457
2012-06-19 00:00:00+00,SHORT,1191,1.0,0.0053497725,0.0,-0.0457
2012-06-19 00:00:00+00,SHORT,3275,0.2510120555869976,0.02132709,0.0,-0.0457
2012-06-20 00:00:00+00,SHORT,714,0.4973153610328588,0.025560543,0.0,-0.0457
2012-06-20 00:00:00+00,SHORT,995,0.5046908761710969,0.033490855,0.0,-0.0457
2012-06-20 00:00:00+00,SHORT,3275,0.0,0.011635324,0.0,-0.0457
2012-06-21 00:00:00+00,SHORT,714,0.24456363739516207,-5.4513226E-4,0.0,-0.0457
2012-06-21 00:00:00+00,SHORT,995,0.2590026348772235,0.0072856904,0.0,-0.0457
2012-06-29 00:00:00+00,SHORT,1593,0.14554658283522995,0.022872338,0.0,-0.0457
2012-07-02 00:00:00+00,SHORT,1752,0.9166666666666666,0.044851586,0.0,-0.0457
2012-07-03 00:00:00+00,SHORT,2116,0.7697348301509574,0.030955292,0.0,-0.0457
2012-07-03 00:00:00+00,SHORT,2431,0.41014800566936926,0.018371971,0.0,-0.0457
2012-07-03 00:00:00+00,SHORT,2567,0.28113146657497284,0.009224823,0.0,-0.0457
2012-07-03 00:00:00+00,SHORT,2742,0.0,0.012051509,0.0,-0.0457
2012-07-03 00:00:00+00,SHORT,1593,0.11239289746991579,-0.003961547,0.0,-0.0457
2012-07-03 00:00:00+00,SHORT,1752,0.8333333333333334,0.0198291,0.0,-0.0457
2012-07-03 00:00:00+00,SHORT,1988,0.3865577218253048,0.009098814,0.0,-0.0457
2012-07-05 00:00:00+00,SHORT,2116,0.6304300371046151,0.0033267231,0.0,-0.0457
2012-07-05 00:00:00+00,SHORT,960,0.39234201399299445,0.016453499,0.0,-0.0357
2012-07-05 00:00:00+00,SHORT,3275,0.0,-0.0033509857,0.0,-0.0457
2012-07-05 00:00:00+00,SHORT,1444,0.8321414456112108,-0.0013791289,0.0,-0.0457
2012-07-05 00:00:00+00,SHORT,1474,0.6406608815627111,0.0146877095,0.0,-0.0457
2012-07-05 00:00:00+00,SHORT,3684,1.0,0.009907388,0.0,-0.0456
2012-07-05 00:00:00+00,SHORT,4032,0.0,0.006835026,0.0,-0.0456
2012-07-05 00:00:00+00,SHORT,1988,0.23348404974131018,0.0018988684,0.0,-0.0457
2012-07-06 00:00:00+00,SHORT,1474,0.4241120016506143,0.007171355,0.0,-0.0457
2012-07-09 00:00:00+00,SHORT,1474,0.3968060690299963,0.0028593796,0.0,-0.0457
2012-07-10 00:00:00+00,SHORT,1474,0.640775307331785,-0.0028284467,0.0,-0.0457
2012-07-13 00:00:00+00,SHORT,2247,0.35140307016270944,0.0136197265,0.0,-0.0457
2012-07-17 00:00:00+00,SHORT,1087,1.0,0.010888167,0.0,-0.0457
2012-07-17 00:00:00+00,SHORT,1112,0.6546081023783312,0.016957115,0.0,-0.0455
2012-07-18 00:00:00+00,SHORT,753,0.3187837043992068,0.0024625196,0.0,-0.0457
2012-07-18 00:00:00+00,SHORT,1087,0.3845718682673903,0.005914207,0.0,-0.0457
2012-07-18 00:00:00+00,SHORT,3275,0.10288796938059803,-0.004709463,0.0,-0.0457
2012-07-18 00:00:00+00,SHORT,4016,0.0,-6.039516E-4,0.0,-0.0457
2012-07-19 00:00:00+00,SHORT,617,0.410771904222539,-0.0013707863,0.0,-0.0456
2012-07-20 00:00:00+00,SHORT,3065,0.4986249242149813,0.04337231,0.0,-0.0457
2012-07-23 00:00:00+00,SHORT,3065,0.4060287654276008,0.010915057,0.0,-0.0457
2012-07-27 00:00:00+00,SHORT,3065,0.0,-0.002068202,0.0,-0.0457
2012-07-27 00:00:00+00,SHORT,1297,0.14086137980656643,0.027331952,0.0,-0.0456
2012-07-27 00:00:00+00,SHORT,1534,0.0,0.037013736,0.0,-0.0348
2012-07-30 00:00:00+00,SHORT,2550,0.16245256395655183,0.012710559,0.0,-0.0457
2012-07-30 00:00:00+00,SHORT,664,0.777176796744451,-0.0024691627,0.0,-0.0457
2012-07-30 00:00:00+00,SHORT,3065,0.0,-4.9861806E-4,0.0,-0.0457
2012-07-30 00:00:00+00,SHORT,1297,0.0,-0.0044766534,0.0,-0.0456
2012-07-30 00:00:00+00,SHORT,1534,0.0,-7.1985635E-4,0.0,-0.039
2012-08-01 00:00:00+00,SHORT,1699,0.16173204664873939,0.043397013,0.0,-0.0456
2012-08-02 00:00:00+00,SHORT,1699,0.07220259669648849,0.0054572667,0.0,-0.0456
2012-08-03 00:00:00+00,SHORT,788,0.2147300963123469,0.001669181,0.0,-0.0457
2012-08-07 00:00:00+00,SHORT,2716,0.0,0.011656693,0.0,-0.0456
2012-08-07 00:00:00+00,SHORT,1368,0.477488097436642,0.0417167,0.0,-0.0456
2012-08-08 00:00:00+00,SHORT,2896,0.44759881517109085,0.0019170078,0.0,-0.0457
2012-08-09 00:00:00+00,SHORT,2085,0.48457379144740487,0.030262368,0.0,-0.0457
2012-08-10 00:00:00+00,SHORT,2421,0.21574849081199138,0.011752064,0.0,-0.0385
2012-08-10 00:00:00+00,SHORT,2896,0.44510129109458335,-0.002085421,0.0,-0.0457
2012-08-13 00:00:00+00,SHORT,2421,0.3367775583661815,0.0027538296,0.0,-0.0387
2012-08-14 00:00:00+00,SHORT,2742,0.5854303149194896,-5.7688827E-4,0.0,-0.0457
2012-08-15 00:00:00+00,SHORT,1615,0.0,7.2239735E-4,0.0,-0.0458
2012-08-16 00:00:00+00,SHORT,2742,0.5149020731330964,0.0012725433,0.0,-0.0457
2012-08-16 00:00:00+00,SHORT,1615,0.2631273678588426,0.019515779,0.0,-0.0458
2012-08-16 00:00:00+00,SHORT,3791,0.46859366701602534,0.008709953,0.0,-0.0457
2012-08-17 00:00:00+00,SHORT,502,1.0,-0.0040873787,0.0,-0.0457
2012-08-17 00:00:00+00,SHORT,2936,0.4156868747887874,-0.0025371225,0.0,-0.0458
2012-08-17 00:00:00+00,SHORT,1303,0.7966193876984232,0.016495734,0.0,-0.0458
2012-08-17 00:00:00+00,SHORT,3610,0.8171114144312843,0.014531159,0.0,-0.0458
2012-08-17 00:00:00+00,SHORT,3791,0.4406323038313422,0.0042541954,0.0,-0.0457
2012-08-17 00:00:00+00,SHORT,3853,1.0,-0.0028240224,0.0,-0.0457
2012-08-17 00:00:00+00,SHORT,2041,0.7160882540705413,-0.0035361573,0.0,-0.0458
2012-08-20 00:00:00+00,SHORT,3013,0.4443999016235296,0.0018123462,0.0,-0.0458
2012-08-20 00:00:00+00,SHORT,1195,1.0,0.03164825,0.0,-0.0458
2012-08-21 00:00:00+00,SHORT,2437,0.36927533266408896,0.022875348,0.0,-0.0458
2012-08-21 00:00:00+00,SHORT,870,0.0,0.008160033,0.0,-0.0457
2012-08-21 00:00:00+00,SHORT,874,0.5532910070612601,-5.3526477E-5,0.0,-0.0457
2012-08-21 00:00:00+00,SHORT,1260,0.6666725409208687,0.001038183,0.0,-0.0457
2012-08-22 00:00:00+00,SHORT,64,0.3036661384853724,-7.6279556E-4,0.0,-0.0457
2012-08-22 00:00:00+00,SHORT,874,0.4333206939509878,0.004169547,0.0,-0.0457
2012-08-22 00:00:00+00,SHORT,1022,0.0,-0.0034142777,0.0,-0.0458
2012-08-27 00:00:00+00,SHORT,2686,1.0,0.037476514,0.0,-0.0458
2012-09-06 00:00:00+00,SHORT,2408,0.5912547535290987,-0.0038514268,0.0,-0.0457
2012-09-07 00:00:00+00,SHORT,622,0.0,0.007907522,0.0,-0.0457
2012-09-10 00:00:00+00,SHORT,3782,1.0,0.005487336,0.0,-0.0457
2012-09-13 00:00:00+00,SHORT,2508,0.7901885617554988,-9.019581E-4,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,2050,0.532864575892535,0.008078712,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,4169,0.18380613619436295,0.03279639,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,85,0.37917826241741215,0.004160507,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,101,0.4602796337651776,0.009458729,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,2323,0.4188982058325766,0.03584322,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,2340,0.0,0.010167718,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,2365,0.6361137498133218,0.038482033,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,2431,0.6446397836075861,0.007258642,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,2513,0.0,0.022874435,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,498,0.4328444409547606,0.0061067347,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,2550,0.6618079134190228,0.03730195,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,2670,0.7406821820947618,0.037829917,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,631,0.8088865614940003,0.035452895,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,652,0.0,0.04419075,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,2728,0.472560349248841,0.015416869,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,753,0.5611676332206851,0.011950728,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,788,0.5380644807153584,0.008835149,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,857,0.0,0.016678397,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,881,0.158220182602336,0.01403021,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,938,0.5692160995501899,0.0044424133,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,3021,0.396195562382597,0.0212001,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,1004,0.2517538613582632,0.040447135,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,1173,0.46615624340855355,0.01932388,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,3330,0.7147298878404375,0.0017841471,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,3359,0.6385635868519042,0.021277437,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,3469,0.3695351733777871,0.04053384,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,3694,1.0,0.033535805,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,1710,0.0,0.033439316,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,1770,0.4336286119565895,0.012418942,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,1780,0.0,0.03969788,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,3907,0.5244830779858455,0.007386485,0.0,-0.0457
2012-09-14 00:00:00+00,SHORT,4000,0.8063841211390751,-0.0035170198,0.0,-0.0458
2012-09-14 00:00:00+00,SHORT,1967,0.3313784134564274,0.04365266,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2050,0.47680002018948264,0.0023943938,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,4169,0.0,0.014337614,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2129,0.5785927070447886,-0.002797258,0.0,-0.0456
2012-09-17 00:00:00+00,SHORT,85,0.28307126001639765,-0.0034789208,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,101,0.13155767618322287,-0.0032641082,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,270,0.5961553133675351,0.0040866104,0.0,-0.0433
2012-09-17 00:00:00+00,SHORT,2323,0.5221283828371128,0.01400875,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,2365,0.7621685985251806,0.022755213,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2430,0.2270471698174723,0.020247575,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2431,0.6151566159558456,-0.0040344726,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,413,0.17865342434307568,0.021726253,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2536,0.20550508632037007,0.021547334,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2670,0.5233329396844721,0.01081852,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,631,0.595925076899194,0.0014974867,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,652,0.0,0.011587477,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2728,0.34433278519529376,0.0023548119,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,857,0.0,0.0025410166,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,881,0.0702886490019374,0.0013261714,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,2972,0.2966439553810313,0.004163719,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,3021,0.3273201271344815,0.009052636,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,1004,0.15526408843795714,0.019511344,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,1173,0.40466277987844457,0.008602899,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,3357,0.03483661070532032,0.026153922,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,3359,0.47452749796126886,-7.755982E-4,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,3433,0.4935515609806987,0.048849344,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,1404,0.40195027599154737,0.020095965,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,3469,0.25222862121496253,0.0055066994,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,1462,0.4621143065752616,0.013862934,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,3573,0.7139402880544552,0.029104307,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,3613,0.3844823495490806,0.006892083,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,3693,0.3368544690191829,0.0059379824,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,3694,0.9333333333333333,0.01552796,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,1710,0.0,0.011712447,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,1770,0.42975023116115757,-0.004388818,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,1780,0.0,0.014142987,0.0,-0.0458
2012-09-17 00:00:00+00,SHORT,3868,0.0,0.044531465,0.0,-0.0457
2012-09-17 00:00:00+00,SHORT,1967,0.0,0.017760022,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,2365,0.42736594080824286,0.015608046,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,2430,0.0,-0.0026090296,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,413,0.0,0.0043737018,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,2536,0.13702950599799366,8.3286065E-4,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,2568,0.7230662845469332,-3.943354E-4,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,2670,0.4487109007390206,0.009729349,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,652,0.0,-0.0010932534,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,2728,0.2794174003941797,-0.0026424457,0.0,-0.0457
2012-09-18 00:00:00+00,SHORT,1004,0.09635827976901258,6.0294115E-4,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,1051,0.0,5.3501764E-4,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,3357,0.0,0.010243337,0.0,-0.0457
2012-09-18 00:00:00+00,SHORT,3433,0.3726885204718063,0.021782702,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,1404,0.24425081479463223,0.011534461,0.0,-0.0457
2012-09-18 00:00:00+00,SHORT,1423,1.0,0.019114036,0.0,-0.0457
2012-09-18 00:00:00+00,SHORT,1462,0.33226278930527753,0.0081077535,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,3573,0.5895900542090666,0.011531584,0.0,-0.0458
2012-09-18 00:00:00+00,SHORT,1710,0.0,0.0033929152,0.0,-0.0457
2012-09-18 00:00:00+00,SHORT,3868,0.0,0.0019653982,0.0,-0.0457
2012-09-19 00:00:00+00,SHORT,2105,0.5372110967764321,0.02277132,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,2365,0.3989654086820993,0.006367553,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,356,0.6606403349855777,0.0053100092,0.0,-0.0457
2012-09-19 00:00:00+00,SHORT,413,0.0,0.0013761512,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,2670,0.3162028204898997,0.0058520297,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,652,0.0,-0.002850738,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,753,0.43480135688721117,-0.0022351877,0.0,-0.0457
2012-09-19 00:00:00+00,SHORT,3357,0.0,0.0020724968,0.0,-0.0457
2012-09-19 00:00:00+00,SHORT,1377,0.0,0.020732611,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,3433,0.3336134465424464,0.00925912,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,1404,0.3208529482709744,0.0035906213,0.0,-0.0457
2012-09-19 00:00:00+00,SHORT,1423,0.95,0.028672284,0.0,-0.0457
2012-09-19 00:00:00+00,SHORT,1462,0.6071958262592194,-1.913832E-5,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,3531,0.959228671168399,0.017023051,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,1651,0.0,0.026003977,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,3841,0.5062806976890191,0.0033112252,0.0,-0.0458
2012-09-19 00:00:00+00,SHORT,3868,0.0,-0.002056045,0.0,-0.0457
2012-09-20 00:00:00+00,SHORT,2105,0.46391786609941693,0.006188659,0.0,-0.0458
2012-09-20 00:00:00+00,SHORT,2365,0.43038976574346816,-0.001768458,0.0,-0.0458
2012-09-20 00:00:00+00,SHORT,3433,0.31915830334773315,2.518567E-4,0.0,-0.0458
2012-09-20 00:00:00+00,SHORT,1423,0.9,0.010695037,0.0,-0.0457
2012-09-20 00:00:00+00,SHORT,1651,0.0,0.0031669694,0.0,-0.0458
2012-09-21 00:00:00+00,SHORT,638,0.3208968464308731,0.017625628,0.0,-0.0457
2012-09-21 00:00:00+00,SHORT,2923,0.5795431452947476,-0.002690466,0.0,-0.0457
2012-09-21 00:00:00+00,SHORT,3335,0.15657378172569986,0.0043470208,0.0,-0.0457
2012-09-21 00:00:00+00,SHORT,1651,0.0,0.009065742,0.0,-0.0458
2012-09-24 00:00:00+00,SHORT,1423,0.8,-0.0022079453,0.0,-0.0457
2012-09-27 00:00:00+00,SHORT,405,0.4696798020724007,-0.0012021872,0.0,-0.0457
2012-10-01 00:00:00+00,SHORT,1752,1.0,0.010468996,0.0,-0.0459
2012-10-04 00:00:00+00,SHORT,3109,0.7909984012287551,0.015133015,0.0,-0.0458
2012-10-04 00:00:00+00,SHORT,3646,0.5263157894736843,-0.0021862,0.0,-0.0459
2012-10-05 00:00:00+00,SHORT,52,0.5069388155629168,0.010770731,0.0,-0.0458
2012-10-05 00:00:00+00,SHORT,2818,0.21696434022320593,0.010397898,0.0,-0.0459
2012-10-05 00:00:00+00,SHORT,1022,0.24533547710741385,0.017218096,0.0,-0.0459
2012-10-05 00:00:00+00,SHORT,3109,0.683415495652515,0.007650462,0.0,-0.0458
2012-10-08 00:00:00+00,SHORT,52,0.4294568302719023,0.007897339,0.0,-0.0459
2012-10-08 00:00:00+00,SHORT,2482,0.6636810721631006,0.0050568455,0.0,-0.0458
2012-10-08 00:00:00+00,SHORT,2513,0.17866050509502174,0.020162644,0.0,-0.0459
2012-10-08 00:00:00+00,SHORT,2818,0.19010953744053688,-3.6602703E-4,0.0,-0.0459
2012-10-08 00:00:00+00,SHORT,1043,0.4312471162350647,0.008811224,0.0,-0.0459
2012-10-09 00:00:00+00,SHORT,2513,0.01902869865197373,9.3555683E-4,0.0,-0.0459
2012-10-11 00:00:00+00,SHORT,1731,1.0,0.013605969,0.0,-0.0459
2012-10-12 00:00:00+00,SHORT,1731,0.9166666666666666,0.001606395,0.0,-0.0459
2012-10-15 00:00:00+00,SHORT,1731,0.8333333333333334,0.0043865633,0.0,-0.0459
2012-10-16 00:00:00+00,SHORT,1022,0.0,0.0017957165,0.0,-0.0459
2012-10-17 00:00:00+00,SHORT,395,0.3329633775099009,-3.56449E-4,0.0,-0.0458
2012-10-17 00:00:00+00,SHORT,2482,0.3385651199989262,-0.0020388018,0.0,-0.0458
2012-10-17 00:00:00+00,SHORT,786,0.32675388855422305,0.008113624,0.0,-0.0459
2012-10-17 00:00:00+00,SHORT,1474,0.24116870506003368,-0.0013652113,0.0,-0.0459
2012-10-17 00:00:00+00,SHORT,3973,0.4482518556341718,0.0074896156,0.0,-0.0459
2012-10-18 00:00:00+00,SHORT,2137,0.43459088792155187,5.783653E-4,0.0,-0.0459
2012-10-18 00:00:00+00,SHORT,245,0.5438560060979865,-0.0047685597,0.0,-0.0458
2012-10-18 00:00:00+00,SHORT,2482,0.2702794702058504,-0.003695663,0.0,-0.0458
2012-10-18 00:00:00+00,SHORT,557,1.0,0.0015997954,0.0,-0.0326
2012-10-18 00:00:00+00,SHORT,786,0.2632301005773565,0.0011329602,0.0,-0.0459
2012-10-18 00:00:00+00,SHORT,3244,0.4696392859304665,-2.6287732E-4,0.0,-0.0458
2012-10-18 00:00:00+00,SHORT,1198,0.6318524759633174,0.028613036,0.0,-0.0459
2012-10-18 00:00:00+00,SHORT,1473,1.0,0.020906424,0.0,-0.0458
2012-10-18 00:00:00+00,SHORT,3521,0.32023140842344916,-0.0024399902,0.0,-0.0458
2012-10-18 00:00:00+00,SHORT,3973,0.515107774446118,0.0027187758,0.0,-0.0458
2012-10-18 00:00:00+00,SHORT,2004,0.38438334019964887,0.004067382,0.0,-0.0459
2012-10-19 00:00:00+00,SHORT,1198,0.681686263937802,0.019739157,0.0,-0.0459
2012-10-22 00:00:00+00,SHORT,2747,1.0,0.017524753,0.0,-0.0459
2012-10-22 00:00:00+00,SHORT,874,0.5610074649218049,0.019699106,0.0,-0.0458
2012-10-22 00:00:00+00,SHORT,1198,0.6832413427437671,0.0094781965,0.0,-0.0459
2012-10-23 00:00:00+00,SHORT,2747,0.9090909090909091,-0.0026076075,0.0,-0.0459
2012-10-24 00:00:00+00,SHORT,2426,1.0,0.011693066,0.0,-0.0457
2012-10-24 00:00:00+00,SHORT,2747,0.8181818181818181,-0.004137148,0.0,-0.0458
2012-10-24 00:00:00+00,SHORT,1198,0.4058932037693132,-9.2059333E-4,0.0,-0.0459
2012-10-26 00:00:00+00,SHORT,3179,0.0,0.03432743,0.0,-0.0458
2012-10-26 00:00:00+00,SHORT,1198,0.3364020939508422,-0.0036554413,0.0,-0.0459
2012-10-31 00:00:00+00,SHORT,88,0.43972140189054343,0.005964689,0.0,-0.0458
2012-10-31 00:00:00+00,SHORT,3179,0.056075476081871384,0.0211072,0.0,-0.0458
2012-10-31 00:00:00+00,SHORT,1258,0.0,-2.3751841E-4,0.0,-0.0458
2012-10-31 00:00:00+00,SHORT,3561,0.0,0.006151957,0.0,-0.0458
2012-11-01 00:00:00+00,SHORT,2116,0.7587976878489976,0.025491374,0.0,-0.0459
2012-11-01 00:00:00+00,SHORT,88,0.628596386712002,-0.002580361,0.0,-0.0458
2012-11-01 00:00:00+00,SHORT,3179,0.0,0.012156264,0.0,-0.0458
2012-11-01 00:00:00+00,SHORT,1258,0.0,0.017720701,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,192,0.11586498696831816,-2.9496587E-5,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,791,0.16163408144221397,0.015455483,0.0,-0.0459
2012-11-02 00:00:00+00,SHORT,881,0.42149738195569003,0.0057195392,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,2936,0.35125755828494376,0.02802042,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,903,0.0,0.0062847827,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,3179,0.05938103496965246,0.007476277,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,3357,0.26534172950801016,-0.004096416,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,3561,0.0,-0.004454676,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,3702,0.6537636754227931,2.1880104E-4,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,1699,0.6435855014758821,-0.001978485,0.0,-0.0458
2012-11-02 00:00:00+00,SHORT,1816,0.11508649173249702,-0.0025464306,0.0,-0.0458
2012-11-05 00:00:00+00,SHORT,192,0.08162321842665565,-8.555925E-4,0.0,-0.0458
2012-11-05 00:00:00+00,SHORT,791,0.12482472938805686,0.013048779,0.0,-0.0458
2012-11-05 00:00:00+00,SHORT,2936,0.26753099837027833,0.021737175,0.0,-0.0458
2012-11-05 00:00:00+00,SHORT,3179,0.0,0.0092482,0.0,-0.0458
2012-11-05 00:00:00+00,SHORT,1258,0.0,0.0015131568,0.0,-0.0458
2012-11-05 00:00:00+00,SHORT,4031,0.19905575992735144,-0.0033462732,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,64,0.0,-0.0038980097,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,2269,0.3147942121826476,8.090822E-4,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,498,0.099200810200519,-0.0036548702,0.0,-0.0349
2012-11-06 00:00:00+00,SHORT,516,0.0,0.0026928117,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,2731,0.0,-0.0025791558,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,786,0.2101837223573183,0.008918479,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,791,0.1442771428250869,0.007934414,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,881,0.3113979137689499,-0.0038780537,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,2936,0.2542808567277221,0.016689658,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,3065,0.0,0.0031348767,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,3113,0.0,0.02208851,0.0,-0.0459
2012-11-06 00:00:00+00,SHORT,3179,0.0,0.013414667,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,3233,0.38772141394969684,-5.381555E-4,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,1258,0.0,0.0042916285,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,1280,0.0,0.029031448,0.0,-0.0458
2012-11-06 00:00:00+00,SHORT,1368,0.25537219109900555,-0.0031958045,0.0,-0.0458
