time,side,ticker_id,mv_dn_composite_labels,skew_weighted_10_df037,vola_roc_1_5_df040,normalized_3m_df004,price_to_sales_minmax_universe_df071
2015-12-07 00:00:00+00,SHORT,224,0.7142857142857143,0.34504047,-0.0817194,0.3529412,0.0075
2015-12-07 00:00:00+00,SHORT,2285,0.5655448592333046,0.39872214,1.7710392,0.2647059,0.0073
2015-12-07 00:00:00+00,SHORT,2298,0.6363636363636364,0.3423318,0.19250615,0.8135593,0.0074
2015-12-07 00:00:00+00,SHORT,2619,1.0,0.36035305,1.6480943,0.7894737,0.0073
2015-12-08 00:00:00+00,SHORT,3486,0.8333333333333334,0.34448317,-0.09954985,0.75,0.0075
2015-12-10 00:00:00+00,SHORT,765,0.2048203430227546,0.45560858,1.7439771,0.15555556,0.0154
2015-12-10 00:00:00+00,SHORT,2910,0.375,0.37906256,-0.1946791,0.1764706,0.014
2015-12-16 00:00:00+00,SHORT,374,0.4285714285714286,0.45130792,0.11386857,0.4509804,0.0134
2015-12-16 00:00:00+00,SHORT,3804,0.2999128213167822,0.36273602,0.42528534,0.45945945,0.0133
2015-12-17 00:00:00+00,SHORT,834,0.35126646387879895,0.4145959,1.1596211,0.8333333,0.0143
2015-12-18 00:00:00+00,SHORT,2703,0.0,0.35061413,0.17470135,0.083333336,0.0083
2015-12-21 00:00:00+00,SHORT,874,0.0,0.4064129,0.42400226,0.61764705,0.0085
2015-12-22 00:00:00+00,SHORT,874,0.0,0.44510093,0.5560729,0.61764705,0.0086
2015-12-23 00:00:00+00,SHORT,2534,0.0,0.40703943,-0.081097074,0.9264706,0.0085
2015-12-23 00:00:00+00,SHORT,3013,0.4679096405482019,0.35665402,1.1296868,0.14285715,0.0142
2015-12-23 00:00:00+00,SHORT,3456,0.052631578947368474,0.35960567,0.2324579,0.5,0.0142
2015-12-24 00:00:00+00,SHORT,2469,1.0,0.44350055,0.012176729,0.9259259,0.0084
2015-12-24 00:00:00+00,SHORT,2534,1.0,0.37807497,0.039837997,0.9264706,0.0084
2015-12-24 00:00:00+00,SHORT,1462,0.6531028474317768,0.45996252,0.45481527,0.47826087,0.0084
2015-12-24 00:00:00+00,SHORT,1731,1.0,0.4514752,1.4596242,0.627907,0.0142
2015-12-24 00:00:00+00,SHORT,1927,1.0,0.428951,1.0257505,0.4074074,0.0084
2015-12-28 00:00:00+00,SHORT,4187,0.0,0.39431962,-0.13769561,0.5405405,0.0137
2015-12-28 00:00:00+00,SHORT,2469,0.8333333333333334,0.43645707,-0.11677718,0.9259259,0.0082
2015-12-28 00:00:00+00,SHORT,2534,0.0,0.4405036,-0.15347366,0.9117647,0.0082
2015-12-28 00:00:00+00,SHORT,857,0.0,0.35390165,0.06860881,0.123595506,0.0137
2015-12-28 00:00:00+00,SHORT,2925,0.9444444444444444,0.42241362,0.57402676,0.23529412,0.0082
2015-12-28 00:00:00+00,SHORT,2930,0.04720302851939666,0.40680826,0.33523545,0.6086956,0.0082
2015-12-28 00:00:00+00,SHORT,920,0.75,0.3675508,1.6144502,0.5588235,0.0095
2015-12-28 00:00:00+00,SHORT,3013,0.3126926336809796,0.34720606,0.96136916,0.14285715,0.0136
2015-12-28 00:00:00+00,SHORT,1198,0.9444444444444444,0.35252553,0.25056687,0.8918919,0.0136
2015-12-28 00:00:00+00,SHORT,1462,0.6108016709874774,0.44323328,0.31247076,0.4347826,0.0081
2015-12-29 00:00:00+00,SHORT,2072,0.47572596045977295,0.36194208,0.009623671,0.06779661,0.0077
2015-12-29 00:00:00+00,SHORT,475,0.8666666666666667,0.42261335,0.4609036,0.8426966,0.0134
2015-12-29 00:00:00+00,SHORT,576,0.6467074854341766,0.38512883,0.74828047,0.3243243,0.0133
2015-12-29 00:00:00+00,SHORT,2761,0.5555555555555556,0.38431576,-0.13076235,0.5,0.0077
2015-12-29 00:00:00+00,SHORT,2925,0.8823529411764706,0.37739238,1.0243372,0.23529412,0.0077
2015-12-29 00:00:00+00,SHORT,3114,1.0,0.36583886,0.35353583,0.2647059,0.0078
2015-12-29 00:00:00+00,SHORT,1198,0.8888888888888888,0.41108042,1.623649,0.8918919,0.0133
2015-12-29 00:00:00+00,SHORT,3420,0.8888888888888888,0.34333938,0.6285707,0.8648649,0.0133
2015-12-29 00:00:00+00,SHORT,1383,1.0,0.3506969,0.021758953,0.81395346,0.0134
2015-12-29 00:00:00+00,SHORT,3486,0.8125,0.42597416,-0.16867034,0.61764705,0.0077
2015-12-29 00:00:00+00,SHORT,3521,1.0,0.3968516,0.031604793,0.05263158,0.0134
2015-12-29 00:00:00+00,SHORT,3652,0.7288029240464987,0.4141903,-0.04543158,0.71428573,0.0135
2015-12-29 00:00:00+00,SHORT,3693,0.6666666666666667,0.37260908,0.52076995,0.94736844,0.0076
2015-12-29 00:00:00+00,SHORT,1678,1.0,0.3897057,0.5007871,0.68421054,0.0136
2015-12-29 00:00:00+00,SHORT,3802,0.5437342501437786,0.3831158,-0.005129643,0.78651685,0.0135
2015-12-29 00:00:00+00,SHORT,3918,0.8181818181818181,0.45053098,0.14589953,0.3478261,0.0077
2015-12-30 00:00:00+00,SHORT,220,0.9375,0.4539321,1.6363313,0.78571427,0.0133
2015-12-30 00:00:00+00,SHORT,234,0.8888888888888888,0.44012496,-0.15202478,0.45588234,0.008
2015-12-30 00:00:00+00,SHORT,2285,0.680206095722438,0.41248614,0.028798059,0.29411766,0.0077
2015-12-30 00:00:00+00,SHORT,270,0.6687171477800486,0.36294112,0.56664973,0.4375,0.0079
2015-12-30 00:00:00+00,SHORT,2534,0.0,0.38865176,0.30445337,0.9117647,0.0077
2015-12-30 00:00:00+00,SHORT,622,1.0,0.41394976,0.2684713,0.9285714,0.0134
2015-12-30 00:00:00+00,SHORT,3192,0.782485161025715,0.36973858,-0.030875558,0.0877193,0.0132
2015-12-30 00:00:00+00,SHORT,1262,0.9333333333333333,0.35662332,-0.12074606,0.6216216,0.0132
2015-12-30 00:00:00+00,SHORT,1677,0.8196360204365495,0.34936643,0.8537367,0.7368421,0.0135
2015-12-30 00:00:00+00,SHORT,1678,0.9,0.37157914,0.63579535,0.7105263,0.0135
2015-12-31 00:00:00+00,SHORT,1144,0.0,0.39172497,2.1266305,0.8301887,0.0137
2015-12-31 00:00:00+00,SHORT,3648,0.5373070552900082,0.44135708,0.33403042,0.2631579,0.0135
2016-01-05 00:00:00+00,SHORT,370,0.4480219813167153,0.40055302,0.19948518,0.32,0.0128
2016-01-05 00:00:00+00,SHORT,517,0.5073636876703465,0.3775206,-0.17161945,0.2857143,0.0075
2016-01-05 00:00:00+00,SHORT,2703,0.3683599507800268,0.4555429,0.17528193,0.083333336,0.0075
2016-01-05 00:00:00+00,SHORT,664,0.9375,0.3551902,0.23747388,0.16666667,0.0122
2016-01-05 00:00:00+00,SHORT,874,0.33333333333333337,0.34774154,-0.027761778,0.7777778,0.0075
2016-01-05 00:00:00+00,SHORT,918,0.3045877254459736,0.35868537,0.26035732,0.5,0.0078
2016-01-05 00:00:00+00,SHORT,3192,0.3413870204963804,0.42864397,0.27275524,0.14285715,0.0075
2016-01-05 00:00:00+00,SHORT,1250,0.3101422551793041,0.36095852,1.7732265,0.8,0.0122
2016-01-06 00:00:00+00,SHORT,2818,0.0,0.4033183,0.74303585,0.44444445,0.0078
2016-01-06 00:00:00+00,SHORT,817,1.0,0.4284728,0.570049,0.19444445,0.0078
2016-01-06 00:00:00+00,SHORT,4092,0.9166666666666666,0.4327743,-0.10124368,0.30555555,0.008
2016-01-07 00:00:00+00,SHORT,629,0.8,0.44533634,0.16522379,0.24324325,0.0081
2016-01-08 00:00:00+00,SHORT,4128,0.0,0.3678236,1.9919249,0.64285713,0.0121
2016-01-11 00:00:00+00,SHORT,1297,0.4300750404284727,0.35361373,0.27084097,0.68,0.0122
2016-01-12 00:00:00+00,SHORT,4128,0.0,0.38076013,-7.0164783E-4,0.61904764,0.0124
2016-01-12 00:00:00+00,SHORT,1767,0.20732722454171446,0.4535369,0.0662495,0.7619048,0.0082
2016-01-22 00:00:00+00,SHORT,3153,1.0,0.3500584,0.0077276556,0.5272727,0.0078
2016-01-26 00:00:00+00,SHORT,2351,0.1780905037974119,0.4141381,2.0998166,0.9375,0.0087
2016-01-26 00:00:00+00,SHORT,3078,0.875,0.36875662,0.016697064,0.6333333,0.0149
2016-01-26 00:00:00+00,SHORT,3179,0.0,0.3643765,1.1226166,0.36363637,0.0148
2016-01-26 00:00:00+00,SHORT,1250,0.24123338141926964,0.38314167,-0.009205886,0.81666666,0.0147
2016-01-26 00:00:00+00,SHORT,1684,0.0,0.3469861,0.5633583,0.56363636,0.0147
2016-01-26 00:00:00+00,SHORT,4050,1.0,0.4553257,0.61263293,0.26666668,0.0148
2016-01-28 00:00:00+00,SHORT,220,0.6666666666666667,0.3916058,1.1144731,0.7090909,0.0143
2016-01-28 00:00:00+00,SHORT,1523,0.0,0.3430512,0.46723652,0.07692308,0.0084
2016-02-01 00:00:00+00,SHORT,52,0.14279434101579086,0.46032882,0.09133946,0.4814815,0.0152
2016-02-01 00:00:00+00,SHORT,2305,0.0,0.37615806,1.6513755,0.9074074,0.0152
2016-02-01 00:00:00+00,SHORT,323,0.0,0.37383518,0.3448349,0.5925926,0.0151
2016-02-01 00:00:00+00,SHORT,2543,0.382178042259174,0.42633536,1.1376129,0.5740741,0.0154
2016-02-01 00:00:00+00,SHORT,2830,0.0,0.42156446,-0.0030385258,0.6060606,0.0152
2016-02-01 00:00:00+00,SHORT,2930,0.24070316912686626,0.4536906,0.18436822,0.64285713,0.0085
2016-02-01 00:00:00+00,SHORT,3335,0.2687531615559248,0.39417306,1.2984892,0.2777778,0.0153
2016-02-01 00:00:00+00,SHORT,1454,0.0,0.42158598,1.5157964,0.2923077,0.0084
2016-02-01 00:00:00+00,SHORT,1551,1.0,0.3761917,-0.123175666,0.09375,0.0084
2016-02-01 00:00:00+00,SHORT,3754,1.0,0.38253665,0.31405598,0.8363636,0.0151
2016-02-01 00:00:00+00,SHORT,3802,0.0,0.42170364,1.2490301,0.33707866,0.0153
2016-02-01 00:00:00+00,SHORT,1761,1.0,0.42454088,-0.04619584,0.8181818,0.0152
2016-02-02 00:00:00+00,SHORT,3203,0.0,0.3680865,-0.05668407,0.65957445,0.0147
2016-02-02 00:00:00+00,SHORT,3273,0.0,0.40140167,0.5808861,0.8909091,0.0085
2016-02-02 00:00:00+00,SHORT,1474,0.9090909090909091,0.41921672,0.42646587,0.45238096,0.0145
2016-02-02 00:00:00+00,SHORT,3612,0.8571428571428572,0.34456104,0.32409757,0.88095236,0.0147
2016-02-02 00:00:00+00,SHORT,3652,0.05897153776191315,0.45840874,0.7706009,0.61904764,0.0147
2016-02-02 00:00:00+00,SHORT,1904,0.5098329597770589,0.39729372,0.3941989,0.8764045,0.0149
2016-02-03 00:00:00+00,SHORT,4218,0.8888888888888888,0.44623634,0.08496864,0.6851852,0.0148
2016-02-03 00:00:00+00,SHORT,2285,0.0,0.35032067,0.67244303,0.2,0.0086
2016-02-03 00:00:00+00,SHORT,309,0.0,0.38921428,0.2597016,0.8888889,0.0151
2016-02-03 00:00:00+00,SHORT,386,0.0,0.3680692,0.75996345,0.7090909,0.0086
2016-02-03 00:00:00+00,SHORT,559,0.0,0.348226,0.16919716,0.94382024,0.0148
2016-02-03 00:00:00+00,SHORT,2659,0.2270909192618904,0.42953423,0.24044678,0.2777778,0.0149
2016-02-03 00:00:00+00,SHORT,663,0.0,0.34990978,0.5826885,0.04761905,0.0148
2016-02-03 00:00:00+00,SHORT,2870,0.0,0.38122442,-0.15827201,0.5925926,0.0149
2016-02-03 00:00:00+00,SHORT,3273,0.0,0.39693332,0.23183778,0.8727273,0.0087
2016-02-03 00:00:00+00,SHORT,3275,0.0,0.36553833,0.4227388,0.8333333,0.0148
2016-02-03 00:00:00+00,SHORT,1297,0.13636032819397173,0.39973775,-0.037645917,0.76,0.0151
2016-02-03 00:00:00+00,SHORT,3429,0.0,0.4109398,-0.10771079,0.36923078,0.009
2016-02-03 00:00:00+00,SHORT,1454,0.0,0.37170452,0.45249417,0.26153848,0.0086
2016-02-03 00:00:00+00,SHORT,3652,0.0,0.37469578,0.6647293,0.5952381,0.015
2016-02-03 00:00:00+00,SHORT,1748,0.8333333333333334,0.37940046,-0.03436262,0.6111111,0.0148
2016-02-04 00:00:00+00,SHORT,2133,0.08564597636084378,0.3531958,-0.08800662,0.28301886,0.0149
2016-02-04 00:00:00+00,SHORT,93,0.0,0.3574044,0.2109795,0.33333334,0.0087
2016-02-04 00:00:00+00,SHORT,2159,0.0,0.36243483,0.45305526,0.61904764,0.0147
2016-02-04 00:00:00+00,SHORT,374,0.6666666666666667,0.42121884,0.7488538,0.8113208,0.0151
2016-02-04 00:00:00+00,SHORT,386,0.0,0.40862438,1.1256618,0.7222222,0.0087
2016-02-04 00:00:00+00,SHORT,406,0.0,0.43618408,0.012645605,0.7090909,0.0148
2016-02-04 00:00:00+00,SHORT,2546,0.0,0.3693311,0.008998389,0.33962265,0.0148
2016-02-04 00:00:00+00,SHORT,712,1.0,0.42537886,-0.054708026,0.6111111,0.0087
2016-02-04 00:00:00+00,SHORT,838,0.0,0.35481063,-0.077584505,0.055555556,0.0086
2016-02-04 00:00:00+00,SHORT,869,0.0,0.42833915,0.8456535,0.25,0.0087
2016-02-04 00:00:00+00,SHORT,3049,0.0,0.3621769,0.27749267,0.21428572,0.0087
2016-02-04 00:00:00+00,SHORT,3236,0.0,0.36922264,1.0268117,0.23809524,0.0148
2016-02-04 00:00:00+00,SHORT,3273,0.0,0.3703668,0.037024453,0.8703704,0.0088
2016-02-04 00:00:00+00,SHORT,1454,0.0,0.4076461,0.287022,0.2923077,0.0086
2016-02-04 00:00:00+00,SHORT,1474,0.0,0.419819,0.04124804,0.30952382,0.0147
2016-02-04 00:00:00+00,SHORT,3610,0.0,0.3601938,1.1577271,0.13207547,0.0148
2016-02-04 00:00:00+00,SHORT,3742,0.0,0.35613525,1.2512562,0.5272727,0.0148
2016-02-04 00:00:00+00,SHORT,3743,1.0,0.3805944,-0.13290428,0.8611111,0.0086
2016-02-04 00:00:00+00,SHORT,1740,0.0,0.3945064,0.026506085,0.4,0.0148
2016-02-04 00:00:00+00,SHORT,1742,0.17619455919866928,0.35226625,-0.04147324,0.6481481,0.0087
2016-02-04 00:00:00+00,SHORT,3973,0.0,0.43748835,-0.08593066,0.58181816,0.0148
2016-02-05 00:00:00+00,SHORT,2253,0.0,0.42607716,1.2908055,0.42857143,0.0149
2016-02-05 00:00:00+00,SHORT,2534,0.0,0.37263906,-0.04354074,0.9230769,0.0086
2016-02-05 00:00:00+00,SHORT,2936,0.0,0.38100743,-0.0017608915,0.78723407,0.0148
2016-02-05 00:00:00+00,SHORT,3357,0.0,0.38039094,0.23501493,0.47619048,0.015
2016-02-05 00:00:00+00,SHORT,3433,0.0,0.395388,0.74952567,0.6388889,0.0085
2016-02-05 00:00:00+00,SHORT,1896,0.0,0.43594068,0.6471755,0.2264151,0.0148
2016-02-05 00:00:00+00,SHORT,3994,0.0,0.4131306,0.6118681,0.75757575,0.0147
2016-02-08 00:00:00+00,SHORT,93,0.0,0.4044568,0.04899172,0.41666666,0.0082
2016-02-08 00:00:00+00,SHORT,2253,0.0,0.34448653,1.5286908,0.42857143,0.0136
2016-02-08 00:00:00+00,SHORT,555,0.0,0.3534728,-0.033553574,0.7078652,0.0135
2016-02-08 00:00:00+00,SHORT,870,0.0,0.45161027,-0.12322708,0.51428574,0.0136
2016-02-08 00:00:00+00,SHORT,1198,0.0,0.36183912,-0.15951002,0.82857144,0.0135
2016-02-08 00:00:00+00,SHORT,3851,0.0,0.42286617,0.9860939,0.33333334,0.0082
2016-02-08 00:00:00+00,SHORT,3994,0.0,0.3646747,0.44246483,0.5151515,0.0135
2016-02-09 00:00:00+00,SHORT,2703,0.0,0.44820789,-0.10835341,0.25,0.0081
2016-02-09 00:00:00+00,SHORT,817,0.0,0.415652,0.25410125,0.75,0.0081
2016-02-09 00:00:00+00,SHORT,842,0.0,0.3608776,-0.11946336,0.7878788,0.0139
2016-02-09 00:00:00+00,SHORT,1615,0.0,0.40194356,0.29989296,0.22222222,0.0081
2016-02-10 00:00:00+00,SHORT,1615,0.0,0.45107126,0.105152324,0.30555555,0.0082
2016-02-11 00:00:00+00,SHORT,3486,0.0,0.34198067,-0.0147041,0.22727273,0.0079
2016-02-12 00:00:00+00,SHORT,3693,0.0,0.37816325,-0.02612108,0.75,0.0082
2016-02-17 00:00:00+00,SHORT,2105,0.0,0.44124398,1.4798089,0.15730338,0.015
2016-02-17 00:00:00+00,SHORT,444,0.0,0.45034558,0.84721184,0.8,0.0088
2016-02-17 00:00:00+00,SHORT,1368,1.0,0.34343708,0.78006965,0.94545454,0.0152
2016-02-17 00:00:00+00,SHORT,3607,0.3653307360274451,0.37316355,1.6138585,0.31460676,0.0152
2016-02-17 00:00:00+00,SHORT,1610,0.3538437009504633,0.42853668,0.41166568,0.8055556,0.0089
2016-02-17 00:00:00+00,SHORT,3748,0.0,0.38266388,-0.13650098,0.8181818,0.015
2016-02-18 00:00:00+00,SHORT,753,0.5098224735999242,0.39799142,0.64005446,0.14285715,0.0149
2016-02-18 00:00:00+00,SHORT,759,0.8571428571428572,0.37251776,1.9001925,0.7413793,0.009
2016-02-18 00:00:00+00,SHORT,903,0.0,0.3891985,0.99037135,0.29787233,0.015
2016-02-18 00:00:00+00,SHORT,3187,0.0,0.37505424,0.85496587,0.3275862,0.0089
2016-02-22 00:00:00+00,SHORT,4150,0.18430462683034954,0.44131213,2.011995,0.43636364,0.0091
2016-02-22 00:00:00+00,SHORT,498,0.0,0.44660947,0.12303386,0.1904762,0.0151
2016-02-22 00:00:00+00,SHORT,1012,0.0,0.36076367,0.056516133,0.9142857,0.0151
2016-02-22 00:00:00+00,SHORT,3236,0.0,0.3883625,0.065878354,0.0952381,0.0151
2016-02-22 00:00:00+00,SHORT,1280,0.0,0.3759207,0.19131386,0.51428574,0.0153
2016-02-22 00:00:00+00,SHORT,1678,0.09580232117960448,0.41900146,1.6229608,0.3939394,0.0153
2016-02-22 00:00:00+00,SHORT,3947,1.0,0.4098825,1.1637406,0.23809524,0.0151
2016-02-23 00:00:00+00,SHORT,234,0.0,0.43924338,1.8057251,0.6818182,0.0094
2016-02-23 00:00:00+00,SHORT,588,0.0,0.38871413,1.4630934,0.33333334,0.0145
2016-02-23 00:00:00+00,SHORT,753,0.0,0.41013932,-0.17692503,0.15,0.0146
2016-02-24 00:00:00+00,SHORT,234,0.0,0.37022284,0.08108516,0.6969697,0.0095
2016-02-24 00:00:00+00,SHORT,1752,0.0,0.34389248,0.07967583,0.2,0.0145
2016-02-25 00:00:00+00,SHORT,588,0.0,0.38364452,-0.19577642,0.33333334,0.0142
2016-02-25 00:00:00+00,SHORT,834,0.3887246680673477,0.3900204,0.45199198,0.78571427,0.0144
2016-02-25 00:00:00+00,SHORT,3521,0.0,0.45415667,0.6946108,0.8,0.0144
2016-02-26 00:00:00+00,SHORT,2770,0.0,0.4053333,-0.08938017,0.8518519,0.0146
2016-02-26 00:00:00+00,SHORT,2971,0.0,0.42452702,0.52592576,0.85,0.0145
2016-02-26 00:00:00+00,SHORT,3872,0.0,0.36852074,0.13410497,0.08,0.0148
2016-03-18 00:00:00+00,SHORT,1396,0.8427312408272698,0.38429993,0.10690962,0.47619048,0.0067
2016-04-04 00:00:00+00,SHORT,2209,0.5313238621136223,0.44090357,0.12488331,0.9354839,0.0059
2016-05-02 00:00:00+00,SHORT,2272,0.5030935439702904,0.38892347,1.0280365,0.6969697,0.0058
2016-07-01 00:00:00+00,SHORT,167,0.0,0.3449365,2.1784866,0.23809524,0.0229
2016-09-08 00:00:00+00,SHORT,4072,0.0,0.39521736,-0.17565472,0.51724136,0.0053
2016-09-20 00:00:00+00,SHORT,167,0.5697483475021264,0.35508996,0.10063472,0.81395346,0.0359
2016-09-29 00:00:00+00,SHORT,1381,0.0,0.34749746,2.1614003,0.19354838,0.0052
2016-10-05 00:00:00+00,SHORT,1396,1.0,0.42862856,0.28866202,0.9302326,0.0118
2016-10-13 00:00:00+00,SHORT,1381,0.95,0.3809992,1.2228694,0.19354838,0.0051
2016-10-21 00:00:00+00,SHORT,1381,0.0,0.39994726,-0.17489603,0.19354838,0.0051
2016-10-24 00:00:00+00,SHORT,765,0.0,0.4116552,0.6697388,0.8780488,0.0284
2016-11-15 00:00:00+00,SHORT,167,1.0,0.43692496,0.027024744,0.17073171,0.0136
2017-03-02 00:00:00+00,SHORT,167,0.0,0.34586728,1.3171484,0.5,0.0095
2017-05-25 00:00:00+00,SHORT,2661,0.5364877741753553,0.411109,2.1754797,0.54761904,0.0052
2017-05-26 00:00:00+00,SHORT,167,0.0,0.35699305,0.500387,0.64285713,0.012
2019-04-03 00:00:00+00,SHORT,817,0.28891100191706626,0.40293053,0.54305726,0.19444445,0.0621
2019-04-03 00:00:00+00,SHORT,1699,0.4904376183184807,0.44540805,2.124625,0.7173913,0.0621
2019-04-08 00:00:00+00,SHORT,3851,0.6463749527793324,0.3769514,0.4009897,0.6111111,0.0638
2019-04-08 00:00:00+00,SHORT,4013,0.38078566164391814,0.4078025,0.24706292,0.45454547,0.0638
2019-04-09 00:00:00+00,SHORT,3078,0.30939218582178113,0.38634208,1.3522482,0.78723407,0.0624
2019-04-09 00:00:00+00,SHORT,3782,0.44457245183303334,0.40239847,-0.16652311,0.15492958,0.0624
2019-04-10 00:00:00+00,SHORT,158,0.8,0.3581346,1.1740595,0.06382979,0.0633
2019-04-10 00:00:00+00,SHORT,3078,0.46109052809076345,0.388473,0.20608792,0.80851066,0.0633
2019-04-10 00:00:00+00,SHORT,3685,0.0,0.40693527,-0.08188377,0.4680851,0.0633
2019-04-11 00:00:00+00,SHORT,1270,0.0,0.35414535,-0.010525188,0.9117647,0.0627
2019-04-12 00:00:00+00,SHORT,4215,0.0,0.35200992,0.72601885,0.6764706,0.0621
2019-04-18 00:00:00+00,SHORT,243,0.7647058823529411,0.375231,0.2342025,0.9117647,0.0581
2019-04-23 00:00:00+00,SHORT,1826,0.8135206954699672,0.4596789,0.17943569,0.5,0.0557
2019-04-24 00:00:00+00,SHORT,2930,1.0,0.40510166,0.21412243,0.10204082,0.0555
2019-04-24 00:00:00+00,SHORT,1004,0.6238246835471423,0.35338145,0.7705493,0.11764706,0.0555
2019-04-25 00:00:00+00,SHORT,3818,0.0,0.3599687,0.5515528,0.73239434,0.0533
2019-04-26 00:00:00+00,SHORT,2050,0.4771214844946731,0.37871504,-0.072338276,0.7910448,0.0543
2019-04-26 00:00:00+00,SHORT,643,0.6120594083136572,0.37464735,1.6726007,0.26760563,0.0543
2019-04-26 00:00:00+00,SHORT,1144,0.2077375124874125,0.3883784,0.2575844,0.32394367,0.0543
2019-04-30 00:00:00+00,SHORT,753,0.2816041522731727,0.40770572,-0.15443696,0.2857143,0.057
2019-04-30 00:00:00+00,SHORT,3244,0.7894736842105263,0.37181786,-0.019314995,0.4,0.057
2019-05-01 00:00:00+00,SHORT,221,0.4857573248034214,0.43338776,1.6887906,0.5714286,0.0566
2019-05-01 00:00:00+00,SHORT,2473,0.0,0.34769624,1.5147626,0.9444444,0.0566
2019-05-02 00:00:00+00,SHORT,761,0.06039611496176357,0.39299577,0.5065483,0.52238804,0.0706
2020-05-13 00:00:00+00,SHORT,3447,1.0,0.40166622,1.6886934,0.65,0.0057
2020-05-15 00:00:00+00,SHORT,195,0.39943039918387085,0.34436715,0.049404982,0.5441176,0.006
2020-05-15 00:00:00+00,SHORT,663,0.0,0.4060609,1.4054856,0.85,0.0059
2020-05-15 00:00:00+00,SHORT,1633,0.0,0.38708353,0.9853728,0.875,0.0059
2020-05-18 00:00:00+00,SHORT,2514,0.0,0.36071208,0.62918377,0.48,0.0062
2020-05-18 00:00:00+00,SHORT,638,0.0,0.41876203,0.26193142,0.85,0.0061
2020-05-18 00:00:00+00,SHORT,2965,0.2162763489070985,0.45947644,-0.09233195,0.75609756,0.0062
2020-05-18 00:00:00+00,SHORT,1496,0.0,0.34687975,0.45321813,0.19444445,0.0061
2020-05-19 00:00:00+00,SHORT,443,0.08211565371899937,0.3757042,1.7280028,0.13333334,0.0061
2020-05-19 00:00:00+00,SHORT,3691,0.24286433320407902,0.39543638,0.59745425,0.8783784,0.0064
2020-05-20 00:00:00+00,SHORT,354,0.1792755273102198,0.39611873,1.8122495,0.11111111,0.0066
2020-05-20 00:00:00+00,SHORT,2499,0.0,0.35964665,0.034007873,0.25,0.0066
2020-05-20 00:00:00+00,SHORT,1176,0.14974970229025258,0.35166818,0.11852625,0.9117647,0.0069
2020-05-20 00:00:00+00,SHORT,3691,0.19827226528862024,0.37552065,0.5530979,0.8783784,0.0069
2020-05-20 00:00:00+00,SHORT,1700,0.0,0.35730153,0.879632,0.6756757,0.0066
2020-05-20 00:00:00+00,SHORT,3763,0.0,0.4086878,0.16242069,0.3611111,0.0066
2020-05-20 00:00:00+00,SHORT,1832,0.0,0.45293486,0.9417468,0.054054055,0.0066
2020-05-21 00:00:00+00,SHORT,4249,0.0,0.3811354,0.23040462,0.92,0.0068
2020-05-21 00:00:00+00,SHORT,354,0.08545518710751,0.38483766,1.2584553,0.11111111,0.0068
2020-05-21 00:00:00+00,SHORT,405,0.35685992799631294,0.41269517,-0.0018972056,0.5294118,0.0069
2020-05-21 00:00:00+00,SHORT,412,0.0,0.43196014,1.442219,0.31111112,0.0068
2020-05-21 00:00:00+00,SHORT,1832,0.0,0.39686105,0.5252602,0.054054055,0.0068
2020-05-22 00:00:00+00,SHORT,405,0.3486191609047149,0.34167275,0.19886594,0.4852941,0.0069
2020-05-22 00:00:00+00,SHORT,3758,0.0,0.45915434,0.047127906,0.6111111,0.0068
2020-05-28 00:00:00+00,SHORT,2971,1.0,0.35381833,0.96000934,0.13235295,0.0074
2020-05-29 00:00:00+00,SHORT,2681,0.0,0.35828385,0.972984,0.52,0.0089
2020-06-01 00:00:00+00,SHORT,2820,1.0,0.43735653,0.91437924,0.7432432,0.0098
2020-06-01 00:00:00+00,SHORT,1082,0.38001594853224036,0.41783586,1.7899702,0.05,0.0093
2020-06-01 00:00:00+00,SHORT,1939,0.8461538461538461,0.44738376,0.012906938,0.7352941,0.0095
2020-06-02 00:00:00+00,SHORT,143,0.4202096359855124,0.4384391,0.3537802,0.47058824,0.0092
2020-06-02 00:00:00+00,SHORT,2820,0.0,0.3765576,1.43681,0.7297297,0.0097
2020-06-02 00:00:00+00,SHORT,1082,0.34882408150367644,0.42377782,1.6028283,0.05,0.0092
2020-06-03 00:00:00+00,SHORT,427,0.5618689780464053,0.4181431,0.5164288,0.38235295,0.0098
2020-06-03 00:00:00+00,SHORT,1082,0.2403168276403139,0.3449064,-0.12604906,0.05,0.0097
2020-06-03 00:00:00+00,SHORT,3586,0.95,0.38928258,0.021434512,0.32352942,0.0098
2020-06-04 00:00:00+00,SHORT,1897,0.0,0.40392625,0.28072524,0.8765432,0.0102
2020-06-05 00:00:00+00,SHORT,237,0.09239587274714242,0.360647,-0.19372483,0.14814815,0.0104
2020-06-05 00:00:00+00,SHORT,2365,0.0,0.4636072,0.5415951,0.93333334,0.0104
2020-06-05 00:00:00+00,SHORT,2554,0.0,0.44018295,-0.07432011,0.5277778,0.0104
2020-06-05 00:00:00+00,SHORT,2770,0.0,0.4593564,0.86779654,0.6486486,0.0105
2020-06-05 00:00:00+00,SHORT,843,0.5306561380182898,0.38400757,0.9305613,0.12345679,0.0106
2020-06-05 00:00:00+00,SHORT,1076,0.5364331635196976,0.42842978,-0.14296357,0.5,0.0105
2020-06-05 00:00:00+00,SHORT,1099,0.5277026944227651,0.42900595,0.27880538,0.9166667,0.0104
