time,side,ticker_id,mv_dn_composite_labels,dist_low52_vol_norm_20_df015,dist_upper_bb_20_2.0_df055,volume_spike_1_df057,vola_roc_21_5_df040
2015-09-16 00:00:00+00,SHORT,1593,0.0,0.066817604,-0.002401612,0.3281645,0.48670247
2015-09-16 00:00:00+00,SHORT,1734,0.0,0.095761195,-0.025968773,-0.18479382,-0.31551883
2015-09-16 00:00:00+00,SHORT,1742,0.4703228034753323,0.22475474,-0.0053695445,-0.039965697,0.8686106
2015-09-16 00:00:00+00,SHORT,3918,0.1364814037447811,0.088231556,-0.008973803,0.66429776,0.4952591
2015-09-17 00:00:00+00,SHORT,1,0.07489163056884604,0.11115811,-0.026055288,-0.14600253,-0.09631257
2015-09-17 00:00:00+00,SHORT,2070,0.241631335216754,0.11730101,-0.020480713,-0.097223595,0.03300943
2015-09-17 00:00:00+00,SHORT,50,0.0,0.23798092,-0.022643484,-0.15001474,-0.35926256
2015-09-17 00:00:00+00,SHORT,2127,0.0,0.21786834,-0.008634463,0.3646503,-0.06642913
2015-09-17 00:00:00+00,SHORT,4218,1.0,0.14301519,-0.014177111,0.40873808,-0.13909143
2015-09-17 00:00:00+00,SHORT,4224,1.0,0.21430759,0.008506341,0.24768367,0.9471451
2015-09-17 00:00:00+00,SHORT,183,0.0,0.35582763,-0.01987776,0.29936108,0.7415201
2015-09-17 00:00:00+00,SHORT,2247,1.0,0.13529104,-0.013183684,-0.021638572,0.22609766
2015-09-17 00:00:00+00,SHORT,2261,0.6131458950328641,0.53499997,-0.018213445,-0.15093744,-0.36756742
2015-09-17 00:00:00+00,SHORT,221,1.0,0.29042223,-0.00218378,0.10506068,0.9418211
2015-09-17 00:00:00+00,SHORT,248,0.26487169822998713,0.13817684,-0.024028921,0.22137642,0.08673461
2015-09-17 00:00:00+00,SHORT,259,0.0,0.14030324,-0.0067136153,0.10607378,-0.0374573
2015-09-17 00:00:00+00,SHORT,2367,0.0,0.5245807,-0.015681367,0.5034936,-0.006780949
2015-09-17 00:00:00+00,SHORT,2408,0.0,0.5159864,-0.007094655,0.3271315,0.09500879
2015-09-17 00:00:00+00,SHORT,386,1.0,0.3363864,-0.020308705,-0.10405128,0.15752348
2015-09-17 00:00:00+00,SHORT,2437,0.0,0.20575877,-0.008152617,-0.067353815,0.37002996
2015-09-17 00:00:00+00,SHORT,417,1.0,0.2258721,-0.025109071,-0.16111112,-0.38644296
2015-09-17 00:00:00+00,SHORT,2473,1.0,0.11197839,-0.021051344,0.19922172,0.24979006
2015-09-17 00:00:00+00,SHORT,444,0.0,0.24777047,-0.024136696,0.2145699,0.9419078
2015-09-17 00:00:00+00,SHORT,562,0.0,0.1567498,-0.024485273,0.14408334,0.6441975
2015-09-17 00:00:00+00,SHORT,594,0.15032673453316875,0.29303426,-0.02582657,0.32361668,0.13881217
2015-09-17 00:00:00+00,SHORT,602,0.0,0.25265688,-0.0206846,0.5552422,0.37143564
2015-09-17 00:00:00+00,SHORT,631,0.0,0.08720605,-0.016468119,0.073050804,0.113840505
2015-09-17 00:00:00+00,SHORT,2681,0.0,0.11798123,-0.015520658,0.28786737,-0.33361015
2015-09-17 00:00:00+00,SHORT,638,0.5066228153194536,0.33075982,-0.013536424,0.6747779,-0.08809069
2015-09-17 00:00:00+00,SHORT,2716,0.0,0.14131317,-0.0173183,0.33707434,0.4662208
2015-09-17 00:00:00+00,SHORT,714,0.10825247100078109,0.34760156,-0.010009108,-0.0147606395,-0.13547112
2015-09-17 00:00:00+00,SHORT,2830,0.0,0.062027033,-0.0145827755,-0.032893255,0.3885388
2015-09-17 00:00:00+00,SHORT,791,0.0,0.25276083,-0.015443907,0.13216203,-0.0080776
2015-09-17 00:00:00+00,SHORT,842,0.08820344776592595,0.15954843,-0.0043395995,0.42039028,0.8485845
2015-09-17 00:00:00+00,SHORT,862,0.0,0.08186794,-0.0029361562,-0.03081149,0.59687346
2015-09-17 00:00:00+00,SHORT,2930,0.3449587361492857,0.20410573,-0.012877649,-0.1102009,-0.11315434
2015-09-17 00:00:00+00,SHORT,903,0.0,0.17395301,-0.01296078,-0.1829235,0.10069473
2015-09-17 00:00:00+00,SHORT,914,0.07472257697775152,0.30735573,-0.018301489,0.0952381,0.24034734
2015-09-17 00:00:00+00,SHORT,937,0.5572948570193942,0.14894089,-0.002486214,-0.1672537,-0.01106225
2015-09-17 00:00:00+00,SHORT,974,0.6525223179254698,0.57034373,-0.015884062,-0.06393009,-0.23948969
2015-09-17 00:00:00+00,SHORT,3053,0.2591764631817496,0.35053623,0.007082906,0.062188845,0.5242063
2015-09-17 00:00:00+00,SHORT,3142,1.0,0.49322233,0.012048378,0.014569335,1.3365902
2015-09-17 00:00:00+00,SHORT,3182,0.1223723099078864,0.22771478,-0.010695257,-0.05261689,0.03011326
2015-09-17 00:00:00+00,SHORT,1139,0.0,0.0715888,-0.02405586,0.29075393,-0.24368583
2015-09-17 00:00:00+00,SHORT,1184,0.0,0.14829181,-0.0066869454,0.37293664,0.3542186
2015-09-17 00:00:00+00,SHORT,3233,0.0,0.34627235,-0.021645265,-0.10384576,0.110089615
2015-09-17 00:00:00+00,SHORT,1205,0.0,0.06289416,-0.006430787,-0.0022066066,0.3320825
2015-09-17 00:00:00+00,SHORT,3273,0.6103416753700076,0.5476634,-0.020433165,0.08820143,-0.070485234
2015-09-17 00:00:00+00,SHORT,3309,0.0350871368345405,0.098381974,-0.011348924,0.20811039,0.5844574
2015-09-17 00:00:00+00,SHORT,3335,0.0,0.07227626,-0.01935963,-0.09060594,-0.27566653
2015-09-17 00:00:00+00,SHORT,1298,0.0,0.23655435,-0.02511789,0.43556276,1.1891826
2015-09-17 00:00:00+00,SHORT,1356,0.0,0.46747366,-0.025709309,0.037294324,-0.15775554
2015-09-17 00:00:00+00,SHORT,3443,0.0,0.3018407,-0.020344514,0.08314922,-0.28692597
2015-09-17 00:00:00+00,SHORT,3471,0.0,0.17916635,-0.0117068235,-0.119491875,0.296761
2015-09-17 00:00:00+00,SHORT,1473,0.0,0.2469725,9.785931E-5,-0.04667539,-0.35139328
2015-09-17 00:00:00+00,SHORT,1474,0.0,0.081269726,0.0023739315,0.40746602,0.9207573
2015-09-17 00:00:00+00,SHORT,1551,0.0,0.36262426,-0.024230279,0.10557498,-0.22089584
2015-09-17 00:00:00+00,SHORT,3621,0.22594093115378266,0.11902689,-0.02094344,-0.23349048,0.5448586
2015-09-17 00:00:00+00,SHORT,1593,0.0,0.06353785,-0.021967204,-0.20630452,0.27545926
2015-09-17 00:00:00+00,SHORT,3695,0.12283682127648685,0.11588829,-0.013474224,0.16921873,0.07951478
2015-09-17 00:00:00+00,SHORT,1650,0.0,0.29022536,-0.016986322,-0.24565509,0.2853511
2015-09-17 00:00:00+00,SHORT,1651,0.0,0.23811138,-0.015405086,-0.025297776,-0.047439575
2015-09-17 00:00:00+00,SHORT,1677,0.0,0.37321326,-0.016775636,0.7681306,0.012201168
2015-09-17 00:00:00+00,SHORT,1690,0.0,0.49140736,-0.02196722,0.0024989499,-0.36174884
2015-09-17 00:00:00+00,SHORT,3760,0.08799119580450303,0.06244292,-0.018142845,0.43873492,1.4903686
2015-09-17 00:00:00+00,SHORT,3793,0.48868299693891837,0.080958426,-0.023548635,0.1557595,0.45068648
2015-09-17 00:00:00+00,SHORT,1848,0.0,0.10414251,-0.021645186,0.092425056,-0.018062254
2015-09-17 00:00:00+00,SHORT,1910,0.8902677202226734,0.37671494,0.006603284,0.13084054,0.26778498
2015-09-17 00:00:00+00,SHORT,3963,0.43948354901069453,0.19470285,-0.020404547,0.006675765,0.068963796
2015-09-17 00:00:00+00,SHORT,1916,0.5338257238820744,0.11499962,-0.007669503,0.5311722,-0.30472064
2015-09-17 00:00:00+00,SHORT,2006,0.0,0.42142567,-0.0018044648,0.19251332,0.56504333
2015-09-17 00:00:00+00,SHORT,2013,0.8792603762097779,0.26469177,0.0015714384,-0.0051723495,0.676805
2015-09-17 00:00:00+00,SHORT,4062,0.7931851889648069,0.1919772,-0.008632164,0.10274587,0.38448912
2015-09-17 00:00:00+00,SHORT,2028,0.3018692550385673,0.18894424,-0.010941996,0.6564765,-0.34772366
2015-09-18 00:00:00+00,SHORT,5,0.07035815806726345,0.2853877,-0.02263503,-0.030290518,0.11787064
2015-09-18 00:00:00+00,SHORT,4224,0.6944197523930964,0.19794041,-0.018106474,0.030545658,0.9022186
2015-09-18 00:00:00+00,SHORT,4250,1.0,0.38995355,-0.025239792,0.4767691,0.27797377
2015-09-18 00:00:00+00,SHORT,183,0.0,0.34001502,-0.024955617,0.540283,0.6234179
2015-09-18 00:00:00+00,SHORT,221,0.2859101156979664,0.2822631,-0.016946206,0.7756095,0.8429472
2015-09-18 00:00:00+00,SHORT,2367,0.0,0.504462,-0.026096892,0.25074697,-0.37798285
2015-09-18 00:00:00+00,SHORT,2396,1.0,0.0656165,-0.011328192,0.72063416,0.69945323
2015-09-18 00:00:00+00,SHORT,2408,0.0,0.53493726,-0.022167489,0.10878692,0.4602899
2015-09-18 00:00:00+00,SHORT,2437,0.0,0.20106032,-0.021292506,0.5611181,-0.07402778
2015-09-18 00:00:00+00,SHORT,2751,0.5680359895667295,0.1288194,-0.02253199,0.29199883,0.22840118
2015-09-18 00:00:00+00,SHORT,862,0.0,0.06734369,-0.02309986,-0.08686778,0.3579254
2015-09-18 00:00:00+00,SHORT,995,0.0711276064212633,0.36584795,-0.018464515,0.43549177,-0.04285059
2015-09-18 00:00:00+00,SHORT,3053,0.24537451325045131,0.30653772,-0.0075426768,-0.08634781,0.63745177
2015-09-18 00:00:00+00,SHORT,3142,0.9166666666666666,0.42623103,-0.016911695,0.026023993,0.7364211
2015-09-18 00:00:00+00,SHORT,3684,0.9411764705882353,0.09511876,-0.025398966,0.40686938,-0.30533752
2015-09-18 00:00:00+00,SHORT,1699,0.11049169862586991,0.25035042,-0.010325758,0.68160087,0.06584165
2015-09-18 00:00:00+00,SHORT,3760,0.0,0.0681205,-0.025576346,-0.12151292,1.1780707
2015-09-18 00:00:00+00,SHORT,1848,0.0,0.12613733,-0.0180052,0.5260912,-0.049837146
2015-09-18 00:00:00+00,SHORT,1910,0.7772063204753347,0.3428977,-0.014042762,0.15995954,0.40592438
2015-09-18 00:00:00+00,SHORT,2006,0.0665734173935017,0.39107743,-0.01779218,0.22742577,-0.092836745
2015-09-18 00:00:00+00,SHORT,2013,0.8034394528921485,0.24094771,-0.014992718,0.76976126,-0.06500738
2015-09-21 00:00:00+00,SHORT,50,0.0,0.2521823,-0.02044108,-0.13905385,0.8050011
2015-09-21 00:00:00+00,SHORT,2142,0.42168978211628544,0.32059464,-0.0028570117,-0.019945702,1.005872
2015-09-21 00:00:00+00,SHORT,2196,0.15153973513261557,0.31788316,-0.005167279,-0.014230274,0.9672994
2015-09-21 00:00:00+00,SHORT,2247,0.0,0.14816861,-0.02017598,0.08408489,0.13780977
2015-09-21 00:00:00+00,SHORT,714,0.09519978647577822,0.3225137,-0.02171491,-0.18301772,0.03378168
2015-09-21 00:00:00+00,SHORT,2815,0.0,0.1919724,0.00295801,0.16910566,-0.1819026
2015-09-21 00:00:00+00,SHORT,3053,0.0,0.2742103,-0.025579812,-0.020903489,1.567916
2015-09-21 00:00:00+00,SHORT,1699,0.0,0.23795465,-0.018597092,-0.19963995,0.70456535
2015-09-21 00:00:00+00,SHORT,1910,0.8,0.32871017,-0.016474683,0.58788544,1.3208377
2015-09-21 00:00:00+00,SHORT,1927,0.4062705974716272,0.44456035,-0.0066192183,-0.057050593,-0.07887732
2015-09-22 00:00:00+00,SHORT,142,0.8571428571428572,0.07405385,-0.020848181,-0.13042524,-0.32700235
2015-09-22 00:00:00+00,SHORT,2213,0.2288790675639665,0.2377288,-0.023276879,0.08931936,0.45600954
2015-09-22 00:00:00+00,SHORT,2262,0.8,0.14447805,-0.016983911,-0.23849732,1.4446617
2015-09-22 00:00:00+00,SHORT,694,0.0,0.3196979,-0.025478823,0.017100133,-0.21058443
2015-09-22 00:00:00+00,SHORT,788,0.8888888888888888,0.07015627,-0.013532897,0.23676552,0.42878655
2015-09-22 00:00:00+00,SHORT,842,0.0,0.15788238,-0.017195007,-0.22436969,0.14095293
2015-09-22 00:00:00+00,SHORT,3443,0.0,0.38815427,-0.019199258,-0.18440782,-0.06376114
2015-09-22 00:00:00+00,SHORT,1474,0.0,0.07460539,-0.019658944,0.59758323,-0.119443215
2015-09-22 00:00:00+00,SHORT,4079,0.9,0.23196906,-0.016269863,0.13995454,-0.22994669
2015-09-23 00:00:00+00,SHORT,2541,0.0,0.5258312,-0.015727464,0.38837266,0.43668702
2015-09-23 00:00:00+00,SHORT,2608,0.2919209287615257,0.4848866,-0.02596444,0.13320874,-0.086887375
2015-09-23 00:00:00+00,SHORT,3443,0.0,0.57256,-0.017092451,-0.12399049,-0.34807977
2015-09-23 00:00:00+00,SHORT,1444,0.0,0.35714975,-0.022481464,-0.073968604,0.097002804
2015-09-23 00:00:00+00,SHORT,3513,0.18133817960776458,0.4447052,-0.026113294,-0.18326749,-0.3266843
2015-09-23 00:00:00+00,SHORT,4079,0.0,0.27089062,-0.021908142,0.167106,-0.07770283
2015-09-24 00:00:00+00,SHORT,64,0.0,0.16786313,-0.014235324,0.11379736,0.9083899
2015-09-24 00:00:00+00,SHORT,304,0.0612009325928919,0.065168604,-0.0063529136,0.23044947,1.2361627
2015-09-24 00:00:00+00,SHORT,2426,0.0,0.14139043,-0.02110343,0.34120014,0.013796506
2015-09-24 00:00:00+00,SHORT,3513,0.16032574559851087,0.5372969,-0.024414124,-0.13480948,-0.3770261
2015-09-25 00:00:00+00,SHORT,76,0.0,0.097600736,-0.015208209,-0.066527575,-0.29758498
2015-09-25 00:00:00+00,SHORT,2298,0.0,0.13032694,-0.008362299,-0.13273785,-0.2711191
2015-09-25 00:00:00+00,SHORT,2408,0.0,0.60291034,-0.020623336,-0.19660148,-0.23613633
2015-09-25 00:00:00+00,SHORT,2541,0.0,0.5361981,-0.016471086,0.08541888,0.26025927
2015-09-25 00:00:00+00,SHORT,516,0.0,0.21254183,-0.023307705,0.48866335,-0.15447469
2015-09-25 00:00:00+00,SHORT,1149,1.0,0.49435607,-0.013513101,0.57817185,0.5943476
2015-09-30 00:00:00+00,SHORT,1082,0.9523809523809523,0.25045565,-0.013174157,0.17403257,0.74855345
2015-09-30 00:00:00+00,SHORT,3309,0.0,0.08680502,-0.018964887,0.14422086,-0.14877586
2015-09-30 00:00:00+00,SHORT,1593,0.0,0.09204486,-0.019698178,0.05219078,0.79059726
2015-10-01 00:00:00+00,SHORT,2430,0.0,0.43616164,-0.019416273,0.019777024,0.013220592
2015-10-01 00:00:00+00,SHORT,516,0.0,0.22422911,-0.022996388,-0.096987806,0.8262446
2015-10-01 00:00:00+00,SHORT,1205,0.0,0.07685822,-0.016173659,0.061785802,0.5834932
2015-10-01 00:00:00+00,SHORT,3471,0.0,0.17826372,-0.02492975,0.01621783,-0.32291913
2015-10-02 00:00:00+00,SHORT,1082,0.8571428571428572,0.24290192,-0.02607974,-0.19173488,0.47483596
2015-10-02 00:00:00+00,SHORT,3621,0.0,0.14580336,-0.016390482,0.42647472,0.4742403
2015-10-02 00:00:00+00,SHORT,1633,0.0,0.30498528,-0.021035353,0.1627944,0.71296155
2015-10-02 00:00:00+00,SHORT,3831,0.0,0.12069847,-0.0108940955,-0.1417033,1.4850796
2015-10-05 00:00:00+00,SHORT,2095,0.8444796872742807,0.08942319,-0.019639788,-0.10899498,0.754401
2015-10-05 00:00:00+00,SHORT,4169,0.0,0.08930463,-0.021186462,0.15464051,0.16908805
2015-10-05 00:00:00+00,SHORT,2479,0.0,0.10961623,-0.024820613,-0.0350147,0.3503291
2015-10-05 00:00:00+00,SHORT,444,0.0,0.29257998,-0.026209975,0.021223322,-0.20403774
2015-10-05 00:00:00+00,SHORT,1043,0.0,0.5804451,-0.024338394,-0.2096901,0.41675362
2015-10-05 00:00:00+00,SHORT,1082,0.8095238095238095,0.25304735,-0.026056191,0.09653357,0.05755342
2015-10-05 00:00:00+00,SHORT,1356,0.1667238787321812,0.34485966,-0.010088927,0.15202722,0.9232709
2015-10-05 00:00:00+00,SHORT,3629,0.0,0.1486438,-0.026148515,-0.19315091,0.8997655
2015-10-05 00:00:00+00,SHORT,1633,0.0,0.31659853,-0.011768609,0.20572862,-0.24050385
2015-10-05 00:00:00+00,SHORT,3716,0.6560715882499389,0.41413927,-0.0053955372,0.01675525,0.11320034
2015-10-05 00:00:00+00,SHORT,2006,0.0,0.471243,-0.024800807,0.28143522,0.45953313
2015-10-06 00:00:00+00,SHORT,3716,0.0,0.38617262,-0.022855815,0.039093964,0.019458625
2015-10-06 00:00:00+00,SHORT,1966,0.9090909090909091,0.38149154,-0.015993439,0.35948348,0.4310691
2015-10-07 00:00:00+00,SHORT,523,1.0,0.17222306,-0.0028641445,0.01821702,0.70622236
2015-10-07 00:00:00+00,SHORT,594,0.0,0.3059693,-0.018413296,0.008020794,0.5108328
2015-10-07 00:00:00+00,SHORT,3683,1.0,0.14481296,-0.01093106,0.7805272,0.65753174
2015-10-07 00:00:00+00,SHORT,1740,0.3861723582166107,0.20960303,-6.114745E-4,0.22675273,0.84089035
2015-10-07 00:00:00+00,SHORT,1762,0.6702398659669648,0.15445426,3.7112687E-4,0.035730135,0.1273358
2015-10-07 00:00:00+00,SHORT,3988,0.0,0.3225565,0.0076070353,0.17525636,0.89126635
2015-10-08 00:00:00+00,SHORT,2690,0.48807372227264745,0.12561403,-0.01114067,-0.14911048,0.7787261
2015-10-08 00:00:00+00,SHORT,2728,0.0,0.11313031,-0.026133325,0.37141645,-0.10491064
2015-10-08 00:00:00+00,SHORT,1064,0.8967256919060601,0.19219813,3.6462143E-4,-0.08878974,0.8943275
2015-10-08 00:00:00+00,SHORT,3716,0.6147305426576662,0.44045612,-0.01530114,0.0812276,-0.17118834
2015-10-08 00:00:00+00,SHORT,3804,1.0,0.119270764,-0.010409372,-0.12214082,0.23837449
2015-10-09 00:00:00+00,SHORT,4112,0.6293001346894354,0.58662695,0.0063175294,0.76766413,-0.27212363
2015-10-09 00:00:00+00,SHORT,85,0.37314914775586594,0.5972077,-0.011788498,-0.050037313,0.70625037
2015-10-09 00:00:00+00,SHORT,2340,0.36500147200915445,0.072501615,-0.016284838,0.39336333,-0.21620488
2015-10-09 00:00:00+00,SHORT,2569,0.8037672942781454,0.15399902,-0.0059854523,-0.08161563,0.40818164
2015-10-09 00:00:00+00,SHORT,523,0.8,0.14339837,-0.023235843,0.20327169,-0.10122544
2015-10-09 00:00:00+00,SHORT,2818,1.0,0.12621091,-0.015216963,0.19238617,-0.21475366
2015-10-09 00:00:00+00,SHORT,862,0.38262964376719827,0.09294383,0.009280987,0.59137005,0.16823654
2015-10-09 00:00:00+00,SHORT,2925,0.8819753756333456,0.17175451,-0.00785052,0.6544512,-0.16117415
2015-10-09 00:00:00+00,SHORT,897,0.5910077656725975,0.107453786,-0.010188163,-0.039808385,-0.3600717
2015-10-09 00:00:00+00,SHORT,903,1.0,0.19169618,-8.232033E-4,0.025746532,-0.29886565
2015-10-09 00:00:00+00,SHORT,1064,0.9473684210526316,0.17155947,-0.019982507,-0.1469966,1.130304
2015-10-09 00:00:00+00,SHORT,3116,0.577310638344016,0.25296468,-0.0061032814,0.03936388,0.26421747
2015-10-09 00:00:00+00,SHORT,3233,0.8094265839121821,0.33732703,-0.022951543,-0.10911558,0.42579725
2015-10-09 00:00:00+00,SHORT,3236,0.6390615527980927,0.115226366,0.0019922599,-0.111574374,0.90111583
2015-10-09 00:00:00+00,SHORT,1198,1.0,0.41383344,-0.0092102615,-0.08207305,1.0617657
2015-10-09 00:00:00+00,SHORT,1404,1.0,0.5523188,-0.010730557,-0.012427221,0.5435225
2015-10-09 00:00:00+00,SHORT,1462,0.0,0.083126575,-0.008235974,0.38642487,0.8972656
2015-10-09 00:00:00+00,SHORT,1463,0.33017038031858,0.07818325,-0.012775876,-0.12936793,1.3008503
2015-10-09 00:00:00+00,SHORT,3573,1.0,0.13259324,-0.0051092813,0.06135431,0.19514056
2015-10-09 00:00:00+00,SHORT,1740,0.37475556632411644,0.17113805,-0.025516745,0.023080302,0.20755966
2015-10-09 00:00:00+00,SHORT,3831,0.7217470388350622,0.095076464,-0.010948576,-0.13499735,-0.09763019
2015-10-09 00:00:00+00,SHORT,1819,0.0,0.0718884,-0.020601887,0.07356702,-0.27959365
2015-10-09 00:00:00+00,SHORT,1832,1.0,0.14120461,-0.008103128,0.18660454,0.39874366
2015-10-09 00:00:00+00,SHORT,1949,0.8554228428225943,0.12520352,0.015938066,0.15939036,1.6220965
2015-10-09 00:00:00+00,SHORT,4086,1.0,0.17172033,0.0069877533,0.51445085,0.7428133
2015-10-12 00:00:00+00,SHORT,4112,0.41355364917159115,0.49960667,-0.020172192,-0.2028458,-0.05167684
2015-10-12 00:00:00+00,SHORT,1361,0.7437225909635761,0.10703926,-0.023449969,-0.21787088,-0.13086736
2015-10-12 00:00:00+00,SHORT,1949,0.5159124877295476,0.098489866,-0.016325254,0.11622892,0.3409936
2015-10-12 00:00:00+00,SHORT,4086,0.5309939171888364,0.14356145,-0.024863258,-0.049618322,-0.2713898
2015-10-13 00:00:00+00,SHORT,3903,0.7053876913095452,0.1506091,-0.019535236,0.13967143,1.0924977
2015-10-14 00:00:00+00,SHORT,2004,0.1859729248550028,0.08715432,-0.0248605,-0.056478426,-0.025263978
2015-10-15 00:00:00+00,SHORT,2728,0.0,0.18682724,-0.0031009691,0.19346397,-0.084853776
2015-10-15 00:00:00+00,SHORT,1361,0.6110531201666779,0.11413443,-0.019193739,0.25111762,-0.31338766
2015-10-16 00:00:00+00,SHORT,2536,0.13763704719416378,0.15756702,-8.617766E-4,0.06843388,0.9861019
2015-10-16 00:00:00+00,SHORT,2728,0.0,0.17384304,-0.009121892,-0.13723068,1.0658937
2015-10-16 00:00:00+00,SHORT,1411,0.0,0.10375083,-0.009879988,-0.2099603,-0.37694362
2015-10-19 00:00:00+00,SHORT,444,0.0,0.17210089,-0.015402781,0.33181405,-0.0639586
2015-10-19 00:00:00+00,SHORT,1072,0.6,0.39279974,-0.01567257,0.6841769,-0.09530489
2015-10-19 00:00:00+00,SHORT,3825,0.0,0.15399852,-0.025101282,-0.20030878,-0.16042538
2015-10-20 00:00:00+00,SHORT,918,0.25598345496948227,0.06339689,-0.01473497,-0.069297746,1.372667
2015-10-20 00:00:00+00,SHORT,1072,0.5333333333333333,0.34837055,-0.02492897,-0.09003662,0.3622231
2015-10-20 00:00:00+00,SHORT,3513,0.45420880167385713,0.27451107,-0.019218747,0.29010776,0.45950532
2015-10-20 00:00:00+00,SHORT,3641,0.30682012454000285,0.09959111,-0.020693304,0.20849085,0.5210096
2015-10-20 00:00:00+00,SHORT,1867,0.5856720464924214,0.12242696,-0.017433668,-0.19820103,0.07776294
2015-10-22 00:00:00+00,SHORT,4176,0.7058867685842093,0.23705167,0.0010191852,0.56973904,-0.15910055
2015-10-22 00:00:00+00,SHORT,388,0.21491887751613103,0.13466282,-0.021390561,-0.12302255,-0.29045472
2015-10-22 00:00:00+00,SHORT,450,0.7622145898731076,0.31096497,-0.008943196,0.25033012,0.14711447
2015-10-22 00:00:00+00,SHORT,2617,0.3521275039602066,0.19074167,-0.0041625574,0.4375653,-0.09906558
2015-10-22 00:00:00+00,SHORT,3052,0.4067374458052775,0.1701989,-4.5275508E-4,0.46689498,-0.31250647
2015-10-22 00:00:00+00,SHORT,1039,1.0,0.068319835,-0.0046956893,-0.11377322,-0.17650495
2015-10-22 00:00:00+00,SHORT,1167,0.459337479665759,0.09424476,3.5353232E-4,0.21479654,0.26920924
2015-10-22 00:00:00+00,SHORT,1210,1.0,0.2688745,7.1528775E-4,0.23869193,-0.18298323
2015-10-22 00:00:00+00,SHORT,1235,1.0,0.16578794,0.001694888,0.3243732,0.41054758
2015-10-22 00:00:00+00,SHORT,1333,0.33619354025874626,0.07123436,-0.017142152,0.42268607,-0.3190021
2015-10-22 00:00:00+00,SHORT,1361,0.5294117647058824,0.14842834,-0.01435536,0.18544191,0.13701463
2015-10-22 00:00:00+00,SHORT,4049,0.4633785373506788,0.13163278,-0.007511242,0.17665021,-0.3146507
2015-10-22 00:00:00+00,SHORT,4089,1.0,0.13574962,-0.0041640806,0.48058397,-0.0019602084
2015-10-23 00:00:00+00,SHORT,4176,0.45556851999297343,0.2073975,-0.019652486,0.35042787,0.2119549
2015-10-23 00:00:00+00,SHORT,2176,0.615904269705641,0.46457937,-0.012411211,-0.15923649,0.2881277
2015-10-23 00:00:00+00,SHORT,2276,0.35395719247571855,0.09049176,-0.02456608,0.20597075,-0.333222
2015-10-23 00:00:00+00,SHORT,450,0.765350015708412,0.30439588,-0.021758094,-0.024730448,-0.13965581
2015-10-23 00:00:00+00,SHORT,2617,0.2795158076423312,0.16783418,-0.019094257,0.020315457,-0.3786647
2015-10-23 00:00:00+00,SHORT,588,1.0,0.27157912,-0.02515917,-0.010943956,0.013117723
2015-10-23 00:00:00+00,SHORT,853,0.337182430966647,0.23994921,-0.015665926,0.59467137,-0.32435212
2015-10-23 00:00:00+00,SHORT,2965,0.0,0.11207089,-0.013912606,-0.15485382,0.5527508
2015-10-23 00:00:00+00,SHORT,3052,0.30180329338643636,0.15360571,-0.01638227,-0.009468223,-0.22862607
2015-10-23 00:00:00+00,SHORT,1051,1.0,0.14750776,-0.021346534,-0.03220198,0.08567889
2015-10-23 00:00:00+00,SHORT,3148,0.0,0.09989421,0.018730542,-0.10764854,0.12455982
2015-10-23 00:00:00+00,SHORT,1167,0.31839473792198136,0.08206153,-0.017737528,-0.16565165,0.08427567
2015-10-23 00:00:00+00,SHORT,1235,0.5327038826526935,0.14488955,-0.022679932,0.4595101,0.45925853
2015-10-23 00:00:00+00,SHORT,3522,0.35405339991342466,0.14927833,-0.019502005,-0.18379712,-0.08886437
2015-10-23 00:00:00+00,SHORT,1803,0.446265840994794,0.14443505,-0.011525277,0.6460721,0.97810185
