time,side,ticker_id,mv_dn_composite_labels,co_fall_count_1_5_df044,normalized_12m_df003,dist_upper_bb_50_2.0_df055,normalized_6m_df004
2013-07-30 00:00:00+00,SHORT,753,0.3222337913520494,1.0,0.2682927,-0.0105399955,0.4
2013-07-30 00:00:00+00,SHORT,2032,0.27315951397039234,1.0,0.60778445,-0.02022409,0.29090908
2013-08-01 00:00:00+00,SHORT,4118,0.24026780102589027,1.0,0.4244186,0.0062939445,0.51724136
2013-08-01 00:00:00+00,SHORT,594,0.0,1.0,0.39244187,-0.013419416,0.5849057
2013-08-01 00:00:00+00,SHORT,2986,0.39172598960353217,1.0,0.7918552,0.026108857,0.18604651
2013-08-01 00:00:00+00,SHORT,2032,0.24396831199145635,1.0,0.6104651,8.6563604E-4,0.39285713
2013-08-02 00:00:00+00,SHORT,4194,0.6895585935729103,1.0,0.20903955,-0.0054925615,0.24444444
2013-08-02 00:00:00+00,SHORT,2818,0.08309802524329556,1.0,0.3361582,0.010929573,0.5882353
2013-08-02 00:00:00+00,SHORT,2986,0.2111926018539513,1.0,0.78125,0.0071791494,0.18604651
2013-08-02 00:00:00+00,SHORT,1082,0.0,1.0,0.25,-0.005361445,0.375
2013-08-05 00:00:00+00,SHORT,1082,0.08293295125514324,1.0,0.24843423,-0.016001718,0.35
2013-08-06 00:00:00+00,SHORT,2816,0.1216571689347815,1.0,0.45572355,-0.018914996,0.5319149
2013-08-07 00:00:00+00,SHORT,2298,0.3385020459292282,1.0,0.46760562,-0.018326284,0.3137255
2013-08-07 00:00:00+00,SHORT,1734,0.0,1.0,0.2197183,-0.018064324,0.25454545
2013-08-08 00:00:00+00,SHORT,221,0.0,1.0,0.46571428,-0.013802519,0.509434
2013-08-08 00:00:00+00,SHORT,2298,0.31548303952197587,1.0,0.45142856,-0.014876542,0.42592594
2013-08-08 00:00:00+00,SHORT,2410,0.4447675947726274,1.0,0.62711865,-0.009237436,0.26530612
2013-08-08 00:00:00+00,SHORT,1734,0.0,1.0,0.21142857,0.006185562,0.28301886
2013-08-09 00:00:00+00,SHORT,2298,0.24842759550701735,1.0,0.45923913,-0.00980608,0.4181818
2013-08-09 00:00:00+00,SHORT,2410,0.3778590159626493,1.0,0.605428,-0.020042878,0.30769232
2013-08-09 00:00:00+00,SHORT,3100,0.36502871326294206,1.0,0.14196242,-0.017077537,0.6086956
2013-08-09 00:00:00+00,SHORT,1734,0.24013114961229945,1.0,0.22826087,0.0022117984,0.2777778
2013-08-12 00:00:00+00,SHORT,93,0.09725223395208973,1.0,0.11363637,-0.009253742,0.5
2013-08-12 00:00:00+00,SHORT,3275,0.0,1.0,0.20454545,-0.018931963,0.2244898
2013-08-12 00:00:00+00,SHORT,3686,0.2070781614814341,1.0,0.15531336,-0.009509031,0.23529412
2013-08-13 00:00:00+00,SHORT,4112,0.0,1.0,0.69896907,0.04308256,0.5
2013-08-13 00:00:00+00,SHORT,4118,0.0,1.0,0.48087433,-0.016377127,0.43333334
2013-08-13 00:00:00+00,SHORT,427,1.0,1.0,0.5752577,-0.013385949,0.59615386
2013-08-13 00:00:00+00,SHORT,3114,0.24051343184747662,1.0,0.40983605,-0.016648058,0.2881356
2013-08-13 00:00:00+00,SHORT,3275,0.0,1.0,0.2041237,-0.018349906,0.2244898
2013-08-13 00:00:00+00,SHORT,1423,0.6080508192045189,1.0,0.29234973,-0.011191067,0.27118644
2013-08-13 00:00:00+00,SHORT,1444,0.31546763945923584,1.0,0.7587629,0.005236936,0.47826087
2013-08-13 00:00:00+00,SHORT,3683,0.5569145284930945,1.0,0.2,-0.012556292,0.41304347
2013-08-14 00:00:00+00,SHORT,2986,0.023296914376948037,1.0,0.76458335,-0.006556729,0.20930232
2013-08-14 00:00:00+00,SHORT,3436,0.3729666968974581,1.0,0.67945206,-0.020599337,0.24074075
2013-08-14 00:00:00+00,SHORT,1734,0.38027239866706,1.0,0.21369863,-0.014848143,0.25925925
2013-08-15 00:00:00+00,SHORT,2437,0.0,1.0,0.825,-0.017756997,0.5319149
2013-08-15 00:00:00+00,SHORT,817,0.42846118873632094,1.0,0.24864864,0.01566486,0.23333333
2013-08-16 00:00:00+00,SHORT,2437,0.1167692140876623,1.0,0.8333333,-0.005301656,0.5510204
2013-08-16 00:00:00+00,SHORT,498,0.0,1.0,0.17901234,-0.017411448,0.18518518
2013-08-16 00:00:00+00,SHORT,3693,0.3896183351318782,1.0,0.82304525,0.015989881,0.2962963
2013-08-23 00:00:00+00,SHORT,76,0.0,1.0,0.4864865,0.03301419,0.40983605
2013-08-23 00:00:00+00,SHORT,1967,0.0,1.0,0.44536084,-0.011912399,0.28235295
2013-08-26 00:00:00+00,SHORT,76,0.0,1.0,0.6684636,0.001732636,0.36065573
2013-09-05 00:00:00+00,SHORT,3179,0.0,1.0,0.30658436,-0.002120682,0.34210527
2013-09-06 00:00:00+00,SHORT,3179,0.0,1.0,0.30246913,-0.006940977,0.31578946
2013-09-11 00:00:00+00,SHORT,76,0.0,1.0,0.6189189,-0.004802827,0.4262295
2013-09-11 00:00:00+00,SHORT,3179,0.0,1.0,0.28806585,0.001520324,0.34210527
2013-09-11 00:00:00+00,SHORT,3357,0.0,1.0,0.6666667,-0.019777384,0.5925926
2013-09-18 00:00:00+00,SHORT,2830,0.0,1.0,0.54037267,-0.0189581,0.55263156
2013-09-18 00:00:00+00,SHORT,1967,0.0,1.0,0.25879917,-0.0020558396,0.28235295
2013-09-19 00:00:00+00,SHORT,1,0.30384839578955924,1.0,0.8226804,0.032702565,0.5
2013-09-19 00:00:00+00,SHORT,498,0.0,1.0,0.1670103,-0.011903241,0.22222222
2013-09-19 00:00:00+00,SHORT,641,0.44503007278833534,1.0,0.70515466,-0.012665474,0.6086956
2013-09-19 00:00:00+00,SHORT,2815,0.20906321009110834,1.0,0.7580645,-6.4326904E-4,0.33333334
2013-09-19 00:00:00+00,SHORT,2912,0.0,1.0,0.7175258,0.0069889883,0.47368422
2013-09-19 00:00:00+00,SHORT,1081,0.2646222767861269,1.0,0.51340204,0.0017460079,0.6117647
2013-09-19 00:00:00+00,SHORT,1377,0.2958794711182856,1.0,0.49896908,-0.008080891,0.3877551
2013-09-19 00:00:00+00,SHORT,3574,0.0,1.0,0.44354838,0.005469919,0.45901638
2013-09-19 00:00:00+00,SHORT,3695,0.30634328850977305,1.0,0.69278353,-0.00825163,0.26086956
2013-09-20 00:00:00+00,SHORT,195,0.12678181044375433,1.0,0.781893,-0.0012525663,0.32692307
2013-09-20 00:00:00+00,SHORT,1139,0.1830196681633677,1.0,0.66049385,-0.012078896,0.54545456
2013-09-20 00:00:00+00,SHORT,1330,0.3331363445288189,1.0,0.83744854,0.0013736581,0.29545453
2013-09-20 00:00:00+00,SHORT,1423,1.0,1.0,0.28494623,-0.015609119,0.32786885
2013-09-20 00:00:00+00,SHORT,3574,0.9333333333333333,1.0,0.4784946,0.017748363,0.5409836
2013-09-20 00:00:00+00,SHORT,1585,0.303761157218641,1.0,0.70987654,-0.010044051,0.5
2013-09-23 00:00:00+00,SHORT,52,0.5786090617296591,1.0,0.41188523,-0.010033987,0.3043478
2013-09-23 00:00:00+00,SHORT,4163,0.0,1.0,0.5775401,-0.009076291,0.38181818
2013-09-23 00:00:00+00,SHORT,2936,0.31611177744884955,1.0,0.77663934,-0.018191053,0.6136364
2013-09-23 00:00:00+00,SHORT,1330,0.23251497325462003,1.0,0.83811474,-0.015016526,0.27272728
2013-09-23 00:00:00+00,SHORT,3574,0.8666666666666667,1.0,0.43582886,-0.0010624678,0.44262296
2013-09-23 00:00:00+00,SHORT,1585,0.27222959175949446,1.0,0.7090164,-0.013646589,0.54545456
2013-09-24 00:00:00+00,SHORT,2863,0.40908368039164367,1.0,0.26804122,-0.0060429415,0.5217391
2013-09-24 00:00:00+00,SHORT,1300,0.4662063673020551,1.0,0.24728261,-0.007410173,0.6
2013-09-24 00:00:00+00,SHORT,1410,0.0,1.0,0.6948454,-0.0021303904,0.45454547
2013-09-24 00:00:00+00,SHORT,1585,0.25127860881446906,1.0,0.71546394,-0.0145951705,0.54545456
2013-09-24 00:00:00+00,SHORT,3828,0.08175614463066587,1.0,0.6226804,0.004979302,0.25
2013-09-25 00:00:00+00,SHORT,2431,0.40357270525574185,1.0,0.60985625,-0.016450964,0.44705883
2013-09-25 00:00:00+00,SHORT,2863,0.32940365303476293,1.0,0.2936345,-0.0014731862,0.54347825
2013-09-25 00:00:00+00,SHORT,1330,0.24554505775456145,1.0,0.8480493,-0.007276307,0.29545453
2013-09-25 00:00:00+00,SHORT,1463,0.0,1.0,0.15902965,-0.0114289615,0.22222222
2013-09-25 00:00:00+00,SHORT,3828,0.07006557780511975,1.0,0.64887065,0.0034650848,0.22727273
2013-09-26 00:00:00+00,SHORT,2431,0.44208574287597313,1.0,0.62474227,-0.009238935,0.45882353
2013-09-26 00:00:00+00,SHORT,1330,0.3171574014847402,1.0,0.8515464,-0.008481622,0.29545453
2013-09-26 00:00:00+00,SHORT,1463,0.0,1.0,0.15860215,-0.008175905,0.24444444
2013-09-26 00:00:00+00,SHORT,3815,0.3507754837382457,1.0,0.7010309,-0.0050398023,0.3469388
2013-09-27 00:00:00+00,SHORT,1,0.15418391160577627,1.0,0.83811474,0.0020224932,0.53846157
2013-09-27 00:00:00+00,SHORT,1092,0.0,1.0,0.5614754,-0.009382874,0.5192308
2013-09-27 00:00:00+00,SHORT,1585,0.19885800790088734,1.0,0.6864754,-0.013447654,0.54545456
2013-09-30 00:00:00+00,SHORT,1092,0.0,1.0,0.55921054,-0.01768157,0.53846157
2013-09-30 00:00:00+00,SHORT,1191,0.27295486162229815,1.0,0.39035088,-0.003622319,0.61702126
2013-09-30 00:00:00+00,SHORT,3828,0.0,1.0,0.6622807,-0.0180044,0.20930232
2013-10-01 00:00:00+00,SHORT,259,0.48199176756194073,1.0,0.8340164,0.0010619642,0.40384614
2013-10-01 00:00:00+00,SHORT,2659,0.04734511558315889,1.0,0.108606555,0.009959702,0.5576923
2013-10-01 00:00:00+00,SHORT,1092,0.0,1.0,0.5532787,-0.016480176,0.5283019
2013-10-01 00:00:00+00,SHORT,1191,0.25177807345603764,1.0,0.38114753,-0.0038186226,0.59615386
2013-10-01 00:00:00+00,SHORT,3828,0.0,1.0,0.64959013,-0.016833263,0.20454545
2013-10-02 00:00:00+00,SHORT,153,0.9166666666666666,1.0,0.55525607,-0.005757878,0.525
2013-10-02 00:00:00+00,SHORT,1410,0.0,1.0,0.6850716,-0.009646809,0.47727272
2013-10-02 00:00:00+00,SHORT,3828,0.0,1.0,0.68916154,-0.018894406,0.20454545
2013-10-03 00:00:00+00,SHORT,522,0.0,1.0,0.7663934,0.008363283,0.5192308
2013-10-04 00:00:00+00,SHORT,522,0.10942354616144598,1.0,0.7648262,0.013929473,0.53846157
2013-10-04 00:00:00+00,SHORT,1191,0.15225075881729,1.0,0.3783231,-0.016830528,0.5769231
2013-10-04 00:00:00+00,SHORT,1410,0.0,1.0,0.66462165,-0.016964758,0.52272725
2013-10-04 00:00:00+00,SHORT,3828,0.015378277235040249,1.0,0.6912065,-0.01007462,0.22727273
2013-10-04 00:00:00+00,SHORT,1910,0.0,1.0,0.2722372,-0.017999142,0.45
2013-10-07 00:00:00+00,SHORT,157,0.0,1.0,0.8172043,-0.017185587,0.24444444
2013-10-07 00:00:00+00,SHORT,2659,0.0,1.0,0.11042945,-0.02067049,0.5
2013-10-11 00:00:00+00,SHORT,3851,0.48495790422437407,1.0,0.7412399,-0.005867195,0.56666666
2013-10-14 00:00:00+00,SHORT,3851,0.4764775593240745,1.0,0.7412399,-0.0036933215,0.56666666
2013-10-15 00:00:00+00,SHORT,3851,0.45073297167028775,1.0,0.74254745,-0.005185022,0.516129
2013-10-18 00:00:00+00,SHORT,1,0.0,1.0,0.84166664,-0.010670819,0.5
2013-10-18 00:00:00+00,SHORT,433,1.0,1.0,0.37982833,-0.019253418,0.23076923
2013-10-21 00:00:00+00,SHORT,259,0.39204790490201735,1.0,0.8092243,-0.006724999,0.48
2013-10-21 00:00:00+00,SHORT,2469,0.24906842223124678,1.0,0.42767295,0.0026346534,0.36
2013-10-21 00:00:00+00,SHORT,761,0.0,1.0,0.10382514,0.012172204,0.5555556
2013-10-21 00:00:00+00,SHORT,1081,0.7754664465929253,1.0,0.70416665,-0.0028429627,0.5121951
2013-10-22 00:00:00+00,SHORT,2105,0.45082818285498727,1.0,0.5534188,0.009602306,0.5443038
2013-10-22 00:00:00+00,SHORT,259,0.3508375254299793,1.0,0.8055556,-0.01032399,0.5208333
2013-10-22 00:00:00+00,SHORT,594,0.8818768851153356,1.0,0.43333334,-0.0069910605,0.54545456
2013-10-22 00:00:00+00,SHORT,761,0.0,1.0,0.10277778,0.022038294,0.56363636
2013-10-22 00:00:00+00,SHORT,1175,0.22026192280608373,1.0,0.21388888,-0.005901795,0.26923078
2013-10-22 00:00:00+00,SHORT,3255,1.0,1.0,0.525,-0.012588097,0.4473684
2013-10-22 00:00:00+00,SHORT,3486,0.0,1.0,0.42349726,-0.010221949,0.25
2013-10-22 00:00:00+00,SHORT,3815,0.7100958572423453,1.0,0.7393162,-0.0098576415,0.27659574
2013-10-22 00:00:00+00,SHORT,1770,0.26475242563467266,1.0,0.87393165,0.00129764,0.23404256
2013-10-23 00:00:00+00,SHORT,50,0.5112840498602649,1.0,0.6598241,-0.016434025,0.30952382
2013-10-23 00:00:00+00,SHORT,3255,0.9411764705882353,1.0,0.5278592,-0.013852202,0.425
2013-10-23 00:00:00+00,SHORT,1770,0.20023988761975597,1.0,0.8812095,-0.020436022,0.23404256
2013-10-23 00:00:00+00,SHORT,3861,0.37495842265087803,1.0,0.24633431,-0.018218545,0.4680851
2013-10-24 00:00:00+00,SHORT,153,0.3096646560013069,1.0,0.6834319,0.03121414,0.4871795
2013-10-24 00:00:00+00,SHORT,3273,0.0,1.0,0.5473373,5.890612E-4,0.5
2013-10-24 00:00:00+00,SHORT,1770,0.2822952837272226,1.0,0.88913524,-0.009591073,0.2173913
2013-10-25 00:00:00+00,SHORT,270,0.5394732238420517,1.0,0.24383561,0.007058997,0.54545456
2013-10-25 00:00:00+00,SHORT,2352,0.1717308938932384,1.0,0.22465754,0.0016955896,0.4090909
2013-10-25 00:00:00+00,SHORT,3273,0.01803180869072782,1.0,0.5479452,0.0019437374,0.52
2013-10-25 00:00:00+00,SHORT,3581,0.690127316069513,1.0,0.55342466,0.008966256,0.4107143
2013-10-25 00:00:00+00,SHORT,3702,0.3758444791439623,1.0,0.38723403,0.019672316,0.5849057
2013-10-25 00:00:00+00,SHORT,1770,0.1379022743482382,1.0,0.88723403,-0.011224969,0.3043478
2013-10-28 00:00:00+00,SHORT,2665,0.9285714285714286,1.0,0.2099792,-0.02079287,0.3888889
2013-10-28 00:00:00+00,SHORT,1288,0.30828076628931356,1.0,0.46777546,-3.6443453E-4,0.3617021
2013-10-28 00:00:00+00,SHORT,3702,0.3141424112816196,1.0,0.37629938,0.0012369939,0.59615386
2013-10-29 00:00:00+00,SHORT,2230,0.305848257760613,1.0,0.15,-0.012281318,0.36734694
2013-10-29 00:00:00+00,SHORT,694,0.14956283377490193,1.0,0.4045584,-0.0016215347,0.3888889
2013-10-29 00:00:00+00,SHORT,2747,0.4673029483737604,1.0,0.19607843,0.0051991134,0.25490198
2013-10-29 00:00:00+00,SHORT,3702,0.3967634343810899,1.0,0.39215687,-0.0015968241,0.5882353
2013-10-29 00:00:00+00,SHORT,3815,0.553138145053696,1.0,0.76034856,-0.018229827,0.22727273
2013-10-30 00:00:00+00,SHORT,1650,0.23285919368252977,1.0,0.82570803,0.009626385,0.53061223
2013-10-31 00:00:00+00,SHORT,2816,0.6158322130896179,1.0,0.50110865,-0.005077105,0.2195122
2013-10-31 00:00:00+00,SHORT,3649,0.35418515100993786,1.0,0.8669623,0.022379098,0.41666666
2013-10-31 00:00:00+00,SHORT,1650,0.2966877859468012,1.0,0.81152993,0.006380642,0.5102041
2013-11-01 00:00:00+00,SHORT,1650,0.239472698803608,1.0,0.8148148,5.781835E-4,0.5294118
2013-11-01 00:00:00+00,SHORT,1664,0.0,1.0,0.32320443,-0.014206599,0.5777778
2013-11-04 00:00:00+00,SHORT,2064,0.26402930537005975,1.0,0.45093945,-0.0033860446,0.4318182
2013-11-04 00:00:00+00,SHORT,2352,0.0787770449814524,1.0,0.5686813,-0.0077943495,0.3478261
2013-11-04 00:00:00+00,SHORT,2640,0.0,1.0,0.6200417,-0.020900631,0.41463414
2013-11-04 00:00:00+00,SHORT,1650,0.21163156497355556,1.0,0.83507305,-1.3157852E-4,0.56
2013-11-04 00:00:00+00,SHORT,4074,0.34758951963595697,1.0,0.84759915,-0.003989544,0.4878049
2013-11-05 00:00:00+00,SHORT,2064,0.08959058527205516,1.0,0.42888403,-0.014943202,0.3902439
2013-11-05 00:00:00+00,SHORT,3646,0.8461538461538461,1.0,0.26477024,-0.016185481,0.45714286
2013-11-05 00:00:00+00,SHORT,4074,0.2084585971446373,1.0,0.84463894,-0.009727669,0.51428574
2013-11-06 00:00:00+00,SHORT,3646,0.7692307692307692,1.0,0.2746781,-0.010232051,0.5263158
2013-11-11 00:00:00+00,SHORT,2731,0.29379153529873897,1.0,0.5626283,0.005080214,0.23076923
2013-11-11 00:00:00+00,SHORT,3645,0.0,1.0,0.23408625,-0.015306776,0.35
2013-11-11 00:00:00+00,SHORT,1817,0.07438006624622669,1.0,0.3452055,-0.011215952,0.425
2013-11-12 00:00:00+00,SHORT,3645,0.0,1.0,0.23809524,-0.014530642,0.35
2013-11-13 00:00:00+00,SHORT,3645,0.0,1.0,0.24123712,-0.008615215,0.35
2013-11-14 00:00:00+00,SHORT,3645,0.0,1.0,0.22661123,-0.0054279543,0.35897437
2013-11-15 00:00:00+00,SHORT,3645,0.0,1.0,0.21632653,-0.0036556527,0.35
2013-11-18 00:00:00+00,SHORT,3645,0.0,1.0,0.22950819,-0.0075187967,0.30769232
2013-11-18 00:00:00+00,SHORT,3646,0.15384615384615374,1.0,0.26639345,-0.020225134,0.4878049
2013-11-19 00:00:00+00,SHORT,3646,0.07692307692307687,1.0,0.2768595,-0.018143,0.4878049
2013-11-21 00:00:00+00,SHORT,1985,0.26883513290331973,1.0,0.6234568,0.005189094,0.2244898
2013-11-22 00:00:00+00,SHORT,2896,0.3744882276965029,1.0,0.41104296,-0.0047080964,0.3125
2013-11-25 00:00:00+00,SHORT,2391,1.0,1.0,0.35378322,-0.004620884,0.25
2013-11-25 00:00:00+00,SHORT,1803,0.5259438649021472,1.0,0.37627813,0.0128838355,0.59615386
2013-11-26 00:00:00+00,SHORT,2391,0.9473684210526316,1.0,0.3470226,-0.012048728,0.25
2013-11-26 00:00:00+00,SHORT,2534,0.0,1.0,0.4327957,-0.008121766,0.2982456
2013-11-26 00:00:00+00,SHORT,1434,0.0,1.0,0.1827957,-0.0141871255,0.27272728
2013-11-29 00:00:00+00,SHORT,2367,0.0,1.0,0.1827957,-3.1551515E-4,0.24444444
2013-11-29 00:00:00+00,SHORT,2972,0.2972943972035126,1.0,0.2244898,-0.020269759,0.5119048
2013-11-29 00:00:00+00,SHORT,3355,0.7494477628845154,1.0,0.42857143,-0.019885868,0.46153846
2013-11-29 00:00:00+00,SHORT,3811,0.20919696342556493,1.0,0.5346939,0.0011731725,0.39285713
2013-11-29 00:00:00+00,SHORT,4074,0.0,1.0,0.44693878,-0.020521246,0.5365854
2013-12-02 00:00:00+00,SHORT,266,0.09355683289933023,1.0,0.28266665,-0.004864249,0.23214285
2013-12-02 00:00:00+00,SHORT,505,0.46690744084972774,1.0,0.86530614,0.04129751,0.5
2013-12-04 00:00:00+00,SHORT,2569,0.2895733687192758,1.0,0.31697342,-0.0073331804,0.22916667
2013-12-05 00:00:00+00,SHORT,3535,0.18802247301634747,1.0,0.3449198,-0.017976861,0.2
2013-12-06 00:00:00+00,SHORT,2569,0.18542709255329726,1.0,0.28893444,-0.01941994,0.20833333
2013-12-09 00:00:00+00,SHORT,2262,0.0,1.0,0.1390593,-0.01908877,0.42592594
2013-12-09 00:00:00+00,SHORT,266,0.08331927044700575,1.0,0.29679143,-0.007979858,0.27272728
2013-12-09 00:00:00+00,SHORT,2659,0.619603369505253,1.0,0.10429448,-0.0204798,0.60784316
2013-12-10 00:00:00+00,SHORT,2569,0.4312982258402557,1.0,0.3006135,-0.018594302,0.1875
2013-12-19 00:00:00+00,SHORT,3811,0.0,1.0,0.47010309,-0.02123926,0.32142857
2013-12-23 00:00:00+00,SHORT,167,0.0,1.0,0.8933333,-0.004692838,0.24390244
2013-12-24 00:00:00+00,SHORT,167,0.0,1.0,0.8933333,-0.004068819,0.24390244
2013-12-26 00:00:00+00,SHORT,167,0.0,1.0,0.8938992,-6.5151067E-4,0.24390244
2013-12-26 00:00:00+00,SHORT,1191,0.22689920060919735,1.0,0.21836735,-0.013505537,0.48076922
2013-12-27 00:00:00+00,SHORT,1191,0.0,1.0,0.22040816,-0.012178064,0.48076922
2013-12-31 00:00:00+00,SHORT,1011,0.37187843853596547,1.0,0.5117773,-0.0069365855,0.3018868
2013-12-31 00:00:00+00,SHORT,3703,0.04698504322351111,1.0,0.57336956,0.010311815,0.20454545
2014-01-02 00:00:00+00,SHORT,1404,0.5987101737272759,1.0,0.25204918,-0.017598914,0.61538464
2014-01-07 00:00:00+00,SHORT,2050,0.6414862066555442,1.0,0.34016395,-0.008616898,0.4597701
2014-01-08 00:00:00+00,SHORT,2050,0.6041632993748135,1.0,0.34016395,-0.015181818,0.44827586
2014-01-09 00:00:00+00,SHORT,200,0.5599947336266841,1.0,0.6168033,-0.013021177,0.54022986
2014-01-09 00:00:00+00,SHORT,713,0.9444444444444444,1.0,0.42933333,-0.0076155122,0.34
2014-01-09 00:00:00+00,SHORT,3471,0.8125,1.0,0.47466666,-0.0090739,0.26
2014-01-09 00:00:00+00,SHORT,1848,0.21957230338991987,1.0,0.6346667,0.008822894,0.54545456
2014-01-10 00:00:00+00,SHORT,2175,0.42857259956538607,1.0,0.8179959,-0.021247517,0.33962265
2014-01-10 00:00:00+00,SHORT,200,0.5475974014518877,1.0,0.601227,-0.018632898,0.52873564
2014-01-10 00:00:00+00,SHORT,2367,0.4120606544363137,1.0,0.18666667,0.0039685206,0.27272728
2014-01-10 00:00:00+00,SHORT,975,0.2508148666720855,1.0,0.62666667,-0.018998228,0.6136364
2014-01-10 00:00:00+00,SHORT,3471,0.75,1.0,0.46933332,-0.010358924,0.26
2014-01-10 00:00:00+00,SHORT,1848,0.17869697078607594,1.0,0.616,-0.0039791674,0.52272725
2014-01-13 00:00:00+00,SHORT,3286,0.7254450599040478,1.0,0.64456236,-0.011718951,0.34375
2014-01-14 00:00:00+00,SHORT,160,0.07113603391931324,1.0,0.5667351,-0.016144209,0.25882354
2014-01-14 00:00:00+00,SHORT,3607,0.4758122722038626,1.0,0.59137577,-0.020103587,0.1882353
2014-01-15 00:00:00+00,SHORT,160,0.05865491497133931,1.0,0.5628866,-0.01808283,0.24418604
2014-01-15 00:00:00+00,SHORT,2270,0.4461063578755148,1.0,0.87628865,-0.019696662,0.3372093
2014-01-15 00:00:00+00,SHORT,2305,0.6700085986306539,1.0,0.3501326,0.0034865497,0.2
2014-01-15 00:00:00+00,SHORT,2534,0.0,1.0,0.4960212,0.010412865,0.33333334
2014-01-15 00:00:00+00,SHORT,3607,0.5433810167194568,1.0,0.58350515,-0.01034867,0.18604651
2014-01-15 00:00:00+00,SHORT,1985,0.6302712980070829,1.0,0.585567,0.012564703,0.24489796
2014-01-16 00:00:00+00,SHORT,2305,0.5739535607369979,1.0,0.3368984,-0.016583307,0.20338982
2014-01-16 00:00:00+00,SHORT,2340,0.0,1.0,0.5870021,0.0064141457,0.56
2014-01-16 00:00:00+00,SHORT,304,0.4414484861422559,1.0,0.7513369,-0.0147624845,0.53125
2014-01-16 00:00:00+00,SHORT,2430,0.36353056268850675,1.0,0.48008385,-0.010709601,0.4050633
2014-01-16 00:00:00+00,SHORT,3607,0.5072458313345151,1.0,0.5890985,-0.019359175,0.20253165
2014-01-16 00:00:00+00,SHORT,1848,0.1798014048451075,1.0,0.6096257,-0.0104133,0.5
2014-01-16 00:00:00+00,SHORT,1985,0.6687375816723586,1.0,0.585567,0.0032791074,0.24489796
2014-01-17 00:00:00+00,SHORT,2340,0.0,1.0,0.58506227,-0.005155529,0.61538464
2014-01-17 00:00:00+00,SHORT,1298,0.0,1.0,0.27385893,-0.0050748116,0.4509804
2014-01-17 00:00:00+00,SHORT,1731,0.47929435647378765,1.0,0.5809129,-0.01759901,0.52272725
2014-01-17 00:00:00+00,SHORT,1848,0.1263958489131647,1.0,0.61333334,-0.007692792,0.5
2014-01-21 00:00:00+00,SHORT,248,0.18627188805298764,1.0,0.70772445,-0.012932528,0.5652174
2014-01-21 00:00:00+00,SHORT,2514,0.0,1.0,0.8930481,5.6839664E-4,0.5263158
2014-01-21 00:00:00+00,SHORT,1298,0.0,1.0,0.28601253,0.0044124248,0.46
2014-01-21 00:00:00+00,SHORT,1848,0.13748716734638936,1.0,0.6069519,-7.5887406E-4,0.52272725
2014-01-21 00:00:00+00,SHORT,3923,0.2649125604724205,1.0,0.64718163,-0.0064751944,0.5176471
2014-01-21 00:00:00+00,SHORT,1896,0.3096858158534644,1.0,0.23443983,-0.015359114,0.1875
2014-01-22 00:00:00+00,SHORT,50,0.15930034380215233,1.0,0.704918,-0.0035343352,0.2682927
2014-01-22 00:00:00+00,SHORT,2253,0.48617893045233357,1.0,0.44871795,-0.002816035,0.36
2014-01-22 00:00:00+00,SHORT,248,0.45634906773675066,1.0,0.70772445,-0.013409287,0.5652174
2014-01-22 00:00:00+00,SHORT,2393,0.12336119129189935,1.0,0.4262295,-0.0069336747,0.47272727
2014-01-22 00:00:00+00,SHORT,2534,0.0,1.0,0.5081967,-0.007224018,0.3272727
2014-01-22 00:00:00+00,SHORT,1092,0.24855765303457922,1.0,0.57051283,-0.0088954875,0.6122449
2014-01-22 00:00:00+00,SHORT,3216,0.266439027056904,1.0,0.80982906,0.036526784,0.5833333
2014-01-22 00:00:00+00,SHORT,1330,0.9444444444444444,1.0,0.7094017,-0.011621287,0.325
2014-01-22 00:00:00+00,SHORT,3430,0.11728997089045878,1.0,0.3611111,0.012287598,0.48
2014-01-22 00:00:00+00,SHORT,1434,0.3497236639785982,1.0,0.17759563,-0.0025483996,0.1923077
2014-01-22 00:00:00+00,SHORT,3890,0.4546551429535452,1.0,0.2948718,0.013644084,0.57894737
2014-01-22 00:00:00+00,SHORT,1848,0.13488144112272749,1.0,0.61202186,0.0052819164,0.52272725
2014-01-22 00:00:00+00,SHORT,2028,0.14119280828737665,1.0,0.17948718,0.033328142,0.4489796
2014-01-23 00:00:00+00,SHORT,50,0.08759556921784102,1.0,0.7005494,-0.011093818,0.2682927
2014-01-23 00:00:00+00,SHORT,2262,0.0,1.0,0.17124736,0.01357778,0.53061223
2014-01-23 00:00:00+00,SHORT,2365,0.14900786448827621,1.0,0.47357294,-0.0051024063,0.5294118
2014-01-23 00:00:00+00,SHORT,2534,0.0,1.0,0.48351648,-0.02042093,0.3275862
2014-01-23 00:00:00+00,SHORT,576,0.14963296334856857,1.0,0.85200846,-0.012676981,0.5769231
2014-01-23 00:00:00+00,SHORT,786,0.7203361643298657,1.0,0.33516484,-0.021272257,0.4390244
2014-01-23 00:00:00+00,SHORT,3142,0.7647058823529411,1.0,0.5714286,-0.016731305,0.44186047
2014-01-23 00:00:00+00,SHORT,3203,0.06637513392127387,1.0,0.4883721,-0.006230584,0.46341464
2014-01-23 00:00:00+00,SHORT,3216,0.26979289914541416,1.0,0.82241017,0.01971566,0.5952381
2014-01-23 00:00:00+00,SHORT,3381,0.3439722614495221,1.0,0.48076922,-0.007341399,0.26530612
