time,side,ticker_id,mv_up_composite_labels,ev_ebitda_industry_relative_df086,dist_lower_bb_50_2.0_df055
2024-04-18 00:00:00+00,LONG,565,0.09864819487755717,0.0242,0.004804526
2024-04-19 00:00:00+00,LONG,412,0.39674022856295865,0.0633,3.6364052E-4
2024-04-19 00:00:00+00,LONG,472,1.0,0.0688,-0.0052969237
2024-04-19 00:00:00+00,LONG,565,0.0980533674389528,0.0258,-0.005181282
2024-04-19 00:00:00+00,LONG,3261,1.0,0.1361,-0.006367061
2024-04-19 00:00:00+00,LONG,4072,0.0,0.0693,-0.006050188
2024-04-25 00:00:00+00,LONG,2543,0.3572275883464522,0.1308,-0.005947726
2024-04-30 00:00:00+00,LONG,2543,0.88,0.1246,0.013914558
2024-04-30 00:00:00+00,LONG,787,0.0,0.1184,-0.0030119428
2024-05-01 00:00:00+00,LONG,2543,0.84,0.1252,-0.0019498479
2024-05-02 00:00:00+00,LONG,787,0.0,0.1181,-0.0055156406
2024-05-02 00:00:00+00,LONG,4032,0.4418750072901773,0.0921,0.03645872
2024-05-03 00:00:00+00,LONG,4032,0.3925171858687247,0.0966,0.02836345
2024-05-06 00:00:00+00,LONG,4032,0.42218295519510957,0.0936,0.01815518
2024-05-07 00:00:00+00,LONG,4032,0.39269588167033703,0.0965,0.007946318
2024-05-08 00:00:00+00,LONG,4032,0.40728380757861654,0.0984,0.0072549693
2024-05-09 00:00:00+00,LONG,4032,0.3148237368931778,0.0754,-0.005293396
2024-06-04 00:00:00+00,LONG,3573,1.0,0.1198,-0.0066838143
2024-06-10 00:00:00+00,LONG,907,1.0,0.1239,-0.004355029
2024-06-11 00:00:00+00,LONG,2728,1.0,0.0661,0.0037309055
2024-06-11 00:00:00+00,LONG,836,1.0,0.1437,0.024346944
2024-06-14 00:00:00+00,LONG,836,0.8846153846153846,0.1437,0.0026934324
2024-06-14 00:00:00+00,LONG,1141,1.0,0.0924,-0.0019983242
2024-06-17 00:00:00+00,LONG,836,0.8461538461538461,0.1437,-0.008460373
2024-06-18 00:00:00+00,LONG,1631,0.4782608695652174,0.0202,-0.008331819
2024-06-26 00:00:00+00,LONG,3447,0.4452973180995268,0.0604,-0.0046801385
2024-07-02 00:00:00+00,LONG,1652,0.0,0.0123,-0.0012983085
2024-07-02 00:00:00+00,LONG,1715,1.0,0.0607,-0.0074640885
2024-07-09 00:00:00+00,LONG,1633,1.0,0.0683,-0.0072175646
2024-07-17 00:00:00+00,LONG,3897,0.0,0.0289,-0.004781995
2024-08-05 00:00:00+00,LONG,4189,0.0,0.0493,0.023003647
2024-08-05 00:00:00+00,LONG,2536,1.0,0.0486,0.004856485
2024-08-05 00:00:00+00,LONG,2972,0.4736059399231696,0.0451,0.025181752
2024-08-05 00:00:00+00,LONG,1548,1.0,0.0156,0.021021435
2024-08-05 00:00:00+00,LONG,3743,1.0,0.0551,0.042714357
2024-08-06 00:00:00+00,LONG,2298,1.0,0.0113,0.02583922
2024-08-06 00:00:00+00,LONG,2972,0.43247245921629535,0.0497,0.012638943
2024-08-06 00:00:00+00,LONG,3743,0.0,0.058,0.020323418
2024-08-06 00:00:00+00,LONG,1822,0.9565217391304348,0.0672,0.07988491
2024-08-07 00:00:00+00,LONG,2298,0.96,0.0114,-0.00314293
2024-08-07 00:00:00+00,LONG,2536,0.92,0.0497,-0.004121931
2024-08-07 00:00:00+00,LONG,2972,0.22543020375332004,0.0479,0.009325773
2024-08-07 00:00:00+00,LONG,3743,0.0,0.0549,0.024751998
2024-08-07 00:00:00+00,LONG,1822,0.9047619047619048,0.0671,0.068674855
2024-08-08 00:00:00+00,LONG,3743,0.0,0.0571,0.0054428442
2024-08-08 00:00:00+00,LONG,1822,0.8695652173913043,0.0678,0.023504596
2024-08-09 00:00:00+00,LONG,3743,0.0,0.0581,-0.006685759
2024-08-09 00:00:00+00,LONG,1822,0.8260869565217391,0.0695,9.6490834E-4
2024-08-12 00:00:00+00,LONG,3802,0.0,0.0463,0.008292421
2024-08-13 00:00:00+00,LONG,3802,0.0,0.0486,-0.0043882737
2024-08-20 00:00:00+00,LONG,3988,0.20325298530643318,0.0566,0.052462745
2024-08-27 00:00:00+00,LONG,3988,0.10872498409176566,0.0821,-0.0034579146
2024-08-28 00:00:00+00,LONG,3988,0.2264685282815791,0.0818,0.00218141
2024-09-17 00:00:00+00,LONG,266,0.7658527958506501,0.0599,-5.337242E-4
2024-10-15 00:00:00+00,LONG,3897,0.0,0.0303,0.0014984215
2024-10-16 00:00:00+00,LONG,3897,0.0,0.03,-0.0025137474
2024-10-17 00:00:00+00,LONG,3897,0.0,0.0297,-0.004397775
2024-10-18 00:00:00+00,LONG,3897,0.0,0.0297,0.022542974
2024-10-22 00:00:00+00,LONG,111,0.0,0.0354,-0.003174103
2024-11-19 00:00:00+00,LONG,135,0.0,0.0627,0.016565062
2024-11-20 00:00:00+00,LONG,135,0.0,0.064,0.0026592596
2024-11-21 00:00:00+00,LONG,3192,0.0,0.078,0.0114729665
2024-11-22 00:00:00+00,LONG,3192,0.9642857142857143,0.0778,-0.007335768
2024-12-23 00:00:00+00,LONG,2730,0.0,0.1196,0.0083449995
2025-01-10 00:00:00+00,LONG,472,0.0,0.0275,-0.0019707144
2025-01-10 00:00:00+00,LONG,2760,0.0,0.0551,0.03458327
2025-01-13 00:00:00+00,LONG,111,0.0,0.0291,0.003983371
2025-01-13 00:00:00+00,LONG,2350,0.0,0.1394,-0.0011460161
2025-01-13 00:00:00+00,LONG,502,0.0,0.0333,0.011662333
2025-01-13 00:00:00+00,LONG,2760,0.0,0.0551,0.013030218
2025-01-13 00:00:00+00,LONG,3758,0.0,0.0233,0.015367641
2025-01-14 00:00:00+00,LONG,2760,0.0,0.0551,-0.0032571463
2025-01-14 00:00:00+00,LONG,3758,0.0,0.0242,-0.0068070395
2025-01-28 00:00:00+00,LONG,3897,0.0,0.0282,0.013776632
2025-01-29 00:00:00+00,LONG,3897,0.0,0.0281,0.007524326
